Probe Set	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	Pvalue	CON 1	CON 2	CON 3	CON 4	D3T 1	D3T 2	D3T 3	D3T 4	C10 1	C10 2	C10 3	C10 4	D3T(fold-change)	C10(fold-change)
1433866_x_at	Prdx1			peroxiredoxin 1	0.023497650235	26422.0197	24995.4001	24492.93648	32065.84933	38548.17662	32856.84306	21276.20364	34358.02243	37671.13498	38705.05504	34873.50499	40363.99218	1.17654852782	1.40413979481
1424607_a_at	Cwc22 /// Gm14702 /// Gm2100 /// Gm2870 /// Gm2968 /// Gm3322 /// Gm3697 /// Gm4354 /// LOC100047648 /// LOC100048186			CWC22 spliceosome-associated protein homolog (S. cerevisiae) /// predicted gene 14702 /// predicted gene 2100 /// predicted gene 2870 /// predicted gene 2968 /// predicted gene 3322 /// predicted gene 3697 /// predicted gene 4354 /// hypothetical protein LOC100047648 /// hypothetical protein LOC100048186	0.028797120288	2754.804799	2769.763117	3205.834826	2519.336525	2865.110369	3361.393557	3210.177823	3008.205687	5457.643713	3082.411482	6081.925799	5494.711922	1.106237855	1.78819192504
1454617_at	Arrdc3			arrestin domain containing 3	0.016498350165	1491.934776	2291.552114	800.3744205	3448.977806	3425.710448	3472.403172	3472.403172	1493.955935	3467.705415	9240.967117	4721.658974	4341.519595	1.47699618465	2.7103556769
1422301_at	Ftl1 /// Ftl2 /// Gm10116 /// Gm12164 /// Gm5213 /// Gm5278 /// LOC434624 /// LOC630762			ferritin light chain 1 /// ferritin light chain 2 /// ferritin light chain 1 pseudogene /// ferritin light chain 1 pseudogene /// ferritin light chain 1 pseudogene /// predicted gene 5278 /// similar to Ferritin light chain 1 (Ferritin L subunit 1) /// similar to Ferritin light chain 1 (Ferritin L subunit 1)	0.037896210379	1392.401328	1722.155858	1906.200792	1364.410928	1724.488903	1950.580062	1620.372039	1961.171519	3553.246054	3690.522524	1855.280848	2526.167139	1.1364793367	1.82065920826
1449051_at	Ppara			peroxisome proliferator activated receptor alpha	0.01799820018	1508.18088	1407.563585	1083.911499	1534.958973	1990.595511	2087.186424	1934.80003	1481.869954	1921.747571	2951.727348	3149.907505	3453.650193	1.35410539022	2.07368222499
1450505_a_at	Fam134b			"family with sequence similarity 134, member B"	0.00769923007699	883.5141161	451.430278	375.0089585	680.3608188	1336.983208	862.2444486	921.3824128	745.9673879	1473.867002	1183.615172	1383.007965	1336.983208	1.61760219789	2.2496931204
1426911_at	Dsc2			desmocollin 2	0.011898810119	685.9097723	648.8750461	486.9852869	684.9818138	1012.969486	806.9021927	750.017917	657.7192682	1459.96569	1000.702121	861.0779292	1232.676169	1.28756612863	1.81686184201
1416159_at	Nr2f2			"nuclear receptor subfamily 2, group F, member 2"	0.035696430357	801.4587036	636.692573	688.7011973	823.4554984	794.9749688	831.2961674	1003.415299	732.9536328	930.1555093	971.3370119	1155.12089	881.1251435	1.13975900129	1.33468729084
1460346_at	Arsa			arylsulfatase A	0.039396060394	497.6488761	405.0930083	355.7227355	488.3056379	537.5713719	669.3972203	796.0519372	461.940267	663.981852	689.6341946	630.6873778	781.1062532	1.41115340463	1.58315592177
1426834_s_at	D930015E06Rik			RIKEN cDNA D930015E06 gene	0.039296070393	333.7936039	318.3462865	280.3061087	328.8596341	440.5625717	461.940267	417.9050117	321.8128503	403.4510963	412.285525	380.6353191	392.6737914	1.30200060752	1.25984193678
1416374_at	Ap3m1			"adaptor-related protein complex 3, mu 1 subunit"	0.024697530247	186.3656531	263.7392992	279.1699796	262.6703183	253.2423714	347.6293904	343.8847312	266.250537	415.0857588	334.6986102	516.1758198	421.3134024	1.22084059554	1.70097451534
1451807_at	Nr1i2			"nuclear receptor subfamily 1, group I, member 2"	0.019598040196	245.9775456	160.7975442	226.480368	230.0339716	287.2206417	296.3046589	258.4375467	188.0128555	259.138242	304.8494483	317.0559739	390.5531266	1.19308272258	1.4729669419
1443835_x_at	Fam100b /// Gm7367			"family with sequence similarity 100, member B /// 1110014K08Rik pseudogene"	0.036296370363	138.2684437	121.9112539	113.0869828	137.335663	164.2073621	143.3189867	110.4392645	195.6735153	289.955461	199.2825911	163.3205476	166.5582278	1.20179457954	1.60421674144
1453774_at	Fam123b			"family with sequence similarity 123, member B"	0.031196880312	100.2501745	95.35226562	110.5140464	88.7502752	80.39877212	118.413956	105.5424587	138.1748813	157.3519844	180.5298699	117.1384024	158.4207155	1.12070731452	1.55353914705
1418334_at	Dbf4			DBF4 homolog (S. cerevisiae)	0.0299970003	93.81572218	84.41421529	94.9657864	61.4943864	101.8921035	120.1905525	111.4908304	83.11017018	162.1089926	108.1459582	139.4905365	118.8958614	1.24498347514	1.57949497902
1437584_at	---			---	0.011198880112	50.12508726	19.81599837	46.27710028	13.6793311	30.37483545	64.60938669	78.46325675	75.08582913	137.5217144	65.22457575	115.7198211	205.3072302	1.91330299255	4.03220441396
1447691_x_at	---			---	0.021697830217	44.4954508	20.09969303	24.54211197	44.0161464	74.68032236	46.71773542	43.10213716	44.70678435	49.21730476	52.8427196	52.8427196	73.67611072	1.5711726162	1.71665801176
1443057_at	---			---	0.016798320168	37.41606508	32.41421407	27.70342009	42.32154272	43.04382483	61.6611146	33.12399293	39.52483405	58.45038511	66.60770588	46.68612279	71.85378193	1.26812383951	1.74178666667
1431771_a_at	Irak1bp1			interleukin-1 receptor-associated kinase 1 binding protein 1	0.018898110189	14.98826743	31.42046906	33.37155193	35.82974667	32.72285142	35.97556184	47.51504531	37.23919548	67.33301624	37.44140063	47.0350412	40.91313511	1.32732988041	1.66700574937
1447250_a_at	2610301F02Rik			RIKEN cDNA 2610301F02 gene	0.039796020398	18.08545279	31.84873272	32.04335104	32.39228025	28.98876315	39.60517887	28.13810224	32.81157207	56.92753349	48.09752074	37.49212324	33.46203139	1.13267311214	1.53868576329
1441574_at	---			---	0.010498950105	15.2802236	15.53048792	15.41006221	16.4837062	15.63597063	21.20378629	19.20848559	15.66775494	27.81616381	17.48359171	36.61431596	24.59200039	1.14371409395	1.69854007224
1438434_at	Arhgap11a			Rho GTPase activating protein 11A	0.029397060294	18.97586505	15.91897765	13.43159374	13.45434264	19.68231653	19.39138239	18.73337668	14.8167811	19.97761564	22.09763875	19.11768511	19.50987748	1.17550891687	1.30627710077
1449498_at	Marco			macrophage receptor with collagenous structure	0.015798420158	9.497571014	4.821664436	4.9573541	4.831465762	8.250225737	18.20828877	16.71969428	8.531346372	49.38416334	17.93914297	15.02381906	18.93736978	2.14490777003	4.20127189187
