Probe Set	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	Pvalue	CON 1	CON 2	CON 3	CON 4	D3T 1	D3T 2	D3T 3	D3T 4	C10 1	C10 2	C10 3	C10 4	D3T(fold-change)	C10(fold-change)
1439443_x_at	Tkt			transketolase	0.019298070193	11616.64827	13121.88625	12945.43882	15064.92897	17674.41691	18208.74348	19696.13589	16948.00842	16970.96816	18012.59913	14742.1186	14348.31547	1.37495381939	1.21469828857
1418004_a_at	Tmem176b			transmembrane protein 176B	0.016598340166	3853.915915	4484.897754	4191.361174	3771.334445	5155.981064	5761.335271	4601.755924	4805.493064	4084.924646	4497.057546	4977.653186	4670.797326	1.24679040228	1.11832790338
1448506_at	Serpina6			"serine (or cysteine) peptidase inhibitor, clade A, member 6"	0.036196380362	2212.295107	2144.471236	1813.069797	1560.099015	3162.726593	4051.877942	3334.20016	2188.464293	2064.703279	3032.740307	2739.927265	2699.427023	1.64778471392	1.36311594635
1420997_a_at	Gpi1			glucose phosphate isomerase 1	0.011198880112	1475.863674	1644.682912	1282.033949	1457.990526	2609.593503	2951.727348	2164.890185	1726.825097	1631.377563	1847.761068	1835.295787	1532.882342	1.61298891091	1.16837023026
1422072_a_at	Gstm6			"glutathione S-transferase, mu 6"	0.033896610339	862.2444486	967.400015	804.7203744	855.2689621	2276.092935	2056.334687	1526.66931	1247.787243	959.5738287	947.9531011	1710.53793	833.55004	2.03657019106	1.27566820899
1429239_a_at	Stard4			StAR-related lipid transfer (START) domain containing 4	0.015898410159	359.5963022	586.2257379	417.9050117	544.8985154	949.237312	755.1120214	641.0169743	680.3608188	617.1730478	500.3510603	641.0169743	682.2054641	1.58529110083	1.27879799393
1438164_x_at	Flot2			flotillin 2	0.010398960104	424.7495916	337.4283779	319.2094108	429.956494	768.5192036	761.2706382	690.5684557	579.910922	390.5531266	551.5782944	598.2519463	641.0169743	1.85283393615	1.44335142961
1455640_a_at	Txn2			thioredoxin 2	0.018498150185	401.2722278	354.7608812	350.9394017	417.9050117	889.5149237	829.0483892	461.3153139	618.8463737	393.2057544	470.1421193	559.8537723	413.4033444	1.83537691348	1.20442787268
1436842_at	B230380D07Rik			RIKEN cDNA B230380D07 gene	0.023197680232	331.5417797	314.0655464	223.1326486	372.4790891	441.1594106	499.6741418	473.3353138	533.2224638	479.1378168	391.6120235	304.8494483	364.0045062	1.56893443454	1.24039650993
1428547_at	Nt5e			"5' nucleotidase, ecto"	0.034496550345	265.1713776	207.964766	253.4138496	231.4396422	421.8841641	427.0559399	383.2205854	387.9183938	388.4439145	282.2099413	394.2718434	221.0280927	1.69112381109	1.34234624716
1416318_at	Serpinb1a			"serine (or cysteine) peptidase inhibitor, clade B, member 1a"	0.017598240176	198.2063503	63.09667988	53.27369944	161.8896775	386.8694842	580.6965389	579.126368	375.5169906	229.4119726	436.4072473	166.3328933	130.7143244	4.0343020053	2.02084852827
1458438_at	Ccdc122			coiled-coil domain containing 122	0.010698930107	230.5015774	150.6807765	177.7410139	186.9974777	246.4775608	288.7802214	249.6680131	292.7163204	237.9527389	217.0251983	225.2572434	254.9623877	1.44471376849	1.25374907263
1436256_at	Grpel2			"GrpE-like 2, mitochondrial"	0.035796420358	114.1637594	131.1574775	131.7804171	137.8012642	274.2997268	191.4806354	233.4852333	141.2005172	131.0687269	170.4359587	158.9577999	207.8240419	1.63228073292	1.29788840533
1454891_at	Cds2			CDP-diacylglycerol synthase (phosphatidate cytidylyltransferase) 2	0.015198480152	69.46257862	103.8417066	80.67134335	63.6543631	220.878529	167.3493051	105.471041	109.7685012	87.08401009	94.64491723	107.707624	109.7685012	1.89990678502	1.25682417589
1434100_x_at	Ppargc1a			"peroxisome proliferative activated receptor, gamma, coactivator 1 alpha"	0.01099890011	86.43799782	62.41700327	64.39108537	81.21926126	165.8831385	141.679221	145.370805	119.3797281	139.6795071	108.7331801	69.93436686	129.832505	1.9435661854	1.52201120617
1426569_a_at	Frk			fyn-related kinase	0.02499750025	75.13667208	81.49461421	94.26130502	83.56145018	108.0727788	150.4769224	155.9734054	114.2410631	77.40817672	90.32605612	103.7012205	114.5508021	1.58097706742	1.15407861038
1439251_at	Gm3932			predicted gene 3932	0.025097490251	47.29043682	53.74456175	57.70346061	56.69679635	91.37147091	110.1406429	78.03950993	75.54465678	55.40684017	71.46573009	77.51304312	98.56796085	1.64827376859	1.40623953811
1437751_at	Ppargc1a			"peroxisome proliferative activated receptor, gamma, coactivator 1 alpha"	0.017598240176	50.12508726	46.59141328	33.66650812	50.43138704	109.0279857	138.8311504	94.26130502	73.0306258	43.77843383	50.43138704	61.82829484	95.35226562	2.29600671624	1.39032282445
1425109_at	Slc44a3			"solute carrier family 44, member 3"	0.010698930107	30.25172099	32.94510428	62.12195166	31.54833994	94.58087365	142.4485252	86.26264591	83.16644665	52.20277838	59.12687762	70.26652391	86.73104355	2.59110066864	1.71053837677
1427123_s_at	Copg2as2			"coatomer protein complex, subunit gamma 2, antisense 2"	0.010298970103	49.45106504	47.16256614	47.29043682	41.92237186	63.78375767	69.3686036	63.31059284	93.30906319	48.68713661	68.29698564	47.74072061	54.99581754	1.55936914854	1.18239719044
1424918_at	Tbc1d19			"TBC1 domain family, member 19"	0.018498150185	43.4536738	29.90559984	33.68930474	31.84873272	46.46543271	55.7454152	62.50156083	55.48190092	32.61228787	49.58514048	55.36934787	46.93962382	1.58530289691	1.32836552831
1444265_at	---			---	0.025497450255	26.54684947	27.10979292	26.54684947	44.64630112	49.88814081	49.95572526	49.28398042	55.78316216	41.52696592	66.51759317	44.88872612	44.43525348	1.64126029975	1.58084794519
1441720_at	4921530L18Rik			RIKEN cDNA 4921530L18 gene	0.038196180382	17.21350223	33.91812172	24.19571535	21.91887067	36.86299955	37.77232839	30.91414742	43.95659752	29.82473677	25.42135015	25.49027442	36.98797401	1.53739742583	1.21058019008
1419669_at	Prtn3			proteinase 3	0.00999900009999	5.951454048	5.967590077	5.991876187	6.002024546	65.04821215	86.672355	6.026450793	70.02910834	6.03665771	6.018297685	5.97567449	14.76671837	9.52522274591	1.37153112884
