Probe Set	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	Pvalue	CON 1	CON 2	CON 3	CON 4	D3T 1	D3T 2	D3T 3	D3T 4	C10 1	C10 2	C10 3	C10 4	D3T(fold-change)	C10(fold-change)
1434110_x_at	Mup1 /// Mup10 /// Mup2			major urinary protein 1 /// major urinary protein 10 /// major urinary protein 2	0.002499750025	71081.54899	70506.50511	72050.39654	64742.33956	37671.13498	40528.26036	56087.46002	47806.58991	61329.64076	55860.12765	51781.75529	51711.7006	0.6541164178	0.79273869487
1420722_at	Elovl3			"elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 3"	0.014198580142	19483.96937	18532.04384	26964.05775	19563.26273	5517.073556	5676.174119	11727.25817	3932.977589	6156.482677	4490.973519	5784.782012	3289.365824	0.317629814936	0.233272135971
1418858_at	Aox3			aldehyde oxidase 3	0.004899510049	12514.63098	12279.67179	11352.34824	11139.21063	7010.932502	7676.590629	11019.2192	7501.934129	7887.281945	8462.539809	8428.239701	8909.283827	0.702296105183	0.712418979239
1454971_x_at	Tsc22d1			"TSC22 domain family, member 1"	0.023597640236	12480.79212	8192.0	13445.57423	15817.33307	5599.847719	7291.658349	10974.55636	5038.673049	3379.645591	6569.83139	7381.045048	5297.491858	0.578839103341	0.453143024927
1427472_a_at	C8b			"complement component 8, beta polypeptide"	0.00589941005899	7262.104022	8158.796436	6686.480187	5176.964213	4509.250306	3740.82466	4570.711771	3505.466251	4371.007081	4254.245282	4753.728356	4734.46069	0.598374381828	0.663876721368
1418519_at	Aadat			aminoadipate aminotransferase	0.00199980002	6173.174594	6614.453511	6842.151721	4237.002105	3538.844121	3601.677099	3938.305685	3430.351338	3756.048561	3954.333268	3670.591575	3650.768264	0.607923526722	0.629818536552
1425107_a_at	Lifr			leukemia inhibitory factor receptor	0.00679932006799	7718.273757	6650.369339	8554.690826	4689.805904	2884.570143	3049.207787	3626.139595	2519.336525	2967.754936	3495.987667	3356.845982	3334.20016	0.43744587273	0.476395977708
1425742_a_at	Tsc22d1			"TSC22 domain family, member 1"	0.023097690231	6963.635625	4068.367754	6805.200157	8125.727395	2498.9553	3650.768264	5072.895583	1791.112983	1487.900668	2900.233074	3812.401584	2279.176411	0.501242797456	0.403641320961
1454758_a_at	Tsc22d1			"TSC22 domain family, member 1"	0.023597640236	5532.03186	3434.998491	6402.995364	6569.83139	1985.213053	2739.927265	4248.489783	1495.979821	1196.503897	2104.209304	3145.646046	1793.539434	0.477195902958	0.375567563707
1421092_at	Serpina12			"serine (or cysteine) peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 12"	0.00919908009199	5577.150549	8169.849291	4977.653186	5011.46131	1642.457848	1057.817476	2880.667635	1642.457848	1500.035834	1813.069797	1993.292204	1717.499246	0.304321116116	0.295916045127
1423648_at	Pdia6			protein disulfide isomerase associated 6	0.001199880012	3210.177823	4013.661211	4792.499281	3514.970534	2173.700561	1835.295787	2571.01979	2900.233074	3053.33862	2788.575274	2908.096403	2815.127169	0.610396026772	0.744633796059
1452646_at	Trp53inp2			transformation related protein 53 inducible nuclear protein 2	0.017798220178	2796.135869	3567.706573	4454.641914	3444.311717	2376.864178	2543.324799	2670.348831	2438.795595	1390.517562	1865.35484	2943.746043	2242.448877	0.703181434529	0.591894273661
1435194_at	Hspa4			heat shock protein 4	0.004599540046	3258.340998	2717.761479	3472.403172	3179.899886	2239.415089	2221.298406	2014.997733	2036.939619	1862.831219	1726.825097	1822.914587	2297.765142	0.674087542042	0.610554992365
1448261_at	Cdh1			cadherin 1	0.010398960104	2963.739908	3467.705415	3154.174758	3227.608771	2425.624693	2006.830605	2020.460946	1908.783154	2351.260629	2023.198111	1405.659305	1572.823023	0.652583317959	0.57385543901
1416049_at	Gldc			glycine decarboxylase	0.000999900009999	3421.07586	2834.247438	2845.781894	2773.51536	2310.241779	2448.720675	2164.890185	2200.347438	1803.278175	1564.328872	2212.295107	1280.299506	0.768378243081	0.577719652595
1439153_at	Rnf144b			ring finger protein 144B	0.004099590041	2725.130078	2754.804799	2876.770427	2826.583792	1958.518282	1830.333251	1708.223759	2546.770301	1465.907271	1602.917413	2383.308511	1747.993833	0.719273688085	0.643829106642
1430893_at	Mup10			major urinary protein 10	0.003799620038	6049.079894	2959.730293	2754.804799	2367.230345	937.7417628	1283.77075	1759.866161	613.0095014	1355.206402	1820.448396	1461.94354	1232.676169	0.32513187057	0.415422741492
1449308_at	C6			complement component 6	0.010698930107	3000.071668	3510.215164	3500.723739	2081.542789	1428.681636	844.9113978	1805.721118	1175.630314	931.4156094	1353.372956	1649.1421	2031.431849	0.434560370284	0.493308760922
1423702_at	H1f0			"H1 histone family, member 0"	0.002699730027	2144.471236	2156.115503	2227.320957	2254.625153	1755.107582	1583.505596	2098.51964	2070.301258	1605.088911	1726.825097	1667.10008	1572.823023	0.854814232418	0.748284945128
1457664_x_at	C2			complement component 2 (within H-2S)	0.001099890011	2546.770301	2419.06594	2248.528773	2098.51964	1560.099015	1417.123719	1436.439236	1070.785008	1689.822796	1719.825982	1422.890947	1669.358539	0.588909578693	0.698161579958
1416630_at	Id3			inhibitor of DNA binding 3	0.003099690031	2053.552691	2533.016273	2107.059925	3534.056477	1847.761068	1537.038407	1351.542	983.2443971	643.6257005	1574.953752	891.9266433	529.6252612	0.559225833356	0.355909595059
1438761_a_at	Gm6742 /// Gm7993 /// Gm9115 /// LOC677259 /// Odc1			"predicted gene 6742 /// predicted gene 7993 /// predicted gene 9115 /// similar to Ornithine decarboxylase (ODC) /// ornithine decarboxylase, structural 1"	0.001599840016	1837.782093	2164.890185	2254.625153	1875.483532	1602.917413	1696.699819	1178.817771	1813.069797	1221.049736	1155.12089	1477.863061	1212.812346	0.773598210578	0.623015184603
1449459_s_at	Asb13			ankyrin repeat and SOCS box-containing 13	0.00699930006999	1832.812833	2092.84536	2118.501052	2073.105943	1860.311025	1292.490087	1587.798915	1273.38515	1036.552972	1183.615172	1319.005057	1278.567401	0.740888099343	0.593517704599
1425127_at	Hsd3b2			"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2"	0.00299970003	2075.914414	1705.912732	1993.292204	1633.587628	1442.285072	1660.343041	1344.242894	1256.26219	970.0229026	861.0779292	1297.750097	1290.741498	0.769787928438	0.596540319373
1423151_at	Dnajb11			"DnaJ (Hsp40) homolog, subfamily B, member 11"	0.011498850115	1522.541282	2179.594062	2725.130078	1745.628989	1059.250526	864.5822305	1273.38515	1145.776057	1183.615172	979.2591376	1377.402399	1065.002152	0.531389951356	0.563481996586
1442537_at	---			---	0.00199980002	1712.855224	1803.278175	2144.471236	2045.229294	565.9501802	822.3414561	1285.509895	712.4092804	925.1321333	1483.877468	1116.679918	1206.262461	0.439434698814	0.614073963169
1437456_x_at	Ythdf1			YTH domain family 1	0.00559944005599	1379.268389	1611.621096	1662.592335	1646.911003	1125.787446	1256.26219	1342.424281	1182.013871	901.6390876	1271.6624	1138.046467	1056.386372	0.778759027546	0.693247936963
1423397_at	Ugt2b38			"UDP glucuronosyltransferase 2 family, polypeptide B38"	0.001599840016	1875.483532	4068.367754	3534.056477	1246.099132	531.7806602	133.305616	283.3584421	176.661487	713.3743954	823.4554984	320.5084871	434.6384132	0.104914722297	0.213723920223
1427144_at	Hnrpll			heterogeneous nuclear ribonucleoprotein L-like	0.003699630037	1196.503897	1172.451476	1113.660478	1276.837648	1006.135834	911.4572936	949.237312	985.9102431	761.2706382	1014.341775	1065.002152	1056.386372	0.809492241811	0.818791682284
1418659_at	Clock			circadian locomoter output cycles kaput	0.014598540146	1072.235618	1188.432089	1491.934776	1196.503897	1073.688201	951.8109555	902.860556	876.3665597	688.7011973	814.5852466	1072.235618	554.57331	0.76877035571	0.63245667633
1451450_at	2010011I20Rik			RIKEN cDNA 2010011I20 gene	0.003199680032	995.2977521	1282.033949	1249.47765	1153.558137	953.1003927	782.1644334	977.9343105	1107.64607	661.2906187	634.9709919	942.8336079	793.8994574	0.816355813152	0.648024900526
1418206_at	Sdf2l1			stromal cell-derived factor 2-like 1	0.001199880012	962.1754972	1251.170338	2422.343088	1138.046467	453.8814998	311.9468108	471.4168039	642.7549476	854.1118797	492.2882089	787.4768762	629.834129	0.325612438923	0.478669510641
1418301_at	Irf6			interferon regulatory factor 6	0.001499850015	1002.057792	1214.455363	1209.53297	1052.104652	877.5537909	753.0702409	805.8105451	691.5039825	675.7709977	764.3687569	608.8740429	531.7806602	0.698488888642	0.576308075859
1448944_at	Nrp1			neuropilin 1	0.018698130187	1092.75177	1088.322662	956.9791948	901.6390876	928.8971139	639.2837003	728.9952606	687.7694624	568.2534095	640.1497507	694.3181741	723.097749	0.738904106879	0.650004658508
1436519_a_at	1110057K04Rik			RIKEN cDNA 1110057K04 gene	0.000799920007999	896.7697168	1147.328258	1026.776346	876.3665597	733.9465796	810.1860167	802.5444557	709.5217624	646.2450434	549.3426522	757.1593378	583.059781	0.7742620496	0.642425149914
1450904_at	Tmem167			transmembrane protein 167	0.001499850015	861.0779292	992.6065228	1170.865285	956.9791948	717.2479478	705.6899358	834.6792668	759.2122051	575.2194905	619.6847372	754.0904401	575.2194905	0.757706249829	0.633981116686
1448340_at	Tmem30a			transmembrane protein 30A	0.00669933006699	881.1251435	1004.774646	971.3370119	834.6792668	521.0906741	523.2113401	784.2850963	550.0868576	764.3687569	858.7496228	689.6341946	721.1425333	0.644292536493	0.821767085588
1457983_s_at	Rwdd4a			RWD domain containing 4A	0.001499850015	887.1097252	923.8805339	1012.969486	979.2591376	608.050305	729.982845	729.982845	766.4411708	490.2928797	629.834129	588.6114821	633.254066	0.745278474161	0.615792208924
1423693_at	Cela1			"chymotrypsin-like elastase family, member 1"	0.00539946005399	1053.529963	865.7534972	1091.273404	917.6478906	504.4318725	481.7394878	507.1708877	446.567477	527.4785985	428.7939157	707.6032554	629.834129	0.493841295475	0.583907927864
1428675_at	1110049F12Rik /// LOC100047869			RIKEN cDNA 1110049F12 gene /// similar to thioredoxin family Trp26	0.00699930006999	864.5822305	809.0899265	692.4407767	771.6468216	697.1438186	648.8750461	620.5242364	649.7540901	508.5459675	609.6988967	667.5872078	515.4774922	0.833810551232	0.733424399466
1440254_at	Gm3246			predicted gene 3246	0.018498150185	799.2916042	666.6840377	813.4832048	728.9952606	666.6840377	558.3399591	595.0210409	543.4251404	601.5003952	626.4326616	641.8853727	545.6367003	0.785609516983	0.802889139621
1429054_at	Mrpl47			mitochondrial ribosomal protein L47	0.00529947005299	787.4768762	764.3687569	730.9717673	705.6899358	567.4846268	607.2276816	557.5845882	468.8708814	538.2996306	599.8739718	687.7694624	613.8399575	0.736544210997	0.816388500288
1456533_at	Dpy19l1			dpy-19-like 1 (C. elegans)	0.003099690031	672.1214447	875.1809347	935.2061617	737.931837	697.1438186	511.3073218	621.364873	576.7790687	470.1421193	403.9976596	541.2225443	567.4846268	0.747287575471	0.615706772118
1428226_at	Ngdn			"neuroguidin, EIF4E binding protein"	0.00719928007199	727.0240983	762.3019466	915.1666221	621.364873	618.0091444	460.6912064	563.6562863	517.5753145	400.1872102	521.796606	541.9557493	505.7995261	0.713824733335	0.650968879255
1452703_at	Ahcyl2			S-adenosylhomocysteine hydrolase-like 2	0.004699530047	599.0624101	1127.312576	904.0836792	665.7820894	526.0523259	546.3758851	412.8440564	448.3848584	395.3408228	356.6871977	505.7995261	507.1708877	0.586624967561	0.53545798552
1449068_at	Zfp148			zinc finger protein 148	0.00959904009599	533.9448309	539.0288758	575.9987518	518.9786035	403.4510963	448.9922943	502.3873229	447.7782443	391.0822167	439.3713153	497.6488761	448.3848584	0.83148046531	0.819431442729
1456074_at	Sdr9c7			"4short chain dehydrogenase/reductase family 9C, member 7"	0.000899910008999	541.2225443	726.0405168	647.1205244	541.9557493	225.715139	253.0710093	327.0836025	347.6293904	306.9199788	405.0930083	514.7801094	390.5531266	0.469600891399	0.658437619016
1449505_at	Kpna1			karyopherin (importin) alpha 1	0.001099890011	541.9557493	580.6965389	556.0769107	490.2928797	425.3250083	429.3748114	463.1927141	332.8910447	301.974151	311.9468108	424.1749533	333.3420188	0.761072740931	0.632283989836
1424654_at	Acp2			"acid phosphatase 2, lysosomal"	0.00569943005699	617.1730478	510.6155807	494.9612852	507.8579622	300.7501976	427.6344811	371.4719265	428.7939157	308.1690412	341.5648307	395.3408228	351.4148263	0.717471543305	0.655441828032
1449317_at	Cflar /// LOC100040853			CASP8 and FADD-like apoptosis regulator /// CASP8 and FADD-like apoptosis regulator pseudogene	0.013098690131	452.0418396	497.6488761	473.9765506	394.2718434	301.5656141	299.531205	351.8908949	376.5351204	204.3367219	351.8908949	362.529133	316.627033	0.731335184609	0.679551793681
1455037_at	Plxna2			plexin A2	0.000899910008999	479.1378168	569.0232337	533.9448309	403.9976596	334.6986102	364.9914225	234.118276	240.381105	214.2518814	161.8896775	299.531205	210.3717065	0.591202517623	0.446121993194
1421321_a_at	Net1			neuroepithelial cell transforming gene 1	0.019698030197	454.4963821	362.038672	369.9662866	396.9497287	283.7423134	335.152033	360.5712666	286.8320646	241.1960549	231.7531781	367.4704358	157.3519844	0.799707488328	0.630124714607
1426879_at	1190005F20Rik			RIKEN cDNA 1190005F20 gene	0.003099690031	320.0748753	395.3408228	542.6899475	306.0900844	302.3832414	305.675979	297.1080223	272.0806646	209.3772579	257.7387461	301.5656141	274.6713261	0.752621864848	0.667021987204
1448536_at	Lsm3			"LSM3 homolog, U6 small nuclear RNA associated (S. cerevisiae)"	0.003399660034	396.4127005	393.7384381	364.9914225	320.9426864	314.9170645	353.8016277	298.3171533	260.898303	191.6102927	211.6572267	291.5298905	269.1498153	0.831885658758	0.653043058883
1437797_at	Atp2a2			"ATPase, Ca++ transporting, cardiac muscle, slow twitch 2"	0.00889911008899	311.9468108	301.1576299	761.2706382	596.6343066	219.8344136	192.5203563	303.2030856	235.0710597	116.3481683	149.3606447	284.1267048	184.732882	0.482305625835	0.372686403831
1416147_at	Hspa4			heat shock protein 4	0.010598940106	519.6816741	320.5084871	480.4368912	448.9922943	254.4451599	227.710134	215.2694823	188.0128555	295.9037921	189.1617473	206.1427625	283.7423134	0.500354855043	0.550938040499
1422147_a_at	Pla2g6			"phospholipase A2, group VI"	0.013598640136	354.7608812	420.1741946	382.1843784	323.5602622	262.6703183	288.7802214	301.1576299	224.1924292	224.1924292	270.2451657	299.9369859	273.1879426	0.727233976986	0.720994899556
1454736_at	Ankrd57			ankyrin repeat domain 57	0.001399860014	349.9904812	399.1051265	422.4556989	352.3676085	249.3302405	278.4151196	288.3895344	285.2830061	199.4175316	265.5306105	253.2423714	241.3593763	0.722753612208	0.62965941317
1426883_at	Slc25a45			"solute carrier family 25, member 45"	0.00559944005599	336.5159905	367.4704358	473.9765506	350.9394017	233.011575	300.7501976	248.3196619	255.1350307	197.9381994	316.1986724	233.011575	212.6625042	0.678405946461	0.627777786492
1418660_at	Clock			circadian locomoter output cycles kaput	0.023697630237	403.4510963	305.675979	382.7021312	384.780166	265.5306105	316.627033	289.955461	272.4492577	176.1838043	178.4643608	314.9170645	151.2939972	0.775128739879	0.55590817862
1427305_at	Piga			"phosphatidylinositol glycan anchor biosynthesis, class A"	0.00629937006299	226.1739656	331.990926	515.4774922	304.0251525	240.0558965	217.3192066	182.6192848	225.715139	161.5612609	178.7061301	223.4349309	185.8617309	0.628387839656	0.54408195958
1435701_at	---			---	0.010198980102	362.529133	281.8281431	284.8970504	317.9155999	240.706754	207.6834131	220.2812859	189.9315728	228.3275188	172.4085486	207.8240419	206.1427625	0.688441091807	0.653241274148
1442005_at	AW987390			expressed sequence AW987390	0.001199880012	354.7608812	354.2809298	395.3408228	268.785686	247.9837134	256.3468083	216.1455576	164.0962475	127.6538952	133.9387583	151.0893136	222.9816608	0.644183465381	0.462917487051
1416666_at	Serpine2			"serine (or cysteine) peptidase inhibitor, clade E, member 2"	0.003199680032	397.4874844	299.9369859	686.8389879	304.8494483	304.4370214	94.0700824	257.7387461	168.6000248	24.16298127	57.89908926	148.9567819	145.6663102	0.488330810525	0.22300768716
1416481_s_at	Higd1a			"HIG1 domain family, member 1A"	0.003399660034	253.2423714	342.9548862	363.0202584	241.8500038	189.2898345	230.5015774	216.7315877	224.4961471	182.9905073	189.6746168	204.0602774	216.5849314	0.716878220838	0.660504359515
1415940_at	Zfand2a			"zinc finger, AN1-type domain 2A"	0.001699830017	251.0236857	311.1033242	428.213806	259.8408371	192.9117054	246.1441045	228.9465775	241.522808	112.1721184	162.6585812	217.7609662	198.2063503	0.727514432177	0.552558113809
1420339_at	LOC100047915 /// Memo1			similar to Memo1 protein /// mediator of cell motility 1	0.002199780022	313.2163308	353.322974	329.3051468	263.3824897	222.3787309	184.108709	224.3442368	202.9582343	156.2904632	144.0971946	222.9816608	172.0587931	0.662144275709	0.552265909259
1423391_at	Git2			G protein-coupled receptor kinase-interactor 2	0.00579942005799	367.9682553	239.8934572	241.6863506	247.9837134	235.5489047	223.1326486	225.8679777	189.9315728	147.3522214	206.561803	227.4020678	174.7584918	0.796770647123	0.688886281189
1417622_at	Slc12a2			"solute carrier family 12, member 2"	0.015498450155	272.4492577	356.2046402	322.2488165	227.5560487	203.9221954	194.6167655	251.5339585	180.6521122	137.8945736	150.8849068	207.2620973	187.8856324	0.704924989836	0.580357354466
1428351_at	Ppm1m			protein phosphatase 1M	0.013698630137	246.6444584	291.5298905	322.6853734	238.7594562	199.5525632	211.943963	186.3656531	171.5935558	145.2724366	203.9221954	181.5101292	216.4383743	0.699747467255	0.679456260957
1417409_at	Jun			Jun oncogene	0.00929907009299	178.9482268	242.1776428	684.9818138	295.1036848	143.2220066	98.70149283	128.433951	110.2152226	92.17906238	176.3031038	123.9079548	162.1089926	0.342969436258	0.395728386284
1421012_at	Srprb			"signal recognition particle receptor, B subunit"	0.019898010199	191.4806354	229.878314	344.3505987	237.309328	182.2488152	190.3176595	190.5754867	178.2229187	101.1362408	194.7485464	177.3804406	156.8203256	0.739133527559	0.628189128254
1451108_at	Rnf185			ring finger protein 185	0.003599640036	224.6481604	233.011575	216.2919165	229.7227616	204.613541	185.6102809	217.9084188	179.1906515	131.0687269	197.1359217	174.0501654	175.4697008	0.871246192697	0.749965368805
1436897_at	Mfhas1			malignant fibrous histiocytoma amplified sequence 1	0.010498950105	233.3272404	242.3416288	275.0434288	247.9837134	196.20404	167.4626225	188.2675602	141.487545	144.6836223	150.5788149	180.5298699	183.8596307	0.694327162404	0.660513239535
1451608_a_at	Tspan33			tetraspanin 33	0.013298670133	269.5144379	230.5015774	240.2184456	188.1401648	161.7801311	162.5485147	143.0282434	150.1716583	130.1845166	154.0845206	145.0758994	168.8284306	0.66517172099	0.644323262012
1431817_at	Adh6-ps1			"alcohol dehydrogenase 6 (class V), pseudogene 1"	0.011298870113	228.0186174	263.3824897	245.1464399	245.9775456	163.2100332	121.4171265	165.7708899	141.679221	137.7080178	150.0700413	154.188856	121.4993418	0.602607785856	0.573487904934
1434369_a_at	Cryab			"crystallin, alpha B"	0.00509949005099	922.6306279	125.5968307	161.0153799	119.5414542	112.4762479	112.9339889	101.0678047	87.3792459	95.41683153	110.2152226	90.81651767	84.70039985	0.311455583629	0.286840365095
1435543_at	Apc			adenomatosis polyposis coli	0.019598040196	222.6799918	200.9079197	184.8579704	192.5203563	185.9875835	158.742748	157.9923548	145.8636472	165.7708899	164.5411576	171.0137777	165.0989918	0.809754896733	0.832026101996
1421469_a_at	Stat5a			signal transducer and activator of transcription 5A	0.002099790021	346.2203884	220.878529	213.3834815	228.3275188	169.0571458	164.5411576	167.0098129	112.1721184	148.4534888	151.6015428	68.8540089	125.4269124	0.607428836641	0.490018926486
1455618_x_at	Tspan33			tetraspanin 33	0.004899510049	276.5368874	263.026163	218.0559713	188.0128555	181.3873063	127.6538952	144.1947672	143.1250923	100.6581594	115.8765891	140.8187189	163.8742438	0.630648220918	0.551195157193
1439300_at	Chic1			Cysteine-rich hydrophobic domain 1	0.017198280172	307.3357694	314.4910172	324.877045	164.9872739	139.1133619	118.654664	97.77055417	125.6818762	82.88544494	91.92981537	196.6028772	74.52882259	0.432872453408	0.401142869538
1434829_at	Cbl			Casitas B-lineage lymphoma	0.000899910008999	253.2423714	209.9449372	183.2384082	181.7560246	164.0962475	173.1101942	163.3205476	129.9204185	143.7075639	129.2187734	151.9097136	120.0279482	0.761242824231	0.65790390184
1426934_at	Nhsl1			NHS-like 1	0.004899510049	224.4961471	182.7429418	170.8980574	171.1295764	138.9251572	143.0282434	149.968493	134.392843	119.9467286	159.6047054	118.8958614	104.4055568	0.755825288169	0.671126632166
1426631_at	LOC100047009 /// Pus7			hypothetical protein LOC100047009 /// pseudouridylate synthase 7 homolog (S. cerevisiae)	0.010498950105	227.248191	206.2823482	269.8795545	151.6015428	102.5841523	104.546997	133.8481256	136.0403323	109.54582	90.26493493	123.2387804	130.7143244	0.557910076116	0.530710741654
1451896_a_at	Cherp			calcium homeostasis endoplasmic reticulum protein	0.031396860314	188.52261	187.2508069	153.6678847	177.2604122	118.3338284	143.9022474	153.4599894	111.4908304	106.5473989	164.7640648	143.2220066	113.7010339	0.7459821949	0.747464586381
1427251_at	Atp2a2			"ATPase, Ca++ transporting, cardiac muscle, slow twitch 2"	0.004199580042	150.2733442	180.4077103	293.9075786	169.1716195	105.5424587	114.4732887	130.9800362	154.8163534	80.89006555	94.0700824	123.7403213	76.41899476	0.637235406211	0.472585346496
1453500_at	Cyp2u1			"cytochrome P450, family 2, subfamily u, polypeptide 1"	0.010698930107	161.3426867	208.2465	218.7952337	192.1298009	96.71737105	96.52116596	158.2063902	80.99964893	121.006884	105.8286134	96.26017814	103.3508361	0.554050860751	0.54636610071
1416347_at	Men1			multiple endocrine neoplasia 1	0.00809919008099	172.0587931	177.3804406	169.1716195	138.1748813	139.1133619	125.0877651	120.353377	129.3062714	53.56297036	125.85214	122.4073922	113.7780243	0.782387235909	0.632779466771
1437849_x_at	Armcx2			"armadillo repeat containing, X-linked 2"	0.013598640136	171.1295764	182.3722215	184.4829592	179.7981511	110.8136803	106.6195453	100.3859854	110.1406429	114.628368	112.3240802	96.58652337	96.71737105	0.596224637019	0.585492267674
1430856_at	Pex11c			peroxisomal biogenesis factor 11 gamma	0.00789921007899	158.4207155	166.8968019	159.3887783	146.7549774	102.7231251	109.54582	154.293262	133.5765954	97.37427321	94.58087365	113.0869828	105.1146769	0.79203400716	0.649535963696
1453685_at	Nudt7			nudix (nucleoside diphosphate linked moiety X)-type motif 7	0.001099890011	139.9634431	203.5085099	202.2724816	174.6402376	127.5675153	106.9810114	132.5856888	81.60501658	77.77583104	86.84853982	81.16430245	91.00112654	0.622916129947	0.467513833715
1431830_at	Zfp329			zinc finger protein 329	0.012398760124	135.2140785	153.5639019	189.4180085	158.2063902	89.05116005	89.4135687	117.854201	123.0720522	90.81651767	81.27425734	105.0435486	102.4453675	0.659002850591	0.596446059248
1456974_at	Onecut1			"one cut domain, family member 1"	0.013598640136	169.4007997	308.1690412	192.390083	139.8687337	109.8428288	76.78195095	65.31293678	68.15843539	89.35306503	88.99090161	49.28398042	77.46059215	0.395264046186	0.376732209149
1423678_at	BC017643			cDNA sequence BC017643	0.010598940106	141.8711567	153.2523753	129.3938286	124.412219	104.0527926	116.4269512	111.7174654	87.3201188	91.24785562	100.7263181	112.2480736	101.8921035	0.764246168526	0.739829599119
1450756_s_at	Cul3			cullin 3	0.028897110289	180.0417272	123.9079548	122.6562181	107.707624	99.84384323	91.92981537	105.8286134	105.6139247	79.47889997	102.0301387	114.2410631	99.17028097	0.754643441562	0.739117325179
1429772_at	Plxna2			plexin A2	0.002899710029	136.8716352	198.0722295	155.8678626	153.9802559	101.2047233	142.73809	79.85638936	75.64699862	72.98120796	55.70769383	97.44020835	54.88425062	0.619496227756	0.435820184
1418210_at	Pfn2			profilin 2	0.003699630037	196.20404	124.0758154	107.707624	124.8340065	94.77313458	80.72596842	92.99379173	92.49157165	88.81037071	106.9810114	94.70900424	106.1155438	0.652985594061	0.717439427131
1418159_at	Tcfcp2			transcription factor CP2	0.00509949005099	140.6282071	156.1847057	129.4814452	114.7836573	110.5140464	113.9321617	87.97272373	75.03502064	71.17606713	87.08401009	86.32105696	101.6165929	0.716077795649	0.639829594422
1449514_at	Grk5			G protein-coupled receptor kinase 5	0.001799820018	276.1627642	155.0260862	183.6108894	146.3581602	93.81572218	61.32810903	62.03790768	58.64854605	68.29698564	30.91414742	57.82075833	45.62392781	0.362382476671	0.266246752743
1436597_at	Ankhd1			ankyrin repeat and KH domain containing 1	0.00669933006699	111.4908304	127.7403336	142.5449815	112.3240802	96.97959845	95.03009062	98.70149283	70.79167533	60.29901373	71.99984397	110.2898527	69.3686036	0.731638721107	0.631364443435
1457944_at	---			---	0.002499750025	121.6639394	124.2439033	129.3062714	116.9007702	108.8068066	108.5860764	111.6418693	70.83961052	26.47506828	72.0485973	74.78149328	76.67807364	0.812563032693	0.507977385922
1436534_at	Trove2			"TROVE domain family, member 2"	0.004099590041	123.1553881	107.5619077	122.1590712	103.7012205	97.30838275	77.98670271	80.39877212	97.04526634	50.5681204	85.21797933	89.05116005	77.8811955	0.772572140151	0.663016458906
1417612_at	Ier5			immediate early response 5	0.00999900009999	131.6912449	94.83730841	110.2152226	118.0937713	82.77331029	94.26130502	83.22276118	79.04966809	83.50490647	88.39055499	63.1821582	79.04966809	0.745996118089	0.690636227543
1429197_s_at	Rabgap1l			RAB GTPase activating protein 1-like	0.003199680032	102.5147364	134.3019031	95.41683153	118.2537552	97.70439556	84.35709448	92.99379173	74.42799351	73.12956184	63.43928861	78.83592222	82.43781575	0.775789533934	0.661156567995
1455057_at	Gmps			guanine monphosphate synthetase	0.016598340166	94.38900268	127.1364919	120.9250019	131.9589427	91.18611074	97.30838275	81.3843612	66.65280798	47.90257318	83.05393184	72.53794972	77.82849547	0.709369660207	0.592996106267
1455878_at	2700023E23Rik			RIKEN cDNA 2700023E23 gene	0.016198380162	113.7780243	106.6917408	100.2501745	142.2558084	91.80544471	85.44902871	73.62625614	74.73089073	44.85835117	80.29000165	92.36644099	79.21035775	0.703301677672	0.640908628242
1434554_at	Trim37			tripartite motif-containing 37	0.014298570143	105.757002	109.54582	151.4989582	97.17673549	85.39120768	74.57928832	84.12899763	56.39060097	78.62275431	61.0795356	65.04821215	95.67553281	0.647637949686	0.647499883531
1430317_at	Ube2j2			"ubiquitin-conjugating enzyme E2, J2 homolog (yeast)"	0.00989901009899	95.54609461	94.00642773	103.8417066	99.3718711	84.41421529	53.59923947	70.17146124	67.9741388	53.52672575	70.50474443	70.31410356	84.87257613	0.703113264541	0.710901856962
1457883_at	---			---	0.011398860114	91.6192041	94.64491723	98.96909972	141.3918044	44.58589971	74.98424648	78.41016279	64.82842814	58.76776492	58.25289374	74.52882259	66.33773333	0.616018098898	0.604482154576
1435574_at	---			---	0.024497550245	75.23846122	124.6651202	144.2924059	102.2375423	39.09907306	70.21897651	61.6193902	88.87050697	57.70346061	48.95150294	64.04333639	66.87877713	0.58196333721	0.532166742207
