Probe Set	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	Pvalue	CON 1	CON 2	CON 3	CON 4	D3T 1	D3T 2	D3T 3	D3T 4	C10 1	C10 2	C10 3	C10 4	D3T(fold-change)	C10(fold-change)
1419163_s_at	Dnajc3			"DnaJ (Hsp40) homolog, subfamily C, member 3"	0.011198880112	1199.747948	1504.102844	2159.036443	1390.517562	776.8878291	796.0519372	1100.173719	1036.552972	1263.083569	896.7697168	1247.787243	1158.25274	0.593223464293	0.730145163638
1450026_a_at	B3gnt2			"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2"	0.025197480252	628.9820345	888.3115104	774.787168	679.4403674	607.2276816	545.6367003	603.1312282	567.4846268	655.9408321	577.5604428	657.7192682	690.5684557	0.781916121108	0.868844248125
1436454_x_at	Fen1			flap structure specific endonuclease 1	0.016598340166	847.202185	870.4544531	1017.091935	653.2821905	324.877045	297.1080223	439.9665403	595.0210409	850.6500166	742.9438531	386.3460935	616.3380824	0.489066588858	0.766308875791
1415812_at	Gsn			gelsolin	0.017798220178	858.7496228	223.8891221	352.3676085	198.8783177	120.4348719	91.24785562	192.259898	155.2361032	150.3750988	197.0025253	235.2302336	156.0790199	0.342238799721	0.452104662383
1430785_at	Sdr9c7			"4short chain dehydrogenase/reductase family 9C, member 7"	0.031196880312	252.7286328	306.9199788	289.955461	238.5978942	93.87924765	90.7550646	180.1636391	155.9734054	130.8914057	155.5516621	253.2423714	161.3426867	0.478561308138	0.644207736512
1452766_at	Tppp			tubulin polymerization promoting protein	0.035596440356	107.5619077	312.3694114	241.3593763	149.968493	95.28774333	84.07206988	98.23492077	94.77313458	84.87257613	112.0962146	113.0869828	173.8146952	0.458999878072	0.59644374529
1423290_at	Hyou1			hypoxia up-regulated 1	0.01799820018	109.0279857	135.0311491	161.7801311	88.45040692	87.85370657	73.27821724	70.93557835	69.6037799	77.46059215	77.56552955	117.7744523	85.21797933	0.610312734917	0.724309191587
1417370_at	Tff3			"trefoil factor 3, intestinal"	0.024297570243	165.3226547	118.9763694	146.0612516	78.99617738	36.14642971	30.5604472	30.5397678	24.84296777	79.85638936	79.64046216	30.47781347	79.64046216	0.23969385632	0.529325044416
1431972_a_at	Gcap14			granule cell antiserum positive 14	0.045895410459	47.9350095	48.68713661	77.46059215	54.58784402	38.75652156	33.9870694	43.92685328	38.78276478	49.18400078	43.6600594	32.52410608	38.75652156	0.679812888348	0.717734157947
1421811_at	LOC640441 /// Thbs1			similar to thrombospondin 1 /// thrombospondin 1	0.018098190181	64.39108537	18.14676684	53.56297036	25.94285992	16.70838052	7.916502997	17.30696984	13.70713801	26.04843875	18.04876384	23.20128511	15.1463518	0.343357979232	0.508781571939
1432626_at	5730507A11Rik			RIKEN cDNA 5730507A11 gene	0.033596640336	21.43468038	31.29311647	22.79652769	21.78574433	15.67836405	20.53981899	17.50727708	17.57852589	20.55372713	18.24530199	22.02297553	15.44661433	0.73275033959	0.783769037117
1443512_at	---			---	0.024697530247	7.522086064	13.72106265	6.344591789	13.70249961	5.927331776	4.248383675	5.871426013	5.933353159	5.941391191	5.925326002	10.56964831	5.927331776	0.532341167376	0.686934665465
