Probe Set	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	Pvalue	CON 1	CON 2	CON 3	CON 4	D3T 1	D3T 2	D3T 3	D3T 4	C10 1	C10 2	C10 3	C10 4	D3T(fold-change)	C10(fold-change)
1422230_s_at	Cyp2a4 /// Cyp2a5 /// LOC100047711			"cytochrome P450, family 2, subfamily a, polypeptide 4 /// cytochrome P450, family 2, subfamily a, polypeptide 5 /// similar to Cytochrome P450, family 2, subfamily a, polypeptide 4"	0.000199980002	8520.017214	4123.819952	9366.922284	5745.756943	10566.33547	15436.54751	14802.11418	23677.84234	35396.72171	30789.61591	33124.82013	29444.34847	2.32316039185	4.63874876793
1435007_s_at	AI132487			expressed sequence AI132487	0.000599940005999	7087.276552	6446.484383	6722.787114	8777.591288	8849.180428	9104.371739	11935.47821	8258.813117	14136.22591	15394.80796	12650.90637	14002.89496	1.31389613624	1.93513003943
1425627_x_at	Gstm1			"glutathione S-transferase, mu 1"	0.000799920007999	1990.595511	2081.542789	2557.134801	3132.896188	5776.955835	5384.255848	4509.250306	5457.643713	7707.831831	8496.979566	7020.430328	5630.254338	2.16428388778	2.9558487677
1416958_at	Nr1d2			"nuclear receptor subfamily 1, group D, member 2"	0.000199980002	1390.517562	1076.599265	733.9465796	1156.685751	3045.082563	3510.215164	4466.719673	3802.093064	8531.559421	6991.975334	6240.396058	8885.193623	3.40178149955	7.03324659763
1455265_a_at	Rgs16			regulator of G-protein signaling 16	0.000899910008999	35.25237221	126.3643164	48.91837882	413.4033444	457.5833111	370.4674873	628.9820345	629.834129	3616.334717	5769.140286	4614.23255	8303.657656	3.34466819534	35.7461005544
1418288_at	Lpin1			lipin 1	0.001599840016	306.5047507	456.9642525	894.3449017	553.0737748	809.0899265	930.1555093	1150.438981	2455.35983	2979.832723	1172.451476	3227.608771	5494.711922	2.41760099162	5.82327406779
1438211_s_at	Dbp			D site albumin promoter binding protein	0.000199980002	33.80351963	36.21990703	23.53344503	28.36759374	284.8970504	895.5564886	825.6881128	284.8970504	3111.761189	3745.892416	1958.518282	6008.27187	18.7906397139	121.587113011
1448810_at	Gne			glucosamine	0.000199980002	1115.16918	989.9225705	1134.969254	870.4544531	1234.346096	1469.881748	1467.893159	1161.393082	1607.263363	1680.696778	1694.40437	2023.198111	1.29752926124	1.70430270711
1424175_at	Tef			thyrotroph embryonic factor	0.000199980002	531.061221	485.0114513	496.3032614	496.3032614	675.7709977	1368.110222	1214.455363	1022.614644	1694.40437	2081.542789	1528.737514	3000.071668	2.13122694612	4.13443638051
1416933_at	Por			P450 (cytochrome) oxidoreductase	0.000199980002	605.585772	494.9612852	642.7549476	277.286655	709.5217624	1022.614644	758.1850766	996.6461018	1221.049736	1261.374756	1053.529963	1998.696567	1.72571867504	2.73912802349
1449568_at	Klb			klotho beta	0.000199980002	634.9709919	536.8440986	422.4556989	655.9408321	832.4223409	754.0904401	1010.230473	801.4587036	1234.346096	1170.865285	1229.343082	1019.849551	1.51016994363	2.06842946216
1439189_at	Fnip2			folliculin interacting protein 2	0.001799820018	449.6005531	415.6480837	365.9810146	594.2160446	675.7709977	775.8367876	724.0773439	551.5782944	1198.12482	905.3084593	753.0702409	1214.455363	1.4940260505	2.23011776911
