Probe Set	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	Pvalue	CON 1	CON 2	CON 3	CON 4	D3T 1	D3T 2	D3T 3	D3T 4	C10 1	C10 2	C10 3	C10 4	D3T(fold-change)	C10(fold-change)
1433445_x_at	Hmgcs1			3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1	0.000499950005	26818.4363	21018.54234	20651.86397	26565.48865	41247.84852	42437.34795	36074.00245	47806.58991	29245.71216	30623.33424	28387.51121	36714.50427	1.76284222517	1.3147329556
1433444_at	Hmgcs1			3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1	0.000399960004	21889.76354	17202.2839	17578.96487	23045.34108	34826.32519	32152.78867	29926.59728	40473.43006	25577.33142	27405.68358	24459.80022	31849.52818	1.7233495432	1.37101534067
1451122_at	Idi1			isopentenyl-diphosphate delta isomerase	0.000199980002	17272.29155	12346.34919	12719.59954	14662.50266	27629.20155	29684.49357	23968.10336	35637.13531	18937.84276	18382.12113	19040.67337	23076.56114	2.05118262955	1.3936168952
1422478_a_at	Acss2			acyl-CoA synthetase short-chain family member 2	0.000899910008999	11951.64748	10580.64994	7760.183221	12548.56158	23359.45104	20073.00167	15003.86826	17650.50548	14387.2177	15731.91035	14155.37648	12927.92515	1.77602650415	1.33522497854
1423257_at	Cyp4a14			"cytochrome P450, family 4, subfamily a, polypeptide 14"	0.000199980002	8945.541685	1966.488794	2399.495896	8439.657576	18481.93423	17295.6906	21075.52939	19483.96937	13555.23496	16185.58489	11790.93602	8994.115092	3.50956176739	2.3229021039
1433446_at	Hmgcs1			3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1	0.000499950005	8671.291988	5660.826062	5539.526233	8103.755884	16207.51177	18886.6359	13908.42927	22704.69648	11306.33517	11854.95963	10228.53921	14943.05493	2.56322601257	1.72769249596
1423418_at	Fdps			farnesyl diphosphate synthetase	0.001299870013	7781.223212	7058.55057	6198.297344	6507.865638	13391.07704	13372.96037	10466.67531	15924.76409	8933.439346	7728.729883	8092.792445	10652.51343	1.92970299995	1.28539738573
1422479_at	Acss2			acyl-CoA synthetase short-chain family member 2	0.000199980002	6098.415573	6446.484383	4073.879239	6516.681996	14842.24679	15064.92897	11759.05399	14232.23878	8718.376246	9253.486007	7802.320248	8136.735508	2.41613806911	1.46575500393
1420641_a_at	Sqrdl			sulfide quinone reductase-like (yeast)	0.000199980002	5240.427346	5025.04876	4288.942473	5362.432547	6907.300387	8236.48175	7203.354199	7203.354199	5745.756943	5903.454696	5428.16929	5413.491825	1.48369289644	1.1292383827
1435630_s_at	Acat2			acetyl-Coenzyme A acetyltransferase 2	0.000699930006999	4466.719673	3807.243822	3124.425013	3869.60006	9481.749083	9610.986129	6991.975334	10652.51343	4626.743003	4721.658974	4123.819952	4870.992343	2.40616003951	1.20141655794
1450646_at	Cyp51			"cytochrome P450, family 51"	0.000399960004	3725.662438	3179.899886	3650.768264	3582.225967	7552.887066	7049.001172	6334.022382	9982.297947	4991.148973	5079.767953	5326.256715	6944.806345	2.18680092602	1.58021647394
1416222_at	Nsdhl			NAD(P) dependent steroid dehydrogenase-like	0.000199980002	2777.272706	2543.324799	2242.448877	2623.763338	5442.88655	5290.324968	5025.04876	6181.537495	3311.707133	3467.705415	3766.232242	3710.561697	2.15374571392	1.39947705698
1459141_at	1810008I18Rik			RIKEN cDNA 1810008I18 gene	0.000199980002	2630.877082	2975.801335	1463.924059	2799.923859	4904.076028	4753.728356	5554.545412	4924.033972	3822.738053	3680.543558	3004.135935	3289.365824	2.0400516735	1.39777585326
1418760_at	Rdh11			retinol dehydrogenase 11	0.000199980002	2991.959642	2153.19853	1705.912732	2512.52438	5128.135794	3864.364942	3917.036564	4747.297115	3329.689375	3675.564186	3562.879881	3700.528546	1.88568961809	1.52384437337
1418129_at	Dhcr24			24-dehydrocholesterol reductase	0.000199980002	1950.580062	1880.568484	1671.620047	1808.167358	4448.615301	5753.540854	3271.601353	4490.973519	2191.429042	3262.755126	3761.136968	3107.551316	2.45724092611	1.68553965383
1437457_a_at	Mtpn			myotrophin	0.000399960004	1338.794441	1609.440749	1322.581242	2104.209304	4645.572327	4254.245282	3425.710448	2951.727348	2348.079647	2560.599012	3124.425013	2376.864178	2.39642254599	1.63292954116
1427229_at	Hmgcr			3-hydroxy-3-methylglutaryl-Coenzyme A reductase	0.000399960004	842.6268048	950.5232627	725.0582659	962.1754972	3361.393557	3922.343038	1837.782093	4792.499281	1340.608137	1450.116537	1067.889666	2412.524921	3.99784007921	1.80185277436
1420013_s_at	Lss			lanosterol synthase	0.000199980002	752.0514219	760.2407249	527.4785985	782.1644334	2728.821856	2396.24964	1615.990644	3543.638276	942.8336079	971.3370119	848.3499067	1125.787446	3.64455586848	1.37788706199
1416411_at	Gstm2			"glutathione S-transferase, mu 2"	0.000299970003	628.9820345	504.4318725	665.7820894	498.3230509	2908.096403	3197.166428	1349.713512	2053.552691	1007.498866	1030.954988	1878.02428	881.1251435	4.13860727082	2.08816692211
1423748_at	Pdk1			"pyruvate dehydrogenase kinase, isoenzyme 1"	0.000799920007999	1000.702121	1062.122446	747.9899106	1201.373266	1440.333818	2009.549292	1667.10008	1574.953752	1338.794441	1495.979821	1246.099132	1257.964069	1.66790224427	1.33065494543
1450883_a_at	Cd36			CD36 antigen	0.001399860014	733.9465796	514.7801094	497.6488761	694.3181741	1216.100614	2164.890185	1615.990644	1417.123719	849.4991832	711.4454711	1236.018293	793.8994574	2.62798443696	1.47124661609
1420541_at	Rdh16			retinol dehydrogenase 16	0.000199980002	713.3743954	499.6741418	469.5060701	695.2587808	1793.539434	1750.361869	1297.750097	897.9845885	866.9263507	894.3449017	866.9263507	788.5436868	2.4138294524	1.43692575162
1449209_a_at	Rdh11			retinol dehydrogenase 11	0.000199980002	701.8788033	591.8075842	407.8443907	620.5242364	1769.422061	1183.615172	1053.529963	1263.083569	737.931837	806.9021927	1040.771394	768.5192036	2.26939100575	1.4444638935
1448300_at	Mgst3			microsomal glutathione S-transferase 3	0.000199980002	616.3380824	392.1425481	407.8443907	569.7941008	1290.741498	1151.997508	1432.555185	1203.000795	746.9779647	935.2061617	839.2114927	686.8389879	2.55689345606	1.61532839167
1426440_at	Dhrs7			dehydrogenase/reductase (SDR family) member 7	0.002099790021	551.5782944	645.3707468	589.4088857	607.2276816	1259.668262	1164.541938	1134.969254	756.1349867	635.8311998	647.1205244	687.7694624	869.2768265	1.80286613747	1.18650362996
1428154_s_at	Ppapdc1b			phosphatidic acid phosphatase type 2 domain containing 1B	0.000599940005999	297.5105204	317.9155999	344.8170973	295.9037921	539.0288758	526.0523259	489.6295688	648.8750461	396.9497287	509.9247755	394.8059713	390.0247523	1.75424197931	1.3467414361
1452501_at	Cyp2c38			"cytochrome P450, family 2, subfamily c, polypeptide 38"	0.000499950005	222.8307753	183.3624846	236.3474723	282.2099413	714.3408179	815.6887815	507.8579622	673.031981	250.3449317	382.1843784	431.7062742	375.5169906	2.93151399646	1.55690892276
1421410_a_at	Pstpip2			proline-serine-threonine phosphatase-interacting protein 2	0.000199980002	225.1048179	213.8172405	222.0778776	303.6138408	792.825401	577.5604428	585.4326407	790.6816456	331.5417797	343.8847312	349.0441266	314.4910172	2.84725368449	1.38808058407
1448865_at	Hsd17b7			hydroxysteroid (17-beta) dehydrogenase 7	0.000799920007999	320.0748753	263.026163	230.0339716	274.2997268	512.6936166	461.940267	478.4895974	658.6102935	291.5298905	346.68942	366.9732898	464.4485569	1.94194070065	1.35147527258
1425079_at	Tm6sf2			transmembrane 6 superfamily member 2	0.000199980002	288.7802214	219.6856576	157.5651523	195.5411083	579.910922	566.7168842	438.1832799	512.6936166	352.8449679	299.531205	386.8694842	361.5488745	2.43450850636	1.62585866838
1448111_at	Ctps2			cytidine 5'-triphosphate synthase 2	0.000199980002	196.6028772	186.1135214	164.429817	221.1777576	386.8694842	429.3748114	375.5169906	365.4858836	334.2458007	343.419494	317.9155999	304.0251525	2.02681059568	1.69148183895
1448892_at	Dock7			dedicator of cytokinesis 7	0.000199980002	228.1730157	166.5582278	156.0790199	208.5286156	316.1986724	351.4148263	293.5099548	284.1267048	261.9600725	233.9598547	257.7387461	258.7876572	1.63991360477	1.33332607944
1428667_at	Maoa			monoamine oxidase A	0.000199980002	134.7572189	204.3367219	197.8042602	205.585364	337.8854989	277.6623007	352.8449679	277.6623007	266.250537	210.942082	268.4220493	219.6856576	1.67822579103	1.30009655621
1422925_s_at	Acot3			acyl-CoA thioesterase 3	0.000199980002	37.5937747	25.45578896	19.5892762	36.71358744	498.9981391	833.55004	304.0251525	389.4970928	143.8048726	137.7080178	95.61079184	168.8284306	16.9755276054	4.57428579536
1423706_a_at	Pgd			phosphogluconate dehydrogenase	0.000299970003	139.9634431	166.3328933	134.2110246	166.1078637	365.4858836	418.4711559	309.8423686	198.6092578	182.4957112	174.2859546	206.8416363	167.3493051	2.13052461144	1.20500207947
1434360_s_at	LOC632664 /// Ptprg			"similar to protein tyrosine phosphatase, receptor type, G /// protein tyrosine phosphatase, receptor type, G"	0.000499950005	126.4498815	146.1601541	120.6796881	164.429817	304.4370214	250.684079	231.7531781	255.1350307	158.527987	170.6668517	192.1298009	177.2604122	1.86833925147	1.2525741001
1429786_a_at	Zwint			ZW10 interactor	0.000199980002	135.2140785	184.4829592	135.4889373	136.7790179	262.6703183	227.4020678	231.7531781	207.4024409	185.6102809	188.9058328	188.52261	188.52261	1.5697347246	1.26960435619
1418052_at	Mvk			mevalonate kinase	0.000399960004	126.2788091	68.48215756	64.1735216	95.48144123	234.5941842	233.3272404	191.999792	301.974151	95.87001899	145.7649452	152.631217	177.5005504	2.71402972486	1.6132647661
1438431_at	Abcd2			"ATP-binding cassette, sub-family D (ALD), member 2"	0.000199980002	40.09068917	23.75752265	9.965170789	68.02016615	210.5141557	344.8170973	242.9986836	263.7392992	103.4908475	209.6609054	91.12440758	126.6211857	7.48813835015	3.74310133833
1424277_at	Haus7 /// LOC100044098			"HAUS augmin-like complex, subunit 7 /// similar to UCH37-interacting protein 1"	0.000199980002	71.41737117	79.69438913	82.49363695	89.71670234	214.3969579	196.0712741	161.7801311	209.6609054	95.22326477	102.5841523	103.4908475	92.42898518	2.41836011053	1.21775545269
1424383_at	Tmem51			transmembrane protein 51	0.000899910008999	94.26130502	84.47137471	57.97752631	78.5163866	150.3750988	157.6718444	174.0501654	165.995463	143.3189867	131.7804171	111.7174654	91.00112654	2.05595779903	1.51579215363
1450409_a_at	Slc48a1			"solute carrier family 48 (heme transporter), member 1"	0.000599940005999	84.5285729	80.72596842	95.99989601	78.72926612	132.0482961	169.0571458	118.9763694	168.9427494	102.5147364	119.9467286	105.5424587	98.43460953	1.73250821943	1.25429109955
1443147_at	---			---	0.000199980002	11.80661455	7.529727506	10.58754998	9.961798641	240.2184456	326.6410953	138.2684437	201.4526363	93.56204973	50.91157792	41.89400413	67.19642149	22.7294702815	6.35726870881
1416645_a_at	Afp			alpha fetoprotein	0.000199980002	33.37155193	17.81812269	30.5604472	31.61247038	113.0104599	222.9816608	105.6139247	196.3368957	59.24706882	41.72420049	37.56833604	38.59943468	5.6274554835	1.56258812182
1416410_at	Pafah1b3			"platelet-activating factor acetylhydrolase, isoform 1b, subunit 3"	0.000699930006999	61.0795356	60.79080634	55.40684017	60.87316086	97.17673549	117.854201	95.74031768	70.74377252	61.53602612	61.28660996	60.95562694	70.17146124	1.60199234623	1.06634204718
1419190_at	Vti1a			vesicle transport through interaction with t-SNAREs homolog 1A (yeast)	0.000699930006999	49.92192162	57.4306904	61.36963615	64.21697549	67.24192227	68.80741731	97.63828165	115.2507887	67.33301624	67.06010389	66.92406278	65.13633426	1.4979804794	1.14387569849
1451635_at	C730048C13Rik /// D630002G06Rik			RIKEN cDNA C730048C13 gene /// RIKEN cDNA D630002G06 gene	0.000399960004	15.7315175	35.41980526	31.9350834	41.75245324	80.23567159	252.0452688	64.87232544	106.5473989	43.4536738	38.13198392	50.94605173	63.1821582	4.0348066872	1.56773194333
1443327_at	D130043K22Rik			RIKEN cDNA D130043K22 gene	0.000499950005	35.03826359	32.50209792	24.9440704	42.69560384	137.8945736	108.8068066	139.396147	72.73462005	61.2036961	58.92710049	37.54291457	64.04333639	3.39423010731	1.64016118445
1437311_at	Snhg11			small nucleolar RNA host gene 11 (non-protein coding)	0.001599840016	41.13528939	36.31810916	36.39193543	36.39193543	67.9741388	119.865564	102.9319373	81.32929061	51.46596865	36.4659118	54.25629957	75.23846122	2.47675514985	1.44722173196
1456812_at	Abcd2			"ATP-binding cassette, sub-family D (ALD), member 2"	0.000299970003	18.54412929	8.5342343	7.311245459	32.32656785	73.62625614	136.1324494	105.6854392	101.0678047	42.03603494	61.82829484	37.46675336	27.7597347	6.24304282409	2.53448002718
1435948_at	Tmem181a /// Tmem181b /// Tmem181c-ps /// Tmem181d-ps			"transmembrane protein 181A /// transmembrane protein 181B /// transmembrane protein 181C, pseudogene /// transmembrane protein 181D, pseudogene"	0.000599940005999	42.32154272	35.32403209	40.25384497	36.61431596	75.59581035	72.93182361	74.17651717	53.38199248	47.9350095	47.80539592	47.64387166	58.48996368	1.78680647573	1.30651323517
1455209_at	Pck1			"Phosphoenolpyruvate carboxykinase 1, cytosolic"	0.000699930006999	16.663202	9.555607899	14.47477231	13.37715317	28.19530048	19.95058818	22.39883144	28.65709199	16.84465237	15.84909024	19.20848559	17.79401678	1.83466733705	1.28898274624
1425752_at	BC014805			cDNA sequence BC014805	0.000599940005999	7.027386662	5.691421639	4.45754697	5.745613461	23.06036991	37.13850278	7.718081017	12.1759044	7.539928178	7.491597748	6.60533995	7.261922648	3.49415266391	1.26074635481
