Probe Set	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	Pvalue	CON 1	CON 2	CON 3	CON 4	D3T 1	D3T 2	D3T 3	D3T 4	C10 1	C10 2	C10 3	C10 4	D3T(fold-change)	C10(fold-change)
1416021_a_at	Fabp5 /// Gm6166			"fatty acid binding protein 5, epidermal /// predicted gene 6166"	0.016598340166	2285.355885	9520.336687	3218.881498	5761.335271	18810.08503	14662.50266	8577.884945	6181.537495	2310.241779	4329.78037	1733.852707	2107.059925	2.32041857485	0.504232680373
1416022_at	Fabp5			"fatty acid binding protein 5, epidermal"	0.01099890011	942.8336079	4219.828788	1014.341775	2036.939619	12016.54374	8303.657656	3650.768264	2191.429042	866.9263507	1724.488903	732.9536328	799.2916042	3.18512025054	0.502031739707
1446074_at	LOC100045982 /// Mosc1			"similar to MOSC domain-containing protein 1, mitochondrial /// MOCO sulphurase C-terminal domain containing 1"	0.022597740226	2173.700561	1875.483532	1477.863061	2006.830605	2075.914414	2185.503541	2307.116275	1815.526005	1320.791934	1432.555185	1692.112038	1504.102844	1.11284792549	0.789707796081
1446368_at	9130221J18Rik			RIKEN cDNA 9130221J18 gene	0.017198280172	259.8408371	996.6461018	686.8389879	727.0240983	1301.268654	1324.372965	881.1251435	917.6478906	575.9987518	237.1487474	460.6912064	669.3972203	1.65686693187	0.727708318248
1419573_a_at	Lgals1			"lectin, galactose binding, soluble 1"	0.019198080192	655.0534182	595.0210409	718.2196179	491.6221986	774.787168	1287.251405	1263.083569	582.2709669	498.9981391	561.3716899	460.6912064	478.4895974	1.58842524344	0.812853125382
1460559_at	Kank2			KN motif and ankyrin repeat domains 2	0.024797520248	539.0288758	581.48322	578.3428754	727.0240983	747.9899106	971.3370119	670.304066	628.1310928	421.3134024	550.0868576	612.1801687	523.9201449	1.24398702278	0.868757474392
1438643_at	Camk1d			Calcium/calmodulin-dependent protein kinase ID	0.020297970203	626.4326616	458.8239453	342.0275554	757.1593378	804.7203744	623.8936217	641.8853727	648.8750461	381.6673261	344.8170973	305.2624339	157.139105	1.24488200989	0.544251184453
1460001_at	Pgpep1			pyroglutamyl-peptidase I	0.015798420158	336.0607224	211.2278495	203.3708012	252.899763	306.9199788	386.8694842	293.9075786	313.2163308	117.6151168	212.6625042	150.1716583	184.3581248	1.29629966546	0.662449655616
1456310_a_at	2610002J02Rik			RIKEN cDNA 2610002J02 gene	0.00609939006099	258.7876572	246.9785925	307.7521233	177.6207414	339.7201837	351.8908949	258.7876572	317.485496	116.0335694	188.6502645	168.2579953	197.6704114	1.27921924721	0.676607582989
1427357_at	Cda			cytidine deaminase	0.011298870113	256.6940864	251.1936615	152.631217	190.7045312	533.9448309	320.9426864	250.0062433	377.0452201	153.3561473	150.1716583	158.3135165	126.4498815	1.740951686	0.691112506052
1450779_at	Fabp7			"fatty acid binding protein 7, brain"	0.010298970103	291.9248318	159.2809243	206.8416363	186.8709417	400.7293518	300.3433165	231.4396422	245.8110993	185.3591712	89.53469904	160.9064251	95.22326477	1.39460035632	0.628490989813
1444085_at	Pdss2			"prenyl (solanesyl) diphosphate synthase, subunit 2"	0.016498350165	197.2694085	203.3708012	162.3286049	174.1680202	228.4821262	265.8903301	233.1693542	191.2215837	129.3938286	138.8311504	175.3509654	166.8968019	1.24639463235	0.828167468345
1426242_at	Polr2a			polymerase (RNA) II (DNA directed) polypeptide A	0.015898410159	191.0921892	213.0947977	186.9974777	186.6181264	222.6799918	217.1721528	198.7437422	193.9591969	94.70900424	192.1298009	173.9323905	149.1585766	1.07039381629	0.784170404287
1433924_at	---			---	0.038396160384	132.8552048	229.1016041	222.3787309	165.8831385	198.4748643	185.3591712	341.1027321	203.2331858	67.69862786	151.4989582	133.6670442	124.8340065	1.23719920637	0.636745859011
1452917_at	Rfc5			replication factor C (activator 1) 5	0.030096990301	170.7824154	157.5651523	185.3591712	149.3606447	197.8042602	231.2830333	203.3708012	167.2360645	113.7780243	116.2694387	170.6668517	145.8636472	1.20605262599	0.824317370178
1417839_at	Cldn5			claudin 5	0.043695630437	196.20404	160.7975442	106.9810114	185.7359633	145.4692401	161.4519368	149.0576452	144.4878817	84.07206988	132.4959717	110.0661138	85.16031464	0.924195092744	0.633804382496
1424118_a_at	Spc25			"SPC25, NDC80 kinetochore complex component, homolog (S. cerevisiae)"	0.018798120188	88.3307435	157.139105	164.6525734	96.19504149	214.5421327	201.9988298	203.9221954	115.7198211	74.52882259	84.41421529	92.74234174	105.1146769	1.45399483966	0.704696326552
1457670_s_at	Lmna			lamin A	0.025797420258	77.77583104	113.1635574	125.4269124	158.3135165	201.7255482	170.7824154	131.8696496	147.3522214	64.26045875	88.15155189	118.8958614	96.12994898	1.3729882982	0.774075087243
1437758_a_at	Slc4a1ap			"solute carrier family 4 (anion exchanger), member 1, adaptor protein"	0.035096490351	116.0335694	91.30964238	124.7495348	126.5355047	130.0083917	118.5743737	125.1724659	119.2182208	78.83592222	102.5841523	107.5619077	83.44840097	1.07488679715	0.812052860134
1441324_at	---			---	0.030696930307	148.1523294	70.02910834	68.62136591	98.16844786	169.5155062	126.5355047	177.9818032	118.413956	45.53137311	59.16691422	99.23743217	71.85378193	1.53893769412	0.716389861186
1424510_at	Nudt6			nudix (nucleoside diphosphate linked moiety X)-type motif 6	0.020897910209	84.18596398	112.4762479	80.18137834	109.6942239	127.8268305	153.8760616	93.87924765	89.17179943	77.094428	62.20610951	87.91319504	78.5163866	1.2023505132	0.790944916595
1418375_at	Mbd6			methyl-CpG binding domain protein 6	0.03799620038	57.04325393	56.96608085	57.85991056	73.92589056	76.72999469	98.36800157	71.07977394	57.31418399	44.61609021	57.66441424	53.27369944	50.39726153	1.2347353949	0.837898865109
1450731_s_at	Tnfrsf21			"tumor necrosis factor receptor superfamily, member 21"	0.023797620238	57.4306904	50.32907972	31.08200818	36.39193543	81.21926126	67.15095154	55.82093463	52.62853892	43.98636186	21.29007866	30.70559572	38.05462768	1.46558376743	0.764902261482
1438658_a_at	S1pr3			sphingosine-1-phosphate receptor 3	0.017398260174	55.21963226	36.21990703	23.59725067	14.54844413	57.19791388	51.32680756	39.60517887	61.32810903	7.739006858	16.11957931	16.93611716	14.92246601	1.61637250425	0.429965417968
