Probe Set	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	Pvalue	CON 1	CON 2	CON 3	CON 4	D3T 1	D3T 2	D3T 3	D3T 4	C10 1	C10 2	C10 3	C10 4	D3T(fold-change)	C10(fold-change)
1436168_at	C730029A08Rik			RIKEN cDNA C730029A08 gene	0.000499950005	8281.233732	7222.887577	6411.650185	6499.080939	9265.993789	9042.963969	8753.838181	7624.780019	2728.817128	4371.007081	3477.102787	3833.110837	1.2207550977	0.507130482799
1428851_at	1300014I06Rik			RIKEN cDNA 1300014I06 gene	0.000299970003	2739.923694	2620.215943	2584.984653	3425.716384	4306.410104	4490.965737	4478.84182	3991.983383	1724.485162	1898.481204	1990.589468	1837.782093	1.51863890622	0.655302289481
1425927_a_at	Atf5			activating transcription factor 5	0.000299970003	2584.984653	2536.441199	2300.879955	2706.738877	4677.137089	3756.048561	3053.334641	3986.591315	2059.116869	2006.826251	2291.553098	1852.772462	1.5275983164	0.810566932632
1434520_at	Sc5d			"sterol-C5-desaturase (fungal ERG3, delta-5-desaturase) homolog (S. cerevisae)"	0.000299970003	2442.105819	2681.21278	1786.264491	3218.873131	4353.288748	4478.84182	4490.965737	4174.361997	1229.34148	1605.091693	1522.545893	1477.866257	1.72755432024	0.576084370183
1416750_at	Sigmar1			sigma non-opioid intracellular receptor 1	0.000699930006999	1172.449444	1133.430331	894.3452117	1070.782685	2218.286513	2185.503541	1589.954759	1392.401927	531.061083	731.9620293	955.6847584	556.8303357	1.72936864266	0.649855589066
1451371_at	Mrap			melanocortin 2 receptor accessory protein	0.000299970003	902.8603214	1032.352534	1060.684591	976.6115297	1835.299757	1825.37859	1295.991014	1317.219446	704.7354613	693.37884	722.1196045	765.4041961	1.57932652758	0.726401908532
1449325_at	Fads2			fatty acid desaturase 2	0.000499950005	850.6500903	902.8603214	812.382865	807.9952491	1717.494781	1835.299757	1089.794198	883.5138865	581.4833208	772.6921869	757.1592722	700.9292406	1.63790314358	0.833537918931
1419430_at	Cyp26a1			"cytochrome P450, family 26, subfamily a, polypeptide 1"	0.000299970003	841.4868988	561.3718844	584.6405151	732.9535693	1587.796163	2059.116869	1308.338377	1344.244637	438.7769715	234.9120648	437.590619	334.2458876	2.3156056556	0.531354746159
1452625_at	Kctd2			potassium channel tetramerisation domain containing 2	0.000499950005	529.6252154	548.599311	461.9404271	548.599311	981.9140934	1008.864007	741.9386053	806.9021927	405.6419365	455.1120579	508.5458353	435.8167998	1.69459950965	0.86420313684
1435217_at	Gm7969			Predicted gene 7969	0.000899910008999	577.5603928	641.8854283	634.1120578	608.0503577	672.1213865	686.8389284	638.4186557	819.0081511	375.516893	391.6119557	435.2272266	380.1204942	1.14412483669	0.642862883692
1448905_at	Nme3			"non-metastatic cells 3, protein expressed in"	0.000499950005	556.8303357	554.5731658	514.7802878	569.0233323	724.0773439	789.6119426	778.9943207	661.2907906	308.1690145	386.3460935	547.116024	466.9706285	1.34564723699	0.778332825039
1448227_at	Grb7			growth factor receptor bound protein 7	0.000399960004	501.7076061	607.2277868	476.5500725	516.1759093	768.51947	738.931592	670.3041241	700.9292406	327.9704445	498.9982688	424.1750636	394.2718776	1.36971848146	0.78291187834
1429822_at	4633401B06Rik			RIKEN cDNA 4633401B06 gene	0.000899910008999	519.6815391	587.815259	313.2164122	415.6481557	1042.180897	709.5217009	621.3649268	534.6681766	233.4853143	307.7521233	196.6029283	278.7923183	1.58342238904	0.553612542184
1433448_at	Slc25a44			"solute carrier family 25, member 44"	0.000699930006999	368.466845	476.5500725	478.4896803	531.061083	573.6643281	619.6848983	614.671592	675.7711734	343.8846716	298.7212377	383.220519	306.920032	1.33928355245	0.718629184633
1434331_at	Eif2c1			"eukaryotic translation initiation factor 2C, 1"	0.001199880012	475.2615902	419.0382124	401.2723669	427.6343699	534.6681766	576.7790687	477.1959538	472.0556053	289.1713876	380.635418	402.3602569	369.9662866	1.19585131398	0.836889436133
