Probe Set	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	Pvalue	CON 1	CON 2	CON 3	CON 4	D3T 1	D3T 2	D3T 3	D3T 4	C10 1	C10 2	C10 3	C10 4	D3T(fold-change)	C10(fold-change)
1439624_at	Ugt2b35			"UDP glucuronosyltransferase 2 family, polypeptide B35"	0.000299970003	13121.90899	12213.33856	13591.99871	12980.51498	8360.074016	8508.505307	8636.134519	8789.467204	20264.12133	17722.32176	16384.0	16629.76314	0.660675402421	1.36781484183
1438040_a_at	Hsp90b1			"heat shock protein 90, beta (Grp94), member 1"	0.000699930006999	9166.212394	11034.16623	14117.13783	11199.68084	6463.948552	6879.318805	8360.074016	7865.975623	14251.538	14212.96569	15924.71574	11569.58905	0.649629563196	1.22939925581
1455770_at	---			---	0.000299970003	11094.06144	9637.077555	10783.06731	10077.35916	5502.150932	6081.91526	8753.838181	7461.396707	11154.28177	12000.27627	14193.7679	12582.57869	0.668387947633	1.20050553692
1439353_x_at	Tmem56			transmembrane protein 56	0.000599940005999	1762.24647	1528.742812	1857.800666	1805.721894	1759.866161	1444.235205	702.8295307	1104.654885	2150.281762	2042.457014	1966.493906	3258.336752	0.720623660662	1.3541668557
1416525_at	Spop			speckle-type POZ protein	0.000299970003	1301.265831	1308.338377	1266.507583	1257.968429	902.8603214	1003.415212	1177.221434	1046.42268	1803.282863	1649.1421	1862.829605	1491.936068	0.804412761474	1.32588318536
1430981_s_at	Gpbp1			GC-rich promoter binding protein 1	0.000299970003	889.5149237	847.2024787	826.8065456	804.7205139	696.2004807	778.9943207	669.3973363	687.7693432	1333.368653	1310.107972	1589.954759	1141.132024	0.840901399212	1.59565716467
1436746_at	Wnk1			WNK lysine deficient protein kinase 1	0.000299970003	699.0340883	782.1643656	819.0081511	728.9954501	576.7790687	685.9097723	611.3517992	641.8854283	1375.537733	1442.284442	1465.909171	1174.04338	0.830557362215	1.80172026386
1426777_a_at	Wasl			Wiskott-Aldrich syndrome-like (human)	0.000299970003	675.7711734	613.8400639	855.2687398	843.768255	555.3247939	500.3511036	603.9481974	505.1153239	1500.034534	1364.408564	1537.041071	1261.373663	0.7243205793	1.89478901236
1460729_at	Rock1			Rho-associated coiled-coil containing protein kinase 1	0.000299970003	664.8813038	700.9292406	656.8294482	655.940889	363.0201955	509.924908	501.7076061	491.6221134	1018.470163	972.6527329	1151.996006	918.8910464	0.6967401417	1.51647836218
1450915_at	Ap3b1			"adaptor-related protein complex 3, beta 1 subunit"	0.000299970003	634.1120578	596.6342549	612.1803809	630.6872685	564.4198827	492.288081	584.6405151	528.9087381	993.9510544	1019.849816	970.0229026	774.7870337	0.877362939469	1.51948156191
