Probe Set	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	Pvalue	CON 1	CON 2	CON 3	CON 4	D3T 1	D3T 2	D3T 3	D3T 4	C10 1	C10 2	C10 3	C10 4	D3T(fold-change)	C10(fold-change)
1417580_s_at	Selenbp1			selenium binding protein 1	0.000299970003	38081.4291	38236.42444	38443.97782	25267.58216	13463.81838	13721.39936	17063.07449	15710.59282	19457.65191	21391.79612	19749.52042	21449.70224	0.428187789571	0.585938829761
1421074_at	Cyp7b1			"cytochrome P450, family 7, subfamily b, polypeptide 1"	0.000299970003	32723.73948	25750.98505	33987.81508	20679.87722	11004.30186	7940.862503	11711.43306	10104.63788	12805.97963	13628.88578	14251.538	15126.2841	0.360264845361	0.493295875002
1417071_s_at	Cyp4v3			"cytochrome P450, family 4, subfamily v, polypeptide 3"	0.000299970003	16674.89435	15817.34678	17179.0186	14782.06293	9328.956496	10566.35379	10452.49694	8081.850785	13482.02888	13946.15693	12565.5831	12000.27627	0.596240138212	0.806693014948
1421075_s_at	Cyp7b1			"cytochrome P450, family 7, subfamily b, polypeptide 1"	0.000299970003	22278.43083	17988.28467	25646.60074	13833.32168	6291.289346	4412.62062	7718.260383	5992.033607	8147.772596	8554.690826	8897.226717	10214.70557	0.306147125356	0.449102264912
1420531_at	Hsd3b5			"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 5"	0.000299970003	15457.50659	14682.39805	13336.84686	11967.88005	6713.689033	4786.017644	7962.357871	7222.887577	8158.792873	10132.06067	9995.825495	8192.0	0.481290097508	0.657929866575
1423423_at	Pdia3			protein disulfide isomerase associated 3	0.000299970003	8147.772596	8247.664887	10009.34536	9430.574856	5660.838305	4382.869476	6351.184653	6731.909189	8114.74475	6944.812362	7271.967316	7512.097122	0.645362655991	0.832798204518
1417070_at	Cyp4v3			"cytochrome P450, family 4, subfamily v, polypeptide 3"	0.000299970003	5800.453563	5524.545252	6065.496379	5031.873715	3082.40347	3280.477248	3700.539755	3045.091787	4503.153685	4412.62062	4595.544204	4180.037008	0.584617633989	0.789004747393
1417991_at	Dio1			"deiodinase, iodothyronine, type I"	0.000299970003	4484.899682	5895.465434	7940.862503	4382.869476	1075.140881	1510.227314	2526.159469	1386.75768	3715.601333	3236.368118	3175.592327	3167.019423	0.28621641798	0.585558683324
1441912_x_at	C2			complement component 2 (within H-2S)	0.000299970003	2194.398765	2300.879955	2233.359836	2227.315167	1407.559311	1434.49776	1340.60639	1136.506327	2127.126327	2023.195475	1487.898089	1750.364903	0.593925555281	0.8249913993
1416051_at	C2			complement component 2 (within H-2S)	0.000499950005	1878.02428	1987.900731	1827.860177	1528.742812	1172.449444	1242.732438	1136.506327	844.9112514	1448.154688	1411.37926	1239.368937	1379.270779	0.608734152419	0.758484240421
1451012_a_at	Csda			cold shock domain protein A	0.000299970003	987.246132	826.8065456	776.8880983	697.1440602	553.8229389	539.7591557	458.823985	410.0590876	594.2161475	653.2824169	613.8400639	634.971047	0.596841403134	0.759198682435
1418210_at	Pfn2			profilin 2	0.000999900009999	200.6361835	127.5674987	112.6286461	130.8914453	87.49762788	77.40817334	95.99990014	91.12443126	91.86758508	97.83677881	104.4762348	104.4055793	0.61573464123	0.697165653057
1418511_at	Dpt			dermatopontin	0.000599940005999	336.5159322	55.14491677	143.0282186	93.43544247	43.1605397	18.07321173	50.26098361	38.39096715	54.88423871	54.5878511	59.44794358	51.50080222	0.238624189622	0.350919016989
