Probe Set	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	Pvalue	CON 1	CON 2	CON 3	CON 4	D3T 1	D3T 2	D3T 3	D3T 4	C10 1	C10 2	C10 3	C10 4	D3T(fold-change)	C10(fold-change)
1449321_x_at	LOC100046187 /// Serpina1a /// Serpina1b /// Serpina1c /// Serpina1d /// Serpina1e			"similar to Alpha-1-antitrypsin 1-2 precursor (Serine protease inhibitor 1-2) (Alpha-1 protease inhibitor 2) (Alpha-1-antiproteinase) (AAT) /// serine (or cysteine) peptidase inhibitor, clade A, member 1A /// serine (or cysteine) preptidase inhibitor, clade A, member 1B /// serine (or cysteine) peptidase inhibitor, clade A, member 1C /// serine (or cysteine) peptidase inhibitor, clade A, member 1D /// serine (or cysteine) peptidase inhibitor, clade A, member 1E"	0.004399560044	12000.27627	14445.77515	14348.27817	12396.62691	7401.07951	5831.97977	7301.514361	8861.16088	13852.03195	16607.30092	13591.99871	17436.70717	0.552645345285	1.15598670894
1456170_x_at	Calr			calreticulin	0.004599540046	6139.817252	6823.659771	7887.268278	6907.318341	4658.177825	3393.409917	4515.37471	5254.653797	5951.592358	5637.891506	6982.509906	6198.313455	0.642033842088	0.892364379031
1427131_s_at	Lrrc58			leucine rich repeat containing 58	0.00979902009799	5319.03937	5919.460585	7145.057965	5975.815951	4347.408656	4838.117191	2788.570442	4008.231166	5871.56755	6106.669281	6215.091863	6206.696989	0.656105839979	1.00166883649
1433806_x_at	Calr			calreticulin	0.000999900009999	4057.372375	4564.528098	5450.262498	4670.787192	2927.858264	2164.892991	2979.841749	3510.20604	4035.467218	3601.669285	4601.759911	4029.988482	0.61798163807	0.868000221658
1452975_at	Agxt2l1			alanine-glyoxylate aminotransferase 2-like 1	0.00659934006599	6131.524054	3965.068295	4779.553055	4312.234742	2048.0	1694.401434	2896.309376	1383.00437	4448.613359	4248.476884	4335.642238	3197.170572	0.418050670195	0.845819341159
1452378_at	Malat1			metastasis associated lung adenocarcinoma transcript 1 (non-coding RNA)	0.01399860014	2303.992013	1942.676549	1757.489068	1850.269877	1204.634694	1471.875572	1422.891559	1214.452207	2239.42091	1916.555419	1990.589468	1658.093905	0.676542501317	0.993663725974
1436364_x_at	Nfix			nuclear factor I/X	0.01499850015	1837.782093	1631.383217	1622.564372	1888.218495	1549.578364	1399.960105	1629.168376	1303.034891	1676.155173	1971.817069	1793.534772	1895.903738	0.842662665517	1.05121278352
1454690_at	Ikbkg			inhibitor of kappaB kinase gamma	0.004099590041	1007.499215	1086.852164	1264.796881	950.5231804	775.8365859	587.815259	839.2117108	667.5874391	951.8107905	910.2241159	1040.773198	985.9105848	0.6660486848	0.902323702161
1436918_at	LOC100044376			similar to Dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 2	0.02299770023	1141.132024	967.4001827	865.7537973	964.784554	869.2769018	758.1849453	851.8024091	755.1120869	900.4191937	927.6405013	1054.958111	927.6405013	0.821101398281	0.967400367978
1441430_at	---			---	0.010298970103	1419.040451	777.9404967	1116.679918	854.1117317	406.1914325	420.7434494	645.3705791	304.8494219	1006.135573	964.784554	1076.602526	720.1671584	0.426403994308	0.904005610515
