Probe Set	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	Pvalue	CON 1	CON 2	CON 3	CON 4	D3T 1	D3T 2	D3T 3	D3T 4	C10 1	C10 2	C10 3	C10 4	D3T(fold-change)	C10(fold-change)
1422230_s_at	Cyp2a4 /// Cyp2a5 /// LOC100047711			"cytochrome P450, family 2, subfamily a, polypeptide 4 /// cytochrome P450, family 2, subfamily a, polypeptide 5 /// similar to Cytochrome P450, family 2, subfamily a, polypeptide 4"	0.000299970003	8969.799364	4140.616866	9702.494535	5879.509144	11199.68084	15881.72501	15085.34426	24426.67713	37164.56239	31763.45001	34034.02123	31124.86588	2.32094146995	4.67325167885
1435007_s_at	AI132487			expressed sequence AI132487	0.000599940005999	7823.454149	6916.66084	7048.985879	9030.749421	9430.574856	9316.355651	12229.9425	8451.079964	14642.65961	16562.46746	13518.6175	14622.88142	1.2793038448	1.92559747804
1449486_at	Ces1			carboxylesterase 1	0.000699930006999	6991.954106	5487.297196	4799.006328	7135.406964	8114.74475	9443.330188	8394.100378	8485.47673	9702.494535	10739.43146	9178.610162	9520.357276	1.41058921791	1.60323712494
1425627_x_at	Gstm1			"glutathione S-transferase, mu 1"	0.000299970003	3258.336752	3388.802868	4068.355402	4180.037008	8192.0	8203.080097	6024.559317	8125.720355	11806.8787	12396.62691	9405.050664	8508.505307	2.05063905791	2.82749629192
1424683_at	Fam134b			"family with sequence similarity 134, member B"	0.000599940005999	4231.284569	2495.580973	2197.366801	3695.515732	5135.076308	3838.295315	4371.007081	4365.103057	6173.187945	5494.719045	6215.091863	6189.898339	1.4033149993	1.90755766668
1416958_at	Nr1d2			"nuclear receptor subfamily 1, group D, member 2"	0.000299970003	1369.961847	1056.384996	700.9292406	1103.155155	3053.334641	3421.065474	4626.738995	3766.242031	8706.577496	7068.115991	6173.187945	9042.963969	3.51438903092	7.32569415577
1426516_a_at	Lpin1			lipin 1	0.001599840016	579.911123	973.9703205	1779.036013	1264.796881	1676.155173	1852.772462	2405.998454	4838.117191	6722.769639	2706.738877	7718.260383	11507.04677	2.34313019235	6.23240453094
1437662_at	Acsm5			acyl-CoA synthetase medium-chain family member 5	0.000699930006999	2185.503541	1974.497738	1551.674247	1953.221705	2014.994241	2257.687355	2419.058596	2462.025519	2857.365747	3065.762027	2853.506235	3175.592327	1.1942450675	1.55934593456
1455265_a_at	Rgs16			regulator of G-protein signaling 16	0.000999900009999	33.21380262	123.1553934	41.78073595	403.9976246	447.7783607	396.9498663	593.4122916	647.1206926	3606.565725	5592.276583	4466.719673	8158.792873	3.46304022735	36.2441973165
1438211_s_at	Dbp			D site albumin promoter binding protein	0.000299970003	37.51750543	42.00758666	27.27544823	32.92281978	321.8128224	1006.135573	963.4787251	310.6824634	3338.721406	4472.761139	2159.03363	6795.999354	18.6232966487	119.997941053
1448810_at	Gne			glucosamine	0.000299970003	1075.140881	936.4732664	1059.251899	822.3415986	1175.631333	1335.172102	1379.270779	1155.122387	1547.474585	1620.372735	1722.155858	1947.93524	1.29589712675	1.75637650018
1424175_at	Tef			thyrotroph embryonic factor	0.000299970003	460.0679033	439.3713533	489.6296112	456.9644109	658.6101794	1282.035059	1151.996006	939.0121402	1589.954759	1961.171519	1415.209576	3000.069069	2.18395487834	4.31541782855
1450505_a_at	Fam134b			"family with sequence similarity 134, member B"	0.000899910008999	766.441038	438.7769715	369.9662866	649.7540901	1251.16817	826.8065456	889.5149237	685.9097723	1392.401927	1142.675464	1311.879959	1290.737579	1.64202273387	2.30914031636
1449568_at	Klb			klotho beta	0.000299970003	634.1120578	551.5783422	445.9632444	666.6838644	820.1181751	773.7389014	1006.135573	783.2239114	1202.999227	1151.996006	1227.680979	1019.849816	1.47202773655	2.0025457577
1416933_at	Por			P450 (cytochrome) oxidoreductase	0.000599940005999	563.6563351	450.8194657	607.2277868	254.2729176	623.0495101	962.1753305	760.2409884	881.1250671	1161.392575	1247.790487	959.5738287	1752.73236	1.71995272177	2.73003912176
1439189_at	Fnip2			folliculin interacting protein 2	0.000599940005999	453.2675279	447.7783607	394.8059713	585.4324885	693.37884	790.6815771	731.9620293	584.6405151	1198.122744	917.6479701	810.1858061	1177.221434	1.48869731675	2.18105144908
1415995_at	Casp6			caspase 6	0.000599940005999	598.2517908	396.9498663	364.0046323	523.2113401	619.6848983	653.2824169	613.8400639	533.9448772	725.0582031	1033.748843	1066.442156	1076.602526	1.28598044258	2.07278749782
1435452_at	LOC100047579 /// Tmem20			similar to transmembrane protein 20 /// transmembrane protein 20	0.000299970003	405.0929031	388.4440492	449.6005531	454.4963821	604.7663256	693.37884	629.8340744	523.2113401	947.9531833	759.2120077	917.6479701	738.931592	1.44388645759	1.98143120131
1426037_a_at	Rgs16			regulator of G-protein signaling 16	0.000299970003	5.945412873	7.739004508	5.979720282	58.60886525	107.999663	122.1590553	238.1138949	146.3581221	846.0557962	1698.999838	1646.914564	2609.594624	7.85239753716	86.895411816
1452496_at	Atp11c			"ATPase, class VI, type 11C"	0.000899910008999	428.2139544	504.4320036	477.1959538	479.1378583	501.7076061	569.0233323	654.167375	692.4408367	714.3409417	699.0340883	820.1181751	717.2478857	1.2797062141	1.56208189071
1428248_at	Nfx1			"nuclear transcription factor, X-box binding 1"	0.001499850015	304.8494219	303.2031644	334.2458876	383.220519	494.2917441	503.7496077	398.5652168	350.4646203	498.3232236	562.8938205	578.3427752	577.5603928	1.31802803148	1.6726431111
1437208_at	10-Sep			septin 10	0.001099890011	330.6453953	279.5481525	325.7578196	345.2843176	427.6343699	331.990926	394.2718776	390.0247861	509.924908	533.2225562	469.5060701	587.0200622	1.20502572452	1.63878794595
1435075_at	Tmem106b			transmembrane protein 106B	0.000599940005999	325.3171342	355.2414213	343.4194642	303.6138934	374.5015813	432.2910029	376.0258413	346.2204184	518.2764391	468.870922	569.0233323	501.7076061	1.15173859438	1.55008348514
1419276_at	Enpp1			ectonucleotide pyrophosphatase/phosphodiesterase 1	0.001299870013	264.454369	276.5368635	242.6700073	317.9155999	301.9740987	378.5796361	442.9548981	462.5661869	445.9632444	526.7651164	548.599311	522.5035395	1.43982222814	1.85536872022
1452914_at	2410024N18Rik			RIKEN cDNA 2410024N18 gene	0.000299970003	257.3901439	257.7388131	238.9211896	240.2184248	285.6694599	280.3060358	350.9393713	283.7424117	712.4095273	359.5962087	564.4198827	503.0677863	1.20757842824	2.15182644463
1427271_at	Zbtb44			zinc finger and BTB domain containing 44	0.000599940005999	232.3815951	240.0559692	217.4662942	193.9591465	379.6060039	332.890987	312.7926928	290.3483449	434.6384509	358.1387962	418.4710472	420.7434494	1.48850898969	1.84643065098
1437395_at	Zcchc11			"zinc finger, CCHC domain containing 11"	0.000599940005999	267.6962279	194.7485802	198.6092492	246.4776462	304.4370214	360.5713604	309.4232941	286.0564372	400.1871409	437.590619	311.524755	473.9765916	1.38891909587	1.78867482011
