Probe Set	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	Pvalue	CON 1	CON 2	CON 3	CON 4	D3T 1	D3T 2	D3T 3	D3T 4	C10 1	C10 2	C10 3	C10 4	D3T(fold-change)	C10(fold-change)
1433443_a_at	Hmgcs1			3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1	0.002399760024	32239.90785	21889.78251	19776.23265	28081.64832	43190.90722	42957.72586	38339.92781	47355.68468	28195.94352	31336.36028	30540.58338	34779.26925	1.68495281659	1.22418991649
1451457_at	Sc5d			"sterol-C5-desaturase (fungal ERG3, delta-5-desaturase) homolog (S. cerevisae)"	0.00609939006099	15903.20585	14983.53072	12396.62691	16517.64055	22399.36169	23774.2136	23935.76009	25131.1662	17698.3838	15353.18126	15332.44335	15989.53097	1.59262378826	1.07646251805
1419499_at	Gpam			"glycerol-3-phosphate acyltransferase, mitochondrial"	0.010098990101	9228.497083	12497.74336	10242.42707	16229.4895	18963.53103	19589.73145	24229.04633	19326.32892	10753.95709	8671.284475	10298.02459	10438.3785	1.70356384598	0.833261002992
1439459_x_at	Acly			ATP citrate lyase	0.00919908009199	8225.342283	8933.439346	7164.448805	14348.27817	22643.35322	19829.903	20990.07935	20512.56095	13068.71797	9995.825495	9042.963969	7887.268278	2.17151850423	1.03421814033
1438322_x_at	Fdft1			farnesyl diphosphate farnesyl transferase 1	0.004399560044	9253.477989	7164.448805	6024.559317	7749.674497	15710.59282	16011.26861	13647.31954	22308.56354	7271.967316	7865.975623	7876.614755	11154.28177	2.2415667891	1.13171229802
1422070_at	Adh4			"alcohol dehydrogenase 4 (class II), pi polypeptide"	0.012898710129	9650.112193	8945.522277	8485.47673	9316.355651	13282.78456	15044.51523	12246.48412	15903.20585	8706.577496	8092.781899	9650.112193	10841.67466	1.55167363683	1.0245533405
1418069_at	Apoc2			apolipoprotein C-II	0.010698930107	8765.738952	8885.20902	7908.673388	7411.089846	17460.41223	15967.93353	10566.35379	10036.50953	8520.013494	8496.953769	8169.828056	6731.909189	1.63876383322	0.968092690163
1451666_at	Acly			ATP citrate lyase	0.012798720128	6123.242058	6291.289346	4766.617022	9468.892632	16119.95393	15838.74054	15689.37215	13721.39936	9240.979095	5847.766538	6173.187945	5100.454162	2.30279067287	0.989206271113
1451895_a_at	Dhcr24			24-dehydrocholesterol reductase	0.00659934006599	6016.421801	6274.261743	6437.746262	6114.971248	10638.07874	12065.41568	10022.95298	12823.30037	5333.474612	6342.605956	7532.484063	7739.206826	1.83347471914	1.08470540722
1423680_at	Fads1			fatty acid desaturase 1	0.002599740026	5816.195306	6569.828521	5847.766538	6777.605736	10900.525	11184.55317	9141.403708	7593.924815	5384.251183	5792.618751	6106.669281	5831.97977	1.5521087482	0.92419946858
1423828_at	Fasn			fatty acid synthase	0.012398760124	1798.402212	3650.757181	2811.316174	7222.887577	8825.24124	11632.39061	12229.9425	8566.26148	4430.58044	3895.87048	3444.311717	2509.127383	2.6643976148	0.922273144871
1417828_at	Aqp8			aquaporin 8	0.012898710129	3932.987812	5038.67958	2502.336339	5895.465434	9848.102075	8005.634305	7855.296412	6516.673504	4101.540048	3981.178936	5025.042212	2857.365747	1.85530749327	0.919148811708
1436504_x_at	Apoa4			apolipoprotein A-IV	0.00529947005299	1607.262661	2118.503798	1605.091693	2389.776527	12081.81851	10710.3648	5599.840422	9316.355651	1855.278431	1827.860177	3205.825093	2912.031003	4.88410356801	1.2694545347
1436297_a_at	Grina			"glutamate receptor, ionotropic, N-methyl D-aspartate-associated protein 1 (glutamate binding)"	0.003699630037	3430.34984	3094.94917	3705.544923	3271.598518	4521.481984	4696.173518	4029.988482	4614.248542	3853.917572	3812.39001	3320.69614	4123.832443	1.32286381452	1.11911872388
1417667_a_at	Pter			phosphotriesterase related	0.002899710029	3411.829885	3115.979443	2884.568883	3463.007988	6481.490941	5355.182402	4799.006328	5355.182402	2935.783775	2595.505807	3307.235352	2766.00874	1.70797688963	0.901295968497
1418438_at	Fabp2			"fatty acid binding protein 2, intestinal"	0.018598140186	3236.368118	2955.732514	2865.120299	3271.598518	9166.212394	6552.047043	4570.701854	3370.507219	1867.885103	2059.116869	3421.065474	2236.380569	1.91903763437	0.777401928437
1443849_x_at	Urod			uroporphyrinogen decarboxylase	0.013098690131	2666.737306	3020.454628	2971.7767	3074.082142	4658.177825	4950.779569	4589.305081	3970.431252	2912.031003	2880.672627	3205.825093	3040.95763	1.54850550585	1.02611729744
1438617_at	Serpina7			"serine (or cysteine) peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 7"	0.019498050195	1426.753117	1579.223885	1115.171592	4702.525332	5737.99104	5784.794523	7645.472768	3864.376647	1757.489068	2070.308433	1726.829585	2203.330194	2.61032254491	0.879220758276
1417404_at	Elovl6			"ELOVL family member 6, elongation of long chain fatty acids (yeast)"	0.013298670133	995.2974934	2048.0	1456.015502	2266.860662	6731.909189	7145.057965	5630.237245	4057.372375	2351.262666	1893.342896	1945.304117	1324.369522	3.48270351415	1.11056552514
1419031_at	Fads2			fatty acid desaturase 2	0.00729927007299	2194.398765	2364.025693	2130.003373	2492.192858	5887.502288	5753.523387	3756.048561	3024.539947	2239.42091	2209.309771	2386.532057	2900.226782	2.00657611365	1.0604391413
1438169_a_at	Frmd4b			FERM domain containing 4B	0.004699530047	2983.872137	1890.785512	2036.943149	2796.138292	4123.832443	4231.284569	4539.884881	5247.519837	1901.048996	2478.737875	2036.943149	1847.757866	1.86887199602	0.851329831733
1417761_at	Apoa4			apolipoprotein A-IV	0.00529947005299	701.8787425	1025.385012	702.8295307	1063.563163	8706.577496	6578.714549	3249.54047	5428.16929	949.237312	913.9288217	1857.800666	1605.091693	6.85900349971	1.52449405706
1456424_s_at	Pltp			phospholipid transfer protein	0.010098990101	1175.631333	1473.866359	904.0839925	2092.84536	7183.892269	5079.778939	4570.701854	2959.730293	1178.821857	1924.355996	1333.368653	1481.866739	3.50559800012	1.0481696121
1448619_at	Dhcr7			7-dehydrocholesterol reductase	0.001199880012	2224.306679	1638.011761	1448.154688	1903.620262	3587.069543	3307.235352	2773.51536	4008.231166	2014.994241	2173.704328	2338.568544	2588.480976	1.89574083418	1.26360272819
1437380_x_at	Pgd			phosphogluconate dehydrogenase	0.004499550045	1566.446737	1685.25361	1502.063407	1969.153689	3524.49294	3477.102787	2987.907976	2781.042352	2048.0	1906.195005	1916.555419	1583.509712	1.8995541985	1.10878353025
