Probe Set	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	Pvalue	CON 1	CON 2	CON 3	CON 4	D3T 1	D3T 2	D3T 3	D3T 4	C10 1	C10 2	C10 3	C10 4	D3T(fold-change)	C10(fold-change)
1438902_a_at	Hsp90aa1			"heat shock protein 90, alpha (cytosolic), class A member 1"	0.015798420158	9572.035287	15795.98191	20429.41114	14802.15902	9676.234382	10382.02323	8813.320775	13684.2619	9166.212394	6907.318341	8428.265231	9104.348074	0.702246370694	0.554560608507
1428112_at	Manf			mesencephalic astrocyte-derived neurotrophic factor	0.019398060194	4248.476884	8496.953769	12032.8436	7604.195984	4708.885737	3245.128744	5059.187525	4702.525332	2591.982029	3959.685136	3393.409917	2781.042352	0.547077700013	0.392994090348
1417292_at	Ifi47			interferon gamma inducible protein 47	0.019898010199	4552.174037	3205.825093	2571.028701	2109.916222	2815.118622	1786.264491	1845.262055	2402.748614	1689.827188	2036.943149	1479.865146	1398.069146	0.711426447799	0.530969879827
1433772_at	Hspa13			"heat shock protein 70 family, member 13"	0.0199980002	2153.205052	2728.817128	3329.685036	2935.783775	1926.958786	1731.503994	2526.159469	2254.622215	1644.678637	2050.770024	1815.52364	1434.49776	0.75705326614	0.623052314338
1427513_at	BC024137			cDNA sequence BC024137	0.023497650235	1148.886051	1985.215626	1644.678637	878.7427067	1053.533154	741.9386053	902.8603214	722.1196045	507.1708438	773.7389014	472.6950674	765.4041961	0.604584669419	0.445249449182
1416488_at	Ccng2			cyclin G2	0.017898210179	1139.59067	1646.914564	1532.881014	741.9386053	1315.440246	714.3409417	717.2478857	827.9265651	723.0978117	684.9818732	573.6643281	574.4414328	0.706328035073	0.505042754593
1436028_at	Tmem33			transmembrane protein 33	0.024497550245	633.2542306	1088.322187	1095.717369	876.3667875	561.3718844	717.2478857	844.9112514	916.4065753	511.3073661	509.2350813	595.0210924	586.2259411	0.823014875302	0.596099570258
1447927_at	Mpa2l			macrophage activation 2 like	0.022797720228	1239.368937	525.3405	673.0318644	456.3459128	544.8986098	346.2204184	412.285525	312.3693302	392.6739275	361.5489058	235.5489352	258.0879546	0.558301724797	0.431175576526
1426950_at	Parp16			"poly (ADP-ribose) polymerase family, member 16"	0.015898410159	427.0558659	432.2910029	494.2917441	408.9500982	400.1871409	457.58343	320.9427142	367.4703403	240.381157	259.1382196	297.9135638	370.9693027	0.877223152323	0.662889893565
1424539_at	Ubl4			ubiquitin-like 4	0.016898310169	336.5159322	366.9732262	320.0749585	351.4147654	312.7926928	339.7201543	319.2093278	232.853862	217.3192255	251.3637851	301.1576299	265.5305415	0.876068754514	0.753008788228
1448536_at	Lsm3			"LSM3 homolog, U6 small nuclear RNA associated (S. cerevisiae)"	0.01699830017	367.4703403	405.6419365	374.5015813	310.262172	330.6453953	329.3050897	274.6714213	249.1616118	182.1254845	218.0560185	270.9778277	275.7891711	0.811991893453	0.649539797794
1423607_at	Lum			lumican	0.018098190181	442.3556684	255.3078346	329.3050897	292.7162443	266.6112781	218.3514044	250.3448557	266.6112781	215.5610935	193.6967584	228.1729564	252.0452578	0.759210675314	0.674006430294
1415940_at	Zfand2a			"zinc finger, AN1-type domain 2A"	0.021097890211	238.9211896	303.6138934	424.7496652	252.557662	191.8698211	240.8696813	273.9285828	238.1138949	107.4891328	166.5582494	211.8006197	224.4961666	0.774511504273	0.582324538449
1429582_at	Nacc2			"nucleus accumbens associated 2, BEN and BTB (POZ) domain containing"	0.016098390161	251.3637851	250.0061891	242.1776638	279.1699796	199.9582506	235.0710393	256.6940419	207.6833861	193.1730467	178.5852354	224.192468	186.7445074	0.879428204249	0.76530925451
1425745_a_at	Tacc2			"transforming, acidic coiled-coil containing protein 2"	0.022597740226	321.3774738	316.6271153	249.3302296	195.6735576	182.1254845	193.9591465	253.9289371	259.1382196	64.0	142.2558331	195.012393	146.9538148	0.821001764306	0.506202955487
1421012_at	Srprb			"signal recognition particle receptor, B subunit"	0.012398760124	193.4347253	202.8209682	314.4910172	203.3708364	184.4829912	191.2216416	197.804303	193.9591465	102.0301696	193.3039088	164.8755886	129.3062322	0.839572640012	0.644901633351
1451108_at	Rnf185			ring finger protein 185	0.018698130187	199.5525632	222.228186	209.0940212	219.8343469	183.2383923	181.879105	209.3772669	159.0654834	133.3056391	176.6615176	176.9008292	171.1295393	0.862292683459	0.773469464261
1450423_s_at	Bxdc1			brix domain containing 1	0.017398260174	204.8907438	241.8500457	231.4396121	219.0916969	163.6525191	159.7127856	220.2812668	206.7016364	112.8575402	126.7069632	175.2323101	157.7786294	0.836254921059	0.638129106942
1426783_at	Kat2a			K(lysine) acetyltransferase 2A	0.017498250175	170.6668442	211.9439537	188.9057755	190.4465047	149.3606188	187.8856405	176.5419221	175.5885548	116.0335342	160.3627219	163.9852222	132.0483075	0.904737717632	0.751256592678
1429549_at	Col27a1			"collagen, type XXVII, alpha 1"	0.020297970203	155.131086	316.6271153	229.5672449	209.0940212	104.4055793	107.1985068	227.8642839	163.6525191	89.41357645	73.27824264	97.11101229	114.1637643	0.662464842522	0.410762960449
1418587_at	Traf3			TNF receptor-associated factor 3	0.015498450155	161.8896564	160.7975929	198.3405705	131.6021273	102.2375245	166.3329293	119.2182259	127.5674987	46.49691198	59.16692448	121.2528628	51.78046443	0.789660634928	0.42703704439
1437481_at	Trmt61b			tRNA methyltransferase 61 homolog B (S. cerevisiae)	0.00909909009099	111.7931515	146.1601288	142.3521034	147.3522214	100.1823119	100.1145603	112.7812165	114.0864782	58.7280162	88.69021262	108.8068066	95.74033838	0.779984725716	0.642674128
1455945_at	Zfp58			zinc finger protein 58	0.016198380162	110.5140511	110.8136659	160.2542713	137.3357106	130.7142847	82.88545212	106.40322	109.4716886	70.45704189	98.70149283	95.48141224	105.3997036	0.827635377114	0.713098919818
1418159_at	Tcfcp2			transcription factor CP2	0.00919908009199	132.0483075	154.3977587	142.83473	107.5618751	116.9799121	121.1707776	88.99090543	73.57644163	62.0799289	77.61803474	84.30001601	61.45276417	0.746434771643	0.531721413145
1429772_at	Plxna2			plexin A2	0.022397760224	135.2141195	151.1915814	155.9733784	134.3019089	84.75772738	143.9997004	74.73090042	67.01471452	76.62620759	60.25821366	82.38204305	51.6754091	0.642474869644	0.469829730725
1422609_at	Arpp19			cAMP-regulated phosphoprotein 19	0.021497850215	117.2177305	116.6636252	187.7584465	85.68067852	101.5478581	114.8613808	71.17605168	62.29040295	65.1804316	64.96019238	64.78455489	65.0482347	0.689654186706	0.512444152069
1455197_at	Rnd1			Rho family GTPase 1	0.017198280172	220.5796671	83.5614719	120.8431596	89.41357645	98.90215148	72.09738359	80.99966297	61.53601012	62.50154727	79.4250947	16.50603844	30.06797908	0.609518863447	0.366449141089
1436438_s_at	Dcaf5			DDB1 and CUL4 associated factor 5	0.023497650235	107.4163653	95.93491055	84.75772738	80.94482818	88.87051849	78.99618078	74.47839096	74.37763655	67.65281218	61.87016602	80.94482818	58.3318126	0.858201974411	0.728347997237
1444289_at	Yipf5			"Yip1 domain family, member 5"	0.011198880112	70.21897344	106.1874163	111.6418402	105.3997036	62.24823387	81.66030212	85.27571257	69.98170941	62.88347328	54.62479291	68.48214569	55.25702556	0.760369879893	0.61316229385
1423841_at	Bxdc2			brix domain containing 2	0.010598940106	71.51410931	96.84837921	142.0633893	87.61615507	72.04857543	81.93710413	63.43930233	71.32075153	43.66005371	50.15904586	71.27246912	64.8723142	0.725415181215	0.577737685692
1438917_x_at	Nup62			nucleoporin 62	0.016298370163	70.55248533	94.70902472	71.70804101	70.50472302	67.42421899	81.27428196	64.47830885	61.32812761	42.46501928	38.33903183	65.35714235	35.7812777	0.892773674257	0.591732338273
1446938_at	AA408213			expressed sequence AA408213	0.021497850215	53.92678048	61.99594713	94.51687334	49.15073208	80.18136095	47.64387992	49.08424094	49.25062064	48.75309826	37.67020554	48.52263526	27.25700231	0.871219277737	0.624841994217
1438559_x_at	Slc44a2			"solute carrier family 44, member 2"	0.017898210179	100.0467852	62.0799289	67.79034933	61.28660996	74.57928186	59.04688305	49.5180638	35.46780147	10.66307031	39.01976002	23.62921834	38.7827715	0.750718655555	0.384936147491
1424638_at	Cdkn1a			cyclin-dependent kinase inhibitor 1A (P21)	0.016598340166	36.36730213	38.5733088	104.193755	101.5478581	36.8131169	36.46592285	19.04020359	35.63623456	14.831833	35.56395827	34.0792103	21.23250964	0.455873108253	0.376609211985
1435380_at	Cox10			"COX10 homolog, cytochrome c oxidase assembly protein, heme A: farnesyltransferase (yeast)"	0.017698230177	39.79328236	39.79328236	63.13941549	51.85060796	35.27624267	53.05776501	38.86158935	35.90258955	28.79319541	35.8540205	33.37155482	35.8540205	0.838221021933	0.68802106404
1455281_at	Wdr33			WD repeat domain 33	0.020597940206	40.09068047	64.39108256	47.61162618	48.65418504	47.93501571	39.82023969	45.99604786	25.66341045	18.50651065	25.19862311	39.68569044	39.82023969	0.79410530516	0.613761159258
1453384_at	Dennd1b			DENN/MADD domain containing 1B	0.010498950105	49.5180638	58.60886525	41.47077203	37.21398546	43.24825445	32.0	35.63623456	35.06199059	34.24107284	30.68481542	29.58346224	32.70070876	0.781249194326	0.680953432925
1418545_at	Wasf1			WASP family 1	0.011398860114	29.72397179	38.33903183	63.52523931	33.19131769	28.92995151	24.89346237	35.68453332	27.89158469	24.65866858	10.84505151	26.24311373	24.97786047	0.712464163931	0.526307352463
1444560_at	---			---	0.0199980002	25.73298656	49.68594846	49.18399437	47.22644386	26.72714812	18.6827251	36.5400322	13.07722022	10.6054799	9.45907428	17.76994117	24.54212047	0.553031905097	0.363014859684
1447195_at	---			---	0.015398460154	20.70733517	35.9999251	28.3867937	35.80549234	33.1240001	18.33195825	19.44395776	20.79161616	8.488143226	15.57260074	20.69333116	17.86643639	0.758410887952	0.517954892531
1448671_at	Ube2e3			"ubiquitin-conjugating enzyme E2E 3, UBC4/5 homolog (yeast)"	0.02099790021	22.99802393	20.70733517	51.6754091	21.62412723	13.8751744	22.15755824	17.45994368	20.59551076	14.831833	13.82829135	19.80258686	15.65185777	0.63320587406	0.547964841508
1441751_at	AW493563			expressed sequence AW493563	0.016898310169	27.51653679	32.02167789	31.22963927	19.37825825	20.69333116	22.33826141	16.98204152	18.24530041	13.86578125	19.1306369	17.27186539	11.12386318	0.71050110564	0.557370074111
1457740_at	Arntl			Aryl hydrocarbon receptor nuclear translocator-like	0.019098090191	29.02803481	16.67448155	17.08581309	16.69706935	16.09777064	14.1215251	12.11424845	16.71969935	12.21305314	12.5822672	12.14298328	11.40984272	0.742944546188	0.608264499769
1416854_at	Slc34a2			"solute carrier family 34 (sodium phosphate), member 2"	0.018198180182	12.11834686	16.40578816	63.05400046	14.58295315	7.203175226	21.14645611	7.271762092	7.210493482	7.212932886	7.190992973	5.702991965	7.198298852	0.403461263093	0.257205507483
1431128_at	Tmem170			transmembrane protein 170	0.01199880012	11.71110254	16.74234841	8.615496861	11.37899312	8.008127811	8.002706504	11.58887004	8.354190259	8.018975886	7.164271444	7.978369831	7.997294411	0.74211398716	0.643142122725
