Probe Set	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	Pvalue	CON 1	CON 2	CON 3	CON 4	D3T 1	D3T 2	D3T 3	D3T 4	C10 1	C10 2	C10 3	C10 4	D3T(fold-change)	C10(fold-change)
1416021_a_at	Fabp5 /// Gm6166			"fatty acid binding protein 5, epidermal /// predicted gene 6166"	0.020397960204	2248.535584	9341.574384	3061.621029	5615.037724	18382.17681	14136.23198	8520.013494	5911.465028	2282.264049	4040.925393	1676.155173	1974.497738	2.31659461645	0.492127901113
1416022_at	Fabp5			"fatty acid binding protein 5, epidermal"	0.014398560144	900.4191937	3859.130191	1012.969486	1929.565096	12413.39398	8103.78397	3572.528982	2182.551529	841.4868988	1631.383217	700.9292406	768.51947	3.41105843231	0.511850928066
1455439_a_at	Lgals1			"lectin, galactose binding, soluble 1"	0.02399760024	1188.429	1047.83802	1283.769077	908.9927642	1190.044659	2053.558029	2053.558029	1043.590499	989.9226562	964.784554	796.0520751	873.9966865	1.43163465733	0.818408749501
1446368_at	9130221J18Rik			RIKEN cDNA 9130221J18 gene	0.018398160184	254.6175407	954.3919075	681.28234	684.9818732	1327.963704	1247.790487	857.5880544	882.3186684	501.7076061	219.0916969	438.7769715	631.5416184	1.6758067224	0.695505848464
1419573_a_at	Lgals1			"lectin, galactose binding, soluble 1"	0.019298070193	675.7711734	602.3152597	729.9829715	498.9982688	741.9386053	1268.220599	1226.022721	575.2195902	515.4776262	561.3718844	457.58343	488.3057648	1.52026271805	0.806814561434
1460559_at	Kank2			KN motif and ankyrin repeat domains 2	0.018198180182	599.0626177	631.5416184	612.1803809	783.2239114	804.7205139	1008.864007	734.9406806	634.971047	493.623066	573.6643281	633.2542306	539.7591557	1.21229471042	0.853120146478
1442510_at	LOC622307			similar to LOC360919 protein	0.017698230177	667.5874391	473.3353958	366.9732262	479.1378583	862.2443739	572.1128745	618.8465882	606.4063287	364.0046323	431.7061994	447.1726058	362.038672	1.33848251876	0.807697389476
1460001_at	Pgpep1			pyroglutamyl-peptidase I	0.010498950105	310.262172	193.8279752	191.8698211	237.9526976	318.7775013	355.7226431	299.1258954	293.1129706	109.1017929	203.5084657	138.5495294	171.2454683	1.35637844592	0.666449100677
1450779_at	Fabp7			"fatty acid binding protein 7, brain"	0.011098890111	244.649072	130.9800249	174.1680277	153.667898	369.465796	266.2506062	226.0209981	212.9506023	152.5279687	80.23567854	137.7080417	81.05447872	1.52770637924	0.641860153887
1426242_at	Polr2a			polymerase (RNA) II (DNA directed) polypeptide A	0.020897910209	174.9952558	200.9079719	171.9423358	184.9831433	216.731644	198.2062987	189.1618046	185.2337276	96.58652337	181.1419647	164.2073621	143.3189928	1.07710501455	0.798624340913
1424118_a_at	Spc25			"SPC25, NDC80 kinetochore complex component, homolog (S. cerevisiae)"	0.019198080192	100.3180917	187.1241561	178.3436452	111.7174702	271.7126644	238.1138949	233.0116052	150.0700217	94.5809023	106.6195361	99.43914592	132.4063038	1.54615235702	0.749858642763
1457670_s_at	Lmna			lamin A	0.00919908009199	63.09667165	84.81514516	93.68882036	121.417116	157.1390573	127.5674987	102.6536418	109.1757022	48.48978662	59.97336429	82.82934069	76.41897489	1.36780059836	0.737461086
1428383_a_at	2310021P13Rik			RIKEN cDNA 2310021P13 gene	0.019198080192	86.37949637	91.80545661	75.59579071	94.38901086	118.7350447	104.3348993	121.7462901	91.68126213	55.2196179	70.64805807	91.18609886	75.85208856	1.25369159878	0.841273142087
1455664_at	Rtn4rl1			reticulon 4 receptor-like 1	0.016098390161	31.56970775	33.39413871	42.2071058	40.74731239	47.41866035	42.09298745	49.11745824	33.53005629	18.40655845	27.60980895	33.39413871	23.24845599	1.16388035472	0.694024922094
1450731_s_at	Tnfrsf21			"tumor necrosis factor receptor superfamily, member 21"	0.01899810019	42.06449153	27.10978939	19.64238216	27.12815448	51.04960878	40.83015106	39.01976002	42.78238482	25.40414492	15.11562785	20.72136303	25.80275129	1.4979703995	0.750735469871
1438658_a_at	S1pr3			sphingosine-1-phosphate receptor 3	0.018498150185	48.81914082	25.09649526	20.52592026	14.79673535	54.03637536	52.34431672	27.49790877	45.84063107	6.814250577	15.90282318	15.8383704	14.94773513	1.64520361074	0.489784108294
1425860_x_at	Cklf			chemokine-like factor	0.020697930207	22.58150913	30.27220797	18.20828324	16.11957721	53.74456641	32.15198713	44.3751472	18.15905221	15.01365155	17.03960515	11.03387013	16.79911119	1.70254722524	0.686913906618
