Probe Set	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	Pvalue	CON 1	CON 2	CON 3	CON 4	D3T 1	D3T 2	D3T 3	D3T 4	C10 1	C10 2	C10 3	C10 4	D3T(fold-change)	C10(fold-change)
1439443_x_at	Tkt			transketolase	0.00879912008799	11004.30186	12565.5831	12531.5739	14642.65961	17272.26904	17319.14393	19169.9639	16076.43612	16406.16019	16902.15993	14155.35195	13908.41115	1.37627404112	1.20944229736
1421921_at	Serpina3m			"serine (or cysteine) peptidase inhibitor, clade A, member 3M"	0.0199980002	8360.074016	8520.013494	8577.907242	11275.78301	13795.88129	15044.51523	11951.6319	17366.02566	9663.16446	11139.21541	14922.79341	12927.8971	1.5832309559	1.32447772443
1420997_a_at	Gpi1			glucose phosphate isomerase 1	0.00989901009899	1465.909171	1579.223885	1242.732438	1375.537733	2472.029081	2830.419152	2130.003373	1673.879548	1602.912546	1783.851741	1791.112201	1434.49776	1.60792562157	1.16756197342
1428915_at	Sirt5			sirtuin 5 (silent mating type information regulation 2 homolog) 5 (S. cerevisiae)	0.019498050195	432.2910029	313.2164122	369.9662866	458.823985	587.815259	821.2291344	644.4975214	521.7966964	352.3677306	498.9982688	522.5035395	541.9556554	1.63586508	1.2169395982
1436842_at	B230380D07Rik			RIKEN cDNA B230380D07 gene	0.021597840216	363.0201955	345.2843176	245.1464399	381.6673592	485.6684639	540.4903313	511.3073661	549.3428426	512.6935722	412.8440206	342.0276146	375.0088935	1.56301429231	1.23028355307
1416318_at	Serpinb1a			"serine (or cysteine) peptidase inhibitor, clade B, member 1a"	0.00989901009899	195.5410914	60.42157978	56.23814098	140.1530179	362.5291015	533.9448772	560.6120716	328.4147241	214.3970136	382.7020981	143.2219694	147.4520429	3.94713309748	1.96256351777
1434100_x_at	Ppargc1a			"peroxisome proliferative activated receptor, gamma, coactivator 1 alpha"	0.017898210179	79.47889997	57.4306904	55.03307358	75.80079109	196.6029283	135.3056244	126.7927109	94.70902472	114.2411027	98.96908257	65.71204795	119.0569475	2.06694235808	1.48641982924
1416205_at	Glb1			"galactosidase, beta 1"	0.011098890111	80.50770734	81.3843788	69.13421586	69.69807956	137.2427377	137.6148167	125.3420775	100.0467852	77.61803474	102.1683831	98.90215148	104.9724549	1.66347143023	1.27578955265
1432590_at	4930573O21Rik			RIKEN cDNA 4930573O21 gene	0.011798820118	43.1021521	68.34325235	66.56265156	45.0104474	68.71432564	96.84837921	95.48141224	154.711647	68.48214569	48.65418504	73.52663218	70.40934419	1.86422094011	1.17063070153
1437751_at	Ppargc1a			"peroxisome proliferative activated receptor, gamma, coactivator 1 alpha"	0.011898810119	55.78316939	53.74456641	37.6956985	55.2196179	122.8224094	147.7517082	84.52856189	70.98360793	55.0703167	56.16202306	58.41083081	94.70902472	2.10472171205	1.30581016447
1425109_at	Slc44a3			"solute carrier family 44, member 3"	0.017298270173	26.51094148	41.02404942	65.35714235	29.18566428	88.27096105	133.2153944	85.68067852	80.78065842	44.6160844	49.92193674	66.56265156	97.37429008	2.3935893645	1.59475860802
1429104_at	Limd2			LIM domain containing 2	0.014198580142	51.74541032	31.71965116	42.26428094	33.82640609	68.48214569	71.51410931	53.92678048	61.41120472	46.81269766	61.91203606	51.74541032	55.18227382	1.60028229998	1.35158037159
1456321_at	Nipal1			NIPA-like domain containing 1	0.010698930107	21.23250964	7.647875299	10.5875509	10.60189315	71.41736498	67.33300747	63.95667357	69.5566719	67.37862115	31.89187468	21.21815046	14.88211843	5.43768020418	2.70363944622
1437244_at	Gas2l3			growth arrest-specific 2 like 3	0.022297770223	18.41902768	21.90403877	13.89867068	23.9350846	32.28282665	75.69824774	24.72553787	76.57433352	20.89036798	30.33375091	20.26361968	31.44173664	2.67770542798	1.31696086063
1425222_x_at	D630002G06Rik			RIKEN cDNA D630002G06 gene	0.015698430157	11.65179242	13.39981335	13.18387898	13.42704566	33.1240001	54.73584429	14.37225966	16.32823561	13.47256834	14.0690499	13.14823279	19.43079468	2.29489997333	1.16371856417
1452001_at	Nfe2			"nuclear factor, erythroid derived 2"	0.019698030197	4.615679338	4.607876339	4.618806157	4.620368759	13.35002002	29.40378556	4.625062944	81.66030212	4.637601959	4.625062944	4.609435244	4.628192912	6.98917042601	1.0020345022
1455209_at	Pck1			"Phosphoenolpyruvate carboxykinase 1, cytosolic"	0.00939906009399	10.4416442	6.15632758	8.580573046	8.385349986	15.50423029	12.7624022	13.63311185	18.70803334	8.948345744	9.122650205	14.04526559	11.39055391	1.80574328514	1.29623858294
