Probe Set	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	Pvalue	CON 1	CON 2	CON 3	CON 4	D3T 1	D3T 2	D3T 3	D3T 4	C10 1	C10 2	C10 3	C10 4	D3T(fold-change)	C10(fold-change)
1433444_at	Hmgcs1			3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1	0.001099890011	20540.30523	16450.68457	15753.22951	22008.60373	31979.06195	26457.88282	27591.76259	34404.50818	23968.13443	26279.31409	23613.7574	30416.78394	1.61108585124	1.39497059267
1416416_x_at	Gstm1			"glutathione S-transferase, mu 1"	0.011898810119	9278.590831	9104.348074	9481.765514	9834.731838	19092.25645	22038.37148	18912.20554	16948.03039	20291.52959	20820.2533	21420.72961	15415.67029	2.04222851862	2.06762197341
1448330_at	Gstm1			"glutathione S-transferase, mu 1"	0.00969903009699	7262.094558	6420.366771	7341.199026	7697.423986	16539.9815	19483.96937	15903.20585	14212.96569	17698.3838	19221.98891	19696.20415	13665.77824	2.30284210807	2.44706482059
1421040_a_at	Gsta2			"glutathione S-transferase, alpha 2 (Yc2)"	0.01899810019	6016.421801	3267.179491	5219.189249	6982.509906	9191.088407	13210.98119	12668.07769	15332.44335	20707.84781	14882.50749	15903.20585	6359.819036	2.34591044055	2.69269588893
1421041_s_at	Gsta1 /// Gsta2			"glutathione S-transferase, alpha 1 (Ya) /// glutathione S-transferase, alpha 2 (Yc2)"	0.01199880012	3293.829128	1609.436565	2655.927408	3338.721406	8706.577496	14290.11593	13536.90212	15838.74054	20961.72755	13647.31954	13852.03195	4388.79753	4.80572095261	4.84954039014
1417126_a_at	Rpl22l1			ribosomal protein L22 like 1	0.010798920108	6741.014439	6823.659771	5517.083117	6231.958885	13246.83422	9366.926309	8158.792873	8059.976963	8192.0	8825.24124	8861.16088	10826.95551	1.5340509485	1.45001853235
1427474_s_at	Gstm3			"glutathione S-transferase, mu 3"	0.012298770123	1508.17696	946.6707916	1698.999838	1438.380847	8694.817313	12180.36715	6926.015976	7441.253745	12229.9425	8849.191898	8624.469485	5398.863402	6.3020412316	6.27700883162
1450646_at	Cyp51			"cytochrome P450, family 51"	0.000699930006999	3776.436989	3236.368118	3393.409917	3388.802868	7087.298019	6686.474394	6106.669281	10256.28047	4721.665094	5018.254767	5018.254767	6686.474394	2.18460913932	1.55452129094
1420654_a_at	Gbe1			"glucan (1,4-alpha-), branching enzyme 1"	0.00299970003	3289.357274	3631.047279	3171.302978	4877.580608	6131.524054	6786.819835	6402.989816	7491.765359	7001.45961	5800.453563	5645.517041	4884.211639	1.79120735836	1.55863402697
1451386_at	Blvrb			biliverdin reductase B (flavin reductase (NADPH))	0.00589941005899	3986.591315	3730.698353	4607.984025	3802.097992	5737.99104	5428.16929	6282.79155	7441.253745	5761.345254	6316.895541	5326.27056	4728.051386	1.54335164534	1.37236018201
1417382_at	Entpd5			ectonucleoside triphosphate diphosphohydrolase 5	0.019298070193	3986.591315	4168.723587	4341.506414	3750.975176	4300.563523	4382.869476	5135.076308	5577.140884	4944.058162	4964.180988	5532.017481	5276.004208	1.19374034507	1.27501971416
