Probe Set ID	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	Pvalue	V_778	V_781	V_782	V_783	C_776_3umol	C_777_3umol	C_779_3umol	C_780_3umol	C_767_10umol	C_768_10umol	C_769_10umol	C_770_10umol	C_634_30umol	C_635_30umol	C_636_30umol	C_637_30umol	C3(fold-change)	C10(fold-change)	C30(fold-change)
1418697_at	Inmt			indolethylamine N-methyltransferase	0.000999900009999	14002.91922	15795.98191	13282.78456	16697.44799	9689.389143	8636.134519	12081.81851	16119.95393	17770.41804	17722.32176	15541.41239	17248.93897	7604.195984	8873.146051	7707.835143	7421.113723	0.778320012984	1.14225628504	0.52871778086
1424853_s_at	Cyp4a10 /// Cyp4a31			"cytochrome P450, family 4, subfamily a, polypeptide 10 /// cytochrome P450, family 4, subfamily a, polypeptide 31"	0.00299970003	15668.18014	6490.257488	6842.130948	7645.472768	1485.88835	3567.703482	6040.909257	8092.781899	9240.979095	12229.9425	11743.1351	6686.474394	1164.544456	1202.999227	2951.719676	1017.091671	0.523584056676	1.08880876694	0.172906944314
1436364_x_at	Nfix			nuclear factor I/X	0.00199980002	1837.782093	1631.383217	1622.564372	1888.218495	1369.961847	1696.704959	1660.34807	1574.949659	1676.155173	1971.817069	1793.534772	1895.903738	1244.413297	989.9226562	1091.275764	1338.795601	0.902866951902	1.05121278352	0.668258158932
1455065_x_at	Gnpda1			glucosamine-6-phosphate deaminase 1	0.000699930006999	956.9793607	674.8569897	772.6921869	691.5041024	661.2907906	687.7693432	694.318114	569.0233323	754.0905708	829.0486765	921.3822531	746.9780294	534.6681766	458.2032877	478.4896803	478.4896803	0.843790064291	1.05021487439	0.629790138482
1434692_at	1110034B05Rik			RIKEN cDNA 1110034B05 gene	0.001699830017	815.6887815	638.4186557	569.0233323	717.2478857	531.061083	577.5603928	614.671592	577.5603928	659.5023546	615.5042465	686.8389284	617.1729409	427.0558659	379.0924726	391.0821828	411.1707993	0.839611509977	0.941117558884	0.586926670717
1455434_a_at	Ktn1			kinectin 1	0.001099890011	490.2928797	319.6419609	308.1690145	410.0590876	318.7775013	305.6758996	351.4147654	394.2718776	447.7783607	458.2032877	458.823985	472.0556053	254.962454	222.228186	296.7061458	227.0943496	0.896592899628	1.20200613912	0.655029059684
1449186_at	Bag4			BCL2-associated athanogene 4	0.000999900009999	438.7769715	331.5418085	438.1833938	438.1833938	340.64117	322.2487607	355.7226431	329.7511773	345.2843176	398.5652168	446.5673609	396.4125975	310.6824634	231.1265204	223.2836805	281.4469102	0.818834984426	0.963650574234	0.635543053933
1433674_a_at	Snhg1			small nucleolar RNA host gene (non-protein coding) 1	0.00649935006499	544.1614707	458.823985	396.4125975	245.3125104	326.6412085	341.1028503	354.2809298	295.9037152	369.465796	390.5531266	352.8450596	361.5489058	244.8148056	221.6273318	254.7898507	200.3646238	0.801313454761	0.8964573589	0.560339692768
1440928_at	D630037F22Rik			RIKEN cDNA D630037F22 gene	0.00199980002	162.6585671	140.5330844	126.4498925	126.5354662	126.7069632	126.6211857	126.364289	119.8655276	134.2109898	140.3429711	133.9387872	145.9624033	102.1683831	91.61919616	85.56476965	72.73460427	0.898199595342	0.996904117271	0.633048376188
1420567_at	Prkd3			protein kinase D3	0.000299970003	175.4696856	90.0208948	90.75504887	103.2809238	77.09444467	80.83532597	103.841693	103.0016044	190.0602471	154.9212246	200.6361835	148.7552731	74.27701844	34.1947515	43.71919707	74.32728471	0.79380193724	1.51106159951	0.492938330128
1433564_at	Dgkd			"diacylglycerol kinase, delta"	0.002099790021	123.0720202	97.63828165	120.8431596	107.2710524	113.3935681	107.1985068	107.3437215	75.34041108	121.4993681	118.0937661	118.2537398	147.0532644	85.10270006	61.82828143	71.36906664	70.21897344	0.898516446931	1.12493886323	0.64283258304
1423063_at	Dnmt3a			DNA methyltransferase 3A	0.004399560044	150.1716843	103.2110052	93.68882036	118.4941479	105.7569745	104.6886334	107.4163653	108.365822	113.0104991	143.5131375	115.1727816	108.5860528	57.27541096	49.55157468	66.83352208	46.40257624	0.915505231315	1.03161060743	0.472678945047
1425087_at	2310003F16Rik			RIKEN cDNA 2310003F16 gene	0.003399660034	15.75282861	22.48998821	21.44920097	33.14641645	21.23250964	21.21815046	21.20378629	21.03224576	25.07952293	24.52550606	28.0050869	21.2612719	20.63738113	12.11834686	13.47256834	12.00404727	0.9121943174	1.06498336168	0.627243921946
1454397_at	4632418H02Rik			RIKEN cDNA 4632418H02 gene	0.000199980002	10.65946407	17.54287139	10.98543429	16.20711054	9.93150254	10.98543429	12.13887654	12.14709141	16.07599357	18.55668368	19.8294121	18.5190476	7.833879842	6.496699608	9.529767389	9.66293194	0.816012319972	1.31747079456	0.605169261193
