Probe Set ID	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	Pvalue	V_778	V_781	V_782	V_783	C_776_3umol	C_777_3umol	C_779_3umol	C_780_3umol	C_767_10umol	C_768_10umol	C_769_10umol	C_770_10umol	C_634_30umol	C_635_30umol	C_636_30umol	C_637_30umol	C3(fold-change)	C10(fold-change)	C30(fold-change)
1435084_at	C730049O14Rik			RIKEN cDNA C730049O14 gene	0.002299770023	26782.07276	21420.72961	17179.0186	21801.04999	23296.24802	19457.65191	22520.94898	23454.54673	10242.42707	10797.7268	11124.16941	9507.432	17698.3838	18332.42479	19483.96937	18431.9361	1.01773885928	0.477980993527	0.84817938714
1429399_at	Rnf125			ring finger protein 125	0.002599740026	20457.04296	17578.93441	13336.84686	16011.26861	18159.53953	15625.77364	20876.757	18258.11239	8485.47673	8789.467204	8269.990748	7096.883951	14426.2629	15064.96813	16993.90754	15044.51523	1.0821572197	0.484414306957	0.913118381605
1416461_at	Caprin1			cell cycle associated protein 1	0.000299970003	6805.191289	7421.113723	7718.260383	7381.04822	8394.100378	8451.079964	7686.973609	7321.329805	4576.915686	4728.051386	5191.011613	3917.045035	6926.015976	6823.659771	6605.490594	5722.46096	1.08620007664	0.627881958814	0.889244045951
1428821_at	Agpat2			"1-acylglycerol-3-phosphate O-acyltransferase 2 (lysophosphatidic acid acyltransferase, beta)"	0.000699930006999	5142.057402	6351.184653	5927.466957	6148.164283	6008.253629	5384.251183	5761.345254	6114.971248	2908.097653	3756.048561	4478.84182	3407.221445	5304.679966	5340.688408	4197.050189	4964.180988	0.987269141921	0.61734853834	0.840371081939
1437932_a_at	Cldn1			claudin 1	0.000999900009999	4306.410104	3635.983658	3020.454628	3660.664903	4046.39095	3750.975176	4436.573026	4359.176792	1667.105858	1940.052529	2064.705068	1329.759842	3061.621029	3214.525322	3756.048561	3074.082142	1.13468737721	0.478792145001	0.89624680413
1416150_a_at	Sfrs3			"splicing factor, arginine/serine-rich 3 (SRp20)"	0.001599840016	2796.138292	2591.982029	3124.435841	3407.221445	3094.94917	2796.138292	3128.6618	3128.6618	1390.521176	1808.164225	1860.313436	1840.267787	3000.069069	2412.528048	2428.904413	2792.361481	1.01918101684	0.578808334473	0.892119245979
1419650_at	Zfr			zinc finger RNA binding protein	0.000999900009999	2485.464876	3214.525322	3167.019423	3049.210428	3045.091787	2663.13528	2747.359522	2811.316174	1324.369522	1539.119997	2147.377324	1783.851741	2485.464876	2539.889469	2571.028701	2230.343184	0.945509793934	0.570207545351	0.824651289553
1451313_a_at	1110067D22Rik			RIKEN cDNA 1110067D22 gene	0.000399960004	1845.262055	2159.03363	2297.772102	3416.444559	3562.884499	2557.13037	2482.090494	3548.441975	710.4828425	838.0764247	1089.794198	627.281411	2325.926834	2101.363456	2095.67604	1689.827188	1.25024766193	0.336022094734	0.845066942924
1433768_at	Palld			"palladin, cytoskeletal associated protein"	0.000499950005	1817.991829	2412.528048	3491.254953	2762.272626	2373.647521	2141.56537	2218.286513	2059.116869	946.6707916	1100.177051	1234.345026	950.5231804	1911.368192	1937.418624	1541.201735	1712.858192	0.838666203096	0.403633812872	0.677490899656
1416470_a_at	Rpn1			ribophorin I	0.000699930006999	1024.0	1329.759842	1566.446737	1257.968429	1438.380847	1347.883414	1549.578364	1342.428933	873.9966865	759.2120077	826.8065456	899.2011061	1097.199382	1227.680979	1198.122744	1198.122744	1.09657776132	0.648725919983	0.9117354747
1418603_at	Avpr1a			arginine vasopressin receptor 1A	0.000899910008999	946.6707916	767.4792844	935.2064048	916.4065753	1127.311107	993.9510544	916.4065753	1211.173643	222.0778968	311.9467568	478.4896803	273.558012	954.3919075	703.7816069	602.3152597	725.0582031	1.1915661004	0.360672407467	0.837281370138
1416895_at	Efna1			ephrin A1	0.000599940005999	1301.265831	780.0495722	871.6335995	562.8938205	816.7937405	900.4191937	1047.83802	823.4555698	267.3340883	427.6343699	134.848438	216.1455014	654.167375	574.4414328	466.9706285	741.9386053	1.02066750548	0.297499760427	0.693295509548
1450264_a_at	Chka			choline kinase alpha	0.001599840016	701.8787425	732.9535693	683.129839	1147.32627	920.1358067	728.9954501	819.0081511	1040.773198	123.4057665	136.1324317	173.6971172	48.42418961	777.9404967	584.6405151	491.6221134	575.2195902	1.07461031116	0.147509023075	0.744014739992
1451018_at	Leprotl1			leptin receptor overlapping transcript-like 1	0.001499850015	657.7192112	635.8311998	556.8303357	516.8751383	742.9436599	749.0031625	673.0318644	605.5859819	300.3433686	301.9740987	457.58343	210.2293082	610.5247621	445.9632444	540.4903313	531.061083	1.17036974594	0.536541154485	0.898947779277
1442277_at	Chka			choline kinase alpha	0.001799820018	361.5489058	530.3426632	411.1707993	813.4833457	504.4320036	435.2272266	530.3426632	1141.132024	39.68569044	78.14523496	80.99966297	43.07297299	398.0260376	279.1699796	438.7769715	408.9500982	1.23367707115	0.114291678068	0.720477274274
1450702_at	Hfe			hemochromatosis	0.002399760024	342.9548862	314.9170372	428.7940272	282.2099413	402.9053075	339.2605806	358.1387962	327.5267659	200.2291207	216.731644	213.672584	203.6463293	265.8904223	331.0932985	284.8970751	293.9076295	1.04306859274	0.609463343563	0.858944505019
