Probe Set ID	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	Pvalue	V_778	V_781	V_782	V_783	C_776_3umol	C_777_3umol	C_779_3umol	C_780_3umol	C_767_10umol	C_768_10umol	C_769_10umol	C_770_10umol	C_634_30umol	C_635_30umol	C_636_30umol	C_637_30umol	C3(fold-change)	C10(fold-change)	C30(fold-change)
1456135_s_at	Pxn			paxillin	0.00199980002	1942.676549	1282.035059	1303.034891	1631.383217	1403.759431	1407.559311	1327.963704	1301.265831	1086.852164	1287.253074	1310.107972	1112.15334	1004.774472	754.0905708	843.768255	899.2011061	0.883330685968	0.778740953862	0.568559937097
1416855_at	Gas1			growth arrest specific 1	0.001199880012	1664.842518	1161.392575	1100.177051	1638.011761	1301.265831	1290.737579	1419.040451	1581.359866	1278.565185	1045.009252	1209.529298	989.9226562	736.9336901	400.7292476	533.9448772	587.0200622	1.0050283412	0.812847200073	0.405905070437
1422826_at	Igfals			"insulin-like growth factor binding protein, acid labile subunit"	0.001599840016	816.7937405	655.940889	620.524344	567.4848235	679.4403085	709.5217009	710.4828425	585.4324885	434.0504718	399.6457675	573.6643281	600.6867371	378.5796361	381.6673592	378.0674934	419.6058554	1.00907022443	0.75469397195	0.585520614896
1417691_at	Bin3			bridging integrator 3	0.001399860014	419.0382124	340.64117	306.920032	263.739345	357.6543058	471.4166814	407.8443907	372.4791859	281.4469102	320.9427142	323.1226337	319.6419609	237.309328	189.4180494	264.8126077	166.107914	1.20976296633	0.935967782794	0.644683839391
1448737_at	Tspan7			tetraspanin 7	0.001199880012	406.1914325	302.3831628	386.8694507	303.2031644	311.524755	394.2718776	405.6419365	301.565588	234.1183166	231.2830934	306.920032	236.9882958	181.7559773	205.4462234	165.8830881	218.9433772	1.01026488066	0.721632825129	0.551982415765
1423606_at	Postn			"periostin, osteoblast specific factor"	0.00539946005399	374.5015813	265.1713316	230.9702135	269.8795778	368.9659824	257.7388131	323.5603463	369.9662866	285.6694599	234.9120648	212.6625226	241.3593657	155.6570381	228.018647	211.3709058	159.0654834	1.15756698533	0.854523464909	0.661198651744
1442743_at	---			---	0.000499950005	253.5854219	284.8970751	297.5105462	290.7416604	292.7162443	283.3583684	276.5368635	317.0560289	245.1464399	224.3441882	265.5305415	260.5454048	178.3436452	163.099551	204.8907438	195.5410914	1.03810373583	0.88358561356	0.658429201683
1451192_a_at	Ttc4			tetratricopeptide repeat domain 4	0.002799720028	188.3950175	188.3950175	174.286015	124.8339903	154.606911	159.8209805	184.108701	139.868764	113.7010684	131.5131271	131.8696725	152.7345881	119.6224201	108.4391576	90.38722646	84.12898305	0.944512314415	0.783859425827	0.595608532507
1428449_at	Gtf3c2			"general transcription factor IIIC, polypeptide 2, beta"	0.002399760024	111.7174702	159.8209805	97.17673125	122.4902409	132.4960004	170.7824597	130.4491741	177.1404649	111.1893655	114.5508219	131.4240959	127.2225854	110.5889171	71.65949642	95.1588545	72.48889038	1.24361025079	0.986118731934	0.712321448672
1433266_at	2810416A17Rik			RIKEN cDNA 2810416A17 gene	0.000299970003	83.78801552	112.4001383	144.7815544	171.7097321	157.2455086	143.1251108	181.5100977	177.2604659	79.47889997	43.77842054	119.8655276	95.4168398	31.76261965	15.75282861	23.72537524	25.55938114	1.28567898605	0.660334043625	0.188812339694
1434296_at	BC049349			cDNA sequence BC049349	0.000699930006999	95.93491055	100.9994061	87.02506009	92.24149561	102.2375245	87.61615507	97.37429008	100.385981	58.52957915	73.77591482	87.55684108	87.73484282	70.74376027	46.21447856	57.70346309	45.53137112	1.03033772418	0.817640788413	0.585307183539
1447624_s_at	Stox2			storkhead box 2	0.000899910008999	106.836292	57.00466174	120.7614354	71.85377257	83.053957	80.94482818	87.49762788	74.68030942	65.97945701	65.97945701	64.13011104	46.74936941	39.90116598	27.42356072	36.24444519	30.70560236	0.915054240935	0.681257390264	0.376693654574
1441153_at	---			---	0.001699830017	55.70770588	65.6675625	81.1093878	78.56952863	89.71672174	85.10270006	93.68882036	66.38263537	65.26872717	72.2928469	64.60939228	65.0482347	58.41083081	19.74904519	44.5859113	46.02717525	1.19155271698	0.950774674395	0.600499731623
