Probe Set ID	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	Pvalue	V_778	V_781	V_782	V_783	C_776_3umol	C_777_3umol	C_779_3umol	C_780_3umol	C_767_10umol	C_768_10umol	C_769_10umol	C_770_10umol	C_634_30umol	C_635_30umol	C_636_30umol	C_637_30umol	C3(fold-change)	C10(fold-change)	C30(fold-change)
1456531_x_at	Prpf19			PRP19/PSO4 pre-mRNA processing factor 19 homolog (S. cerevisiae)	0.000899910008999	4497.071168	3472.406181	3028.630791	4957.47575	4214.132615	4107.116058	4163.092792	4185.690721	5943.553399	6446.498325	5413.477754	6032.70784	5319.03937	4708.885737	5391.533657	4904.090883	1.04477732065	1.4939119422	1.27375781338
1452836_at	Lpin2			lipin 2	0.000199980002	2221.302255	2571.028701	3175.592327	1594.258657	2536.441199	2360.832547	2884.568883	1911.368192	5176.961953	3938.307378	3843.486804	6065.496379	3137.130872	3553.241424	3411.829885	2971.7767	1.01370282241	1.98953048931	1.36725895439
1438386_x_at	Mat2a			"methionine adenosyltransferase II, alpha"	0.002299770023	1366.263466	1247.790487	1696.704959	2150.281762	1553.772966	1426.753117	1568.565436	1671.618598	2364.025693	2857.365747	2405.998454	3036.850136	1722.155858	1924.355996	2053.558029	2048.0	0.962803119633	1.65054525549	1.19919843783
1438976_x_at	Mat2a			"methionine adenosyltransferase II, alpha"	0.004699530047	705.6901193	740.9349104	980.5857594	1257.968429	780.0495722	739.9325732	685.9097723	863.4123987	1473.866359	1454.048827	1124.267792	1543.296986	901.6389314	940.2841572	1261.373663	1040.773198	0.832877896772	1.51837390608	1.1245233147
1436229_at	Fam126b			"family with sequence similarity 126, member B"	0.002699730027	229.1016438	438.1833938	341.5649195	278.7923183	272.0807353	301.1576299	362.5291015	331.990926	494.9613281	459.4455232	605.5859819	503.7496077	417.3395972	415.6481557	348.5720301	373.4890147	0.984557914042	1.60272964031	1.20767143749
1437296_at	Pkn2			protein kinase N2	0.000799920007999	170.0901752	215.2694823	192.5203312	204.1984351	215.5610935	169.1716488	183.9841914	169.5154548	342.0276146	276.9114695	338.3432977	264.8126077	224.3441882	197.804303	218.2035858	226.1739557	0.943936523543	1.56262460683	1.10797844095
1416432_at	Pfkfb3			"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3"	0.001699830017	35.2046721	164.2073621	164.5411932	82.82934069	71.61098469	73.42716531	56.20006913	91.80545661	343.8846716	238.2750362	784.2848924	823.4555698	172.4086084	263.3825582	106.4753011	109.3976548	0.655897737892	4.90148973216	1.4585710568
1418334_at	Dbf4			DBF4 homolog (S. cerevisiae)	0.00199980002	105.0435669	86.4965089	98.16848188	62.24823387	86.14594599	71.32075153	61.78646802	66.15837986	177.6207106	118.333849	144.6836411	122.0764412	111.1893655	101.5478581	97.17673125	75.39139699	0.810927796401	1.59881739864	1.09475185901
1453136_at	Fbxo30			F-box protein 30	0.000699930006999	64.26044205	55.25702556	84.98757308	80.01873963	71.99985021	66.74310965	59.327332	62.16402442	155.6570381	127.1364588	175.5885548	123.6565629	80.99966297	85.91302707	106.11553	76.88594565	0.914631163649	2.04565893911	1.22982397217
1459145_at	A930033H14Rik			RIKEN cDNA A930033H14 gene	0.001199880012	29.8651487	27.59113691	28.63770548	21.56566054	24.65866858	23.45393358	28.29089671	24.24489331	87.61615507	41.44272606	269.1498852	311.9467568	29.98668215	30.04764462	27.72218372	29.84493073	0.934875700006	6.5963015148	1.09234461973
1432161_a_at	Ptar1			protein prenyltransferase alpha subunit repeat containing 1	0.000299970003	54.69882738	41.30269456	55.10762321	45.56221563	39.84718766	45.53137112	37.90039555	45.43899433	78.83590856	83.27912469	78.03952004	73.87585412	49.08424094	66.02415375	45.68573941	48.42418961	0.857867398643	1.59672667217	1.06379659387
1424083_at	Rod1			ROD1 regulator of differentiation 1 (S. pombe)	0.004299570043	54.66179761	52.3088809	39.01976002	38.5733088	50.12508942	51.81554228	45.53137112	48.1300828	84.52856189	71.36906664	69.04069106	59.08688343	52.6641753	50.77392906	64.17351048	54.5878511	1.05980772741	1.53890028312	1.20391717851
1455679_at	Obfc2a			oligonucleotide/oligosaccharide-binding fold containing 2A	0.001799820018	13.64696277	14.25116543	16.13049717	13.95051039	15.19255911	13.92220675	14.89723831	14.4502946	45.68573941	30.23125571	34.80189598	32.87828177	16.04337762	15.20285107	16.59565884	15.15148191	1.00833339448	2.4767042659	1.08648341536
