Probe Set ID	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	Pvalue	V_778	V_781	V_782	V_783	C_776_3umol	C_777_3umol	C_779_3umol	C_780_3umol	C_767_10umol	C_768_10umol	C_769_10umol	C_770_10umol	C_634_30umol	C_635_30umol	C_636_30umol	C_637_30umol	C3(fold-change)	C10(fold-change)	C30(fold-change)
1416416_x_at	Gstm1			"glutathione S-transferase, mu 1"	0.000199980002	9278.590831	9104.348074	9481.765514	9834.731838	8589.509298	10523.52197	12650.87893	16697.44799	20291.52959	20820.2533	21420.72961	15415.67029	28774.4354	30211.49591	26709.77125	30581.89107	1.28546638888	2.06762197341	3.08433242442
1448330_at	Gstm1			"glutathione S-transferase, mu 1"	0.000199980002	7262.094558	6420.366771	7341.199026	7697.423986	6065.496379	7593.924815	12049.11863	14484.97928	17698.3838	19221.98891	19696.20415	13665.77824	30293.48633	31336.36028	25646.60074	32415.13588	1.39944295371	2.44706482059	4.16737689319
1416308_at	Ugdh			UDP-glucose dehydrogenase	9.99900009999e-05	10580.64532	10104.63788	12805.97963	10270.15262	12130.99276	10623.70963	10930.10773	11919.367	16119.95393	15003.9007	12702.36931	15604.66754	19910.61275	17770.41804	21683.34933	17722.32176	1.0421092794	1.35806602389	1.76152213285
1451386_at	Blvrb			biliverdin reductase B (flavin reductase (NADPH))	9.99900009999e-05	3986.591315	3730.698353	4607.984025	3802.097992	3320.69614	3467.715919	4197.050189	4546.025307	5761.345254	6316.895541	5326.27056	4728.051386	9610.994456	9354.274177	8765.738952	8647.875272	0.963051379875	1.37236018201	2.25572297629
1420654_a_at	Gbe1			"glucan (1,4-alpha-), branching enzyme 1"	9.99900009999e-05	3289.357274	3631.047279	3171.302978	4877.580608	4773.064114	4202.726913	4924.051037	4466.719673	7001.45961	5800.453563	5645.517041	4884.211639	9166.212394	8789.467204	9328.956496	5919.460585	1.22694957612	1.55863402697	2.21814800882
1417384_at	Entpd5			ectonucleoside triphosphate diphosphohydrolase 5	0.000199980002	4844.694571	4271.5679	4740.882757	4185.690721	4460.686368	4418.619541	4084.914028	4601.759911	5784.794523	4857.808826	5592.276583	5951.592358	8531.537245	7262.094558	8371.381442	6206.696989	0.973570889723	1.22965549056	1.68331133309
1417382_at	Entpd5			ectonucleoside triphosphate diphosphohydrolase 5	0.000199980002	3986.591315	4168.723587	4341.506414	3750.975176	3890.608235	3981.178936	4312.234742	4546.025307	4944.058162	4964.180988	5532.017481	5276.004208	8258.820273	7501.950352	7501.950352	7039.464645	1.02968099263	1.27501971416	1.86500277973
1451015_at	Tkt			transketolase	9.99900009999e-05	1642.45713	1880.564404	1669.360703	1977.168347	2023.195475	1450.113391	2248.535584	2059.116869	2595.505807	2655.927408	2386.532057	2285.350927	4248.476884	3510.20604	3078.239994	3132.893474	1.08527880902	1.38409180363	1.94849261866
1451765_a_at	Entpd5			ectonucleoside triphosphate diphosphohydrolase 5	9.99900009999e-05	714.3409417	856.4279088	933.941257	759.2120077	877.553943	883.5138865	1104.654885	1078.058686	1180.416273	1153.562135	1242.732438	1424.816092	1837.782093	1642.45713	1717.494781	1487.898089	1.2082951925	1.53236712197	2.04834302322
1417383_at	Entpd5			ectonucleoside triphosphate diphosphohydrolase 5	9.99900009999e-05	686.8389284	739.9325732	797.1304336	594.2161475	754.0905708	744.9583718	810.1858061	822.3415986	1007.499215	824.57105	1101.665097	960.8736992	1598.585286	1138.043509	1324.369522	1032.352534	1.1112296417	1.38198930879	1.8073589188
1443870_at	Abcc4			"ATP-binding cassette, sub-family C (CFTR/MRP), member 4"	9.99900009999e-05	60.62643141	36.19538859	41.58323232	53.92678048	30.70560236	38.59943968	64.82844216	60.3807177	189.2898181	141.9672159	111.8688064	65.09225548	346.68942	231.2830934	469.5060701	259.8407695	1.01134689494	2.64240239632	6.79720737835
1450409_a_at	Slc48a1			"solute carrier family 48 (heme transporter), member 1"	9.99900009999e-05	105.3283506	84.93003857	108.5860528	81.05447872	87.61615507	108.9541999	109.0280092	102.0301696	124.4964677	136.4091869	113.2401692	116.426931	241.0328546	206.2824106	162.5485639	180.2856802	1.07299208176	1.29132442364	2.07989406199
