Probe Set ID	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	Pvalue	V_778	V_781	V_782	V_783	C_776_3umol	C_777_3umol	C_779_3umol	C_780_3umol	C_767_10umol	C_768_10umol	C_769_10umol	C_770_10umol	C_634_30umol	C_635_30umol	C_636_30umol	C_637_30umol	C3(fold-change)	C10(fold-change)	C30(fold-change)
1424715_at	Retsat			"retinol saturase (all trans retinol 13,14 reductase)"	0.012798720128	6768.451061	7010.929441	6106.669281	6842.130948	2947.732717	3911.727074	3948.995477	7563.142048	6569.828521	8292.434522	7563.142048	6008.253629	2955.732514	2300.879955	2931.818341	3640.901511	0.687349337424	1.0638082332	0.442579030726
1449385_at	Hsd17b6			hydroxysteroid (17-beta) dehydrogenase 6	0.021897810219	3280.477248	1004.774472	1266.507583	2188.459545	415.0858667	536.1177162	1344.244637	1696.704959	3626.142737	3997.382744	1845.262055	1115.171592	384.259735	704.7354613	680.3607009	559.0963049	0.515767481165	1.36739791676	0.300825112032
1429060_at	Malat1			metastasis associated lung adenocarcinoma transcript 1 (non-coding RNA)	0.00529947005299	1131.89938	1079.516815	1059.251899	767.4792844	778.9943207	579.911123	822.3415986	690.5686352	1021.231338	732.9535693	1047.83802	706.6460705	533.9448772	602.3152597	699.0340883	572.1128745	0.711171586471	0.868880867639	0.596166230232
1426265_x_at	Dlat			dihydrolipoamide S-acetyltransferase (E2 component of pyruvate dehydrogenase complex)	0.004899510049	890.71989	781.1062532	777.9404967	946.6707916	733.9464525	613.8400639	645.3705791	826.8065456	790.6815771	757.1592722	862.2443739	906.5350558	729.9829715	605.5859819	535.3924558	574.4414328	0.830271040752	0.976499743007	0.719990546365
1426264_at	Dlat			dihydrolipoamide S-acetyltransferase (E2 component of pyruvate dehydrogenase complex)	0.00979902009799	791.7526606	759.2120077	728.9954501	927.6405013	620.524344	584.6405151	602.3152597	833.55004	740.9349104	770.6030041	852.9562889	871.6335995	710.4828425	541.9556554	518.9785136	529.6252154	0.823366270283	1.00889362068	0.71737179896
1452111_at	Mrps35			mitochondrial ribosomal protein S35	0.023797620238	895.5567213	763.3347184	740.9349104	802.5447338	573.6643281	672.1213865	825.6880412	575.2195902	604.7663256	591.8074304	833.55004	768.51947	595.0210924	481.7393625	478.4896803	546.3758851	0.826479279465	0.873928471335	0.656271857708
1434401_at	Zcchc2			"zinc finger, CCHC domain containing 2"	0.004599540046	435.2272266	873.9966865	728.9954501	553.8229389	401.2723669	447.1726058	414.5243383	550.8321667	553.0737269	459.4455232	460.0679033	539.7591557	394.8059713	327.0836875	425.9012046	400.7292476	0.699757668395	0.776355504488	0.597413132396
1449065_at	Acot1 /// LOC100044830			acyl-CoA thioesterase 1 /// similar to acyl-CoA thioesterase	0.020697930207	576.7790687	526.7651164	696.2004807	728.9954501	145.5677543	180.7744529	311.1033242	719.1924174	616.3380289	743.9505917	877.553943	541.2224974	201.8622039	194.090541	205.4462234	258.4375691	0.53648769214	1.09899196186	0.340025664161
1420619_a_at	Aes			amino-terminal enhancer of split	0.029297070293	688.7010183	483.0457416	524.6298191	478.4896803	311.9467568	395.3407886	501.7076061	423.0278981	375.516893	444.7574618	729.9829715	507.8578742	323.5603463	237.4700895	230.0339517	424.1750636	0.750401567279	0.946318051374	0.558765140571
1418446_at	Slc16a2			"solute carrier family 16 (monocarboxylic acid transporters), member 2"	0.00609939006099	586.2259411	509.924908	485.0114513	594.2161475	372.9837586	324.877045	433.463288	511.3073661	368.9659824	539.0289692	539.0289692	498.9982688	354.2809298	253.7572093	262.3149095	351.4147654	0.755101467189	0.894567191965	0.561634604397
1418652_at	Cxcl9			chemokine (C-X-C motif) ligand 9	0.00559944005599	1206.264024	349.9905115	458.823985	514.7802878	210.5140918	358.1387962	249.6679806	400.7292476	623.0495101	456.3459128	292.7162443	297.5105462	193.4347253	201.5889849	270.2451657	201.0439344	0.481864882024	0.659966559368	0.342435240835
1442510_at	LOC622307			similar to LOC360919 protein	0.010798920108	667.5874391	473.3353958	366.9732262	479.1378583	283.3583684	395.3407886	343.8846716	488.96724	364.0046323	431.7061994	447.1726058	362.038672	331.990926	263.739345	331.990926	222.228186	0.760707229928	0.807697389476	0.578726599366
1428583_at	Nufip2			nuclear fragile X mental retardation protein interacting protein 2	0.022497750225	325.7578196	431.122187	367.4703403	500.3511036	362.5291015	293.9076295	293.1129706	455.7285678	308.5864704	419.6058554	356.2047636	393.7385063	247.4806641	217.0252359	304.8494219	281.0661687	0.864945537512	0.909789054011	0.646532007635
1450983_at	Akap8			A kinase (PRKA) anchor protein 8	0.00649935006499	281.8281676	300.3433686	304.8494219	321.3774738	207.8240779	269.8795778	207.6833861	301.9740987	283.7424117	316.6271153	412.8440206	301.9740987	255.8266943	150.2733115	150.9870494	208.9524696	0.817082441052	1.08837251984	0.633929591911
1449942_a_at	Ilk			integrin linked kinase	0.030296970303	333.3419322	291.1355087	247.4806641	312.3693302	189.931581	223.4349405	252.3866866	284.5116662	222.6799725	270.2451657	319.6419609	317.9155999	205.1682956	162.8789098	160.7975929	247.4806641	0.802366681761	0.954535600038	0.655499010938
1449623_at	Txnrd3			thioredoxin reductase 3	0.019598040196	224.6480922	213.962032	141.20056	232.853862	122.0764412	209.9449099	165.6586814	269.1498852	192.650751	296.7061458	235.8680176	314.4910172	143.2219694	111.114093	83.11016297	127.6539173	0.943599571663	1.27939127708	0.572315040498
1421258_a_at	Pklr			pyruvate kinase liver and red blood cell	0.014598540146	161.2335315	283.3583684	168.7142474	283.3583684	184.732898	107.3437215	189.931581	157.0327868	177.9818109	233.9598242	245.6448189	185.3592112	139.1133438	148.9567819	38.10617774	97.17673125	0.712686825575	0.940090357587	0.472142063478
1434901_at	Zbtb2			zinc finger and BTB domain containing 2	0.00549945005499	154.606911	130.7142847	137.3357106	146.3581221	148.7552731	93.87922325	126.9644685	107.4891328	136.0403677	136.1324317	190.7044899	163.8742083	109.9171734	72.43981717	79.80233196	84.47139667	0.838445513454	1.10146738894	0.609176738573
1423191_at	Fnbp4			formin binding protein 4	0.00919908009199	128.4339676	130.0964694	130.0964694	167.8030351	83.5614719	104.2643394	99.50650939	148.5540369	158.6352968	137.4286513	182.9905073	142.1595294	97.44018721	85.10270006	84.24294696	102.7926998	0.783362513554	1.11642803248	0.664195986711
1436571_at	---			---	0.020397960204	110.7387245	164.2073621	144.9777808	136.0403677	105.6854529	113.932142	92.0543505	142.83473	98.16848188	113.2401692	113.932142	117.0591583	107.853561	83.95835529	73.72602143	77.61803474	0.817510635946	0.795734551703	0.617226704157
1434817_s_at	Rprd2			regulation of nuclear pre-mRNA domain containing 2	0.031096890311	134.9397889	104.1232184	82.04809884	145.4692085	71.90244877	104.0528016	106.5474311	215.2694823	112.4001383	141.1049707	170.5514251	137.8012343	57.97753133	31.44173664	80.28997728	82.88545212	1.06685204701	1.20420375822	0.541374527481
1455091_at	Ppp2r3a			"protein phosphatase 2, regulatory subunit B'', alpha"	0.031696830317	207.4024318	103.9120389	107.1985068	134.7572423	117.9340088	52.98598843	81.60502009	106.836292	83.61802134	116.7426571	162.4385225	148.3530729	94.19750874	53.81737058	81.27428196	45.80959808	0.649522234271	0.923874547278	0.49722314615
1424048_a_at	Cyb5r1			cytochrome b5 reductase 1	0.029697030297	147.8518003	82.10368103	120.5980693	93.94282024	114.3184143	70.98360793	96.06493375	89.47408624	98.63467433	111.3399863	86.37949637	123.0720202	79.58656472	73.62623379	53.38198323	64.21698381	0.834294870606	0.943598653863	0.609255290476
1437362_at	Ccdc76			coiled-coil domain containing 76	0.029197080292	109.3976548	72.73460427	67.01471452	83.67466704	43.2190064	63.22494624	64.39108256	74.12632075	58.7280162	79.4250947	93.56207807	68.80740834	63.56822941	38.94059438	55.78316939	58.17409673	0.736013906687	0.902953896691	0.650396679435
1432464_a_at	2310057J16Rik			RIKEN cDNA 2310057J16 gene	0.02699730027	79.4250947	67.92816609	75.08584214	96.12994478	36.63912132	62.96870097	73.27824264	77.40817334	57.15920715	87.43839413	78.7292593	75.28940747	54.84712144	56.77358739	38.83530792	56.77358739	0.785682852961	0.937367488137	0.650501376796
1455323_at	Rbak			RB-associated KRAB repressor	0.027397260274	53.96327492	85.79680388	53.99983148	53.99983148	54.32980636	42.92743303	56.31432303	57.35299813	47.7084199	54.92141917	53.96327492	49.75325469	43.57150376	26.94513668	38.73030614	43.54200692	0.851327011611	0.832848659004	0.61668192102
1438123_at	Gm10033			Predicted gene 10033	0.020897910209	55.0703167	45.62393572	57.66439925	53.02188295	53.30976806	32.70070876	52.34431672	45.254834	75.34041108	46.71772123	61.91203606	42.06449153	39.55159581	30.33375091	31.03996445	34.26426892	0.868621265766	1.0693258029	0.639555483825
1419251_at	Eps15			epidermal growth factor receptor pathway substrate 15	0.028197180282	76.99015126	51.50080222	48.88527285	39.47135115	37.46675173	58.25290129	40.33566119	36.19538859	44.79767645	46.87611169	68.90061714	56.20006913	34.28745694	39.52484774	32.78936369	20.1133014	0.794339991259	0.999662882699	0.584350405213
1437775_at	Dlst			dihydrolipoamide S-succinyltransferase (E2 component of 2-oxo-glutarate complex)	0.019398060194	55.51947421	82.32627242	46.97141012	45.80959808	45.84063107	30.80970578	33.75777704	55.51947421	40.66464178	46.37116283	65.35714235	47.25843667	31.87030675	27.85385294	35.37188013	30.76800506	0.719463742281	0.865690469335	0.545747803514
1443128_at	Ints6			integrator complex subunit 6	0.02899710029	36.58953053	74.98426597	50.84270911	67.01471452	39.1785473	27.70341648	20.01822289	91.37147882	29.1461617	72.88247262	62.0799289	32.5681756	17.42451989	19.8294121	24.52550606	22.58150913	0.777015723444	0.857236163015	0.36769602294
1429356_s_at	Ggps1 /// LOC100045315			geranylgeranyl diphosphate synthase 1 /// similar to Ggps1 protein	0.00969903009699	50.19299052	53.20160998	52.87848726	42.37886369	44.13548052	36.56478566	42.72450879	44.3751472	44.79767645	42.75345183	52.16744966	47.64387992	42.72450879	33.10157596	32.70070876	25.18158172	0.844693047036	0.943169480553	0.673078589231
1423339_s_at	Zfp830			zinc finger protein 830	0.02699730027	41.19102153	47.54721714	56.20006913	35.53988234	35.53988234	31.69817774	25.49027442	47.7084199	35.66037576	41.63956234	47.57942725	64.52198866	32.52411735	18.87338117	34.0792103	29.12645065	0.77813698315	1.04944178498	0.63499727796
1439655_at	---			---	0.026597340266	38.65172776	36.12197824	39.44465735	41.27476225	23.66122726	26.18988827	28.50233087	47.90256488	31.91347932	39.47135115	35.2046721	36.6639165	28.27174446	22.29295565	26.90868529	20.19516461	0.811971659794	0.921284581021	0.62812133741
1421142_s_at	Foxp1			forkhead box P1	0.00759924007599	56.69678405	28.21438504	25.24985154	38.02886563	20.26361968	20.70733517	28.50233087	27.23854999	22.44435917	31.78411471	39.65882419	36.29354311	21.47825677	15.8383704	14.37712198	17.44812372	0.652621026649	0.878473183734	0.46657619231
1436796_at	Matr3			matrin 3	0.016698330167	24.42610629	31.08201221	27.07311525	19.37825825	13.50452508	19.14358338	19.44395776	23.27994912	19.5495433	19.14358338	19.27361117	24.32709252	17.00504596	19.16951591	11.87072381	16.05424595	0.739234904583	0.807122797061	0.628676451526
