Probe Set ID	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	Pvalue	V_778	V_781	V_782	V_783	C_776_3umol	C_777_3umol	C_779_3umol	C_780_3umol	C_767_10umol	C_768_10umol	C_769_10umol	C_770_10umol	C_634_30umol	C_635_30umol	C_636_30umol	C_637_30umol	C3(fold-change)	C10(fold-change)	C30(fold-change)
1448973_at	Sult1d1			"sulfotransferase family 1D, member 1"	0.00549945005499	7865.975623	7321.329805	8038.218061	6897.940647	10145.76479	12754.06926	11184.55317	8371.381442	11306.30578	9610.994456	13536.90212	11806.8787	10270.15262	8394.100378	8258.820273	6587.658257	1.40939197664	1.53571584089	1.1124461442
1459984_at	Mia3			melanoma inhibitory activity 3	0.001099890011	1607.262661	1583.509712	1442.284442	1516.374095	1696.704959	2239.42091	1987.900731	2227.315167	2884.568883	2462.025519	2659.519685	2191.434738	2112.769991	1671.618598	2067.497687	1572.822336	1.3255440847	1.65829147026	1.207381418
1438487_s_at	Zzz3			"zinc finger, ZZ domain containing 3"	0.00399960004	328.8596056	432.8768986	504.4320036	576.7790687	620.524344	612.1803809	516.1759093	796.0520751	807.9952491	743.9505917	774.7870337	831.2963115	575.9988017	567.4848235	639.2839219	519.6815391	1.38090347319	1.71357515877	1.24932966925
1421957_a_at	Pcyt1a			"phosphate cytidylyltransferase 1, choline, alpha isoform"	0.002799720028	231.4396121	300.3433686	265.5305415	267.3340883	345.7520512	339.7201543	356.6872904	387.3935169	355.7226431	508.5458353	492.288081	449.6005531	382.7020981	286.832164	267.6962279	353.3230352	1.34274758963	1.69648350749	1.21218843913
1424671_at	Plekhf1			"pleckstrin homology domain containing, family F (with FYVE domain) member 1"	0.001199880012	143.8048975	118.2537398	147.2524676	145.7649452	147.7517082	185.1084572	200.2291207	147.9518576	185.3592112	192.2598896	224.192468	371.9752959	154.606911	80.94482818	87.67550925	144.1947672	1.22693303661	1.75433053637	0.842086441211
1453189_at	Ube2i			ubiquitin-conjugating enzyme E2I	0.002399760024	119.2182259	113.932142	66.42760523	112.476282	137.4286513	137.7080417	162.3285556	119.4605948	152.3216287	162.5485639	157.5651864	137.2427377	120.5980693	93.24593964	121.0888319	91.00115808	1.35158376953	1.47960640889	1.03368426273
1425075_at	Gatad2b			GATA zinc finger domain containing 2B	0.00619938006199	53.92678048	61.61941155	53.74456641	61.36963084	61.91203606	61.82828143	105.3997036	92.86795749	73.12957132	80.12713567	112.7048664	77.88118876	61.82828143	61.120905	73.17906107	64.08669652	1.39602633805	1.49068838054	1.12813016935
1453540_at	5430404G13Rik			RIKEN cDNA 5430404G13 gene	0.00589941005899	55.55704649	42.37886369	33.05679613	55.59468273	55.74540555	91.24787143	72.73460427	129.1313066	67.15095443	64.69691431	71.99985021	68.1584206	51.60550258	32.63436359	58.13471429	65.40141751	1.86968256346	1.45779487536	1.11355863351
1422894_at	Sfmbt1			Scm-like with four mbt domains 1	0.003599640036	36.02428771	30.80970578	44.13548052	33.96408304	49.31733716	47.1625559	54.51400462	47.61162618	58.92708517	59.85168671	71.99985021	45.93379254	53.5267443	44.46533038	40.06356783	33.07918993	1.3703211865	1.63324780988	1.18078128988
1436257_at	Ss18			"synovial sarcoma translocation, Chromosome 18"	0.00729927007299	28.32922049	30.04764462	32.67857118	32.39227745	43.77842054	36.29354311	33.43939869	49.25062064	56.65844099	43.77842054	53.70818265	47.19450543	33.59822239	33.55274744	45.50057904	28.06202082	1.31846899427	1.63097025866	1.13986371579
1441482_at	---			---	0.002899710029	5.651112852	5.987820609	6.03869999	6.024410175	6.048930145	7.225147298	6.989435784	6.034616121	19.24753782	6.659214447	7.350946389	10.4416442	6.152164161	5.59591869	5.415190158	6.024410175	1.10953003728	1.84369514906	0.978298899027
1445900_at	---			---	0.002499750025	4.650174967	4.427474507	4.667519339	4.678590628	4.680176701	4.681760066	6.418023179	21.94856935	4.694452791	17.97561219	6.596405097	9.656390372	4.684928402	4.680176701	4.313583849	4.675426578	2.047819253	2.11264484725	0.996219886
