Probe Set ID	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	Pvalue	V_778	V_781	V_782	V_783	C_776_3umol	C_777_3umol	C_779_3umol	C_780_3umol	C_767_10umol	C_768_10umol	C_769_10umol	C_770_10umol	C_634_30umol	C_635_30umol	C_636_30umol	C_637_30umol	C3(fold-change)	C10(fold-change)	C30(fold-change)
1448609_at	Tst			"thiosulfate sulfurtransferase, mitochondrial"	0.004699530047	2039.698218	1779.036013	1694.401434	1722.155858	2248.535584	2215.29022	2884.568883	2884.568883	2001.408576	2947.732717	3448.970324	2663.13528	1850.269877	1776.620712	1311.879959	2159.03363	1.41431254532	1.52879076978	0.98099767721
1437040_at	Etnk2			ethanolamine kinase 2	0.000299970003	602.3152597	601.5004473	683.129839	656.8294482	727.0239093	794.9751754	819.0081511	700.9292406	768.51947	1004.774472	1278.565185	1310.107972	726.040391	655.940889	485.0114513	606.4063287	1.19583551349	1.71476137196	0.972334056919
1436983_at	Crebbp			CREB binding protein	9.99900009999e-05	446.5673609	475.2615902	410.6145672	550.0870006	647.9973038	699.0340883	805.8106149	724.0773439	786.4117133	760.2409884	983.2442268	772.6921869	590.2073185	545.6367475	553.8229389	526.7651164	1.52821923577	1.75433496681	1.17736849366
1421382_at	Prlr			prolactin receptor	0.00829917008299	407.8443907	298.7212377	328.4147241	425.3250452	415.0858667	1134.97122	650.6342685	621.3649268	440.5625336	564.4198827	817.9001964	633.2542306	541.9556554	337.8855867	370.4674552	372.4791859	1.93251102574	1.6819336881	1.11126609938
1417754_at	Topors			"topoisomerase I binding, arginine/serine-rich"	0.000299970003	313.2164122	284.5116662	258.7876572	316.6271153	336.5159322	397.4875877	463.1927943	465.707724	543.4253287	498.3232236	512.6935722	404.5448931	318.3462589	260.1929388	281.0661687	333.3419322	1.41747787742	1.66986229861	1.01688153125
1420919_at	Sgk3			serum/glucocorticoid regulated kinase 3	0.000199980002	391.6119557	234.2767539	272.4493049	387.918293	455.1120579	422.4556257	447.1726058	408.3968703	445.359945	447.7783607	539.7591557	533.2225562	277.2865829	212.23106	199.417471	215.8530997	1.34742753026	1.52856005925	0.703427620393
1425079_at	Tm6sf2			transmembrane 6 superfamily member 2	0.004299570043	249.4991344	202.5464515	160.9064112	230.9702135	291.9248065	555.3247939	322.6852895	278.4151678	311.524755	271.3449032	343.4194642	348.1002404	279.1699796	189.4180494	218.2035858	210.5140918	1.71621274983	1.51007918359	1.06325641787
1417736_at	Smc6			structural maintenance of chromosomes 6	0.000199980002	172.6421588	172.291892	148.7552731	171.8260541	202.5464515	180.2856802	218.7953095	230.5016072	282.5922323	237.7917743	281.4469102	215.9993259	183.3625243	173.34471	168.1441761	179.5548734	1.2503528482	1.52938651209	1.05843727596
1457264_at	Phf20l1			PHD finger protein 20-like 1	0.003699630037	176.0645931	166.7838747	119.5414386	128.347021	278.4151678	215.1237501	214.6874429	190.7044899	240.0559692	174.4039615	305.6758996	280.6859422	184.9831433	172.4086084	140.2479624	123.4892802	1.5217109495	1.69419199322	1.05144771808
1451458_at	Tmem2			transmembrane protein 2	0.000799920007999	128.5208841	162.7687576	147.3522214	174.7585221	187.3776407	205.0295438	282.2099413	175.4696856	221.7774697	186.3656288	275.7891711	262.67025	153.9803025	131.4240959	157.8854046	133.6670442	1.38585959825	1.54320496439	0.940587683218
1433598_at	Arglu1			arginine and glutamate rich 1	0.000299970003	165.995463	107.5618751	81.1093878	98.70149283	209.2355236	200.7719621	242.0137154	238.7594458	260.1929388	222.5293779	250.1755518	229.1016438	140.9140838	180.8967903	165.8830881	140.2479624	1.96480611145	2.1218944614	1.38505942556
1418015_at	Pum2			pumilio 2 (Drosophila)	9.99900009999e-05	149.1585637	139.4904942	133.3056391	153.8760616	160.7975929	157.5651864	234.9120648	197.804303	187.2507906	199.8228837	294.3057665	219.0916969	130.0083973	99.57384948	122.7392617	144.2924496	1.30434009626	1.56377741941	0.862430411476
1426524_at	Gnpda2			glucosamine-6-phosphate deaminase 2	0.002199780022	125.0877759	74.12632075	93.75222338	108.8068066	172.7589927	121.9937984	162.5485639	142.5449382	154.5022459	177.3804252	165.7709042	135.8563322	94.77311816	92.24149561	112.5523992	97.63828165	1.49299754872	1.57678516932	0.988630817476
1428636_at	Steap2			six transmembrane epithelial antigen of prostate 2	0.000299970003	81.49462477	92.42895711	64.91626092	129.1313066	131.7803999	105.4710319	156.8203528	163.9852222	175.3510185	214.1069772	150.0700217	172.8760256	89.35304564	97.44018721	72.58708623	97.57218292	1.51657815486	1.93603233341	0.970055675783
1434208_at	Rnf169			ring finger protein 169	0.000199980002	76.41897489	92.61686379	91.43331361	76.47074372	117.5355196	108.1459629	153.667898	119.7844646	121.6639551	145.2724177	239.4067469	188.1401566	85.10270006	98.56796939	75.4424697	76.41897489	1.48137353579	2.06114884145	0.995821860259
1457930_at	Kdm5c			lysine (K)-specific demethylase 5C	0.000799920007999	24.54212047	49.98956265	30.72638209	44.34510631	64.96019238	56.88900724	51.53569062	51.53569062	63.13941549	51.18800944	84.64306708	70.02911741	41.02404942	32.26099433	48.72009361	44.19526791	1.50344794549	1.79808761196	1.1109417239
1438773_at	Steap2			six transmembrane epithelial antigen of prostate 2	0.000199980002	18.24530041	26.72714812	19.74904519	40.96855206	49.92193674	54.73584429	77.35582352	53.38198323	61.36963084	79.47889997	75.4424697	61.24512043	48.06497239	23.43805584	49.28398469	36.0486918	2.22722571499	2.62594380475	1.4839212488
1447588_x_at	---			---	0.001099890011	39.47135115	40.03644578	32.54612774	32.15198713	41.86564654	49.58514261	61.74464009	75.08584214	57.66439925	57.4306904	69.69807956	46.74936941	40.17218422	42.35020359	40.17218422	36.96295007	1.5830229741	1.6056383246	1.10714963143
1437155_a_at	Wwtr1			WW domain containing transcription regulator 1	0.000499950005	34.91988736	35.70868249	27.14651321	28.17621661	43.1605397	39.01976002	40.77488774	35.46780147	35.92688628	53.38198323	60.74968403	43.77842054	32.28282665	22.90479904	31.78411471	26.36775797	1.25781146638	1.53898351655	0.899867636674
1431771_a_at	Irak1bp1			interleukin-1 receptor-associated kinase 1 binding protein 1	0.000299970003	15.45707036	28.7153452	27.44211935	31.84873133	47.45075048	36.91294657	35.90258955	50.94603626	69.69807956	33.53005629	39.36462965	35.13327109	30.5604525	29.18566428	31.82719258	30.49844961	1.6548126604	1.71776943691	1.17985603399
