Probe Set ID	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	Pvalue	V_778	V_781	V_782	V_783	C_776_3umol	C_777_3umol	C_779_3umol	C_780_3umol	C_767_10umol	C_768_10umol	C_769_10umol	C_770_10umol	C_634_30umol	C_635_30umol	C_636_30umol	C_637_30umol	C3(fold-change)	C10(fold-change)	C30(fold-change)
1418025_at	Bhlhe40			"basic helix-loop-helix family, member e40"	0.02299770023	576.7790687	680.3607009	883.5138865	2445.408892	890.71989	537.5715582	569.0233323	1491.936068	2004.115583	3740.823026	2233.359836	3421.065474	667.5874391	995.2974934	532.5012125	426.4781444	0.760838041763	2.48565382601	0.571702688723
1453042_at	Anks4b			ankyrin repeat and sterile alpha motif domain containing 4B	0.01899810019	351.8908035	390.0247861	394.8059713	684.9818732	400.1871409	403.4510963	417.9049393	472.6950674	618.0089838	627.281411	811.283873	647.1206926	471.4166814	303.6138934	302.3831628	278.7923183	0.930029670135	1.48415758009	0.744471372515
1429239_a_at	Stard4			StAR-related lipid transfer (START) domain containing 4	0.029797020298	335.6060702	551.5783422	399.6457675	525.3405	324.4375512	437.590619	389.4971603	419.6058554	601.5004473	486.9851603	636.6925178	634.1120578	428.2139544	327.5267659	406.7416729	380.635418	0.866988525599	1.3019138922	0.851530061884
1460510_a_at	Coq10b			coenzyme Q10 homolog B (S. cerevisiae)	0.023697630237	166.107914	311.524755	516.1759093	212.23106	249.1616118	255.8266943	184.2334225	189.0337467	567.4848235	439.3713533	432.8768986	894.3452117	283.7424117	283.3583684	275.0435003	246.6444476	0.72821443625	1.93532468832	0.902780218347
1449620_s_at	Adcy9			adenylate cyclase 9	0.00829917008299	300.3433686	215.8530997	216.4384493	261.6056701	214.6874429	258.7876572	244.3181106	223.8891803	257.7388131	313.2164122	375.516893	343.8846716	171.8260541	135.6724516	107.5618751	230.8138523	0.947137345477	1.29783153682	0.649615637392
1451737_at	Pik3r1			"phosphatidylinositol 3-kinase, regulatory subunit, polypeptide 1 (p85 alpha)"	0.027297270273	56.12404165	56.20006913	56.31432303	65.57872738	56.35243321	56.23814098	56.04811701	56.31432303	56.46699686	56.35243321	200.2291207	115.5632602	56.31432303	45.16301826	56.23814098	44.07577402	0.96044633573	1.82997611615	0.861556238086
1425344_at	Narf			nuclear prelamin A recognition factor	0.010198980102	60.70855798	79.47889997	67.65281218	45.43899433	60.46251142	61.36963084	64.69691431	29.1461617	91.24787143	67.37862115	95.87003142	167.0098057	60.74968403	29.32426412	37.23919548	44.76734952	0.851531287924	1.66419596408	0.679410110879
1450188_s_at	Lipg			"lipase, endothelial"	0.032396760324	8.753639677	7.681595522	8.845967857	27.59113691	6.063278121	8.425177027	8.668143276	18.38165804	18.95019777	30.23125571	23.53345114	98.10202422	8.828020624	9.104141622	8.485272548	10.26296013	0.785633026469	3.23074274658	0.69375395429
1433590_at	Herc3			hect domain and RLD 3	0.015198480152	17.50727935	11.91499962	11.9634866	21.075004	17.29526244	15.23374768	16.51720874	19.6956483	20.05891964	23.87035306	26.70907301	21.075004	11.86268762	11.51068671	17.00504596	16.52839806	1.10056068206	1.46833525013	0.91108096717
1442837_at	---			---	0.029397060294	9.597741787	5.941392093	10.5839702	13.55948049	8.317511755	6.930545929	9.417551385	9.864500498	23.45393358	9.72197888	32.4361571	32.5902158	8.560268211	8.331602441	8.340067153	5.69720374	0.870157776797	2.47469479179	0.77941348529
1440549_at	B230334L07Rik			RIKEN cDNA B230334L07 gene	0.025197480252	8.186251555	6.641204852	6.665975431	6.688575567	6.547472068	6.645703831	6.598636747	6.679527258	6.738563144	7.077510576	6.835036301	7.15942637	6.675010009	6.654706321	6.665975431	6.634464393	0.939299302693	0.986818858974	0.944934680177
