Probe Set ID	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	Pvalue	V_778	V_781	V_782	V_783	C_776_3umol	C_777_3umol	C_779_3umol	C_780_3umol	C_767_10umol	C_768_10umol	C_769_10umol	C_770_10umol	C_634_30umol	C_635_30umol	C_636_30umol	C_637_30umol	C3(fold-change)	C10(fold-change)	C30(fold-change)
1450644_at	Zfp36l1			"zinc finger protein 36, C3H type-like 1"	9.99900009999e-05	10214.70557	11507.04677	12196.84171	10353.92391	10009.34536	9215.968051	10900.525	13628.88578	6351.184653	7676.590629	5128.140237	5233.35351	7919.370271	7930.13659	8059.976963	8933.439346	0.988304397562	0.550889584619	0.741835447437
1436999_at	5033414K04Rik			RIKEN cDNA 5033414K04 gene	9.99900009999e-05	6731.909189	6164.806941	5871.56755	6299.798635	7242.489638	7281.803022	6713.689033	6614.470704	3715.601333	3843.486804	5155.976597	3906.443411	5355.182402	5465.053864	4792.490976	5340.688408	1.11107232085	0.663054634022	0.835860333738
1436168_at	C730029A08Rik			RIKEN cDNA C730029A08 gene	9.99900009999e-05	8281.233732	7222.887577	6411.650185	6499.080939	6215.091863	6569.828521	5155.976597	8049.09016	2728.817128	4371.007081	3477.102787	3833.110837	4753.716	4157.440786	5045.494651	4851.247267	0.91466204874	0.507130482799	0.661903796557
1416101_a_at	Hist1h1c			"histone cluster 1, H1c"	0.000399960004	5413.477754	6057.261582	5951.592358	4219.832444	5569.607706	5776.940819	6614.470704	4029.988482	1183.611579	1640.238624	1273.382388	1434.49776	3720.626873	4123.832443	3756.048561	3210.183385	1.01611870101	0.255599685675	0.684344281263
1455025_at	Paqr9			progestin and adipoQ receptor family member IX	9.99900009999e-05	5577.140884	5903.439351	4991.161947	4991.161947	4454.630335	4057.372375	3730.698353	5547.03072	1895.903738	2245.482868	2492.192858	2370.441378	2915.989885	3024.539947	3572.528982	3906.443411	0.828859490593	0.419515494636	0.62524167952
1416049_at	Gldc			glycine decarboxylase	9.99900009999e-05	3311.708556	2739.923694	2796.138292	2613.124234	2732.526932	3397.999677	3192.852077	2505.738245	1696.704959	1475.859838	2050.770024	1207.895558	2458.68296	2438.790304	2442.105819	2376.858	1.03212856956	0.561145574119	0.847790445066
1435454_a_at	BC006779			cDNA sequence BC006779	9.99900009999e-05	2452.045441	2769.769106	2841.93925	2834.247438	2725.131249	2892.397261	2638.002104	2692.125592	1428.682874	1798.402212	1845.262055	1696.704959	2230.343184	2465.355534	2435.496172	2380.089319	1.00455633744	0.621127852166	0.872754921192
1434520_at	Sc5d			"sterol-C5-desaturase (fungal ERG3, delta-5-desaturase) homolog (S. cerevisae)"	9.99900009999e-05	2442.105819	2681.21278	1786.264491	3218.873131	2203.330194	2104.205657	3491.254953	3954.336694	1229.34148	1605.091693	1522.545893	1477.866257	2130.003373	1664.842518	1622.564372	1615.987138	1.16040660507	0.576084370183	0.694419489756
1425127_at	Hsd3b2			"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2"	9.99900009999e-05	2101.363456	1752.73236	1998.691372	1747.988527	1890.785512	1694.401434	1729.16521	1774.220988	1035.154216	900.4191937	1398.069146	1311.879959	1508.17696	1456.015502	1394.285221	1405.658087	0.932611803031	0.611190579605	0.758361512842
1449459_s_at	Asb13			ankyrin repeat and SOCS box-containing 13	9.99900009999e-05	1759.866161	1745.627477	1764.642229	1916.555419	1793.534772	1524.605214	1822.913008	1596.426039	949.237312	1070.782685	1257.968429	1287.253074	1360.725175	1532.881014	1409.472876	1454.048827	0.937493870945	0.635235509405	0.801081841823
1449679_s_at	Stx5a			syntaxin 5A	0.000399960004	1303.034891	1487.898089	1698.999838	1403.759431	1473.866359	1560.096982	1568.565436	1457.994943	757.1592722	1177.221434	1127.311107	873.9966865	1342.428933	1282.035059	1264.796881	1209.529298	1.02830678358	0.667779777671	0.865126639733
1424318_at	1110067D22Rik			RIKEN cDNA 1110067D22 gene	9.99900009999e-05	1303.034891	1589.954759	1676.155173	1932.188323	1979.842568	1528.742812	1598.585286	2144.47681	321.8128224	348.1002404	609.6988438	293.9076295	1420.969625	1207.895558	1043.590499	1047.83802	1.11540930347	0.242030288368	0.726050118644
1433901_at	Caprin1			cell cycle associated protein 1	9.99900009999e-05	1107.64511	1161.392575	1086.852164	1221.05291	940.2841572	854.1117317	959.5738287	1199.751582	499.6742283	501.0288958	559.0963049	465.0777143	812.382865	833.55004	804.7205139	763.3347184	0.863834552404	0.442408229668	0.702212875829
1429064_at	Dip2c			DIP2 disco-interacting protein 2 homolog C (Drosophila)	9.99900009999e-05	984.576162	988.5834883	907.7630782	1089.794198	879.9330806	793.8997325	1022.614732	885.9097962	638.4186557	637.5550026	620.524344	636.6925178	773.7389014	740.9349104	729.9829715	688.7010183	0.902194089282	0.637968046323	0.738747650839
1460173_at	Lasp1			LIM and SH3 protein 1	9.99900009999e-05	877.553943	891.9264887	811.283873	883.5138865	889.5149237	976.6115297	932.6771742	888.3115874	489.6296112	606.4063287	655.0535318	568.2535572	757.1592722	842.6268048	630.6872685	745.9675171	1.06432422903	0.669502534407	0.859180671506
