Probe Set ID	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	Pvalue	V_778	V_781	V_782	V_783	C_776_3umol	C_777_3umol	C_779_3umol	C_780_3umol	C_767_10umol	C_768_10umol	C_769_10umol	C_770_10umol	C_634_30umol	C_635_30umol	C_636_30umol	C_637_30umol	C3(fold-change)	C10(fold-change)	C30(fold-change)
1426223_at	Ttc39c			tetratricopeptide repeat domain 39C	0.001199880012	8543.1358	7802.333768	6982.509906	7020.412079	6525.532868	5066.030333	6308.363159	6954.205574	5707.01247	7522.257615	5792.618751	7010.929441	4677.137089	4904.090883	4265.768623	5212.139565	0.818960434545	0.857798945672	0.628011409656
1418982_at	Cebpa			"CCAAT/enhancer binding protein (C/EBP), alpha"	0.001799820018	1810.622409	1830.332451	1589.954759	1977.168347	1290.737579	1097.199382	1342.428933	1781.44225	1224.358216	1950.583442	1862.829605	1703.610723	1042.180897	838.0764247	762.3020787	1025.385012	0.764670994126	0.935253755273	0.508865807182
1425480_at	Cnot6l			"CCR4-NOT transcription complex, subunit 6-like"	0.000199980002	1078.058686	1060.684591	949.237312	1046.42268	719.1924174	849.4993304	933.941257	911.4571356	894.3452117	950.5231804	1014.341688	1028.167785	716.2775923	594.2161475	618.8465882	613.8400639	0.825775793571	0.940251255664	0.615126349906
1426359_at	Zc3h11a			zinc finger CCCH type containing 11A	0.002499750025	749.0031625	784.2848924	739.9325732	715.3086116	706.6460705	619.6848983	609.6988438	730.9718306	756.1349867	687.7693432	866.9265761	657.7192112	532.5012125	455.1120579	479.7869143	494.9613281	0.892412765373	0.993314730793	0.656631190598
1455008_at	---			---	0.001199880012	882.3186684	700.9292406	740.9349104	621.3649268	520.3858776	615.5042465	637.5550026	556.0770553	615.5042465	747.9899106	794.9751754	862.2443739	340.1803504	485.0114513	379.6060039	531.061083	0.790862135915	1.02551850001	0.589316160581
1450026_a_at	B3gnt2			"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2"	0.001299870013	634.1120578	854.1117317	745.9675171	684.0552293	591.8074304	574.4414328	595.0210924	651.5156392	652.3982039	587.815259	631.5416184	695.2586603	474.618656	479.1378583	455.7285678	387.918293	0.826792926889	0.879642521638	0.615918961263
1455376_at	1300010F03Rik			RIKEN cDNA 1300010F03 gene	0.001499850015	727.0239093	665.781974	668.4917752	616.3380289	544.8986098	577.5603928	573.6643281	531.7808445	458.2032877	557.5846365	753.0704366	592.6095231	453.2675279	424.1750636	423.6012393	456.3459128	0.832041560278	0.881922770529	0.656321452492
1418850_at	Epc1			enhancer of polycomb homolog 1 (Drosophila)	0.001599840016	587.815259	558.3399591	507.8578742	648.8751024	448.3849361	471.4166814	441.7569432	524.6298191	377.5560434	502.3872359	581.4833208	441.1593342	364.0046323	337.8855867	425.3250452	372.9837586	0.819053388758	0.826173818893	0.651442404478
1416963_at	Ubac1			ubiquitin associated domain containing 1	0.000599940005999	502.3872359	491.6221134	450.2095969	431.7061994	408.3968703	391.0821828	428.7940272	419.0382124	411.7277849	483.7000913	472.6950674	407.8443907	330.198098	289.5631087	281.0661687	284.5116662	0.87813274243	0.946715458485	0.631869051055
1435149_at	Plcg1			"phospholipase C, gamma 1"	0.002899710029	475.9053953	412.8440206	461.315194	435.8167998	401.8159437	384.259735	355.2414213	415.6481557	331.5418085	458.823985	477.1959538	439.3713533	282.9750411	251.02374	259.8407695	220.4304928	0.871818950152	0.955793084204	0.567938071302
1423750_a_at	Sf1			splicing factor 1	0.001199880012	494.9613281	466.9706285	486.9851603	484.3553275	327.0836875	350.9393713	371.9752959	403.4510963	287.9994008	401.8159437	512.0	346.2204184	266.2506062	266.6112781	266.2506062	285.6694599	0.751807876438	0.800733371742	0.561111784085
1418473_at	Cutc			cutC copper transporter homolog (E.coli)	0.000299970003	352.3677306	364.9914857	356.6872904	342.0276146	334.6986682	306.920032	281.0661687	281.8281676	312.7926928	295.5034165	355.7226431	342.0276146	239.4067469	221.3275142	213.0948623	206.0032089	0.850600274648	0.922300850891	0.621317993928
1418694_at	Kcmf1			potassium channel modulatory factor 1	0.003899610039	305.6758996	315.3436342	295.9037152	266.2506062	252.899785	254.4451708	278.0385276	250.5144479	312.3693302	240.7067852	287.2207164	249.4991344	218.0560185	155.5516621	239.4067469	138.2684317	0.875524697192	0.921078471613	0.634972498672
1438218_at	Zbtb24			zinc finger and BTB domain containing 24	0.00589941005899	210.6567012	229.7227616	205.1682956	228.018647	190.8336796	156.9264794	195.8059778	200.0935704	154.2932352	168.1441761	243.4925801	180.8967903	164.0961977	128.6950719	131.4240959	144.487913	0.851291559065	0.8549170127	0.651013220042
1459813_at	1700012D01Rik			RIKEN cDNA 1700012D01 gene	0.000899910008999	203.6463293	193.4347253	211.6572358	192.9117221	177.1404649	179.3119714	162.6585671	125.596809	141.2961161	161.5613168	140.6281888	200.6361835	137.9879044	115.719806	109.9916351	116.0335342	0.804226036733	0.803495035435	0.598431824636
1434603_at	Med13l			mediator complex subunit 13-like	0.002699730027	206.4220103	180.0417896	199.687747	154.5022459	148.9567819	143.3189928	164.2073621	151.8069467	132.8552105	153.460016	212.6625226	147.0532644	108.5860528	103.4908206	131.2463053	116.7426571	0.821288015282	0.872244252011	0.621161790127
1429455_at	Gapvd1			GTPase activating protein and VPS9 domains 1	0.000799920007999	174.6402148	141.8712059	141.1049707	140.2479624	121.0068577	119.3797229	131.958914	124.9185571	116.1907976	127.3949253	153.5638686	119.2182259	110.3645476	80.12713567	94.8373207	114.3184143	0.831733901744	0.863687246309	0.668458348001
1427982_s_at	Syne2			synaptic nuclear envelope 2	0.001299870013	141.2961161	180.1636312	140.1530179	150.6808222	121.0068577	131.1574548	121.7462901	101.8231647	110.7387245	134.5749426	155.8678963	163.6525191	107.5618751	73.92590014	84.87260184	79.4250947	0.776970030537	0.922488972812	0.564738025835
1448320_at	Stim1			stromal interaction molecule 1	0.003599640036	138.5495294	131.0687552	120.4348406	125.9374019	115.719806	103.7012159	118.2537398	103.841693	82.10368103	114.9391918	148.3530729	104.6177618	82.94154406	59.77071932	66.47260556	45.62393572	0.855667752626	0.872135599192	0.493824578703
1434894_at	Zc3h13			zinc finger CCCH type containing 13	0.000199980002	82.10368103	120.3533926	76.73000799	82.4936405	64.08669652	76.26398433	61.45276417	61.57769672	61.16226799	73.17906107	81.60502009	77.82851904	57.31417155	60.83197757	57.58639082	57.00466174	0.728214487618	0.812249175096	0.64348799216
1428383_a_at	2310021P13Rik			RIKEN cDNA 2310021P13 gene	0.003099690031	86.37949637	91.80545661	75.59579071	94.38901086	65.6675625	68.389503	80.23567854	73.92590014	55.2196179	70.64805807	91.18609886	75.85208856	53.5992534	59.36752236	45.22419758	52.59293117	0.82781068836	0.841273142087	0.605405557937
