Probe Set ID	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	Pvalue	V_778	V_781	V_782	V_783	C_776_3umol	C_777_3umol	C_779_3umol	C_780_3umol	C_767_10umol	C_768_10umol	C_769_10umol	C_770_10umol	C_634_30umol	C_635_30umol	C_636_30umol	C_637_30umol	C3(fold-change)	C10(fold-change)	C30(fold-change)
1424683_at	Fam134b			"family with sequence similarity 134, member B"	0.000499950005	4231.284569	2495.580973	2197.366801	3695.515732	3640.901511	4265.768623	4454.630335	4400.708206	6173.187945	5494.719045	6215.091863	6189.898339	3128.6618	2574.506148	3053.334641	2865.120299	1.32823639389	1.90755766668	0.920907677311
1428663_at	Sgms2			sphingomyelin synthase 2	0.000499950005	2574.506148	1890.785512	1673.879548	1947.93524	1995.991692	2224.306679	1955.863537	2200.354103	3078.239994	2751.075466	3016.35392	3356.844517	1678.422258	1530.810514	1913.953415	1607.262661	1.03578654057	1.50888503514	0.832244374583
1454795_at	Cobll1			Cobl-like 1	0.001199880012	1906.195005	1615.987138	1783.851741	2073.10863	1993.295658	1995.991692	1845.262055	2224.306679	2659.519685	2425.623634	2996.016803	3276.023521	1817.991829	1774.220988	1726.829585	1786.264491	1.09211281239	1.53909260073	0.962890590542
1417707_at	N4bp2l1			NEDD4 binding protein 2-like 1	0.00199980002	1375.537733	894.3452117	932.6771742	1333.368653	1287.253074	1712.858192	1287.253074	1469.877286	1743.269616	1747.988527	2475.389784	2370.441378	1246.096429	1072.238405	1170.865789	1046.42268	1.26925309358	1.83801151302	0.999932655711
1426752_at	Phf17			PHD finger protein 17	0.001499850015	1110.651128	926.3855887	1121.22492	1311.879959	1159.823854	1080.984409	1026.779015	1304.797312	2313.369497	2533.015167	2209.309771	2319.647708	1042.180897	759.2120077	822.3415986	977.93448	1.02287242856	2.09732554155	0.805716979248
1438167_x_at	Flcn			folliculin	9.99900009999e-05	1008.864007	839.2117108	825.6880412	936.4732664	949.237312	946.6707916	1091.275764	996.6464472	2681.21278	2519.33979	1820.450755	2156.117371	702.8295307	642.7549476	850.6500903	801.4584953	1.10348165142	2.54197179615	0.830331372375
1420603_s_at	Raet1a /// Raet1b /// Raet1c /// Raet1d /// Raet1e			"retinoic acid early transcript 1, alpha /// retinoic acid early transcript beta /// retinoic acid early transcript gamma /// retinoic acid early transcript delta /// retinoic acid early transcript 1E"	0.000799920007999	1011.59914	593.4122916	428.7940272	1062.119221	628.9820345	599.8741278	833.55004	788.5437551	1155.122387	1594.258657	1885.668033	1206.264024	465.0777143	464.4485569	474.618656	333.3419322	0.920871872627	1.88677493969	0.561217419383
1450505_a_at	Fam134b			"family with sequence similarity 134, member B"	0.000699930006999	766.441038	438.7769715	369.9662866	649.7540901	707.6033167	811.283873	947.9531833	674.8569897	1392.401927	1142.675464	1311.879959	1290.737579	587.0200622	488.3057648	675.7711734	510.6156692	1.41203791628	2.30914031636	1.01652822551
1434405_at	Fnip1			folliculin interacting protein 1	0.000699930006999	623.8935136	512.6935722	533.2225562	483.0457416	674.8569897	607.2277868	581.4833208	529.6252154	1039.360196	764.3687569	1026.779015	1236.014541	452.0419963	413.9632826	546.3758851	421.3134024	1.11163682007	1.88889720131	0.851749996943
1415995_at	Casp6			caspase 6	0.000999900009999	598.2517908	396.9498663	364.0046323	523.2113401	373.4890147	591.8074304	498.9982688	695.2586603	725.0582031	1033.748843	1066.442156	1076.602526	381.1510394	229.5672449	296.3047615	368.466845	1.14722330494	2.07278749782	0.677580718971
