Probe Set ID	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	Pvalue	V_778	V_781	V_782	V_783	C_776_3umol	C_777_3umol	C_779_3umol	C_780_3umol	C_767_10umol	C_768_10umol	C_769_10umol	C_770_10umol	C_634_30umol	C_635_30umol	C_636_30umol	C_637_30umol	C3(fold-change)	C10(fold-change)	C30(fold-change)
1420722_at	Elovl3			"elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 3"	0.000199980002	19803.11827	18632.7113	26891.07856	19431.2353	16141.86887	5630.237245	14309.54322	15085.34426	6057.261582	4448.613359	5398.863402	3057.485624	15457.50659	14862.40533	12616.72632	16810.90765	0.603682330976	0.223721558775	0.704918058279
1448318_at	Plin2			perilipin 2	9.99900009999e-05	12531.5739	14902.63684	14078.92929	13445.53928	10580.64532	11632.39061	12016.50726	11838.92117	5943.553399	8382.704161	10187.0591	8897.226717	9982.323894	10974.59439	11245.2647	11775.00458	0.838238198923	0.607921147241	0.800186396692
1437840_s_at	D2hgdh			D-2-hydroxyglutarate dehydrogenase	9.99900009999e-05	4564.528098	4347.408656	4527.597519	3735.770207	2784.803853	3103.348495	2560.606768	2807.518862	2773.51536	2227.315167	2553.676393	2488.826593	3145.644673	3004.126815	3205.825093	2849.632184	0.655375745513	0.584754321223	0.710626631348
1416551_at	Atp2a2			"ATPase, Ca++ transporting, cardiac muscle, slow twitch 2"	0.000299970003	1442.284442	1311.879959	1932.188323	1373.679761	1018.470163	1347.883414	1214.452207	991.2636383	466.9706285	564.4198827	676.6865954	453.2675279	1207.895558	916.4065753	1047.83802	1091.275764	0.754462857025	0.356655618571	0.703530208436
1448707_at	Taf13			"TAF13 RNA polymerase II, TATA box binding protein (TBP)-associated factor"	0.000799920007999	1035.154216	1174.04338	1346.062796	979.2592224	973.9703205	968.710655	865.7537973	888.3115874	642.7549476	673.0318644	861.0779292	827.9265651	1006.135573	848.3501272	882.3186684	932.6771742	0.815245422792	0.662648210134	0.809232698244
1417400_at	Rai14			retinoic acid induced 14	0.000399960004	1025.385012	993.9510544	992.6064368	958.2757166	770.6030041	980.5857594	697.1440602	904.0839925	533.2225562	514.7802878	616.3380289	507.8578742	723.0978117	733.9464525	605.5859819	718.2194934	0.844391071373	0.547123262965	0.700427428808
1433486_at	Clcn3			chloride channel 3	9.99900009999e-05	868.1009435	866.9265761	949.237312	906.5350558	785.3478551	788.5437551	755.1120869	791.7526606	504.4320036	565.9500821	699.9810231	623.8935136	793.8997325	733.9464525	758.1849453	715.3086116	0.869097820976	0.666775286142	0.83584154952
1457983_s_at	Rwdd4a			RWD domain containing 4A	9.99900009999e-05	904.0839925	913.9288217	908.9927642	935.2064048	806.9021927	692.4408367	714.3409417	698.0884346	494.2917441	587.0200622	575.2195902	616.3380289	702.8295307	757.1592722	680.3607009	700.9292406	0.795085707506	0.620627488476	0.775836777727
1436325_at	Rora			RAR-related orphan receptor alpha	9.99900009999e-05	888.3115874	927.6405013	873.9966865	876.3667875	676.6865954	763.3347184	836.9420943	805.8106149	481.7393625	473.9765916	579.1262175	551.5783422	733.9464525	728.0092646	662.186597	616.3380289	0.864414258582	0.585035305238	0.768434619657
1417886_at	1810009A15Rik			RIKEN cDNA 1810009A15 gene	9.99900009999e-05	574.4414328	632.3975639	608.0503577	542.6898064	535.3924558	472.6950674	544.8986098	468.2366332	261.2517698	355.7226431	395.3407886	349.0442173	410.6145672	486.9851603	415.0858667	373.9949553	0.857329755797	0.577439536893	0.715429020389
1450985_a_at	Tjp2			tight junction protein 2	9.99900009999e-05	424.7496652	453.8815391	441.1593342	391.6119557	400.1871409	384.780266	390.0247861	337.4284949	201.4526537	248.9929355	169.8600771	207.2621691	325.7578196	349.0442173	361.0598023	298.3171274	0.883731730569	0.483561195104	0.779582226345
1430345_at	5530402H23Rik			RIKEN cDNA 5530402H23 gene	9.99900009999e-05	357.6543058	337.4284949	339.2605806	305.6758996	199.0130188	254.2729176	194.8803744	231.2830934	124.0758046	145.8636914	175.7073827	187.1241561	198.6092492	222.9816222	280.6859422	258.0879546	0.656296082254	0.472210395641	0.716679813409
1424455_at	Gprasp1			G protein-coupled receptor associated sorting protein 1	9.99900009999e-05	113.2401692	135.4889138	117.138377	106.6195361	92.42895711	88.09193266	91.06274225	100.2501788	80.83532597	75.85208856	77.77583104	74.47839096	91.92981932	92.11671126	92.17905037	79.31764839	0.786971522792	0.653862728668	0.752493152774
1435155_at	Cgn			cingulin	9.99900009999e-05	110.1406334	111.0389484	103.0016044	102.2375245	92.42895711	78.9427023	80.28997728	84.47139667	46.15195958	46.87611169	38.9933446	55.70770588	94.38901086	83.11016297	100.3180917	92.42895711	0.788269897463	0.440245976641	0.868269176163
1423259_at	Id4 /// LOC100045546			inhibitor of DNA binding 4 /// similar to Id4	9.99900009999e-05	31.80564635	32.19554128	33.37155482	29.10673275	23.64522557	21.20378629	22.32315443	26.08372483	11.94730239	15.65715299	11.83061363	6.965819066	21.40568354	22.73488813	27.44211935	21.14645611	0.737320351563	0.366864963684	0.733155691731
