Probe Set ID	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	Pvalue	V_778	V_781	V_782	V_783	C_776_3umol	C_777_3umol	C_779_3umol	C_780_3umol	C_767_10umol	C_768_10umol	C_769_10umol	C_770_10umol	C_634_30umol	C_635_30umol	C_636_30umol	C_637_30umol	C3(fold-change)	C10(fold-change)	C30(fold-change)
1417071_s_at	Cyp4v3			"cytochrome P450, family 4, subfamily v, polypeptide 3"	0.002099790021	16674.89435	15817.34678	17179.0186	14782.06293	13702.86554	14563.60604	14155.35195	12413.39398	13482.02888	13946.15693	12565.5831	12000.27627	11648.12401	13264.75124	11790.93087	12685.21191	0.850774098944	0.806693014948	0.766275747963
1420379_at	Slco1a1			"solute carrier organic anion transporter family, member 1a1"	0.013098690131	10311.95319	9689.389143	10552.00842	9104.348074	7552.873978	6114.971248	7635.145845	9430.574856	8485.47673	8849.191898	9584.981952	7010.929441	7951.602924	6198.313455	6299.798635	7491.765359	0.774970985106	0.855586204561	0.704566356583
1431833_a_at	Hmgcs2			3-hydroxy-3-methylglutaryl-Coenzyme A synthase 2	0.001399860014	6686.474394	6463.948552	7068.115991	6446.498325	4412.62062	6325.439463	6032.70784	5428.16929	3997.382744	5011.47649	5863.636683	4527.597519	3606.565725	4424.595949	3986.591315	4645.570299	0.832511014137	0.727547958976	0.624912807144
1422526_at	Acsl1			acyl-CoA synthetase long-chain family member 1	0.004699530047	3416.444559	4046.39095	4118.233739	2415.791115	1611.624581	1375.537733	1396.18074	2279.18134	1660.34807	1705.914943	2266.860662	1875.487588	2073.10863	1906.195005	1979.842568	2452.045441	0.476001347532	0.536449680019	0.600934168511
1448135_at	Atf4			activating transcription factor 4	0.014798520148	2322.785149	1769.418994	2101.363456	2067.497687	1273.382388	1303.034891	1144.228921	1911.368192	1448.154688	1602.912546	1924.355996	1175.631333	1276.838196	1166.119562	1075.140881	1342.428933	0.681754010774	0.744583700776	0.588365713589
1416595_at	Mrps22			mitochondrial ribosomal protein S22	0.002499750025	1890.785512	1913.953415	1977.168347	1800.834643	1579.223885	1526.66732	1572.822336	1280.303384	1364.408564	1144.228921	1322.580665	1159.823854	1386.75768	1304.797312	1327.963704	1322.580665	0.785865718526	0.658210718317	0.70450760681
1426785_s_at	Mgll			monoglyceride lipase	0.016898310169	1655.854278	1687.533001	2036.943149	1827.860177	1177.221434	1297.752903	1236.014541	1317.219446	971.3369277	1202.999227	1299.50818	1283.769077	1229.34148	1426.753117	1082.446495	1283.769077	0.697568724183	0.660028802291	0.696750466825
1454649_at	Srd5a1			steroid 5 alpha-reductase 1	0.002899710029	1924.355996	1676.155173	1731.503994	1551.674247	1112.15334	920.1358067	1306.562117	1161.392575	875.181238	706.6460705	1144.228921	723.0978117	821.2291344	1196.504411	798.2102529	927.6405013	0.653754632242	0.501061834107	0.543833993173
1419477_at	Clec2d			"C-type lectin domain family 2, member d"	0.020397960204	1434.49776	1419.040451	1351.54141	1134.97122	1060.684591	751.033786	1004.774472	784.2848924	1127.311107	709.5217009	667.5874391	966.0914832	797.1304336	823.4555698	923.8808541	917.6479701	0.674296527994	0.649902376126	0.648329937427
1438699_at	Srd5a1			steroid 5 alpha-reductase 1	0.001899810019	1219.395152	1145.776549	1231.012759	1082.446495	841.4868988	760.2409884	1019.849816	877.553943	600.6867371	536.843959	871.6335995	515.4776262	699.0340883	885.9097962	538.2997705	710.4828425	0.747896485073	0.539611255105	0.605674293347
