Probe Set ID	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	Pvalue	V_778	V_781	V_782	V_783	C_776_3umol	C_777_3umol	C_779_3umol	C_780_3umol	C_767_10umol	C_768_10umol	C_769_10umol	C_770_10umol	C_634_30umol	C_635_30umol	C_636_30umol	C_637_30umol	C3(fold-change)	C10(fold-change)	C30(fold-change)
1428739_at	Enho			energy homeostasis associated	0.026697330267	1193.266028	866.9265761	1319.001052	618.8465882	1311.879959	1491.936068	1007.499215	1116.679918	471.4166814	774.7870337	508.5458353	1004.774472	595.0210924	538.2997705	511.3073661	1065.001687	1.23260269004	0.690219170839	0.677739529977
1438408_at	Ankrd56			ankyrin repeat domain 56	0.023397660234	591.0068329	350.9393713	343.4194642	641.8854283	572.1128745	594.2161475	645.3705791	791.7526606	213.5279329	399.6457675	467.6032024	149.5629477	492.9552924	416.77502	483.7000913	418.4710472	1.35086303293	0.638391049618	0.940148096946
1450779_at	Fabp7			"fatty acid binding protein 7, brain"	0.00519948005199	244.649072	130.9800249	174.1680277	153.667898	222.0778968	330.6453953	248.3197156	174.9952558	152.5279687	80.23567854	137.7080417	81.05447872	150.6808222	107.9265498	147.9518576	153.7718913	1.38747234353	0.641860153887	0.796530179751
1418776_at	5830443L24Rik			RIKEN cDNA 5830443L24 gene	0.027497250275	225.7150803	112.476282	110.0661472	89.23216879	111.7174702	157.5651864	184.4829912	143.7075451	122.6562552	71.80517909	46.62296982	88.03229657	71.99985021	89.29261771	89.41357645	65.13635119	1.11159937955	0.612321899329	0.587625043452
1436379_at	Crtc3			CREB regulated transcription coactivator 3	0.01099890011	87.91320643	244.1528824	118.8153975	88.27096105	90.87798867	94.70902472	102.6536418	103.0016044	71.99985021	88.39053582	78.9427023	71.12791654	73.82589314	88.45041458	87.32010742	86.672355	0.725661659316	0.57583157858	0.6236988662
1441327_a_at	Ssr1			"signal sequence receptor, alpha"	0.013098690131	67.37862115	62.71345077	104.9724549	80.94482818	91.37147882	77.14661761	159.6046639	70.93560293	40.11783927	61.36963084	69.65089567	39.2581967	72.9318457	56.9275458	61.53601012	61.45276417	1.26280553707	0.665792196184	0.800128736031
1442067_at	---			---	0.022597740226	37.01302131	43.30683997	22.73488813	66.06883497	53.41814601	45.93379254	75.03501086	81.71556496	13.30491142	34.01009192	38.59943968	30.76800506	37.92604428	26.33208765	34.96719099	25.59400472	1.51429213914	0.689924167039	0.738036200555
1450731_s_at	Tnfrsf21			"tumor necrosis factor receptor superfamily, member 21"	0.015198480152	42.06449153	27.10978939	19.64238216	27.12815448	50.70524206	40.11783927	45.59304943	28.75424396	25.40414492	15.11562785	20.72136303	25.80275129	27.3308988	20.86210747	27.18328677	20.76348925	1.42456021921	0.750735469871	0.829185679129
1424012_at	Ttc30a1			tetratricopeptide repeat domain 30A1	0.018398160184	18.86061742	26.03080459	19.31278074	23.26418916	19.4966723	30.41598878	32.13022102	29.88535966	9.20951384	18.60699273	22.15755824	13.18387898	20.74943287	14.73177129	10.14553473	10.37471644	1.27964215777	0.722065907591	0.640247912499
1443790_x_at	4930414L22Rik			RIKEN cDNA 4930414L22 gene	0.015298470153	15.98916839	28.1380998	7.967576688	15.18742101	10.537502	10.31869056	14.1982085	14.56815225	7.044054152	10.26643222	10.26296013	10.35016599	8.828020624	8.485272548	6.121011166	5.573238913	0.737527974944	0.563649454897	0.431132080172
1448594_at	Wisp1			WNT1 inducible signaling pathway protein 1	0.030896910309	12.32099617	8.706361958	9.911352908	8.554479048	19.02731384	12.2752117	11.22978187	23.02917781	9.588000605	7.365885647	9.012172949	7.125582717	11.60849469	9.475098887	11.12762653	7.343485581	1.660070637	0.837907544253	1.0015576256
