Probe Set	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	Pvalue	CON 1	CON 2	CON 3	CON 4	D3T 1	D3T 2	D3T 3	D3T 4	C10 1	C10 2	C10 3	C10 4	D3T(fold-change)	C10(fold-change)
1437666_x_at	Ubc			ubiquitin C	0.014898510149	44920.30179	42322.58126	57393.11269	41640.50659	41809.98774	44556.86165	47677.46799	46215.52655	35444.64352	28081.64832	25750.98505	24000.55255	0.967700389879	0.60811657951
1432827_x_at	Ubc			ubiquitin C	0.015698430157	39338.92735	36516.22478	44316.3057	35062.95581	38757.55657	38288.14115	38704.93753	37467.70524	27294.63908	25996.32376	23359.47128	21161.29063	0.987012717717	0.63009047064
1424273_at	Cyp2c70			"cytochrome P450, family 2, subfamily c, polypeptide 70"	0.00569943005699	36466.90144	31378.7443	31040.84046	26066.69402	32065.84933	29564.12585	24196.31958	23518.03657	20735.85623	18357.22032	22098.18101	16810.90765	0.875082419971	0.624251140088
1435084_at	C730049O14Rik			RIKEN cDNA C730049O14 gene	0.000899910008999	26782.07276	21420.72961	17179.0186	21801.04999	17722.32176	12599.59727	14563.60604	13086.39407	10242.42707	10797.7268	11124.16941	9507.432	0.664946204474	0.477980993527
1452540_a_at	Hist1h2bc /// Hist1h2be /// Hist1h2bl /// Hist1h2bm /// Hist1h2bp /// LOC100046213 /// LOC665622 /// RP23-38E20.1			"histone cluster 1, H2bc /// histone cluster 1, H2be /// histone cluster 1, H2bl /// histone cluster 1, H2bm /// histone cluster 1, H2bp /// similar to Hist1h2bj protein /// H2b histone family member /// predicted gene, OTTMUSG00000013203"	0.002499750025	16428.46423	17963.86295	16207.56794	12962.98188	13051.06574	12480.77585	12980.51498	11743.1351	10145.76479	9610.994456	11838.92117	10537.75557	0.790642180498	0.662862317985
1429399_at	Rnf125			ring finger protein 125	0.000299970003	20457.04296	17578.93441	13336.84686	16011.26861	13086.39407	9794.865726	11491.50393	9494.590084	8485.47673	8789.467204	8269.990748	7096.883951	0.65100459116	0.484414306957
1450643_s_at	Acsl1			acyl-CoA synthetase long-chain family member 1	0.01899810019	13121.90899	15817.34678	14367.78454	9914.9515	10681.37682	11759.01829	11984.06721	11743.1351	8718.353585	9755.161216	10325.90064	8994.142335	0.867453393793	0.710111675469
1426114_at	Hnrnpab			heterogeneous nuclear ribonucleoprotein A/B	0.011898810119	9702.494535	13983.90821	11398.52873	9443.330188	15044.51523	15689.37215	10826.95551	9079.769763	7728.753294	7834.09007	5025.042212	7232.6569	1.13726902335	0.624783933551
1440327_at	AI195470			expressed sequence AI195470	0.000499950005	16098.18032	13518.6175	13721.39936	10495.03967	13445.53928	10353.92391	7106.482847	9203.519822	6173.187945	5093.529551	7106.482847	5413.477754	0.745068812614	0.441858589393
1427347_s_at	Tubb2a			"tubulin, beta 2A"	0.00619938006199	8005.634305	8945.522277	10710.3648	11822.93006	8496.953769	7865.975623	9265.993789	8909.260669	6805.191289	4811.996907	4890.817783	1722.155858	0.874728724565	0.461704827374
1423447_at	Clpx			caseinolytic peptidase X (E.coli)	0.000299970003	11094.06144	9755.161216	10270.15262	9848.102075	8730.206114	8462.569138	6040.909257	7802.333768	3680.535573	4466.719673	5730.240598	2815.118622	0.757576992381	0.407460149986
1436959_x_at	Nelf			nasal embryonic LHRH factor	0.004899510049	7552.873978	8192.0	7707.835143	8624.469485	8192.0	7048.985879	7058.568917	5369.715732	4904.090883	5722.46096	4683.463155	5311.854816	0.862584296077	0.642882906483
1436168_at	C730029A08Rik			RIKEN cDNA C730029A08 gene	0.000499950005	8281.233732	7222.887577	6411.650185	6499.080939	9265.993789	9042.963969	8753.838181	7624.780019	2728.817128	4371.007081	3477.102787	3833.110837	1.2207550977	0.507130482799
1416461_at	Caprin1			cell cycle associated protein 1	0.00599940005999	6805.191289	7421.113723	7718.260383	7381.04822	6008.253629	7573.371583	6359.819036	7174.139086	4576.915686	4728.051386	5191.011613	3917.045035	0.924638225477	0.627881958814
1436999_at	5033414K04Rik			RIKEN cDNA 5033414K04 gene	0.002799720028	6731.909189	6164.806941	5871.56755	6299.798635	5226.248468	5630.237245	4658.177825	6291.289346	3715.601333	3843.486804	5155.976597	3906.443411	0.869869206986	0.663054634022
1416462_at	Caprin1			cell cycle associated protein 1	0.00659934006599	5855.716528	6325.439463	6659.370072	5895.465434	4601.759911	6090.183574	5219.189249	6181.537495	3965.068295	4035.467218	4371.007081	3338.721406	0.893138657154	0.635117618063
1460240_a_at	Hnrnpc			heterogeneous nuclear ribonucleoprotein C	0.00889911008899	5524.545252	6869.979125	6411.650185	5297.478089	5333.474612	6040.909257	4792.490976	5622.632349	3587.069543	4046.39095	4168.723587	3756.048561	0.903991918133	0.645471989921
1426215_at	Ddc			dopa decarboxylase	0.000299970003	7106.482847	8059.976963	7381.04822	5737.99104	4904.090883	4019.10903	3917.045035	4472.761139	3567.703482	3766.242031	3680.535573	2681.21278	0.612080629872	0.484194881346
1428821_at	Agpat2			"1-acylglycerol-3-phosphate O-acyltransferase 2 (lysophosphatidic acid acyltransferase, beta)"	0.001399860014	5142.057402	6351.184653	5927.466957	6148.164283	4970.929751	5247.519837	5683.878499	4734.446316	2908.097653	3756.048561	4478.84182	3407.221445	0.875594439526	0.61734853834
1455025_at	Paqr9			progestin and adipoQ receptor family member IX	0.001199880012	5577.140884	5903.439351	4991.161947	4991.161947	6842.130948	6525.532868	6446.498325	5472.445628	1895.903738	2245.482868	2492.192858	2370.441378	1.17815406606	0.419515494636
1436994_a_at	Hist1h1c			"histone cluster 1, H1c"	0.001199880012	5524.545252	6499.080939	6429.050644	5398.863402	3529.284459	4214.132615	3812.39001	5776.940819	1857.800666	2376.858	1817.991829	2367.223158	0.726693024047	0.35301173716
1456125_a_at	Dynll1 /// Gm6788			dynein light chain LC8-type 1 /// predicted gene 6788	0.017498250175	3201.494908	4805.497228	5863.636683	5169.969306	4708.885737	5895.465434	4454.630335	4825.056096	2303.992013	2475.389784	2550.227081	3188.517314	1.04429690031	0.552405240789
1433668_at	Pnrc1			proline-rich nuclear receptor coactivator 1	0.000299970003	7106.482847	4984.385716	6359.819036	6032.70784	4601.759911	3750.975176	3103.348495	3384.225531	2498.956374	2613.124234	2188.459545	1862.829605	0.606137704632	0.37426874801
1427250_at	Atp2a2			"ATPase, Ca++ transporting, cardiac muscle, slow twitch 2"	0.000699930006999	4101.540048	5539.538213	7431.202665	4715.287428	4448.613359	3514.978136	3766.242031	3616.32845	2677.591201	3036.850136	3094.94917	2495.580973	0.704354048449	0.51887256514
