Probe Set ID	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	Pvalue	V_778	V_781	V_782	V_783	D_630	D_631	D_632	D_633	C_776_3umol	C_777_3umol	C_779_3umol	C_780_3umol	D3T(fold-change)	C3(fold-change)
1434110_x_at	Mup1 /// Mup10 /// Mup2			major urinary protein 1 /// major urinary protein 10 /// major urinary protein 2	0.000899910008999	72834.7846	71274.08535	73428.8813	66971.05153	39232.72706	43307.82203	57238.1729	49720.7349	67517.31911	66249.86985	62672.72056	57705.0516	0.666058325923	0.893276266452
1417580_s_at	Selenbp1			selenium binding protein 1	0.000899910008999	38081.4291	38236.42444	38443.97782	25267.58216	13463.81838	13721.39936	17063.07449	15710.59282	26208.18817	20735.85623	24826.78796	23422.86611	0.428187789571	0.679812162867
1420722_at	Elovl3			"elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 3"	0.000399960004	19803.11827	18632.7113	26891.07856	19431.2353	4910.723915	5391.533657	11648.12401	3720.626873	16141.86887	5630.237245	14309.54322	15085.34426	0.302873652208	0.603682330976
1417071_s_at	Cyp4v3			"cytochrome P450, family 4, subfamily v, polypeptide 3"	0.000199980002	16674.89435	15817.34678	17179.0186	14782.06293	9328.956496	10566.35379	10452.49694	8081.850785	13702.86554	14563.60604	14155.35195	12413.39398	0.596240138212	0.850774098944
1417070_at	Cyp4v3			"cytochrome P450, family 4, subfamily v, polypeptide 3"	0.000199980002	5800.453563	5524.545252	6065.496379	5031.873715	3082.40347	3280.477248	3700.539755	3045.091787	4696.173518	4997.912747	4753.716	4323.937636	0.584617633989	0.837188076656
1452975_at	Agxt2l1			alanine-glyoxylate aminotransferase 2-like 1	0.000999900009999	6131.524054	3965.068295	4779.553055	4312.234742	2048.0	1694.401434	2896.309376	1383.00437	2396.245488	3347.759095	3402.595644	4002.817152	0.418050670195	0.685280220579
1423397_at	Ugt2b38			"UDP glucuronosyltransferase 2 family, polypeptide B38"	0.000299970003	1852.772462	4013.652503	3587.069543	1244.413297	499.6742283	132.9452111	265.5305415	179.5548734	1622.564372	684.9818732	1082.446495	560.6120716	0.100739777716	0.369287610607
1416551_at	Atp2a2			"ATPase, Ca++ transporting, cardiac muscle, slow twitch 2"	0.001799820018	1442.284442	1311.879959	1932.188323	1373.679761	790.6815771	842.6268048	1011.59914	826.8065456	1018.470163	1347.883414	1214.452207	991.2636383	0.572887039153	0.754462857025
1418301_at	Irf6			interferon regulatory factor 6	0.000599940005999	1092.75177	1167.696798	1190.044659	1110.651128	858.7497716	735.9367658	798.2102529	721.1427207	984.576162	810.1858061	1036.554315	1088.322187	0.682732066479	0.859354180668
1429054_at	Mrpl47			mitochondrial ribosomal protein L47	0.000599940005999	854.1117317	871.6335995	817.9001964	753.0704366	640.1499171	676.6865954	629.8340744	541.9556554	735.9367658	721.1427207	737.9319649	647.9973038	0.754880392889	0.862376008753
1423693_at	Cela1			"chymotrypsin-like elastase family, member 1"	0.000199980002	1130.370496	882.3186684	1092.75177	923.8808541	528.19323	477.1959538	514.7802878	437.590619	565.1844645	553.8229389	876.3667875	599.0626177	0.485878317336	0.643889206368
1418151_at	Mtmr4			myotubularin related protein 4	0.001799820018	466.9706285	554.5731658	518.2764391	516.1759093	420.1742674	397.4875877	358.6239428	392.1424462	421.3134024	475.2615902	401.8159437	426.4781444	0.762855635536	0.83894567936
1456074_at	Sdr9c7			"4short chain dehydrogenase/reductase family 9C, member 7"	0.000399960004	511.3073661	677.6032575	635.8311998	541.2224974	228.1729564	240.8696813	329.3050897	316.198782	438.7769715	320.9427142	364.0046323	437.590619	0.471074943777	0.659906374443
1418694_at	Kcmf1			potassium channel modulatory factor 1	0.000599940005999	305.6758996	315.3436342	295.9037152	266.2506062	233.9598242	245.1464399	237.9526976	203.2331594	252.899785	254.4451708	278.0385276	250.5144479	0.777816478158	0.875524697192
1437849_x_at	Armcx2			"armadillo repeat containing, X-linked 2"	0.000199980002	185.735915	192.7811256	198.0722552	184.6078383	134.5749426	116.8216616	115.0169758	129.7446284	171.7097321	147.7517082	137.8012343	139.0192638	0.651813027366	0.783347587225
1457552_at	Zfp295			zinc finger protein 295	0.000899910008999	131.335125	190.1888686	235.8680176	149.7656544	95.28775984	89.65598571	119.2989884	122.6562552	145.2724177	125.51187	121.6639551	130.9800249	0.603682898336	0.740186090263
1431830_at	Zfp329			zinc finger protein 329	0.001399860014	136.1324317	160.5799546	195.8059778	161.9993259	97.70442515	92.36644899	117.5355196	128.0	154.2932352	120.2719163	130.0083973	135.9482717	0.665537999042	0.825832255962
1431972_a_at	Gcap14			granule cell antiserum positive 14	0.000399960004	68.1584206	68.62136886	84.4142116	67.33300747	44.94952609	43.68963052	58.13471429	45.37752443	58.2134655	59.00695066	59.00695066	51.2920739	0.665973685822	0.78855508841
