Probe Set	Gene Symbol	UniGene ID	Representative Public ID	Gene Title=Chromosomal Location	Pvalue	CON1	CON2	CON3	CON4	CON5	BNF1	BNF2	BNF3	BNF4	BNF5	D3T1	D3T2	D3T3	D3T4	D3T5	OLT1	OLT2	OLT3	OLT4	OLT5	BNF(fold-change)	D3T(fold-change)	OLT(fold-change)
1367598_at	Ttr	Rn.1404	NM_012681	transthyretin=chr18p	0.00497512437811	28477.87684	35293.3582	44871.07166	31825.18014	37396.00797	33915.55427	37792.70861	35257.92399	35136.08502	37632.36871	38785.51775	46837.34929	42632.68061	37399.07714	42110.74562	49146.70823	43190.03724	44835.47401	38544.75373	38973.1867	1.0105201227	1.16811699125	1.20705016023
1368686_at	Ambp	Rn.18721	NM_012901	alpha 1 microglobulin/bikunin=chr5q24	0.00497512437811	29320.079	31052.02858	34853.57806	30115.65945	31342.41225	28679.03321	33380.75789	30596.53014	30460.28585	30115.20418	33010.4961	36095.55884	36930.54442	34197.22218	36056.95559	41640.05258	37282.28542	34925.9089	35080.73294	31936.4694	0.977968705062	1.12513753897	1.15433438865
1389270_x_at	Atf7ip_predicted	Rn.98469	AA893518	Activating transcription factor 7 interacting protein (predicted)=chr4q43	0.00497512437811	25196.28841	25619.2221	29826.56257	27479.43098	29222.32041	26998.43273	33024.59023	27725.28538	28763.72996	27291.6048	33688.85324	36642.84246	36204.7134	31880.77124	31688.35482	34379.77518	33667.00418	33321.58694	30103.82818	31390.87036	1.04703392129	1.23853792347	1.18580551742
1370239_at	Hba-a1 /// LOC360504	Rn.107334 /// rn.107334	AI179404	hemoglobin alpha, adult chain 1 /// hemoglobin alpha, adult chain 1 /// hemoglobin alpha 2 chain /// hemoglobin alpha 2 chain=chr10q12	0.00497512437811	12848.96685	12647.01304	27606.07593	18833.86418	20298.64942	20758.22966	26845.60206	15769.54485	26374.2833	23265.09117	25376.76821	36106.01202	29441.48437	23966.05867	36524.3265	35693.36233	35151.74698	35956.81564	24222.6598	25833.31132	1.22527542277	1.64162581039	1.70064106177
1368155_at	Cyp2c40	Rn.2586 /// rn.2586	NM_031572	cytochrome P450, family 2, subfamily c, polypeptide 40 /// cytochrome P450, family 2, subfamily c, polypeptide 40=chr1q53	0.00497512437811	17474.73188	21526.58356	26623.41467	20389.36903	23534.38447	21710.30028	24344.48786	22208.42482	21671.11691	24867.51248	26034.38506	30409.54964	29727.22963	23825.50016	28491.20501	31371.58499	27293.02494	30514.46868	25978.26372	25850.80399	1.0479546459	1.26416966202	1.28717570224
1370009_at	Apoc3	Rn.195323	NM_012501	apolipoprotein C-III=chr8q23-q24	0.00497512437811	17687.03538	22101.77489	26826.17588	19622.20745	23210.3798	17868.49914	22898.05233	20270.79148	20169.8224	22251.11391	23153.45836	28999.67376	26437.31129	24463.88229	27022.94407	33973.89529	25961.6632	29403.04013	25192.21247	23961.77847	0.945277049514	1.18848929884	1.26537834744
1367612_at	Mgst1	Rn.2580 /// rn.2580	NM_134349	microsomal glutathione S-transferase 1 /// microsomal glutathione S-transferase 1=chr4q44	0.00497512437811	16498.58229	20319.84209	25155.99215	18229.90888	23463.30235	19871.96215	22459.50825	20359.39796	20398.80997	22797.76445	23744.71451	30664.89052	25193.96501	21302.2509	26767.14615	31649.1089	26041.77274	28269.93038	23272.92188	24522.66599	1.02141280811	1.23156061201	1.29024269948
1387830_at	Crp	Rn.16463 /// rn.16463	NM_017096	C-reactive protein, pentraxin-related /// C-reactive protein, pentraxin-related=chr13q24	0.00497512437811	14849.7475	15249.7743	17029.94128	12473.25234	13541.29843	11729.92225	18148.06372	13498.35265	15398.52571	16346.19217	22071.14829	18126.31951	19410.19283	17162.25827	18252.98748	21755.00292	16026.79103	16755.56994	18179.48639	19745.7001	1.02702945253	1.29912075341	1.26411643979
1371100_at	Es2	unknown44	AA859049	esterase 2=chr19p11	0.00497512437811	9393.450398	8702.145961	12359.73294	8235.607791	11964.65818	8774.400907	8108.193649	9621.39107	11702.06243	10238.2752	14765.59006	16246.43863	18557.34721	12464.59753	11275.71017	14253.90773	13088.30234	11174.05247	13441.7109	11114.48368	0.956346934584	1.44721788796	1.24512320473
1386985_at	Gstm1	Rn.625 /// rn.625	M28241	glutathione S-transferase, mu 1 /// glutathione S-transferase, mu 1=chr2q34	0.00497512437811	6791.127015	5438.93621	7490.678098	7102.619873	7879.985065	9260.57051	7424.911064	7040.84101	9196.752435	9500.516546	17160.21859	21084.80429	18718.78091	14546.57874	13465.39005	21546.11592	12898.33433	11693.03736	9206.936175	11072.83535	1.22246400235	2.4486333952	1.913857489
1375219_a_at	Rps2 /// RGD1559516_predicted /// LOC501171 /// LOC682718 /// LOC688473	Rn.2115	AA944861	ribosomal protein S2 /// similar to ribosomal protein S2 (predicted) /// similar to 40S ribosomal protein S2 /// similar to 40S ribosomal protein S2 /// similar to 40S ribosomal protein S2=chr10q12 /// chr11q12 /// chr9q34 /// chr8q22	0.00497512437811	7635.313242	9268.724673	11478.96184	8229.635625	9827.293375	8116.350089	10575.95498	9597.721199	8907.038409	10156.67104	11353.15341	14188.48175	12173.96928	11090.99394	12949.2341	14040.5974	11779.54415	12030.27224	10557.81272	10561.74951	1.01967718269	1.32980032777	1.26981193987
1388569_at	Serpinf1	Rn.16993	AI179984	serine (or cysteine) peptidase inhibitor, clade F, member 1=chr10q24	0.00497512437811	9985.840168	8798.540291	10233.49326	8573.119097	9560.123831	7864.435069	9912.842204	9164.325271	9261.699092	8902.283994	11743.84686	12599.93264	11902.08108	10368.54876	11059.7525	13757.03696	11388.01959	9819.982648	10273.95821	10749.04978	0.956617548799	1.22317700918	1.18741720598
1371691_at	Rarres2	Rn.28532	BI282993	retinoic acid receptor responder (tazarotene induced) 2=chr4q24	0.00497512437811	8291.134454	7446.667365	7704.0548	7009.367689	8141.538219	7410.595224	8385.247141	6999.476453	7637.747867	7210.754105	8669.922007	8429.431556	8850.896766	8361.672944	9806.562153	8714.266022	8796.370403	8033.64608	8254.586602	9139.823245	0.975411406832	1.14318028918	1.11260996986
1398750_at	Calr	Rn.974 /// rn.974	NM_022399	calreticulin /// calreticulin=chr19q11	0.00497512437811	7091.113732	7036.469486	8357.731291	7384.808322	8244.689691	5521.809113	8604.284424	5786.704825	7222.788299	6767.832558	9525.98697	9821.101324	10323.44015	9760.615358	7437.021358	11115.2659	8883.950075	7405.809171	8680.042914	7605.93951	0.889507699911	1.22965750213	1.1462999469
1367573_at	Rps6	Rn.34341	NM_017160	ribosomal protein S6=---	0.00497512437811	6872.18367	6809.863287	7838.30187	7091.756029	7069.064401	6509.417395	7346.90951	7129.897692	7125.376491	7714.855928	7970.157287	9632.479465	9365.462524	7526.714847	9054.144085	9164.586351	8971.552466	7167.778101	7887.153033	7593.377725	1.0040718329	1.220502554	1.14302441667
1370363_at	Ces3	Rn.2549 /// rn.2549	L46791	carboxylesterase 3 /// carboxylesterase 3=chr19p11	0.00497512437811	5663.259843	5538.946122	5899.573845	7306.667492	8760.727546	3914.219946	3521.771227	6022.046739	6552.942694	7022.561508	10903.85551	10179.26208	10380.8634	12867.92373	7858.230878	11063.07293	7342.659071	7448.783369	8271.190208	9034.058496	0.815020037064	1.57345293747	1.30120101787
1367630_at	Rps11	Rn.2177	NM_031110	ribosomal protein S11=chr1q22	0.00497512437811	7327.504787	6142.371645	6963.501296	6303.326071	6394.07535	6306.848445	7502.447121	6290.171775	6704.050959	6964.112435	8024.772792	8236.878599	9303.919313	7532.534186	8080.679958	8861.162846	8840.442997	6827.273822	7493.806913	7354.938843	1.01922235463	1.24291628225	1.18855114285
1368467_at	Cyp4f2	Rn.5722 /// rn.5722	NM_019623	cytochrome P450, family 4, subfamily F, polypeptide 2 /// cytochrome P450, family 4, subfamily F, polypeptide 2=chr7q11	0.00497512437811	5566.929278	5474.18843	5362.124049	5614.408571	4977.922382	4898.619468	3861.271089	5226.816407	5731.17133	5618.924422	7041.702394	6963.389027	8429.137023	6937.335491	8110.169774	7350.40552	7649.499811	6268.308154	7095.126248	6749.446402	0.938553998768	1.38844002725	1.30068683899
1367894_at	LOC683385 /// LOC688922	unknown13	NM_022392	similar to Insulin-induced gene 1 protein (INSIG-1) (Insulin-induced growth response protein CL-6) (Immediate-early protein CL-6) /// similar to Insulin-induced gene 1 protein (INSIG-1) (Insulin-induced growth response protein CL-6) (Immediate-early protein CL-6)=chr4q22	0.00497512437811	3074.267718	3326.543514	5439.646559	4836.571127	5904.703286	1698.546572	5089.541679	1973.989226	4739.168562	2687.318437	6318.285091	8853.572142	10237.26362	3907.449358	13936.52995	10694.01504	10024.31934	8357.476686	6249.742915	7051.811766	0.716887629778	1.91540222735	1.87662157022
1374254_a_at	RGD1563250_predicted	Rn.13486	BM386220	RGD1563250 (predicted)=chr8q13	0.00497512437811	4547.382358	3788.286191	4646.568819	4011.889681	4422.164262	3895.541287	4526.750636	4649.139597	4687.227422	5453.324953	9247.689221	9402.638325	9023.718016	7986.190939	6784.33766	9771.733142	7133.843691	5557.637956	5519.576223	6782.621354	1.08384703766	1.98188255588	1.62331618772
1368253_at	Gamt	Rn.33890	NM_012793	guanidinoacetate methyltransferase=chr7q11	0.00497512437811	5221.59718	5137.514588	5377.909417	4676.205868	6103.787495	4228.987967	3812.484138	4927.166606	4666.693139	5508.745776	7957.217895	7830.92725	7453.213493	7212.627392	6689.002319	8404.35787	5499.591704	6243.006446	5961.459157	6637.245028	0.872801030603	1.40072285595	1.23489241769
