Probe Set	Gene Symbol	UniGene ID	Representative Public ID	Gene Title=Chromosomal Location	Pvalue	CON1	CON2	CON3	CON4	CON5	BNF1	BNF2	BNF3	BNF4	BNF5	D3T1	D3T2	D3T3	D3T4	D3T5	OLT1	OLT2	OLT3	OLT4	OLT5	BNF(fold-change)	D3T(fold-change)	OLT(fold-change)
1374425_at	Tle1_predicted	Rn.6875	BG380534	transducin-like enhancer of split 1, homolog of Drosophila E(spl) (predicted)=chr5q31	0.00497512437811	608.4246327	555.2227886	435.630948	608.2207282	594.5680641	476.8279401	441.7518683	484.1394445	539.2920813	515.922929	558.5228471	401.2434546	494.2820585	453.9674371	285.8448889	208.7935707	291.3627859	257.2056906	347.9008513	381.2596884	0.877186063519	0.78294364827	0.530509263758
1388808_at	Polr2a_mapped	Rn.163136	AW531224	polymerase (RNA) II (DNA directed) polypeptide A (mapped)=chr10q24	0.00497512437811	501.9128541	527.9050793	433.0739363	482.2710805	510.0899736	472.3098445	522.637958	477.6147453	393.704319	557.5915551	396.0203885	399.2385447	413.3729942	419.7104873	455.9974116	411.8422396	386.1052347	310.3699185	397.2239221	387.1926107	0.987213332852	0.84893079898	0.770891628823
1373986_at	---	Rn.165814	AI410107	Transcribed locus=---	0.00497512437811	729.958384	786.3232978	464.3559433	704.329431	641.7404609	518.6885405	268.3242881	857.8374061	350.246938	371.4222713	327.4351615	189.101453	280.4783996	543.875062	250.3046603	250.2909363	176.7211214	147.2193162	224.2378985	274.8911173	0.711369855001	0.478309177548	0.322649461732
1388590_at	Cct3	Rn.16728	AI010455	Chaperonin subunit 3 (gamma)=chr2q34	0.00497512437811	324.3174612	328.0791271	270.7430344	285.682548	364.8858816	293.977192	232.487749	287.3140729	298.2816186	353.2141174	307.9879493	227.3346651	276.9450004	264.3443436	266.1239339	253.6116751	207.3880353	180.8394371	250.4804114	252.9948394	0.931096938697	0.85323061691	0.727780732027
1376687_at	Usp1	Rn.155728	AI010241	ubiquitin specific peptdiase 1=chr5q33	0.00497512437811	364.300421	333.4243077	261.4146695	364.0534465	398.4237667	335.0658772	242.0709506	259.126534	265.6715867	337.9269921	241.8570736	224.6262464	262.7992737	357.0494872	210.1329621	178.1159599	155.3578076	144.3511203	200.8493056	195.5228532	0.836342964552	0.7530509606	0.507776842307
1388900_at	RGD1566118_predicted	Rn.128917	BG381414	RGD1566118 (predicted)=chr20p12	0.00497512437811	633.3897629	317.0043625	216.7328577	213.0574775	312.6581448	195.383164	312.9204748	227.7742048	239.5577531	195.3322402	230.4778129	204.8922976	176.4727064	292.882989	170.4228854	164.2056185	198.4730534	141.0136337	118.6005213	160.9416999	0.691716898644	0.635114385632	0.462674157835
1392917_at	---	Rn.166557	BI302971	Transcribed locus=---	0.00497512437811	315.5305244	207.1812569	213.0802384	254.0343251	288.82477	215.0778256	193.5006799	174.6557938	202.4899176	257.5846078	193.7598818	194.0075618	196.5483585	196.3306863	135.7389548	160.5633008	126.6869302	74.73335669	153.3903607	146.4051373	0.815944875521	0.716681378206	0.517560324337
1373136_at	RGD1307672	Rn.3372	AI013609	hypothetical LOC294390=chr20q11	0.00497512437811	172.9406954	182.7515927	133.3842546	131.9063056	165.0078656	165.0896001	127.5264687	136.2486413	130.7622879	167.1429996	139.0302532	131.2338422	128.9416107	128.4228836	113.9059384	101.3456116	103.5208422	110.9700288	108.569492	108.4506213	0.924654687069	0.816211332723	0.677942609851
1374789_at	Sh3gl2	Rn.10787	BF550398	SH3-domain GRB2-like 2=chr5q31	0.00497512437811	196.3694427	127.6487769	95.24217573	112.4002833	152.5819073	119.3226175	80.53342088	138.3726523	103.1235316	99.62224751	113.7983371	74.04350168	99.63350633	109.5134496	40.38848068	48.14298114	35.25785309	37.6248121	46.21104489	85.01045372	0.79061794883	0.639213758956	0.36865163047
1390163_at	Kif16b_predicted	Rn.7029	BF282174	Kinesin family member 16B (predicted)=chr3q41	0.00497512437811	35.75904449	24.00104903	24.44271424	24.70211242	24.07272934	24.38813661	23.8312764	29.09616209	24.27281114	23.8085895	23.8859971	22.48563705	24.86286564	23.57418977	23.66847702	23.83328349	23.33094206	22.31559314	21.23877594	17.69803178	0.942992872807	0.89095548769	0.815299614645
