Probe Set	Gene Symbol	UniGene ID	Representative Public ID	Gene Title=Chromosomal Location	Pvalue	CON1	CON2	CON3	CON4	CON5	BNF1	BNF2	BNF3	BNF4	BNF5	D3T1	D3T2	D3T3	D3T4	D3T5	OLT1	OLT2	OLT3	OLT4	OLT5	BNF(fold-change)	D3T(fold-change)	OLT(fold-change)
1370299_at	Aldob	Rn.98207	M10149	aldolase B=chr5q22	0.00497512437811	33367.54397	32984.66152	35685.67102	31851.12214	31035.69687	26905.16306	25316.75417	29424.37314	27987.36163	28817.39768	29160.1987	28682.76152	28366.40986	31191.73581	31856.43421	33715.60651	33146.68814	30540.27706	32073.92941	34601.61727	0.83948040191	0.905004187695	0.99486688681
1368049_at	Tcp1	Rn.7102 /// rn.7102	NM_012670	t-complex protein 1 /// t-complex protein 1=chr1q12	0.00497512437811	3018.260789	2856.091769	2674.521396	2891.814368	2881.18046	2394.823372	1932.711294	2572.257165	2539.713336	2566.457581	1967.929619	1781.22153	1966.090819	2001.342529	2500.807232	2229.465192	2675.607149	2870.130062	3223.864963	2894.35346	0.83829582094	0.713411907658	0.970084354038
1369927_at	Mor1	Rn.1011 /// rn.1011	NM_031151	malate dehydrogenase, mitochondrial /// malate dehydrogenase, mitochondrial=chr12q12	0.00497512437811	2772.762245	2601.352876	2597.201028	2612.539057	2635.179534	1806.70642	1811.596146	2329.793076	2278.205401	1940.712398	2360.887531	2251.818136	2188.37246	2165.691902	2685.736459	2494.587917	2400.575441	2446.325667	2613.332231	2834.357946	0.769119201286	0.881494505249	0.967482078196
1398960_at	Papolg_predicted /// Txnl1	Rn.27992 /// Rn.40430	AI172328	Poly(A) polymerase gamma (predicted) /// Thioredoxin-like 1=chr14q22 /// chr18q12.1	0.00497512437811	1831.103279	1575.924004	1679.964335	1826.27508	1794.693258	1426.53781	1300.838585	1441.047724	1526.89573	1775.955134	1259.972395	1151.340574	1369.225139	1379.555727	1548.204766	1493.146886	1814.456683	1644.17302	1917.669665	1841.295423	0.857982239325	0.77036396985	1.00031944577
1375781_at	---	Rn.63660	BF419844	Transcribed locus=---	0.00497512437811	2190.57264	2328.546214	1464.322561	1612.535683	1432.143171	614.7067095	548.441866	754.1253387	723.4805266	579.6843758	452.8403516	550.2686156	615.0076053	798.5393093	1496.271415	1656.884085	1140.256825	1411.820138	1073.693864	2369.14235	0.356711997697	0.433415504026	0.847551542736
1388966_at	---	Rn.164782	BM388250	Transcribed locus, weakly similar to XP_580018.1 PREDICTED: hypothetical protein XP_580018 [Rattus norvegicus]=---	0.00497512437811	1475.750065	1175.116479	1212.39836	1071.759374	1267.912745	1030.191924	1006.389147	1083.187395	971.7817374	833.7015383	655.0737822	601.9686865	899.1449498	897.4094563	1109.577106	1144.722435	1096.225178	1110.863032	1215.99596	992.682632	0.794019304635	0.671161736023	0.896428452583
1375342_at	Nfic	Rn.86582	BG381296	Nuclear factor I/C=chr7q11	0.00497512437811	1211.557953	1146.567893	952.6656132	1075.854438	1232.236192	776.6193047	606.660795	941.6643773	711.1267145	947.3809243	899.6399129	735.872399	755.8054031	796.2342384	874.398	995.4922057	1078.872729	1383.910674	1120.741187	867.086871	0.708940328799	0.722910694497	0.969250391847
1368311_at	Mgmt	Rn.9836 /// rn.9836	NM_012861	O-6-methylguanine-DNA methyltransferase /// O-6-methylguanine-DNA methyltransferase=chr1q41	0.00497512437811	581.6904659	332.2182615	274.0496139	413.638763	364.4070954	252.2285997	216.0458946	276.4109299	273.7313799	226.7257984	182.5816028	155.885884	167.3909186	204.4883767	297.7748671	307.5042275	370.8305018	226.5372056	322.5084751	294.6668534	0.633336695156	0.512776956099	0.774183119056
1376074_at	---	Rn.7938	AA942690	Transcribed locus=---	0.00497512437811	175.2782294	146.9239908	145.7976216	110.7265391	149.9448404	56.01138926	79.22757908	80.45681289	62.86258178	106.5479201	78.97352474	68.03416819	121.1527109	86.20861621	118.9223454	118.6520176	132.2127804	165.4842759	171.6724624	156.4077818	0.528504861799	0.649526633693	1.02162579822
1390727_at	---	Rn.147897	BF398618	Transcribed locus=---	0.00497512437811	52.41467481	63.88636892	37.71681791	66.50236885	37.96870214	28.40175647	24.70068942	29.16832912	27.95495346	7.420968	25.2690243	27.59258767	26.69340123	29.96790296	54.00933422	38.77821637	67.28562247	73.14105858	54.25464963	43.31583283	0.455132431679	0.63264701013	1.07074363712
1388812_at	Trp53i13_predicted	Rn.17771	AI230362	tumor protein p53 inducible protein 13 (predicted)=chr10q26	0.00497512437811	16.18649316	10.15250267	12.12017925	9.273731266	10.65884265	7.65862797	8.602883751	9.207324632	6.617809794	7.112396424	5.810864823	7.955690736	9.235786044	10.75242586	8.980170197	9.397643102	9.276586549	9.275789014	15.74631136	12.19463801	0.671311328141	0.731866032355	0.957172357328
