Probe Set	Gene Symbol	UniGene ID	Representative Public ID	Gene Title=Chromosomal Location	Pvalue	CON1	CON2	CON3	CON4	CON5	BNF1	BNF2	BNF3	BNF4	BNF5	D3T1	D3T2	D3T3	D3T4	D3T5	OLT1	OLT2	OLT3	OLT4	OLT5	BNF(fold-change)	D3T(fold-change)	OLT(fold-change)
1367774_at	Gsta3	Rn.10460 /// rn.10460	NM_031509	glutathione S-transferase A3 /// glutathione S-transferase A3=chr9q13	0.00497512437811	19157.54362	18956.84782	19669.85879	17775.78153	20047.2342	21860.51138	20431.26655	22255.7582	20606.73418	25823.16797	32345.67681	33503.30315	29578.79624	31295.4079	26842.08893	33314.91195	24646.16693	26064.62259	25817.4038	27791.82164	1.16076364245	1.6062092299	1.43958647419
1371245_a_at	LOC689064	unknown48	BI287300	similar to Hemoglobin beta-2 subunit (Hemoglobin beta-2 chain) (Beta-2-globin) (Hemoglobin beta chain, minor-form) /// similar to Hemoglobin beta-2 subunit (Hemoglobin beta-2 chain) (Beta-2-globin) (Hemoglobin beta chain, minor-form)=chr1q32	0.00497512437811	5230.792008	3808.264479	8944.996795	8370.886901	8088.741608	10481.75433	11743.53615	5752.381525	15011.04121	9689.949825	14039.89679	17418.17703	11514.76318	13564.75726	20800.91628	15734.13667	19773.74853	14751.28802	11310.08311	12492.37256	1.52941440348	2.24536131211	2.15022393191
1387669_a_at	Ephx1	Rn.3603 /// rn.3603	NM_012844	epoxide hydrolase 1, microsomal /// epoxide hydrolase 1, microsomal=chr13q26	0.00497512437811	4498.511981	3247.376715	4775.635825	3727.588733	4184.116656	7001.62049	5175.895053	5979.04917	7551.523247	9256.342422	20956.25744	23774.08621	23085.61299	17824.58528	12448.61966	26762.40354	12490.88035	10010.26114	9384.817273	12736.54354	1.7111553355	4.80047266203	3.49356935528
1369954_at	Idh1	Rn.3561	NM_031510	isocitrate dehydrogenase 1 (NADP+), soluble=chr9q32	0.00497512437811	8653.394141	8382.615552	10041.20402	7571.704957	8157.153922	9245.953746	9681.692579	9373.266652	9630.483331	11233.75855	10476.79875	11937.54416	12379.07349	10969.09355	12009.18503	11678.02124	10015.42054	9960.259191	11323.23274	10609.45325	1.14855561094	1.34961447014	1.25184077203
1371942_at	RGD1562732_predicted	Rn.92581	BM390378	similar to Glutathione S-transferase, theta 3 (predicted)=chr20p12	0.00497512437811	2446.576282	2325.52991	3263.23631	2276.863756	3600.054121	3824.945934	2553.736523	4737.186613	4274.644239	6598.133441	15184.36661	13701.01885	13276.03465	12136.40866	9320.209572	15929.88664	6633.462675	8509.42132	7774.072517	7972.069764	1.5805229453	4.57280388728	3.36529878255
1367691_at	Prkcdbp	Rn.12281	NM_134449	protein kinase C, delta binding protein=chr1q33	0.00497512437811	1298.112101	1498.179437	2318.657977	1358.063827	1404.292723	2008.589344	3084.781566	2486.591889	2514.677474	2984.518787	3106.995077	3777.338843	4289.226659	3253.422269	4758.338629	4424.263663	3627.9746	2610.468473	3491.952115	2714.253494	1.66035938582	2.43551809701	2.14145701663
1388695_at	Shmt2	Rn.198205	BF285150	serine hydroxymethyl transferase 2 (mitochondrial)=chr7q22	0.00497512437811	1228.980151	1244.721347	1265.073358	1291.28177	1272.176432	1301.612323	1545.104929	1346.036112	1509.489598	1604.993278	2052.685218	1676.20655	2340.654206	1737.326628	1793.008957	1840.850243	1866.591635	1470.161071	1755.388457	1676.255441	1.15946779066	1.52325080184	1.36606291258
1378346_at	Emilin2_predicted	Rn.41006	AI385237	Elastin microfibril interfacer 2 (predicted)=chr9q38	0.00497512437811	249.7476235	446.8324013	465.3370241	495.8694954	541.5978824	646.4043359	571.0877949	941.5411305	679.1555265	578.4732797	1296.278731	794.9587779	1132.431265	1600.096035	1088.198651	1449.164998	596.6544396	1458.945605	841.1377072	1447.117939	1.55346288081	2.68800823909	2.63392821122
1387188_at	Slc17a1	Rn.11150	NM_133554	solute carrier family 17 (sodium phosphate), member 1=chr17p11	0.00497512437811	502.9916258	390.4018418	359.6923083	371.7231128	384.4035129	601.0486609	541.8231649	560.2369371	559.7151058	716.8156364	1722.239611	1357.960086	1242.782968	1268.134595	798.5919632	1274.298563	661.5569588	589.2521687	826.2444617	809.1140303	1.48298880831	3.18020594443	2.07069505404
1377076_at	Siae_predicted	Rn.21775	AI716131	sialic acid acetylesterase (predicted)=chr8q21	0.00497512437811	177.6526999	156.8024857	101.8670494	146.1234844	154.9710201	158.8801741	159.5360677	182.24831	162.7368751	206.1631001	233.31087	257.9841507	314.4655016	210.8335318	284.6931148	227.5229925	218.3890602	185.7462237	219.5810518	280.7804687	1.17920367198	1.7646564001	1.53511540526
