Probe Set	Gene Symbol	UniGene ID	Representative Public ID	Gene Title=Chromosomal Location	Pvalue	CON1	CON2	CON3	CON4	CON5	BNF1	BNF2	BNF3	BNF4	BNF5	D3T1	D3T2	D3T3	D3T4	D3T5	OLT1	OLT2	OLT3	OLT4	OLT5	BNF(fold-change)	D3T(fold-change)	OLT(fold-change)
1368060_at	Hrsp12	Rn.6987	NM_031714	heat-responsive protein 12=chr7q22	0.00497512437811	16361.28625	16036.61311	12658.07333	15918.42534	15733.70981	12312.01761	12009.51051	15115.94538	14944.35996	14987.07965	22556.67499	18174.49239	20759.52553	24962.86548	18896.19241	17630.61708	16160.1247	15719.72447	21755.19548	21623.74	0.904323090001	1.37338481898	1.21094633078
1387770_at	isg12(a)	Rn.3867	NM_130743	putative ISG12(a) protein=chr6q32	0.00497512437811	8347.066446	10115.57746	12262.20578	10157.92988	10740.16778	9274.387044	9456.354074	8261.28782	7907.190187	9021.169559	11570.00061	13434.73571	12569.2671	10398.16123	11249.60145	15045.61804	11178.68975	10295.64454	8835.716474	10966.82917	0.850791962528	1.14719846783	1.09103607736
1367667_at	Fdps	Rn.2848	NM_031840	farensyl diphosphate synthase=chr2q34	0.00497512437811	6981.740646	7567.783809	9899.519936	6073.392783	7265.46087	2889.533899	7437.014244	5056.342658	6463.234673	5625.850656	10396.6655	9597.533464	9436.032093	7920.947227	10361.32827	12491.59543	8073.454186	6378.196988	7667.459469	8625.492625	0.727004611318	1.26263986683	1.14418109861
1386858_at	Rpl13	Rn.908	NM_031101	ribosomal protein L13=chr19q12	0.00497512437811	6895.24123	6330.78379	6663.21694	6313.571354	6469.812468	5411.220856	5635.792071	5657.455201	6055.310693	6330.958222	7823.565751	8659.700115	8927.573369	8027.312183	8034.804523	8950.822476	9178.318527	5538.076857	6428.98068	6665.825013	0.890370343574	1.2693487269	1.12516281361
1367999_at	Aldh2	Rn.101781 /// rn.101781	NM_032416	aldehyde dehydrogenase 2 /// aldehyde dehydrogenase 2=chr12q16	0.00497512437811	8498.110926	6807.01739	6376.359961	6361.38329	6922.592784	4939.325262	5933.484353	5346.814463	5668.926937	5434.160306	7484.136001	8584.453991	9198.813926	7420.163392	8137.753978	8485.731528	7776.28107	6489.662202	6592.816538	6646.783649	0.781419947601	1.16758985032	1.02933782391
1368075_at	Lip1	Rn.48656	NM_012732	lysosomal acid lipase 1=chr1q52	0.00497512437811	5020.992623	4579.528331	4435.818313	4403.795224	5334.337312	3850.849353	3175.879502	3878.064545	4430.070031	4847.440417	5818.707662	5595.382454	5350.558519	4668.596666	5455.283133	4053.172131	5961.380936	5309.274212	5786.233788	5886.57114	0.848906508428	1.13098320992	1.13553026249
1374778_at	RGD1560391_predicted	Rn.61149	AI409046	Similar to GA binding protein transcription factor, beta subunit 2 (GABPB2) (predicted)=chr3q36	0.00497512437811	3287.205126	2541.352986	3108.642806	2581.93175	2824.324322	2071.538488	1863.062994	2043.472453	2147.610815	2175.095108	3558.940283	3700.554145	3512.816523	3986.324998	4649.242751	2949.940642	3666.532037	2610.465343	4547.198379	4118.07894	0.718151828055	1.35308236456	1.24741304369
1398310_at	Akr1d1	Rn.25716	D17309	aldo-keto reductase family 1, member D1=chr4q22	0.00497512437811	1771.670123	1552.960264	1842.066462	1520.747851	1662.880292	1145.134101	860.6850432	1190.168257	1326.69299	1293.267439	1897.840311	2311.610816	2754.424608	1851.551843	1929.17803	2277.778429	1917.092655	1820.817824	1650.936619	1477.298942	0.696493589863	1.2867290337	1.09503815453
1376209_at	RGD1311310_predicted /// LOC687237	Rn.38946	BG669208	similar to hypothetical protein supported by AL449243 (predicted) /// similar to CG17680-PA=chr7q34	0.00497512437811	1891.312667	1537.654957	1864.360737	1404.88853	1627.62773	1132.758978	1443.424868	1313.900918	1317.146314	1587.60397	1968.979315	1785.842953	2324.666686	2046.794746	1886.26886	2061.851265	1694.628239	1360.242699	1875.220277	1854.176749	0.81611360256	1.20258700658	1.06248910851
1367575_at	Eno1	Rn.4236 /// rn.4236	NM_012554	enolase 1, alpha /// enolase 1, alpha=chr5q36	0.00497512437811	1625.636134	1498.089384	1741.61991	1485.174125	1763.599564	957.2057725	1120.365105	1163.300426	1269.759181	1393.221195	2250.075507	1809.036661	2087.472462	1824.650517	1641.779133	2490.802177	1869.346766	1277.819938	1687.764397	1932.771311	0.727602293529	1.18472678813	1.14103631651
