Probe Set	Gene Symbol	UniGene ID	Representative Public ID	Gene Title=Chromosomal Location	Pvalue	CON1	CON2	CON3	CON4	CON5	BNF1	BNF2	BNF3	BNF4	BNF5	D3T1	D3T2	D3T3	D3T4	D3T5	OLT1	OLT2	OLT3	OLT4	OLT5	BNF(fold-change)	D3T(fold-change)	OLT(fold-change)
1369630_at	Adk	Rn.64165	BF283118	adenosine kinase=chr15p16	0.00497512437811	5241.069846	4215.917704	4075.009112	4483.132706	4244.658905	3090.657176	3764.738231	3444.329718	3532.215821	3242.56599	5251.682199	4830.079635	5090.100337	4780.145908	4393.702189	4627.876341	3638.007092	2947.847977	3978.316636	4379.704443	0.767056125	1.09370807886	0.879242526882
1383833_at	LOC500991	Rn.29872	BI291641	hypothetical protein LOC500991=chr8q23	0.00497512437811	4032.189592	4290.01153	3829.337307	4634.166423	5060.212059	3519.810882	3224.83578	3934.656508	3325.930785	3589.113322	4716.315088	4949.653336	4661.986301	4959.618721	4201.94601	3999.906801	3172.917336	3924.655373	4156.921763	3870.541601	0.805383786301	1.07523614375	0.875447020691
1388441_at	LOC683960 /// LOC689574	Rn.64564	BG379987	hypothetical protein LOC683960 /// hypothetical protein LOC689574=chr4q22	0.00497512437811	3874.728769	2544.055608	2651.706837	2488.519558	2657.691217	1982.213699	2112.778353	2257.655995	2642.307087	2259.137757	3508.774069	3312.390574	3501.280208	3091.73013	2706.130917	2985.255153	2493.339151	1963.989988	2655.53872	2752.430003	0.791610663268	1.13389912164	0.903905351955
1378260_at	Adh1	Rn.40222 /// rn.40222	AA817761	Alcohol dehydrogenase 1 (class I) /// Alcohol dehydrogenase 1 (class I)=chr2q44	0.00497512437811	2137.143505	2317.851286	2119.046455	2112.47567	3025.146511	1223.836155	1591.417209	1964.819488	1383.795932	1072.188967	3950.938406	4529.026671	5504.088111	3081.594867	2026.369146	4412.115583	1450.520802	2107.683886	1662.762326	1336.51596	0.617850555227	1.63017126645	0.936638815261
1393319_a_at	RGD1562478_predicted	Rn.24214	AW142931	similar to RAB17, member RAS oncogene family (predicted)=chr9q36	0.00497512437811	1439.215167	1050.062023	1190.034076	1016.296717	1094.798873	627.9272749	750.4512615	658.4970075	780.256284	686.1486356	831.8231338	1146.09678	1640.725665	1304.453254	1149.8157	1116.837714	1084.774414	502.5578685	1138.85658	975.0591274	0.60501456126	1.04878891653	0.832080685126
1370000_at	Thra	Rn.11307	NM_021663	thyroid hormone receptor alpha=chr10q31	0.00497512437811	741.9572371	685.3917148	696.2856203	743.0884453	677.0564724	533.2173951	396.6860173	576.238431	580.4119754	632.2814382	901.2910686	973.5673812	1007.731294	853.137678	653.7502048	796.0113426	725.4806575	378.3880364	720.8055718	768.8590952	0.767213441115	1.23864299094	0.9564773184
1373442_at	Os-9	Rn.1579	AI169058	amplified in osteosarcoma=chr7q22	0.00497512437811	882.9637628	667.1928056	556.841056	684.8740604	748.0033738	541.8617809	581.9912025	556.647922	460.581305	609.0798007	729.6487969	705.0422553	653.5791119	829.5658201	607.059177	586.2742392	598.6686099	559.3573276	584.6442271	592.1887938	0.776909344418	0.995768241209	0.825207994419
1389343_at	RGD1560187_predicted	Rn.14670	H35203	similar to Hypothetical UPF0327 protein (predicted)=chr5q36	0.00497512437811	704.8518501	552.5343873	719.7072609	524.5169701	615.9530061	505.1707547	514.58518	544.0990216	564.5659353	522.3408631	612.0307826	761.615137	878.1447175	682.6945204	653.9093456	666.0665606	612.8072791	487.199821	604.9802005	598.7143807	0.850267132131	1.15102532232	0.952592711004
1379441_at	Zfp294	Rn.44204	AA965092	zinc finger protein 294=chr11q11	0.00497512437811	546.8597206	453.3552391	492.2153816	538.9761395	467.2483509	412.2275645	271.9241304	428.862412	342.5733084	446.638188	471.5377515	531.8016975	569.7961451	530.9611048	557.3272291	408.6651821	510.4234868	383.1696291	529.6668687	519.2077666	0.761299871902	1.06514268967	0.940959472862
1377657_at	Ibtk_predicted	Rn.35504	AW525218	inhibitor of Bruton agammaglobulinemia tyrosine kinase (predicted)=chr8q31	0.00497512437811	658.6893596	432.0826151	508.4627832	424.0441512	526.8196588	360.3428427	340.411871	333.8374075	295.9795072	426.6603425	610.1606358	523.4049514	573.3480336	613.3572086	499.0495594	480.3364409	436.2612228	275.9833349	422.3034957	519.5103931	0.689083940919	1.10557310384	0.836985250008
1393354_at	RGD1304728_predicted	Rn.19111	BE097947	Similar to 4933427D14Rik protein (predicted)=chr10q24	0.00497512437811	353.8299536	225.7018131	204.3979362	214.4895936	287.1619217	177.2182219	153.8125552	178.0563279	144.8534418	229.7836689	256.3201957	347.2539948	435.3418947	230.6433511	231.4925258	222.5237825	220.8427912	178.6243806	166.6363083	225.2271665	0.687412201726	1.16760570305	0.788635066184
