Probe Set	Gene Symbol	UniGene ID	Representative Public ID	Gene Title=Chromosomal Location	Pvalue	CON1	CON2	CON3	CON4	CON5	BNF1	BNF2	BNF3	BNF4	BNF5	D3T1	D3T2	D3T3	D3T4	D3T5	OLT1	OLT2	OLT3	OLT4	OLT5	BNF(fold-change)	D3T(fold-change)	OLT(fold-change)
1373807_at	---	Rn.167235	AI175732	Transcribed locus=---	0.00497512437811	2582.929606	2230.706761	1818.343428	2014.999325	1920.943286	1580.178859	1488.295484	2131.045779	1649.537339	1778.651231	1455.557392	1518.793422	1702.72012	1850.02119	1586.353875	1585.731362	1329.927302	1205.031797	1613.208939	1407.148771	0.816405378516	0.767742767906	0.675728671791
1388651_at	Rchy1	Rn.2007	AA800053	ring finger and CHY zinc finger domain containing 1=chr14p22	0.00497512437811	1911.454085	1707.293811	1498.155594	1585.898727	1720.391198	1387.297178	1137.466554	1307.268499	1283.965329	1665.699338	1207.691453	960.3192047	1083.764214	1317.696762	1173.366733	908.8428177	1248.391773	714.0939811	1219.276878	1280.191918	0.805121830151	0.681788733056	0.637620092902
1372759_at	Cdk9	Rn.98228	H31766	cyclin-dependent kinase 9 (CDC2-related kinase)=chr3p11	0.00497512437811	1246.215042	1007.820185	1110.694648	1035.40303	1188.541036	1026.386369	949.7475605	1005.765549	1028.683654	1070.886473	710.7090588	838.7663479	743.9008026	710.5291174	1161.340024	568.3839649	976.7482206	663.730743	905.3002264	912.2493705	0.909244242757	0.745301192138	0.720459373352
1399123_at	Ddx26	Rn.139089	BI302415	DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 26=chr15p12	0.00497512437811	999.0370963	560.1151218	532.5782185	645.4984589	535.2377022	509.3426868	276.5662913	410.5420158	376.495869	424.1599082	336.4839647	298.2822978	434.3291794	364.6452945	283.6106052	148.1911556	360.3481679	203.7280552	391.4731024	335.3805064	0.610275677834	0.524788043003	0.439766440553
1368400_at	Timm8a	Rn.162342	NM_053370	translocase of inner mitochondrial membrane 8 homolog a (yeast)=chrXq34	0.00497512437811	614.620765	454.0394101	438.0789778	506.9985932	605.969758	430.7323322	338.6083669	501.2804313	423.6975649	403.9480223	415.6489008	313.8193452	362.4505681	381.4921861	350.5108403	334.6811031	392.4175045	282.3864749	400.3819048	414.7200092	0.800954577683	0.696231101238	0.696485005919
1382818_at	RGD1309752	Rn.149172	AI177067	similar to hypothetical protein D630010C10=chr9q31	0.00497512437811	694.9301417	537.8940861	500.994027	571.1586965	776.8971387	413.2667615	351.789466	587.8627594	282.414245	365.9840489	298.2808954	104.5755833	311.9902649	392.2882482	226.1659406	260.3447484	200.481333	229.272234	313.3586168	353.8606924	0.649383207216	0.432626672428	0.440419558023
1367636_at	Igf2r	Rn.270	NM_012756	insulin-like growth factor 2 receptor=chr1q11	0.00497512437811	440.2426757	363.8220764	318.0167087	348.330194	335.4522228	312.287203	305.0617349	309.7598442	307.6720611	304.5420757	289.2176178	264.6119719	316.2159923	306.4015417	301.6683083	305.1562238	273.3688413	300.9206534	306.2240981	300.7375214	0.852402519367	0.818508775957	0.823100432119
1377925_at	---	Rn.35414	BE105762	Transcribed locus=---	0.00497512437811	423.7063873	367.8389575	330.762321	355.6313974	420.2930148	308.2350204	250.9383961	293.2690496	354.7217366	349.8153378	275.0824767	301.6956475	284.0777373	308.1158456	224.2340242	157.8745656	245.9694138	201.8497373	264.4783582	326.7594104	0.820226124374	0.733949103193	0.630550657726
1372582_at	---	Rn.164679	AI407847	Transcribed locus=---	0.00497512437811	500.4402574	444.4540771	291.459622	419.2165616	468.2120155	320.1607028	220.0734177	305.3008352	316.7730314	288.1337193	219.4487303	193.1793189	181.3070179	318.8984986	259.6461222	148.2881126	158.1684131	154.3964859	285.632227	278.0501847	0.682952083583	0.55207144298	0.482410702175
1367488_at	RGD1562348_predicted	Rn.8442	BM386411	similar to ankyrin repeat domain protein 17 isoform b (predicted)=chr14p22	0.00497512437811	419.4831079	356.6800697	255.0989331	369.8801186	412.9494947	263.7413522	234.9871036	285.5716495	280.955948	313.5381277	357.1058847	154.4089314	194.8349781	245.960093	141.5212447	135.4194642	154.5709806	190.037692	178.5132105	227.2940369	0.760046563665	0.602963520217	0.488307935305
1389014_at	Pbef1	Rn.7264	BI297612	pre-B-cell colony enhancing factor 1=chr6q16	0.00497512437811	506.1971719	401.9756602	213.1779664	599.4957455	443.1112238	169.6390453	208.6278161	325.8190433	182.1696726	186.4951545	264.2855243	134.9359903	79.0072301	257.9357568	113.5064635	156.3112252	104.3703364	75.60861189	123.1696993	253.6398647	0.495735521165	0.392646740913	0.329534960479
1389091_at	Usp3	Rn.164920	AI411205	ubiquitin specific peptidase 3=chr8q24	0.00497512437811	316.1597217	313.0176891	217.9463377	283.7829622	215.7977205	220.1207398	144.3543845	206.2530335	212.5166174	200.611019	179.3320536	116.9285874	178.4985064	220.8017625	151.0770273	90.15780914	107.8764481	55.68936032	164.0055722	187.1510345	0.730565498566	0.628673907641	0.449155887696
