Probe Set	Gene Symbol	UniGene ID	Representative Public ID	Gene Title=Chromosomal Location	Pvalue	CON1	CON2	CON3	CON4	CON5	BNF1	BNF2	BNF3	BNF4	BNF5	D3T1	D3T2	D3T3	D3T4	D3T5	OLT1	OLT2	OLT3	OLT4	OLT5	BNF(fold-change)	D3T(fold-change)	OLT(fold-change)
1379326_at	RGD1305679	Rn.16893 /// rn.16893	AI169837	similar to 9530008L14Rik protein /// similar to 9530008L14Rik protein=chr17p12	0.00497512437811	5503.681241	5594.076819	5555.549806	5099.224286	5837.43854	3339.306008	2938.649948	3593.359319	3612.110569	3784.666259	4339.829413	3835.570676	4417.713182	4267.200992	5254.768821	3466.719322	4244.045153	4094.994986	5477.064064	5111.31844	0.625882944776	0.801562398557	0.811676902995
1368520_at	Apoa4	Rn.15739 /// rn.15739	NM_012737	apolipoprotein A-IV /// apolipoprotein A-IV=chr8q22	0.00497512437811	5728.15978	4872.234985	6326.379167	4997.553617	5322.257143	1412.297511	861.8139273	2000.968347	1997.760442	2546.187911	4536.393865	3718.514726	3526.321309	5548.085556	2835.295071	4115.374195	3095.885157	3485.495597	4864.182118	2863.124956	0.32367462704	0.740078463226	0.676197117227
1367702_at	Acadm	Rn.6302 /// rn.6302	NM_016986	acetyl-Coenzyme A dehydrogenase, medium chain /// acetyl-Coenzyme A dehydrogenase, medium chain=chr2q45	0.00497512437811	4040.746667	3549.648512	3947.429405	3569.401389	3669.785311	2328.640411	1970.181232	2700.563806	2770.714529	2832.047407	3236.219078	2791.843623	3721.525717	2769.27043	3054.265495	3144.823404	2831.287229	2483.5959	3262.581442	3089.592153	0.671147670649	0.829371837054	0.78883054944
1373036_at	RGD1561455_predicted	Rn.3743	BF283621	similar to Ras GTPase-activating-like protein IQGAP2 (predicted)=chr18q12.1	0.00497512437811	2997.420698	2636.388688	2438.664505	2562.295215	2618.591733	1954.748642	1888.401266	2321.488759	1896.555112	2144.266252	2301.605072	2181.285265	2435.124265	2598.075841	2607.864995	2375.123934	2321.098416	2430.360581	2609.578508	2474.6052	0.770028082309	0.91478347155	0.921333598876
1374006_at	Kat3	Rn.195417	BI295878	kynurenine aminotransferase III=chr2q44	0.00497512437811	2758.665139	2310.923793	2205.887301	2174.596295	2445.907179	1344.740405	1453.833682	1647.745014	1533.540104	1860.609935	1697.642637	2102.222256	2445.42891	2030.531144	2103.986336	2050.218718	1868.912344	1797.663318	2024.730996	2022.901938	0.65908561826	0.872547830331	0.820817415169
1371448_at	---	Rn.96020	AI599295	CDNA clone IMAGE:7303896=---	0.00497512437811	2575.599179	2352.065775	1988.640598	2490.24113	2377.018407	1555.119263	1287.298714	1992.097163	1535.452918	1721.933879	1830.496805	1897.925503	2056.857441	2364.42437	2062.698106	2043.293595	1771.373026	1795.651607	1992.028275	1830.540909	0.686710844798	0.866664897072	0.800512182922
1387052_at	Gpt1	Rn.6318	NM_031039	glutamic pyruvic transaminase 1, soluble=chr7q34	0.00497512437811	2397.226829	2675.353472	2756.311164	2602.463907	3749.332948	732.7578133	373.1985372	1267.504444	535.7241575	1370.255452	1792.476637	2037.614591	2603.325895	2380.87077	2057.632586	1971.238947	1578.324385	2336.504078	1937.80737	2076.044251	0.301779455794	0.766670857836	0.69812683331
1383395_at	Agmat	Rn.7880	AI028979	agmatine ureohydrolase (agmatinase)=chr5q36	0.00497512437811	2305.84538	2256.799819	2505.699305	2095.600811	2230.176273	1377.855709	954.8101615	1504.728116	1442.843091	1557.346634	1687.501185	1689.73638	1921.482018	1940.956204	1796.976666	1581.926692	2191.058016	1491.46431	1768.172263	1783.383724	0.600097485242	0.793097772672	0.773732747796
1372676_at	Fahd1	Rn.3918	BI275774	fumarylacetoacetate hydrolase domain containing 1=chr10q12	0.00497512437811	728.103396	808.669103	692.135251	744.7302712	911.8007938	576.3148755	316.0186894	549.233526	523.0956745	448.8694709	498.0094858	667.6625098	600.9906917	660.602146	710.1589943	568.8663362	710.4278221	614.4423802	522.5202156	610.4433216	0.621173656623	0.807482494767	0.778985391306
1392654_at	Arl10	Rn.105801	BF413389	ADP-ribosylation factor-like 10=chr17p14	0.00497512437811	73.30553326	50.68969953	46.55720905	56.85932286	61.73104954	34.2107166	24.36478081	33.5964163	35.58159064	36.90809367	48.35249081	35.97736164	47.01089582	39.3676456	36.29213245	37.94484331	38.04577506	37.39434014	43.35597591	34.49520053	0.569481895833	0.715911017412	0.661389892924
