Probe Set	Gene Symbol	UniGene ID	Representative Public ID	Gene Title=Chromosomal Location	Pvalue	CON1	CON2	CON3	CON4	CON5	BNF1	BNF2	BNF3	BNF4	BNF5	D3T1	D3T2	D3T3	D3T4	D3T5	OLT1	OLT2	OLT3	OLT4	OLT5	BNF(fold-change)	D3T(fold-change)	OLT(fold-change)
1371715_at	MGC112883	Rn.55623	AI012212	LOC500651=chr6q23	0.00497512437811	10410.71078	8645.363087	6962.329464	8884.255141	9409.45651	6870.249893	5211.215317	9088.10495	7407.341983	6739.87972	5152.974829	4974.758168	4571.357744	5179.102299	6025.522818	4634.050176	5806.938623	6001.052725	7499.270982	8389.11571	0.797000817437	0.58457412535	0.729606976086
1370164_at	Hadha	Rn.3340 /// rn.3340	AA800240	hydroxyacyl-Coenzyme A dehydrogenase/3-ketoacyl-Coenzyme A thiolase/enoyl-Coenzyme A hydratase (trifunctional protein), alpha subunit /// hydroxyacyl-Coenzyme A dehydrogenase/3-ketoacyl-Coenzyme A thiolase/enoyl-Coenzyme A hydratase (trifunctional protein), alpha subunit=chr6q12	0.00497512437811	3316.891189	2691.00939	2576.424927	2399.451206	2381.33775	1705.222723	1622.613172	1848.148413	1775.746418	1785.93754	1414.927121	1124.541525	1514.770253	1356.759072	1578.755068	1281.274521	1545.481972	1107.394664	1745.900142	1842.542702	0.653766811414	0.522984899147	0.562852942441
1368146_at	Dusp1	Rn.98260	U02553	dual specificity phosphatase 1=chr10q12	0.00497512437811	3526.520058	1998.405725	1568.082262	4252.05735	2411.545558	847.4082059	593.7849475	2328.889042	1318.635608	1001.727951	284.0893789	186.4320758	100.7709453	798.4740548	990.533544	660.2037468	543.2434167	571.0818608	789.0556735	1417.138286	0.442728646991	0.171575688726	0.28936799895
1374718_at	---	Rn.1971	AA945915	Transcribed locus, strongly similar to XP_573295.1 PREDICTED: similar to deltex 3-like [Rattus norvegicus]=---	0.00497512437811	1786.200121	1527.314666	1506.786471	1741.581026	1972.883512	1363.332703	1145.624114	1121.241847	1305.475475	1567.817382	1211.207392	1117.968621	946.6382961	1053.031443	1154.93013	769.4141667	1208.95117	765.8727985	1168.793731	1431.049093	0.761999998178	0.642522128102	0.626154376926
1371378_at	Sui1-rs1_predicted /// RGD1559924_predicted /// RGD1560994_predicted /// LOC678808 /// LOC686076 /// LOC691877	Rn.154963	BM389078	suppressor of initiator codon mutations, related sequence 1 (S. cerevisiae) (predicted) /// similar to Eukaryotic translation initiation factor 1 (eIF1) (predicted) /// similar to suppressor of initiator codon mutations, related sequence 1 (predicted) /// similar to suppressor of initiator codon mutations, related sequence 1 /// similar to suppressor of initiator codon mutations, related sequence 1 /// similar to suppressor of initiator codon mutations, related sequence 1=chr10q32.1 /// chr3q41 /// chr5q13 /// chr20q13 /// chr8q24	0.00497512437811	1392.144905	1708.532896	1637.197587	1501.069364	1627.590613	1138.291001	978.7036121	1522.334374	1126.938976	1261.614394	1001.248268	1103.665516	1078.764518	753.1353341	1020.700353	1102.960607	1272.011404	749.8276433	655.6505542	843.2734737	0.766269021547	0.63020297489	0.587771295451
1369679_a_at	Nfia	Rn.10550	AB060652	nuclear factor I/A=---	0.00497512437811	1891.070234	1140.49305	1055.371446	1223.724261	1533.062193	1138.546564	762.156832	966.2293056	891.3069931	1029.44772	742.704366	775.7531717	874.4214074	773.0372398	869.7228048	692.2453853	921.0527943	1029.966015	997.5331427	922.6431459	0.699573709387	0.589684892356	0.666806896498
1384244_at	RGD1305387	Rn.134797	AA964752	similar to RIKEN cDNA 2610207I16=chr5q24	0.00497512437811	1485.513437	1473.168215	1341.244259	1601.796759	1492.542627	1025.0329	779.7833742	1147.259852	807.7073497	1141.92859	530.6120486	347.5649742	637.1120532	878.2866971	675.7069857	416.8929228	939.1322178	518.2079811	1269.357386	1107.60511	0.662907248931	0.415089618173	0.574931443077
1373692_at	LOC679725 /// LOC682955	Rn.11853 /// rn.11853	BM391907	similar to MASK-4E-BP3 protein /// similar to MASK-4E-BP3 protein /// similar to MASK-4E-BP3 protein /// similar to MASK-4E-BP3 protein=chr18p11	0.00497512437811	1215.858513	1213.58159	1319.943755	2632.237518	2248.540291	1036.109733	474.0625095	725.9985698	1415.548996	742.8111089	371.8815488	359.4922453	480.6993295	694.4331279	409.4248707	484.9402204	569.0314175	952.912472	462.3895307	546.4208621	0.509206094482	0.26835315624	0.349436617651
1367849_at	Sdc1	Rn.11176 /// rn.11176	NM_013026	syndecan 1 /// syndecan 1=chr6q14	0.00497512437811	1359.209551	1259.127707	1248.302432	1244.830251	1129.269719	780.628302	811.8026752	996.4979355	849.9480952	984.338835	536.2874912	458.2857094	635.3305448	591.7605137	893.2679033	589.3060773	667.0751114	656.7607925	1048.104085	1136.168756	0.708764679169	0.499128682192	0.656559165328
1371645_at	Sdf2_predicted	Rn.3965	BI284339	stromal cell derived factor 2 (predicted)=chr10q25	0.00497512437811	932.6211395	748.0414304	811.5869708	825.1654757	845.2732119	738.6507203	723.2130252	753.8946204	770.5532617	820.4176482	706.1223891	616.8987475	725.7140545	616.9903624	719.7271792	588.5450566	776.755441	506.9273834	720.4306358	749.3932974	0.91448820258	0.813285201059	0.802859025444
1383715_at	RGD1305703	Rn.22285	BI284371	similar to hypothetical protein D4Ertd89e=chr5q24	0.00497512437811	830.9419097	698.2441281	612.2339886	800.7845725	764.7120106	529.5906756	541.4333095	524.6321449	527.8597231	535.6309084	522.1189253	327.1682167	297.3286508	519.3750912	366.9378311	379.9551349	367.2504054	297.5802249	483.9102011	608.7288031	0.717347337862	0.548415011519	0.576604492241
1390023_at	LOC680039 /// LOC682082	Rn.2473	AI171686	hypothetical protein LOC680039 /// hypothetical protein LOC682082=chr14q21	0.00497512437811	754.0800741	680.4739316	661.228318	617.2166003	755.8406509	453.523855	416.1194626	644.3498068	433.6967215	450.2631567	250.8038739	265.0500018	375.632269	358.4836958	410.4475175	530.2301654	363.7486501	250.4271597	348.7784324	466.0350945	0.691283915218	0.478666517188	0.564805451447
1389351_at	LOC367314	Rn.153995	BM387864	similar to FLI-LRR associated protein-1=chr9q36	0.00497512437811	532.299914	624.3256712	473.7412613	701.141586	626.7305622	543.7992808	338.0518584	412.7001985	433.4789459	394.4069648	204.6621502	157.5032717	184.9055115	243.9215488	229.0866127	224.2464822	184.7117819	218.1745374	436.4253707	474.081268	0.717466456295	0.34482646491	0.519782019964
1376195_at	Spin /// LOC682571	Rn.199017	BI288682	spindlin /// similar to spindlin=chr17p14	0.00497512437811	455.6605065	435.7039641	421.0527532	421.6292312	416.2906635	374.0798642	397.7191322	431.8125678	376.0463861	336.9029001	339.8758215	312.2186408	207.7801187	375.917118	358.4113645	306.4376703	346.6417479	287.3633248	383.7027323	415.1506728	0.891283898655	0.741373550121	0.808848125783
1373437_at	Ppp1r8_predicted	Rn.16580	BI286565	protein phosphatase 1, regulatory (inhibitor) subunit 8 (predicted)=chr5q36	0.00497512437811	463.9325791	356.7400215	359.402859	373.9692397	553.7645906	342.6137387	292.0707122	336.9375226	316.3217631	383.6021734	261.3436542	313.5152526	316.7598329	244.2998281	291.8328182	251.409342	343.8473846	257.2319594	251.6212495	323.5274202	0.793025212485	0.6773626973	0.677308598335
1389524_at	Ythdf3_predicted	Rn.4014	AA997881	YTH domain family 3 (predicted)=chr2q24	0.00497512437811	557.0345654	326.5576228	449.5676536	391.5891156	414.0786185	309.3938535	256.828238	320.8559983	338.6364121	429.9381275	297.601321	234.1828013	197.5233509	303.0702939	295.386011	269.7459298	263.905539	254.16766	309.8811402	349.9210131	0.774093549221	0.620790470939	0.676829351936
1371697_at	Pnpla2_predicted	Rn.19196	BI278288	patatin-like phospholipase domain containing 2 (predicted)=chr1q41	0.00497512437811	540.0415481	474.4880299	548.9620111	416.682809	538.3351013	291.4815903	288.4448302	312.3875024	257.3375242	370.9638198	168.9668004	147.3860748	207.9598215	248.1709904	287.2644673	244.2186826	273.9076615	235.6488156	281.9396265	345.730383	0.60377587111	0.420783862301	0.548516957958
1382135_at	RGD1307882_predicted	Rn.30126	AI012683	similar to CG9346-PA (predicted)=chr8q31	0.00497512437811	373.0532816	391.3013852	346.1114346	346.2731192	476.083861	310.8317818	286.9921391	318.7101435	319.1357254	321.5966047	307.8783864	290.3724318	235.6423236	282.780715	298.6664474	211.7088405	347.1492109	295.3056663	309.6550334	309.1021869	0.805695259605	0.732265833161	0.762056782135
1383448_at	Dapk3	Rn.60353	AI029121	Death-associated protein kinase 3=chr7q11	0.00497512437811	590.9073063	440.4090414	421.2389565	457.2369917	523.8933993	266.9070031	312.235264	252.8738799	229.8059782	507.6104132	251.3392023	125.6226574	100.1164314	160.2706348	239.1985392	217.5580003	389.5845863	171.9753777	218.3117364	341.9327848	0.644878893563	0.360172830382	0.550343246107
1391306_at	Exosc4_predicted	Rn.28481	AI070952	Exosome component 4 (predicted)=chr7q34	0.00497512437811	365.8339207	237.9177026	192.3805596	219.908399	294.4559758	191.4909244	129.5372463	204.6431056	198.7032742	229.6333145	174.909127	117.1100165	122.4294383	125.5691737	166.9732371	161.3085758	128.6187663	207.2829812	189.4076482	153.168907	0.72797433873	0.539483288564	0.640815783579
1374892_at	Sat2_predicted	Rn.23795	AI410221	spermidine/spermine N1-acetyl transferase 2 (predicted)=chr10q24	0.00497512437811	331.4497586	252.4596621	245.9867384	251.7678888	263.6486068	173.4815156	178.0359809	180.3254513	195.5225059	159.7784886	102.1848878	156.5547419	147.2098545	113.2191345	190.7645731	99.23338061	204.6822111	78.66524266	218.0083213	193.878242	0.659433284301	0.527708699773	0.590544803763
1389538_at	Nfkbia	Rn.12550 /// rn.12550	AW672589	nuclear factor of kappa light chain gene enhancer in B-cells inhibitor, alpha /// nuclear factor of kappa light chain gene enhancer in B-cells inhibitor, alpha=chr6q23	0.00497512437811	225.8436389	223.5439051	305.660075	246.0615003	356.0685186	174.7081873	183.9510412	165.3511031	159.1011535	159.3168864	99.22356902	105.0109188	126.7279909	124.3982665	178.7583406	129.5502283	183.8584018	124.098584	126.3772859	182.3908446	0.620720787003	0.467233667953	0.549873003916
