Probe Set	Gene Symbol	UniGene ID	Representative Public ID	Gene Title=Chromosomal Location	Pvalue	CON1	CON2	CON3	CON4	CON5	BNF1	BNF2	BNF3	BNF4	BNF5	D3T1	D3T2	D3T3	D3T4	D3T5	OLT1	OLT2	OLT3	OLT4	OLT5	BNF(fold-change)	D3T(fold-change)	OLT(fold-change)
1390326_at	Ang1	unknown629	BF564217	angiogenin, ribonuclease A family, member 1=chr15p14	0.00497512437811	17348.57987	14378.2999	15840.5094	16882.89849	16307.30278	9959.582767	9875.657859	12035.09142	12562.96277	12473.89509	14041.70973	14222.16225	16466.50801	14633.49401	16250.18509	16146.62421	15254.34591	13057.17234	15502.3874	15121.12313	0.70466676378	0.936309004244	0.929716359551
1387234_at	Azgp1	Rn.5007	NM_012826	alpha-2-glycoprotein 1, zinc=chr12q11	0.00497512437811	12259.77167	11905.542	11370.10116	11188.16643	10961.90708	9694.597524	10092.67107	10774.76505	10426.55854	10523.52124	10904.29449	11957.38263	12488.4353	11552.28581	12308.56258	11306.79983	10272.60866	11370.10116	11762.3379	11052.12727	0.892982185058	1.02644464863	0.966689828321
1373337_at	LOC680021 /// LOC683694	Rn.7815	AI412065	similar to glyoxylate reductase/hydroxypyruvate reductase /// similar to glyoxylate reductase/hydroxypyruvate reductase=chr5q22	0.00497512437811	6959.9903	6560.863043	6576.417932	5967.912757	6485.433342	4536.364528	4859.006544	6218.151966	5398.530843	5221.918623	6207.527189	6611.101137	7129.915879	7230.487121	7458.416302	7583.580312	6968.064969	6501.975209	6763.145282	6723.973717	0.80594393042	1.06411031256	1.06113930474
1370375_at	Gls2	Rn.10202 /// rn.10202	J05499	glutaminase 2 (liver, mitochondrial) /// glutaminase 2 (liver, mitochondrial)=chr7q11	0.00497512437811	5299.700441	5389.239848	4234.684025	4473.301581	4525.243973	1920.663572	1372.541732	3264.063276	2047.842959	1840.536392	4658.413308	5007.917985	5677.946027	4904.929109	4605.476196	5520.646846	3849.113186	4840.971985	4105.67991	4383.204243	0.436651356822	1.03898111092	0.948894531527
1369502_a_at	Amy1 /// Amy2 /// LOC499694	Rn.67070	NM_031502	amylase 1, salivary /// amylase 2, pancreatic /// similar to amylase 2, pancreatic=chr2q41	0.00497512437811	5368.938151	2588.583965	3707.211091	3411.699062	4172.313101	2805.916866	1952.604953	2218.546997	3280.693976	2687.688005	4429.628365	4882.128051	5495.137631	3902.098254	4201.832975	4040.182199	4864.791033	3497.434855	4070.631782	4557.061325	0.672534783341	1.19025031687	1.09254399649
1387223_at	Aadat	Rn.11133	NM_017193	aminoadipate aminotransferase=chr16p12	0.00497512437811	5116.76507	4446.247522	3506.447616	4059.851014	4039.683247	2389.957934	1562.38001	2870.790985	2844.19777	2937.551053	4703.414978	3454.08586	4716.513462	4840.447682	4049.63793	3966.1612	3352.635742	3095.085117	4357.040535	4514.393243	0.595440552004	1.02811212615	0.911017094612
1377971_at	LOC680227	Rn.136450	BG378771	LRRGT00193=chrXq31	0.00497512437811	3306.682311	3390.020471	3789.207238	3422.502785	3907.753175	2629.427767	2420.505304	2762.352354	2184.518866	2862.951887	3365.764919	5245.834654	4736.818244	3722.882583	4352.485813	3983.877579	4024.60369	3179.335633	3720.251011	3844.167703	0.721802670251	1.20249139108	1.05254046449
1394112_at	Hao1_mapped	Rn.126636	AA945123	hydroxyacid oxidase 1 (mapped)=chr3q36	0.00497512437811	3713.287798	3126.031412	3184.63139	3173.718422	2997.633582	2255.691601	2397.017423	2619.725635	2600.185851	2534.113417	3568.364685	3165.599023	3370.15486	3104.777139	4298.730497	3151.389409	3614.980852	2871.315327	3603.796546	4146.592241	0.766069904982	1.08103112563	1.07364924263
1388960_at	---	Rn.152024	AI412958	Transcribed locus=---	0.00497512437811	2998.225128	3031.276018	3233.458749	3092.237683	3150.972461	2166.960244	2135.299199	2956.296284	2556.847163	2421.860211	3070.476338	2828.794226	3477.387629	2969.760927	3057.84266	3399.987554	2779.554568	3110.668087	3271.384023	3262.326451	0.78918669602	0.993427889753	1.0204918844
1370836_at	Serpina4	Rn.11152	U51017	serine (or cysteine) proteinase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 4=chr6q32	0.00497512437811	3811.044477	2770.137379	2600.470614	2688.59216	3006.385879	1919.411837	1854.959638	2320.725271	2395.4257	2325.884143	3311.613868	4050.915567	3789.63987	3670.272539	2563.34152	3512.68112	2832.910032	2564.067382	2723.813576	2640.590991	0.727073686643	1.16866405692	0.959495706529
1368794_at	Haao	Rn.48675	NM_020076	3-hydroxyanthranilate 3,4-dioxygenase=chr6q12	0.00497512437811	3035.58968	2574.650144	2833.511122	2198.347438	2898.258859	1799.444087	2092.71617	2234.077301	2042.608771	2051.744428	2654.94859	2886.387139	2938.502275	3171.127392	3158.502743	3589.108297	3011.021136	2412.486025	2739.054506	2490.273529	0.754824305857	1.09372802159	1.0518144564
1368181_at	Mthfd1	Rn.1114	NM_022508	methylenetetrahydrofolate dehydrogenase (NADP+ dependent), methenyltetrahydrofolate cyclohydrolase, formyltetrahydrofolate synthase=chr6q24	0.00497512437811	3119.273912	2771.274415	2460.403572	2884.850297	3435.858768	1611.744863	1626.248454	1850.929628	1900.117184	1925.342547	3379.63177	2728.930562	2735.205342	2840.098243	2770.786127	2903.937685	2470.717195	2399.98155	2472.062409	2914.414131	0.607591921451	0.985208973917	0.897043150213
1370278_at	Atp5d	Rn.3879 /// rn.3879	U00926	ATP synthase, H+ transporting, mitochondrial F1 complex, delta subunit /// ATP synthase, H+ transporting, mitochondrial F1 complex, delta subunit=chr7q11	0.00497512437811	2998.18504	2366.274602	2744.920937	2349.818969	2444.19496	1603.912885	1913.023207	1912.761617	1988.158347	1982.264055	2965.316865	3002.62995	3181.747447	2244.181478	2711.55615	3437.734255	2655.238909	1913.85287	2477.124492	2683.489895	0.728499783927	1.09315667914	1.02046329071
