Probe Set	Gene Symbol	UniGene ID	Representative Public ID	Gene Title=Chromosomal Location	Pvalue	CON1	CON2	CON3	CON4	CON5	BNF1	BNF2	BNF3	BNF4	BNF5	D3T1	D3T2	D3T3	D3T4	D3T5	OLT1	OLT2	OLT3	OLT4	OLT5	BNF(fold-change)	D3T(fold-change)	OLT(fold-change)
1371783_at	LOC290549	Rn.103178	AI009936	selenoprotein K=chr16p16	0.00497512437811	2679.555291	2099.802276	2208.265603	2291.44733	2323.998223	1839.460498	2386.259523	1875.54683	2260.378505	2020.277688	2958.907477	3035.572006	3479.22465	3224.91263	2807.764325	3448.877807	2648.891599	1870.992954	2521.471477	2503.577794	0.894756662384	1.33640345138	1.11985992165
1367604_at	Crip2	Rn.4267	NM_022501	cysteine-rich protein 2=chr6q32	0.00497512437811	2390.56096	1757.849814	2675.103713	1783.733217	1982.405033	1428.83395	2804.645181	940.2611238	1611.168157	1996.951072	3408.961711	3331.252973	3677.29525	2778.424939	3585.549626	2656.56239	2903.1695	1727.715314	3215.950934	3225.211777	0.829286823837	1.58470583652	1.29641738553
1367945_at	Atox1	Rn.11992	NM_053359	ATX1 (antioxidant protein 1) homolog 1 (yeast)=chr10q22	0.00497512437811	2577.681502	1933.056245	2248.986834	2089.562202	2541.116283	1998.305135	2334.712047	1929.221329	1957.186892	1839.370778	2811.655456	2796.129395	3867.878657	2940.388033	2770.731276	3579.786049	2509.784781	2116.860054	2392.5235	2607.554353	0.883093962761	1.3332963486	1.15944173885
1398829_at	Fkbp1a	Rn.80611	AI598372	FK506 binding protein 1a=chr3q41	0.00497512437811	2461.36845	1649.257717	1653.51922	1823.835201	1851.707346	1738.538306	1950.438401	1626.316732	1860.437578	1856.626834	2486.497922	2311.985621	2904.005982	2564.848507	2479.842965	2546.542659	2017.748714	1817.784271	2278.164771	2059.390681	0.956849200329	1.35038161072	1.13559168173
1389265_at	Gbe1	Rn.29938	BI284270	glucan (1,4-alpha-), branching enzyme 1=chr11p11	0.00497512437811	2322.308967	1515.909624	1327.958687	1841.143168	2160.779332	1592.351632	752.5572561	1355.855663	1367.728953	1394.859224	3722.505848	3252.438698	3078.652781	3852.370166	1840.497341	2331.81017	1651.795649	1408.525844	2175.072644	2417.56248	0.704982808282	1.71752764644	1.08907702019
1368399_a_at	Pgcp	Rn.17112	NM_031640	plasma glutamate carboxypeptidase=chr7q22	0.00497512437811	1853.469809	1727.249765	1555.304688	1383.36416	1495.960928	1353.321165	1318.206359	1652.928128	1608.913824	1772.934927	2272.617135	1954.690055	2081.706815	2316.184672	2466.847575	1780.263293	1892.943611	1526.168902	1827.854919	2064.029035	0.961443359047	1.38385063054	1.13423125593
1377060_at	Mccc2	Rn.33635	AI410674	methylcrotonoyl-Coenzyme A carboxylase 2 (beta)=chr2q12	0.00497512437811	961.2180375	731.2048741	508.3679326	751.8210358	904.1535454	668.8426828	546.31564	716.8094043	614.5432584	889.0421232	1225.620451	1085.125506	1225.88754	1377.452372	926.5258444	792.2820415	930.9230768	756.7084247	821.0713799	1014.308621	0.890786119911	1.51438085265	1.11888929399
1375163_at	Rab11b	Rn.124832	BI275870	RAB11B, member RAS oncogene family=chr7q12	0.00497512437811	754.7728498	672.9013587	899.0654616	760.0249033	721.4492153	722.4503538	755.3734755	630.9516285	735.6641203	760.9837133	1143.129758	955.1334325	1176.234968	1045.427602	1074.340034	833.6181113	986.6520915	718.429784	997.5667105	901.2448837	0.946749182543	1.4164818715	1.16524749586
1391056_at	RGD1562954_predicted	Rn.16371	AA817695	Similar to aldo-keto reductase family 1, member C12 (predicted)=chr17q12.3	0.00497512437811	1115.12533	564.4913712	317.8354755	434.5753702	932.8534628	348.5570188	125.69067	607.334632	483.8190888	315.0501925	1415.622115	1163.796099	1179.53826	1400.89327	735.8289303	973.7340315	676.2719737	611.4556937	533.9167546	651.1835419	0.558846389123	1.75212099843	1.02427455398
1388541_at	---	Rn.12649	BE116383	Transcribed locus, weakly similar to XP_529532.1 PREDICTED: hypothetical protein XP_529532 [Pan troglodytes]=---	0.00497512437811	470.4152617	274.6206673	288.6251607	264.9961437	361.4509605	317.00611	294.5544664	240.0519911	243.3608824	313.4692106	572.0056202	627.6923096	677.7173422	583.7904661	498.6975949	628.1313575	453.1894496	324.5239065	429.6389949	426.8881017	0.848404137559	1.78295808904	1.3627857621
1391270_at	Cnnm3_predicted	Rn.50710	BE112177	Cyclin M3 (predicted)=chr9q21	0.00497512437811	353.8586777	260.5411893	295.2990013	211.9378097	295.2922246	231.1705615	268.4845237	241.9981751	240.2009357	287.7895505	378.9664362	372.6261623	390.9407729	328.1429508	368.9926525	309.4519642	306.8269124	266.7520361	332.8880303	311.5279642	0.896053248805	1.29834952998	1.07799827105
