Probe Set	Gene Symbol	UniGene ID	Representative Public ID	Gene Title=Chromosomal Location	Pvalue	CON1	CON2	CON3	CON4	CON5	BNF1	BNF2	BNF3	BNF4	BNF5	D3T1	D3T2	D3T3	D3T4	D3T5	OLT1	OLT2	OLT3	OLT4	OLT5	BNF(fold-change)	D3T(fold-change)	OLT(fold-change)
1387759_s_at	Ugt1a1 /// Ugt1a6 /// Ugt1a7 /// Ugt1a8 /// Ugt1a2 /// Ugt1a3 /// Ugt1a10 /// Ugt1a5	Rn.26489	J02612	UDP glycosyltransferase 1 family, polypeptide A1 /// UDP glycosyltransferase 1 family, polypeptide A6 /// UDP glycosyltransferase 1 family, polypeptide A7 /// UDP glycosyltransferase 1 family, polypeptide A8 /// UDP glycosyltransferase 1 family polypeptide A2 /// UDP glycosyltransferase 1 family polypeptide A3 /// UDP glycosyltransferase 1 family polypeptide A10 /// UDP glycosyltransferase 1 family, polypeptide A5=chr9q35-q36 /// chr9q35	0.00497512437811	17820.23337	17074.71041	15897.04978	19066.44337	18171.67931	23795.2729	22018.99696	22668.9439	25014.24122	24756.07796	20250.86581	15325.77723	15612.98102	17335.77412	13480.21083	16145.03424	12085.15587	14204.38285	14627.84475	17358.39382	1.34333041908	0.931563111724	0.845401718284
1377758_at	Hsd17b13	Rn.25104	BF415386	hydroxysteroid (17-beta) dehydrogenase 13=chr14p22	0.00497512437811	1577.930754	1495.666586	1182.01097	1484.406461	1365.801047	1888.757724	1822.119433	1760.721542	1929.988318	1948.733578	1348.602208	1384.831365	1096.350232	1337.960992	1228.839133	1116.799689	1005.392149	1168.888984	1057.810371	1339.749303	1.31586869608	0.900189942131	0.800561208129
1372600_at	RGD1561069_predicted	Rn.163412	BI289613	similar to F-box only protein 31 (predicted)=chr19q12	0.00497512437811	1415.795333	953.9283146	1013.811821	1431.820743	1533.534566	1735.455696	1457.859012	2309.325547	1125.592145	1752.138204	774.6108778	843.38655	1087.744141	1342.546395	996.6360773	912.0784677	879.9410133	586.0799838	834.6852011	1018.141449	1.31997397617	0.794615030849	0.666403985059
1376652_at	C1qa	Rn.105647	BF418957	complement component 1, q subcomponent, alpha polypeptide=chr5q36	0.00497512437811	704.2436744	636.4721449	1116.753716	656.9387189	942.6039704	1551.791012	1949.696691	1060.283081	1351.349947	1248.182392	871.9986535	472.4554008	777.9597716	462.6442423	668.5381243	600.4108559	460.3021806	307.9242783	440.1551241	944.5979609	1.76516675981	0.801968545417	0.6786744154
1371352_at	Hmgn2	Rn.3517	BM391736	high mobility group nucleosomal binding domain 2=chr5q36	0.00497512437811	770.0961261	833.4030283	827.6474473	618.2974627	903.2978176	1007.0065	930.55978	854.7678794	993.9423206	1031.275895	806.4271792	597.8352191	733.3529234	669.4929369	759.3547011	748.3746888	615.7455982	674.9834258	736.4910535	691.0857029	1.21878749456	0.902275702833	0.877031835796
1382013_at	---	unknown373	AI071118	---=---	0.00497512437811	769.665191	509.4229946	351.2231742	472.1596817	457.5282656	874.2557637	837.8460197	877.0454188	1114.093214	1008.967142	702.0334133	282.0860997	279.8229154	427.7836025	266.1324507	258.2168896	270.4043389	237.1203862	341.5162327	701.7029182	1.84070657563	0.764788676376	0.706625490321
1373933_at	Rapgef2_predicted	Rn.23121	BF407276	Rap guanine nucleotide exchange factor (GEF) 2 (predicted)=chr2q32	0.00497512437811	424.2932506	449.1309233	487.246506	516.8499718	532.4335006	623.6478075	611.6160406	519.6511889	651.6549354	586.2592441	468.1062411	273.5673657	320.6591354	492.7842684	290.2069255	263.6313308	323.3173348	244.0843855	365.5066775	440.7055341	1.24186147427	0.765709146101	0.679367805042
1390392_at	RGD1309602_predicted	Rn.19476	BI301527	similar to RIKEN cDNA 2500001K11 (predicted)=chr13q11	0.00497512437811	289.4507978	359.3523873	254.3540775	311.7785339	303.0922055	425.307893	372.0986771	394.6810481	407.7308794	323.5894625	287.9762984	290.7377637	188.455193	290.3859324	175.2280918	242.2541547	289.3842312	197.2952658	261.1540806	200.2720664	1.26704379469	0.812095216739	0.78414877534
1373818_at	Kctd12_predicted	Rn.13832	AI408351	Potassium channel tetramerisation domain containing 12 (predicted)=chr15q22	0.00497512437811	258.1492608	262.374721	302.8929169	248.8287411	349.0674072	627.7277215	487.1538992	411.2849359	477.9791476	405.1976756	275.4608627	70.52375372	184.8986272	306.7187973	201.5156907	165.0470722	136.8848689	146.9557465	196.3449088	259.833249	1.69515321405	0.731097018924	0.636781493922
1380561_at	Iars2_predicted	Rn.198965	BI287928	isoleucine-tRNA synthetase 2, mitochondrial (predicted)=chr13q26	0.00497512437811	161.3438246	115.0395794	96.2454777	62.09271346	133.2507618	837.0146298	825.6248878	344.3653774	723.462965	1345.81291	165.647575	71.16355038	42.45210771	21.01407756	74.10840157	23.28291627	78.04273972	31.08225017	51.29938674	132.420416	7.17689993192	0.659161854679	0.556589955525
