Probe Set	Gene Symbol	UniGene ID	Representative Public ID	Gene Title=Chromosomal Location	Pvalue	CON1	CON2	CON3	CON4	CON5	BNF1	BNF2	BNF3	BNF4	BNF5	D3T1	D3T2	D3T3	D3T4	D3T5	OLT1	OLT2	OLT3	OLT4	OLT5	BNF(fold-change)	D3T(fold-change)	OLT(fold-change)
1388310_at	Sui1-rs1_predicted	Rn.137199	AI012372	suppressor of initiator codon mutations, related sequence 1 (S. cerevisiae) (predicted)=chr10q32.1	0.00497512437811	8645.401619	8081.406902	7881.040283	7264.773988	7913.38948	7715.072399	6859.853115	7728.222899	7979.611373	7570.574189	7057.572017	6867.375618	6383.468015	6398.365891	6288.330853	6361.627795	6719.014787	5048.266404	5971.535527	6195.494492	0.951423171446	0.829314387389	0.761472117333
1387116_at	Dnajb9	Rn.29778	NM_012699	DnaJ (Hsp40) homolog, subfamily B, member 9=chr6q16-q23	0.00497512437811	2860.049121	2393.064887	1764.344856	2670.226727	2676.870905	2193.110669	2185.708074	2263.135657	2695.243719	2444.188284	2343.829483	1567.684905	1348.001914	2012.926487	496.3658771	1352.497423	482.6594806	331.7133612	534.5622782	957.698674	0.952835340824	0.628312763876	0.29593711818
1388953_at	Gnl3	Rn.4110	AA892598	guanine nucleotide binding protein-like 3 (nucleolar)=chr16p16	0.00497512437811	2364.632486	1464.509585	1840.87094	1380.82178	1684.849766	1639.191996	1229.906672	2250.682536	1875.591356	2476.070883	1396.210431	1409.328214	1261.323207	1220.706565	808.8403565	1252.272285	970.5170492	592.0875131	783.4185305	998.1414092	1.08422452542	0.697874188762	0.526167898693
1371479_at	Mettl7a	Rn.3341	AA946026	methyltransferase like 7A=chr7q36	0.00497512437811	1834.00967	1656.657921	1113.732625	1867.948144	1894.361224	1590.648908	1103.170303	2005.917519	1273.744287	1574.100196	1278.081225	1001.667008	1033.104194	1132.880882	738.5149003	935.2251999	670.3009457	447.7217805	614.7728901	872.1544037	0.902096712838	0.619628081655	0.423126341886
1372564_at	Ets2_mapped	Rn.164554	AI411375	v-ets erythroblastosis virus E26 oncogene homolog 2 (avian) (mapped)=chr11q11	0.00497512437811	1296.14512	1045.35351	1145.0433	912.7268494	1026.37071	1225.626465	1171.26168	1270.305032	1051.950628	1355.277119	668.8989855	485.2907102	781.2288114	669.2003334	630.7928364	427.1702542	637.6186466	376.4242954	630.3784724	549.9527186	1.11957695233	0.596318956175	0.48317703237
1393248_at	Btn2a2_predicted	Rn.157952	BF407833	Butyrophilin, subfamily 2, member A2 (predicted)=chr17q11	0.00497512437811	1023.617963	830.9317791	693.4687254	822.7980457	812.8373041	952.9525862	748.4370022	743.4356257	842.2256113	748.4909165	622.1086453	593.3746428	488.1800687	667.4721579	471.2844881	440.8803114	587.4756365	443.9142039	520.0334377	468.9067699	0.964597435192	0.679410899402	0.588292068819
1383133_at	---	Rn.18130	BI295765	Transcribed locus=---	0.00497512437811	930.9368572	764.0943196	660.9359937	536.5637296	821.2220868	1617.689862	1920.112053	633.7967831	1271.68128	626.7362184	394.5624035	423.9279013	408.8248581	367.8826419	211.9261589	191.4039567	256.104504	234.285372	166.1608615	296.8833458	1.63446955624	0.486603166682	0.30826984025
1383207_at	RGD1305001_predicted	Rn.159763	BE103628	similar to AL023001 protein (predicted)=chr10q11	0.00497512437811	909.0156516	680.8599933	525.5756927	620.7618523	741.9898333	547.7951361	505.1527195	633.7039338	604.693106	748.5653	528.098662	490.0265169	465.1846813	533.348843	521.0509383	284.10467	458.332103	357.1611185	473.5312552	405.5074925	0.873988716335	0.729603655846	0.568867494509
1371350_at	LOC683283	unknown54	AI412159	similar to S-adenosylmethionine synthetase isoform type-2 (Methionine adenosyltransferase 2) (AdoMet synthetase 2) (Methionine adenosyltransferase II) (MAT-II)=---	0.00497512437811	815.0491129	678.4919017	621.4431567	470.2701347	608.5654964	884.8113097	604.9876102	681.5424424	577.7852999	766.4720709	357.6701348	395.9316967	359.2912082	438.9741687	282.2504565	324.741611	336.228459	262.1595114	348.675796	354.2570758	1.10075049646	0.574270866353	0.50912780113
1381903_at	Fbxo33_predicted	Rn.198744	AW533341	F-box only protein 33 (predicted)=chr6q23	0.00497512437811	777.3235215	484.3134843	371.7403318	589.5583099	687.4231685	490.8102119	357.932525	430.9531134	468.5462346	509.2586786	420.2915844	386.0944987	392.1516287	384.2648862	332.550968	213.1576221	271.7514594	235.6413936	361.6057677	373.0594085	0.775677813708	0.658115953081	0.500012453207
