Probe Set	Gene Symbol	UniGene ID	Representative Public ID	Gene Title=Chromosomal Location	Pvalue	CON1	CON2	CON3	CON4	CON5	BNF1	BNF2	BNF3	BNF4	BNF5	D3T1	D3T2	D3T3	D3T4	D3T5	OLT1	OLT2	OLT3	OLT4	OLT5	BNF(fold-change)	D3T(fold-change)	OLT(fold-change)
1371099_at	---	Rn.107069	U07886	Polymeric immunoglobulin receptor AATTAA-containing 3'UTR Group 1 mRNA sequence=---	0.00497512437811	16673.0411	15325.03396	15923.80192	13998.50161	15969.7228	14221.71914	16909.03	14601.0416	14321.26995	16433.68297	17969.82639	22824.44532	20942.0922	18783.62681	19594.02465	19123.56959	17359.77465	18168.89286	16814.13056	16928.35339	0.981982848848	1.28532398319	1.13486462943
1368245_at	Upb1	Rn.11110	NM_053845	ureidopropionase, beta=chr20p12	0.00497512437811	9600.246006	7091.695517	7326.459493	8548.184017	9518.851303	7223.578961	8142.679201	7720.336205	8886.80268	9885.069062	14124.57228	14451.31754	14937.11316	12514.32633	13107.85901	12872.17121	12456.57141	11119.78112	10049.97046	11196.60517	0.994606917576	1.64273426484	1.37090415101
1398839_at	Txn1	Rn.29777 /// rn.29777	NM_053800	thioredoxin 1 /// thioredoxin 1=chr5q24	0.00497512437811	7198.511135	6117.450427	7355.366327	7164.824444	7896.040422	7964.892363	7279.736067	6806.770487	7624.236625	8671.21241	12614.40056	12746.72196	12332.77297	12296.54915	10745.6359	12670.20872	10261.18117	6888.67018	9409.544103	10596.66171	1.07317365645	1.69975800132	1.39443627836
1370918_a_at	Atp5c1	Rn.63959	BI275939	ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1=chr17q12.3	0.00497512437811	6958.47168	7385.903204	7816.328739	7211.906263	7807.630809	8068.303676	6805.979875	7577.432342	7649.936993	7707.012577	8966.364353	9664.072751	10729.35217	9510.737814	8595.528549	9091.548032	8039.329574	8453.609291	8108.443245	7868.443766	1.01690211672	1.27664734681	1.11783498792
1388699_at	Man2b1	Rn.102840	BE114558	mannosidase 2, alpha B1=chr19q11	0.00497512437811	4345.739406	4839.500383	4335.042974	4272.999521	4781.787322	4473.923864	4027.17913	4648.100122	4287.45909	4290.817335	5201.219363	6470.067912	6691.913213	6995.148212	5589.895509	6573.614095	5075.120037	4582.002117	5099.718293	4403.522616	0.962454597935	1.3709036007	1.13992902822
1368378_at	Fthfd	Rn.2328	NM_022547	formyltetrahydrofolate dehydrogenase=---	0.00497512437811	2300.392797	1852.99	2015.123299	1656.138302	2415.657896	2059.239561	1963.979166	2073.129179	2375.054494	3082.385203	11181.99419	11233.8136	10561.7334	8062.139158	5604.55227	10602.21469	3857.821402	3409.637925	3430.773745	5243.05869	1.12826626317	4.5549663749	2.59206278193
1372241_at	Oaz1	Rn.266	AI411388	ornithine decarboxylase antizyme 1=chr7q11	0.00497512437811	4770.547984	3606.843598	4061.547862	3729.199983	3688.009432	3766.93546	4338.26907	3547.965264	4395.178247	4567.551879	5911.396313	5404.302669	6142.482811	5232.359093	6498.260573	4662.955124	5314.121286	3846.869064	5256.161504	5840.618144	1.03826276014	1.47001322695	1.255063371
1369671_at	Otc	Rn.2391	K03040	ornithine transcarbamylase=chrXq13	0.00497512437811	3385.315666	2979.504085	2476.916588	2808.538394	3316.617241	2563.068942	2357.954068	2672.754476	2728.294091	3307.808273	6951.417645	5380.278359	5017.264637	5824.261394	4016.091879	4492.539802	3670.688691	4233.305822	3684.096382	5187.652834	0.910668686169	1.8166305978	1.42102205107
1390591_at	Slc17a3	Rn.16357 /// rn.16357	AI169163	solute carrier family 17 (sodium phosphate), member 3 /// solute carrier family 17 (sodium phosphate), member 3=chr17p11	0.00497512437811	2673.862327	1756.758325	1749.418779	1737.265178	1972.025826	2388.166405	1640.140215	2129.107369	2364.284003	2836.419885	6144.059874	7551.178208	9267.994611	6571.517127	4003.968253	6557.489831	3972.648516	3175.304121	4471.378131	3543.418226	1.14852243553	3.39140433151	2.19633057746
1393403_at	G6pc3	Rn.66254 /// rn.66254	AI058911	Glucose 6 phosphatase, catalytic, 3 /// Glucose 6 phosphatase, catalytic, 3=chr10q32.1	0.00497512437811	3579.605414	2538.990304	2322.771593	2693.978777	2849.206004	2552.038397	2031.699515	2814.11295	2858.393989	2898.014584	5242.501632	4656.933514	4764.075957	4464.56788	4210.478347	3150.105672	3608.968561	3342.655336	3689.744798	4238.477579	0.940627869127	1.66888128962	1.28927632629
1370808_at	Cyb5r3	Rn.35994 /// rn.35994	J03867	cytochrome b5 reductase 3 /// cytochrome b5 reductase 3=chr7q34	0.00497512437811	1855.700653	1570.325773	1402.221281	1493.081746	1828.478896	1348.362534	1078.371471	1604.76392	1290.669166	1798.310144	3535.833217	3211.823458	3922.614978	3087.887913	2633.749865	2964.963029	2170.951228	2141.681158	2065.096395	2156.618657	0.873698733771	2.01132452802	1.41099151962
1375944_at	Acss2_predicted	Rn.3514 /// rn.3514	AA849497	acyl-CoA synthetase short-chain family member 2 (predicted) /// acyl-CoA synthetase short-chain family member 2 (predicted)=chr3q42	0.00497512437811	1498.248371	1092.746264	1234.402677	1167.034059	2145.736015	960.6011577	1072.381254	1181.279277	1273.97189	1078.743925	3428.412127	3172.485621	3857.777521	3884.773096	3127.074077	3841.829158	1708.180424	1963.784696	2104.028965	2002.227275	0.779888899022	2.44748007398	1.62787588041
1394456_at	---	Rn.168623	AW525722	Transcribed locus=---	0.00497512437811	1120.078662	1195.021203	1602.290299	1175.447053	1699.319661	1134.295644	968.4801719	1142.672992	1072.395764	1796.556622	2366.319953	2403.72757	2467.700205	2399.937467	2101.765081	2360.302444	1944.358619	1986.77008	2202.704912	2294.632102	0.900214954355	1.72838326424	1.58841563156
1367790_at	Snd1	Rn.36148	NM_022694	staphylococcal nuclease domain containing 1=---	0.00497512437811	1382.975401	949.0831912	1015.413048	1017.842868	1175.473688	967.2989047	916.9899862	1054.49636	934.264578	1199.550908	1630.966914	1434.346025	1859.292417	1662.146604	1655.393669	1615.12068	1558.464687	1180.718671	1454.373094	1474.343853	0.915501650177	1.48754028076	1.31443771664
1370067_at	Me1	Rn.161920	NM_012600	malic enzyme 1=chr8q31	0.00497512437811	500.6254826	313.1621215	292.4114502	387.7767481	445.919897	554.1088227	308.6343618	380.1229272	527.3954462	743.0134756	3706.204107	2611.951929	2514.931552	3010.164845	916.1558417	2036.521641	779.0440761	562.4570219	785.8248258	960.9116588	1.29557224869	6.57736819492	2.6417704958
1371410_at	RGD1564058_predicted	Rn.98317	AI599071	similar to cDNA sequence BC056474 (predicted)=chr19q11	0.00497512437811	902.3975346	917.2985926	824.1474654	863.1530929	829.1248485	787.1959893	689.9374465	843.7593524	851.6732789	895.9588979	1453.542903	1301.550776	1463.903632	1390.950891	1116.089023	1133.413967	1032.467411	829.0894773	1141.18192	962.7489604	0.938286653891	1.55116436942	1.17591301252
1390388_at	Fech_predicted	Rn.92711	BF283951	ferrochelatase (predicted)=chr18q12.1	0.00497512437811	868.2383004	436.2936228	495.5274297	582.5602347	683.5122775	744.8632014	552.9093395	556.368637	777.7572074	841.767018	1352.455518	1103.517329	1048.46429	1151.650865	1034.542186	992.9556627	1142.22469	588.2789068	820.5039387	934.6693603	1.13291455036	1.85596394362	1.46067839074
1374524_at	Scly	Rn.23954	BM384384	selenocysteine lyase=chr9q36	0.00497512437811	709.7773232	415.6717203	722.5372988	466.1056611	621.6814873	472.2985663	399.2897283	447.939289	459.9803428	535.2204707	1274.789141	1441.880124	1524.404366	1273.270006	1015.024117	1483.183269	841.3948765	644.9734573	769.6106867	885.5564699	0.788456059172	2.22407068348	1.57529822176
