Probe Set	Gene Symbol	UniGene ID	Representative Public ID	Gene Title=Chromosomal Location	Pvalue	CON1	CON2	CON3	CON4	CON5	BNF1	BNF2	BNF3	BNF4	BNF5	D3T1	D3T2	D3T3	D3T4	D3T5	OLT1	OLT2	OLT3	OLT4	OLT5	BNF(fold-change)	D3T(fold-change)	OLT(fold-change)
1386785_a_at	LOC680227	Rn.136450	BF559982	LRRGT00193=chrXq31	0.00497512437811	5171.915755	5286.943596	5125.2064	5582.144634	6124.545623	4385.961583	3419.518786	4376.219329	3882.506326	4591.858181	5526.105539	5799.237187	6273.831426	5516.12265	5500.875668	4691.009574	5090.344212	3831.402719	5324.527129	5911.07844	0.756888676845	1.04856649855	0.910504716935
1389023_at	RGD1311563	Rn.23748	AI599504	similar to Oligosaccharyl transferase 3 CG7748-PA=chr8q32	0.00497512437811	4043.377365	3521.613267	3344.420718	3584.25034	4925.281338	2978.650707	2710.519837	2819.27808	2991.574882	2912.958656	4459.483745	4702.007908	4263.395294	4101.22884	3750.347828	3323.468673	3190.4343	2959.967541	3619.486274	3920.574529	0.742212495357	1.09565508196	0.876151255631
1377375_at	Aass_predicted	Rn.198671	AA944898	aminoadipate-semialdehyde synthase (predicted)=chr4q22	0.00497512437811	2532.926661	2400.571847	2022.502022	2762.131328	3306.841426	1038.483263	1739.173852	889.9103195	1308.239904	1936.518502	3650.029959	2658.526054	3032.147541	3151.969873	2491.816508	2350.739828	1809.280278	1834.859181	2911.246692	2721.063162	0.530697890106	1.1504430457	0.892684298653
1367839_at	Fdft1	Rn.154404 /// rn.154404	NM_019238	farnesyl diphosphate farnesyl transferase 1 /// farnesyl diphosphate farnesyl transferase 1=chr15p12	0.00497512437811	1592.060041	1525.627332	2206.902442	1604.186988	2329.223235	619.5598017	1909.353613	918.1402504	1428.319445	894.0561875	2093.700011	2244.577617	2789.586051	2115.499486	2701.915404	2593.302633	1936.757512	1477.643912	1668.573578	1748.661877	0.623183114487	1.29026555627	1.01803191546
1388634_at	Pgm1	Rn.9970	BI277505	phosphoglucomutase 1=chr5q33	0.00497512437811	2040.443334	1749.249604	1586.040735	1703.917878	1857.750652	1220.934237	1204.359463	1592.972019	1232.098832	1346.660425	2041.992002	1796.993593	1958.431971	1999.022521	1950.422921	1845.381994	1447.794414	1569.990561	1775.958938	1717.133617	0.738136745573	1.09057003217	0.934976331399
1388918_at	---	Rn.163878	BG378074	Transcribed locus=---	0.00497512437811	1255.717508	1024.624565	983.3958359	1015.257523	902.9029498	886.1855344	799.9782739	891.7640211	729.4150233	804.0911538	971.0077943	1100.888437	1222.977656	1344.345904	965.2963222	1024.033921	904.6013175	813.505966	915.5013296	866.4820424	0.793422352901	1.08155654563	0.873063160111
1367905_at	Enpp3	Rn.44	NM_019370	ectonucleotide pyrophosphatase/phosphodiesterase 3=chr1p12	0.00497512437811	801.9981314	851.5498364	674.0132652	811.2696133	843.262005	213.5130752	240.4407025	523.5526294	279.5332564	403.4754262	1001.708924	771.6727528	976.8272766	978.268397	850.2834293	834.45875	736.9248747	783.3342685	884.5925238	713.9164329	0.416995572858	1.14983777392	0.992751047633
1374109_at	---	unknown172	AI230466	---=---	0.00497512437811	1034.818955	607.3018434	718.8082176	548.0095786	625.0030856	519.0909952	468.7791374	540.8513749	487.4559144	560.0886428	612.1843989	672.5120842	724.7859742	807.9264683	723.8544016	594.7976709	657.9918781	564.6652832	645.0882072	547.9601398	0.729006389419	1.00207180753	0.851882529943
1374527_at	Echdc2_predicted	Rn.1408	AI172274	enoyl Coenzyme A hydratase domain containing 2 (predicted)=chr5q35	0.00497512437811	881.565002	568.7780062	497.6563466	521.5220937	654.0152038	399.1614244	427.7641974	441.5226312	453.8979257	391.0142784	762.5077591	664.0763781	751.3483777	915.1319628	608.4830389	553.5572378	567.0086004	526.0230815	579.0471829	617.8405331	0.676592174945	1.18505013023	0.910338808929
1370522_at	Gcgr	Rn.11225	L04796	glucagon receptor=chr10q32.3	0.00497512437811	693.241551	472.8021409	438.3435708	344.6475384	421.3659259	247.9542045	229.2383892	359.1255097	259.0393295	268.1960273	595.6064747	606.9785825	710.350167	637.3692882	428.5466648	689.0495703	386.8951955	382.7721819	291.9907289	360.4227485	0.575241749072	1.25668674637	0.890621742161
1385713_at	Akap8l	Rn.107308	BF392577	A kinase (PRKA) anchor protein 8-like=chr7q11	0.00497512437811	769.1113138	335.9911692	358.1580194	292.815069	349.4536688	318.7692479	243.4430708	279.8565236	289.9497886	200.8516436	359.390542	394.6735687	540.8855659	466.2583875	476.9659207	335.0572081	399.0895418	244.734863	316.4597103	394.4009468	0.633033371873	1.06299829139	0.802526147696
1373306_at	---	Rn.18145	BM386212	Transcribed locus=---	0.00497512437811	435.7692708	318.2662359	287.3291425	368.0836376	402.9957087	251.8204097	265.4677262	286.2201034	282.8195541	291.8533565	419.5936155	320.6633277	310.2520666	399.2229761	310.855972	307.5699933	289.6440609	292.1146105	305.6291539	387.3134294	0.760399302446	0.971388888303	0.873004215263
1368614_at	Wbscr14	Rn.144656	NM_133552	Williams-Beuren syndrome chromosome region 14 homolog (human)=---	0.00497512437811	337.7525866	255.4174133	356.8452439	269.8864565	359.2949994	191.0153755	169.9982481	173.2569573	223.1698324	160.8581667	325.1337292	496.2513797	581.6343577	321.6151947	255.2893229	313.4160346	262.3138877	253.8313331	256.0244922	265.4653698	0.581497276542	1.25375387662	0.85553061101
1389022_at	Fxna	Rn.99609	AI102760	Putative aminopeptidase Fxna=chr1q52	0.00497512437811	293.8708226	190.5145027	175.4201109	166.4902094	178.6050455	153.9460662	120.8831492	140.1975191	149.9516634	136.9303501	162.8248353	222.473968	264.1676955	247.2480237	277.7546438	175.3500543	183.5602172	178.6601468	211.6939861	152.9070336	0.698485685418	1.16874152511	0.897771736043
1373944_at	---	Rn.16273	AW530292	Transcribed locus=---	0.00497512437811	97.85633225	57.92344106	57.91273438	58.81137134	58.16537302	53.19151436	57.30730572	44.27212947	52.02882229	57.40957797	74.13208133	71.63633321	60.48258773	72.64397689	81.52229605	58.23280758	59.25774604	55.72613791	74.65987696	57.10526023	0.799013963869	1.08996307632	0.922316867472
