Probe Set	Gene Symbol	UniGene ID	Representative Public ID	Gene Title=Chromosomal Location	Pvalue	CON1	CON2	CON3	CON4	CON5	BNF1	BNF2	BNF3	BNF4	BNF5	D3T1	D3T2	D3T3	D3T4	D3T5	OLT1	OLT2	OLT3	OLT4	OLT5	BNF(fold-change)	D3T(fold-change)	OLT(fold-change)
1367576_at	Gpx1	Rn.11323 /// rn.11323	S41066	glutathione peroxidase 1 /// glutathione peroxidase 1=---	0.00497512437811	15531.30268	14425.29698	17048.44871	12905.55343	15270.58404	10225.10764	11200.97074	11428.95352	12534.45606	13135.97658	15005.6067	17535.67446	18247.3023	13008.35704	19073.16482	19215.30306	19415.62259	18790.11492	17144.75859	17704.14719	0.778458917429	1.1022718569	1.22730102377
1375215_x_at	Pgpep1	Rn.98380	BE109558	pyroglutamyl-peptidase I=chr16p14	0.00497512437811	6911.058328	3931.232788	4771.697065	4874.952918	5297.479337	4096.055818	3295.031861	2665.684808	3979.18401	4512.779365	5793.719285	7249.224485	6720.658118	4167.504784	10566.95774	5624.157534	9598.597125	4928.694963	9005.356908	6859.195022	0.719321858109	1.337838437	1.39670419326
1386892_at	Ptms	Rn.3609	NM_031975	parathymosin=chr4q42	0.00497512437811	4151.610809	3423.643172	3533.95134	3177.045684	4024.99836	2267.81074	2953.282212	2783.007575	2523.337524	2896.669676	3319.324845	3784.441236	4474.046142	2585.426166	4403.278867	4219.507932	4412.651023	4069.354668	4125.48806	3726.192029	0.733107144107	1.01394049559	1.12243535667
1383243_at	---	Rn.165375	BF561222	Transcribed locus=---	0.00497512437811	3348.672658	2308.657207	2159.073288	2475.265529	2486.684447	1808.660008	1407.016294	2221.105999	2209.809914	2022.163312	2248.432799	2390.511681	2256.649777	2626.207728	3893.531006	2648.434934	3511.686449	3648.217026	3179.470879	2871.762669	0.756651145057	1.04984835335	1.24112800741
1370699_a_at	Egfr /// Pepd_mapped	Rn.37227	AF187818	epidermal growth factor receptor /// peptidase D (mapped)=chr14q22 /// chr1q21	0.00497512437811	1752.763462	1592.637923	1721.476797	1765.703098	1814.983113	1490.235282	998.0049161	1615.211274	1442.967519	1541.964633	1664.364285	2183.813487	1993.798461	1736.955466	1945.635389	2286.458423	2002.794065	2030.908068	1912.418286	1820.261704	0.819697119554	1.10141615085	1.16250542802
1388361_at	LOC681418 /// LOC681867	Rn.2867 /// rn.2867	BI303856	similar to NADH-ubiquinone oxidoreductase PDSW subunit (Complex I-PDSW) (CI-PDSW) /// similar to NADH-ubiquinone oxidoreductase PDSW subunit (Complex I-PDSW) (CI-PDSW) /// similar to NADH-ubiquinone oxidoreductase PDSW subunit (Complex I-PDSW) (CI-PDSW) /// similar to NADH-ubiquinone oxidoreductase PDSW subunit (Complex I-PDSW) (CI-PDSW)=chr10q12	0.00497512437811	1650.953544	1459.12465	1498.849527	1301.987967	1664.55789	1075.898832	1090.936883	1353.17707	1377.189212	1292.791668	1832.927847	1448.702818	1701.443029	1708.03753	1586.921556	1804.35423	1788.862023	1471.934052	1789.146837	1743.212486	0.81710979535	1.09274129132	1.13491381621
1370811_at	Mpst	Rn.32263	D50564	mercaptopyruvate sulfurtransferase=chr7q34	0.00497512437811	910.7111669	944.9871674	926.8773962	854.5321932	1045.173249	681.7904121	813.8280714	898.7701991	871.2381432	817.6859477	964.8751248	1033.203607	1441.677013	910.1456525	1434.138458	1576.764658	1385.711577	1305.817241	1255.664102	1023.36076	0.872077652514	1.23530382776	1.39831806261
1371997_at	Akr1e1	Rn.108718	BM390833	aldo-keto reductase family 1, member E1=chr17q12.3	0.00497512437811	1015.275566	871.8400642	946.0889874	881.5898735	1010.217892	652.2163499	560.0544828	832.465681	828.6275418	752.0041305	981.6022407	1167.465393	1144.096216	960.9216376	967.6853449	1198.833659	978.3391549	1039.523343	1025.176814	1115.563808	0.767271679322	1.10513378777	1.13384608219
1376930_at	---	Rn.118218	BI294860	Transcribed locus=---	0.00497512437811	371.2253841	341.848275	390.2371874	304.5245403	365.4351377	232.1447723	353.7746998	259.0631683	254.3816471	300.1609673	262.6464692	370.0109995	532.3511262	367.6470144	406.5789696	513.8276418	380.2418203	406.2353894	359.6950908	491.9058844	0.789233924245	1.09359206737	1.21352371055
1391551_at	---	unknown662	BM391857	---=---	0.00497512437811	152.0568017	166.7800322	228.4399724	271.1753952	329.6264959	143.9363766	110.4374784	139.2716646	133.9768832	281.3258891	309.3311019	302.551445	210.1672555	371.1032743	460.1132527	215.6029853	390.5240958	328.956929	414.1854079	355.4692059	0.704610488577	1.44002874815	1.48486216821
