Probe Set	Gene Symbol	UniGene ID	Representative Public ID	Gene Title=Chromosomal Location	Pvalue	CON1	CON2	CON3	CON4	CON5	BNF1	BNF2	BNF3	BNF4	BNF5	D3T1	D3T2	D3T3	D3T4	D3T5	OLT1	OLT2	OLT3	OLT4	OLT5	BNF(fold-change)	D3T(fold-change)	OLT(fold-change)
1387376_at	Aox1	Rn.15681	NM_019363	aldehyde oxidase 1=chr9q31	0.00497512437811	5234.622594	3999.394527	4542.443359	4226.824978	4300.485722	4479.625122	4287.89193	5579.974447	5229.203718	5974.061234	9915.335887	11250.24134	10894.27485	10473.0969	5405.168733	10916.85058	4346.72931	5314.998429	5093.47804	5312.082472	1.14558010145	2.14932790169	1.38918833864
1388330_at	Vkorc1	Rn.97942	BM384958	vitamin K epoxide reductase complex, subunit 1=chr1q36	0.00497512437811	4643.767026	4042.693995	4363.763894	3516.760203	3881.498299	4122.980236	4460.279181	4507.165186	4500.799712	5392.945429	6882.559015	6907.355925	5946.001946	5538.076857	5393.976833	5339.134435	4676.205868	4679.178403	4340.511021	4783.946665	1.12400363759	1.49976748645	1.16482850617
1371358_at	Gpsn2	Rn.107358	BI282960	glycoprotein, synaptic 2=chr19q11	0.00497512437811	3434.147261	2859.61282	3392.450312	2607.639719	3178.875039	3317.569951	3110.141319	3130.241889	3694.597074	3471.009335	5197.353671	4708.923925	5289.84887	4213.64314	3763.007919	4701.126577	3525.462135	2773.890591	3469.661319	4039.242425	1.08084124838	1.4976532769	1.19625876285
1398827_at	Cd81	Rn.1975	NM_013087	CD 81 antigen=chr1q41	0.00497512437811	2678.299717	2448.680483	2143.795045	2218.159203	2465.820146	2533.263987	2971.43031	2308.187392	2440.620571	3200.77622	4438.977344	4425.240719	3626.588625	4017.254706	3394.320103	3167.869764	2516.584788	2641.15186	2623.06314	3154.057705	1.12543326375	1.66480887086	1.17967517828
1371605_at	Ndufa12_predicted	Rn.86466	AI710281	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 12 (predicted)=chr7q13	0.00497512437811	2214.770369	1921.417357	1706.766673	1916.394217	1928.618237	1993.217859	2118.644552	2137.339556	2099.972049	2146.20918	2850.924306	2515.302292	2859.362805	2727.146467	2409.682744	2744.525769	2109.279334	1957.243626	2212.635788	2291.225931	1.08334218678	1.37927996831	1.16793447167
1388531_at	Pgrmc2	Rn.7685	BF283382	progesterone receptor membrane component 2=chr2q26	0.00497512437811	1480.958738	1344.460328	1588.744009	1094.216735	1301.822438	1512.09209	1845.319229	971.6577896	1802.49907	2247.365577	2577.064141	2329.329923	2713.365441	2152.51147	2691.887253	1974.55195	2043.527454	1296.285443	2669.540646	2031.15487	1.23035020848	1.83021851248	1.47059661348
1370928_at	Litaf	Rn.6940	BI284739	LPS-induced TN factor=chr10q11	0.00497512437811	1341.679373	1086.55116	1448.273129	893.8474815	1105.480054	1252.48335	1305.482687	643.0433802	1181.683457	2153.667101	3074.82916	2770.27949	3027.207075	2481.091025	2426.982466	2046.829846	2129.037433	1189.356046	2574.168969	2201.550222	1.11241452579	2.34526635514	1.72587369772
1383605_at	LOC360919 /// LOC684913	Rn.30321	BE119842	similar to alpha-fetoprotein /// similar to Alpha-fetoprotein precursor (Alpha-fetoglobulin) (Alpha-1-fetoprotein)=chr14p22	0.00497512437811	1143.723673	903.831329	858.352686	945.0276011	782.1042353	916.4431766	890.9201527	1043.390711	1185.799395	897.0719317	1440.989922	1551.24635	1957.932482	1415.807149	1479.241172	1122.535255	1128.434497	1005.375692	1151.344381	1323.413412	1.06487875638	1.69331969513	1.23700719729
1387673_a_at	Anxa6	Rn.10407	BI285568	annexin A6=chr10q22	0.00497512437811	1029.931013	838.088129	869.1572649	888.8580279	1133.073042	939.3186189	1181.181606	868.1667738	866.2419409	1154.861702	1265.088581	1223.000162	1417.981338	1261.911133	1331.18229	1258.729948	1088.960509	1028.961281	1138.791228	1133.355447	1.05267020466	1.36562654567	1.18694491363
1367578_at	Prdx2	Rn.2511 /// rn.2511	NM_017169	peroxiredoxin 2 /// peroxiredoxin 2=chr19q11	0.00497512437811	820.8090446	618.8884162	767.7631706	646.7405672	704.7980556	616.8331394	773.3015025	617.735981	726.4445344	745.0951439	1062.125096	1018.158737	1075.956316	847.6599321	953.9213368	974.1561278	831.5316641	721.3407562	745.0512346	843.8017878	0.977637266176	1.39303806036	1.15647160242
1398946_at	LOC683012 /// LOC688912	Rn.8846	AI230278	similar to mitochondrial ribosomal protein S16 /// similar to mitochondrial ribosomal protein S16=chr15p16	0.00497512437811	688.3290977	611.85852	673.9377873	600.1929535	750.1608712	607.0428429	657.0534361	609.9309145	690.6102799	761.5811397	1007.7422	1010.155291	1238.351097	1019.295248	805.3430091	997.0038587	751.2518212	634.6424837	774.6414861	727.7501513	1.00052320477	1.52832563961	1.16869125434
1369969_at	Parp1	Rn.11327 /// rn.11327	NM_013063	poly (ADP-ribose) polymerase family, member 1 /// poly (ADP-ribose) polymerase family, member 1=chr13q26	0.00497512437811	629.8232363	676.3630567	656.2687037	680.5171868	616.9779171	734.3584479	653.9063147	633.3796912	707.8873003	866.2287165	1153.08882	860.5401189	879.9931638	1035.696749	756.2308121	876.6929365	715.6264341	670.1503239	808.4431964	850.0696852	1.10301089269	1.43730717318	1.20277380178
1383421_at	Pcna	Rn.223	BM386110	Proliferating cell nuclear antigen=chr3q36	0.00497512437811	251.7682874	190.2806954	208.3783382	209.9297322	243.0630534	245.5940769	263.9074104	185.9180798	187.7303881	225.1223371	529.8741732	475.3974198	567.0251912	568.7971449	349.6249248	453.4375751	219.8472015	215.3310324	346.2198957	298.1570236	1.00439740555	2.25727158586	1.38931012688
1373806_at	RGD1311732	Rn.95083	AI044859	similar to hypothetical protein MGC15407=chr14q22	0.00497512437811	172.0906116	202.4522284	154.7662692	179.5259639	248.2711475	238.1394236	172.5859294	259.7177065	235.6653224	271.2571144	361.0942505	335.8505211	314.6478699	333.895632	273.4779309	336.4261764	261.4037305	186.5848187	225.9532121	253.194556	1.23013044003	1.69152197484	1.3201904517
1382034_at	---	Rn.158362	AA901075	Transcribed locus=---	0.00497512437811	8.321354617	9.513165224	10.42815543	10.15685062	7.895891865	9.963460902	10.81450167	9.644503018	13.22729209	8.720182006	155.2137252	58.37312275	94.01284181	157.2453899	14.79899669	36.21831411	20.97406345	11.91628752	10.69900771	8.972615156	1.13072368173	10.3560347631	1.91686251031
1376431_at	Sil1	Rn.103851	BM387357	endoplasmic reticulum chaperone SIL1 homolog (S. cerevisiae)=chr18p11	0.00497512437811	20.09411304	17.38153649	18.12010869	15.32566119	19.4137083	17.58879879	19.97273294	18.25781344	17.84624997	21.80870822	25.20498618	38.60543171	40.04359092	31.93446467	29.0327969	30.36772096	20.42569997	18.19910438	23.99641586	20.78452381	1.0568901133	1.82455346617	1.25945983433
