Probe Set	Gene Symbol	UniGene ID	Representative Public ID	Gene Title=Chromosomal Location	Pvalue	CON1	CON2	CON3	CON4	CON5	BNF1	BNF2	BNF3	BNF4	BNF5	D3T1	D3T2	D3T3	D3T4	D3T5	OLT1	OLT2	OLT3	OLT4	OLT5	BNF(fold-change)	D3T(fold-change)	OLT(fold-change)
1368335_at	Apoa1	Rn.10308 /// rn.10308	NM_012738	apolipoprotein A-I /// apolipoprotein A-I=chr8q23-q24	0.00497512437811	16439.50831	14415.2859	19943.19355	15219.16208	11349.52619	28863.01021	23271.217	26613.41469	29326.72602	23446.34059	9539.318786	11229.76393	13154.53253	8890.590632	14003.69437	8456.520487	15263.52775	10576.97304	14379.16779	14514.36374	1.6999658672	0.734397587741	0.816767063671
1374320_at	F5_mapped	Rn.82910	AI717113	coagulation factor 5 (mapped)=chr13q22	0.00497512437811	3545.23238	6483.603899	6119.204888	5593.070034	6129.565392	6030.271197	6825.305183	7320.639468	6497.390005	7623.160891	5183.95051	4934.949	3333.501428	3720.950595	4560.5691	4050.883642	3783.972976	4629.280415	4505.342282	4455.040525	1.23056814317	0.779813168887	0.768711867059
1387365_at	Nr1h3	Rn.11209 /// rn.11209	NM_031627	nuclear receptor subfamily 1, group H, member 3 /// nuclear receptor subfamily 1, group H, member 3=chr3q24	0.00497512437811	3497.769125	2619.892953	2844.957253	2771.776142	3159.599908	3723.141184	3858.257001	3595.838098	3646.166001	3415.508672	1895.00835	2127.808204	2398.391899	1686.839448	3304.765273	2210.721508	3092.116627	2419.769883	3321.457088	3215.1161	1.2245814833	0.766269418115	0.957377845315
1377141_at	LOC498685	Rn.24906	AI103397	similar to UPF0308 protein C9orf21=chr17p14	0.00497512437811	1656.217409	1284.397583	1286.225374	1202.086077	1260.042614	2922.422518	1554.523822	2023.435351	2466.851286	2778.920776	1274.941344	1064.102994	1061.541627	1178.569997	1075.803148	673.9689013	1038.979303	600.8034333	1260.567948	1503.725879	1.75604845125	0.845415648034	0.759167133429
1372316_at	RGD1311939_predicted	Rn.27	BM384131	similar to AI115348 protein (predicted)=chr6q12	0.00497512437811	997.3822092	1093.01858	1945.202924	1060.168944	1367.188347	2845.175657	1716.729118	2144.962916	2474.92191	1634.206466	482.5961262	307.8210573	562.5741961	395.0363022	614.2686069	305.6747499	1288.000055	918.209347	1059.416311	1418.069337	1.67353571528	0.365513003585	0.771994415046
1390455_at	Abhd2_predicted	Rn.136611 /// rn.136611	AI013474	abhydrolase domain containing 2 (predicted) /// abhydrolase domain containing 2 (predicted)=chr1q31	0.00497512437811	860.9151718	872.7787568	1293.949421	459.5280735	451.147399	940.8896535	1541.635924	1094.613379	927.9523074	963.9496421	315.2516224	184.4054672	307.3537427	368.9782966	860.2079855	150.6348653	844.8278611	512.4617446	959.9611105	784.7156028	1.38867398833	0.517021908682	0.825885696721
1376862_at	Ube4b_predicted	Rn.19289	BI296848	ubiquitination factor E4B, UFD2 homolog (S. cerevisiae) (predicted)=chr5q36	0.00497512437811	536.932632	545.0605993	509.3911452	523.5597778	555.0386002	795.5200655	620.590959	836.8973134	588.6231382	651.7422625	375.5871743	543.5930121	429.3385286	396.3094542	491.8828743	467.6835808	492.8253537	478.3578379	593.6749323	516.8533888	1.30838812824	0.837724902803	0.954835790307
1367705_at	Glrx1	Rn.1484	AF319950	glutaredoxin 1 (thioltransferase)=chr2q11	0.00497512437811	585.0483522	373.5209337	374.3528643	470.0372773	461.8986102	896.5816914	1067.770899	971.614438	1259.190722	938.3188482	382.5682185	123.6916582	245.0595908	368.8810781	217.682119	270.7448809	323.0030637	321.800114	390.8740125	489.6684612	2.26657764555	0.590713696987	0.793025656533
1374395_at	---	Rn.114978	AI102825	Transcribed locus=---	0.00497512437811	341.4926812	362.6329744	374.0305381	354.3727017	474.7108763	397.2230559	379.8095531	375.6103633	513.2360605	539.5660151	347.6754189	331.4851693	291.9639422	363.735678	271.3462879	327.6473429	255.8703797	348.0315884	426.5519099	310.3258841	1.15635437171	0.842162857619	0.874786238079
1389586_at	---	Rn.195014	BE107169	Transcribed locus=---	0.00497512437811	417.5541466	298.6660741	339.7526911	383.589202	413.5834266	702.1356074	384.9812375	466.9407111	389.1658717	541.1258705	280.8289992	124.4681047	156.5483785	246.6417943	357.2203922	154.7669685	311.4732758	185.7594619	347.6955838	352.7121423	1.3406120804	0.629042697126	0.729790187989
