Probe Set	Gene Symbol	UniGene ID	Representative Public ID	Gene Title=Chromosomal Location	Pvalue	CON1	CON2	CON3	CON4	CON5	BNF1	BNF2	BNF3	BNF4	BNF5	D3T1	D3T2	D3T3	D3T4	D3T5	OLT1	OLT2	OLT3	OLT4	OLT5	BNF(fold-change)	D3T(fold-change)	OLT(fold-change)
1399158_a_at	Npm1	Rn.54537	J04943	nucleophosmin 1=chr10q12	0.00497512437811	7355.618598	6933.970724	5523.16817	7231.89121	5302.012845	6316.157932	4763.188242	6649.788406	7545.853889	6386.831881	6422.696726	5106.421706	4848.868052	5648.657101	4291.792259	4278.432013	4848.243924	3386.045302	4868.831846	5028.992303	0.978828071762	0.813636851078	0.692824060234
1372394_at	RGD1561653_predicted	Rn.36797	AI175474	similar to HECT domain containing 1 (predicted)=chr6q22	0.00497512437811	2377.413293	1820.326809	1726.600062	1944.79521	2171.166017	1788.838328	1350.974642	1831.432355	1741.431935	1768.593541	1188.075406	1165.767765	1340.031454	1820.986776	1390.106085	962.3450256	1293.885725	1108.380439	1618.695002	1490.175414	0.844722729997	0.687725120701	0.644749729466
1388612_at	Ociad1	Rn.98296	AI599462	OCIA domain containing 1=chr14p11	0.00497512437811	1126.507396	1317.855084	951.9931068	1126.554286	1019.805878	997.3501126	1016.127644	1102.249135	1088.760148	1069.651754	1170.393835	805.548324	819.6861176	802.8944402	865.2423868	842.6602408	841.0288254	726.4053349	850.6417672	927.6470997	0.951544158266	0.805338989818	0.755655432519
1397892_at	Eif1a	Rn.3361	BI301150	eukaryotic translation initiation factor 1A=chr18q11	0.00497512437811	918.7372039	690.843941	459.2929473	785.8170978	666.1246981	463.823338	453.9340009	523.4652081	713.7905647	664.5525518	708.3322433	473.2906148	267.5278225	337.9449829	179.5003867	238.7742584	180.8856497	117.8072624	249.0838454	302.4882922	0.800827351703	0.558562592508	0.309314472188
1372433_at	RGD1310211_predicted	Rn.98692	AI104715	similar to CG11030-PA (predicted)=chr15p13	0.00497512437811	303.5003792	246.2980784	299.9772305	255.4584	424.7840857	271.9471098	231.6008185	182.6787717	230.7410507	357.644112	231.2343332	178.0621327	239.5540207	178.9013489	195.0671269	122.0067521	218.5456621	146.7588055	231.7125368	179.8426606	0.833069753371	0.668501185094	0.587487411909
1376887_at	RGD1559144_predicted	Rn.100996	AI555799	similar to ZFP (predicted)=chr8q32	0.00497512437811	296.6143533	278.4999162	206.3505385	245.5418358	303.4871094	240.7024309	208.3364697	221.2624807	212.494653	222.5074347	175.5717873	143.5340365	208.4071831	247.7948216	154.2856795	143.4561945	130.2487534	154.0600997	199.6814937	170.4188202	0.830746830898	0.698683106	0.59967614247
1374689_at	Pik4cb	Rn.14991	AI102103	phosphatidylinositol 4-kinase, catalytic, beta polypeptide=chr2q34	0.00497512437811	283.9402445	175.310197	178.8465724	217.0591257	194.9480408	161.3735695	166.6583035	207.6339	160.0390617	203.4863684	114.0966842	76.55576334	128.7151264	177.9034738	171.748467	98.9285292	112.332248	141.2625887	161.8921749	130.071332	0.856287614013	0.637098230087	0.613736127166
1387134_at	Slfn3	unknown539	NM_053687	schlafen 3=chr10q26	0.00497512437811	257.6522018	211.6721834	277.5101211	154.1025309	251.1728327	296.2954238	319.491919	152.2957531	73.32710877	193.1059636	96.30946162	73.93095821	62.80850966	163.2064092	120.1024895	87.25612121	106.2385607	46.05857365	38.77499529	147.9416871	0.897931868564	0.448184536632	0.369990700615
1376869_at	---	Rn.53972	BE108193	Transcribed locus=---	0.00497512437811	224.9384343	153.2422305	178.7093772	238.1056834	209.6349136	184.0368597	115.4798953	144.4610007	145.4501479	244.0178199	156.810791	48.93473901	85.39557254	125.2116758	120.4502414	86.35214124	108.0581825	85.47653347	99.37007866	143.2315848	0.829604126278	0.534328736265	0.520080216934
1375677_at	Tob2	Rn.18247	BI275222	transducer of ERBB2, 2=chr7q34	0.00497512437811	115.397916	86.24410917	58.46665322	53.0915296	248.3012847	52.24758395	98.65320081	89.50865526	51.98797852	50.05384021	50.7397519	58.18348538	19.09009684	37.35899067	50.70588622	49.65708517	41.67044874	30.84398685	39.76444324	42.35210026	0.609884859093	0.384822148869	0.363824614751
1377162_at	---	Rn.153689	BF390386	Transcribed locus=---	0.00497512437811	99.93713608	60.59223598	49.99859488	93.17275671	71.06843791	51.83605448	38.56588196	59.66706103	68.14479566	85.56515682	49.78931307	36.28890292	42.94644722	65.46523411	26.41413015	42.24323433	32.73079758	30.87754622	46.0365408	45.77823144	0.810576165567	0.589440247833	0.527434940344
1382379_at	Rnf138	Rn.6814	AW529177	ring finger protein 138=chr18p12	0.00497512437811	146.5588566	88.21955897	33.36438102	77.33175155	72.15207284	66.74824552	42.67255909	47.33728922	48.81865571	59.23169958	51.17079687	19.77865304	27.9990837	76.38705546	14.78224395	13.23329749	14.29305763	20.43672207	28.8051824	30.66485319	0.63407942841	0.45523399005	0.257246802246
1390395_at	---	Rn.3812	BF284768	Transcribed locus=---	0.00497512437811	55.66691733	24.87422559	25.19050943	24.36540735	31.42430637	26.70899577	18.79786714	23.35419289	30.63584398	29.96635695	30.84918375	14.85997574	18.68816192	22.66698441	23.2645446	14.57898726	18.39226531	18.72549876	24.02826259	21.43969955	0.801524032888	0.683060409309	0.601559507786
