Probe Set ID	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	Pvalue	V_778	V_781	V_782	V_783	C_776_3umol	C_777_3umol	C_779_3umol	C_780_3umol	C_767_10umol	C_768_10umol	C_769_10umol	C_770_10umol	C_634_30umol	C_635_30umol	C_636_30umol	C_637_30umol	C3(fold-change)	C10(fold-change)	C30(fold-change)
1423447_at	Clpx			caseinolytic peptidase X (E.coli)	9.99900009999e-05	11094.06144	9755.161216	10270.15262	9848.102075	13445.53928	12196.84171	11951.6319	11169.44592	3680.535573	4466.719673	5730.240598	2815.118622	9417.771473	9392.347036	10396.06544	8158.792873	1.19029683942	0.407460149986	0.912064379797
1439153_at	Rnf144b			ring finger protein 144B	9.99900009999e-05	2529.593762	2688.489273	2706.738877	2706.738877	3210.183385	3307.235352	2959.730293	2777.266681	1331.56764	1510.227314	2215.29022	1669.360703	2498.956374	2485.464876	2488.826593	2319.647708	1.1526450306	0.632686583889	0.921115511199
1449905_at	Clec4f			"C-type lectin domain family 4, member f"	0.012798720128	1244.413297	1183.611579	1127.311107	933.941257	1685.25361	2048.0	1840.267787	1335.172102	1297.752903	997.9965375	810.1858061	925.1323737	1156.684749	1487.898089	973.9703205	1254.563692	1.53893224447	0.897932429831	1.08550142706
1439342_at	Clpx			Caseinolytic peptidase X (E.coli)	0.000599940005999	1162.963417	1177.221434	1287.253074	1066.442156	1261.373663	1383.00437	1346.062796	1452.084808	60.54441594	112.096234	200.7719621	120.9250228	1103.155155	1094.229773	1290.737579	968.710655	1.15949396727	0.105315352397	0.949498727085
1437158_at	Nipbl			Nipped-B homolog (Drosophila)	9.99900009999e-05	452.6543473	436.9983433	456.3459128	511.3073661	908.9927642	897.9846663	930.1554287	910.2241159	772.6921869	700.9292406	907.7630782	757.1592722	713.3745808	603.9481974	650.6342685	631.5416184	1.96378896907	1.68983669328	1.39960712332
1415975_at	Carhsp1			calcium regulated heat stable protein 1	0.000299970003	634.1120578	595.0210924	569.0233323	565.9500821	692.4408367	740.9349104	733.9464525	625.5853857	498.3232236	591.0068329	625.5853857	559.0963049	397.4875877	415.0858667	393.7385063	352.8450596	1.18137973437	0.961890542986	0.659512157213
1455556_at	Notch2			Notch gene homolog 2 (Drosophila)	9.99900009999e-05	589.4088857	572.1128745	570.5660122	580.6966898	588.6115331	674.8569897	610.5247621	638.4186557	442.3556684	503.0677863	553.8229389	483.0457416	416.2112065	348.5720301	336.0606933	396.4125975	1.08631477843	0.857101977118	0.647382647139
1418604_at	Avpr1a			arginine vasopressin receptor 1A	0.000199980002	425.3250452	393.2058566	468.870922	417.9049393	548.599311	505.1153239	489.6296112	498.9982688	122.324536	140.4379469	250.6841549	136.5015005	460.6911266	318.7775013	257.3901439	299.5313088	1.19763936852	0.381132680855	0.783665502018
1431175_at	1810019D21Rik			RIKEN cDNA 1810019D21 gene	0.015298470153	270.6112487	271.3449032	179.7981043	274.6714213	288.7801964	318.3462589	349.5170442	292.3202576	243.1631832	290.3483449	249.1616118	275.0435003	241.1961385	227.0943496	281.8281676	227.7101832	1.25344397008	1.06151082222	0.98133645186
1459747_at	---			---	0.010798920108	191.4806768	272.8183738	143.1251108	125.2572239	295.1036593	334.2458876	315.7708092	370.9693027	178.3436452	209.3772669	209.5191062	261.2517698	192.9117221	234.2767539	236.5074797	192.390133	1.79626463181	1.17171229585	1.16842887765
1453578_at	Pter			phosphotriesterase related	0.003199680032	182.7429576	184.3581007	181.6330589	301.565588	331.990926	357.6543058	405.6419365	269.8795778	117.8541703	122.4902409	168.7142474	140.7234551	223.1326775	167.1229438	222.8308235	81.54977549	1.60551243021	0.646574508186	0.816931037424
1420941_at	Rgs5			regulator of G-protein signaling 5	0.00689931006899	182.3721977	94.5809023	152.1154625	125.1724279	394.2718776	375.516893	427.6343699	204.7520378	177.2604659	154.2932352	143.8048975	151.9096806	188.5226427	130.5374543	208.9524696	188.1401566	2.52990161786	1.13176089475	1.2921323677
1423054_at	Wdr1			WD repeat domain 1	0.002399760024	164.6525448	160.6887369	125.2572239	149.2596088	195.4088503	224.9525639	217.4662942	206.5618476	195.2765633	195.6735576	180.5299011	153.8760616	177.741037	163.8742083	192.650751	161.7801732	1.40764880182	1.2092127558	1.16035134441
1455321_at	Ddhd1			DDHD domain containing 1	9.99900009999e-05	149.3606188	166.2203259	156.2904699	149.5629477	160.3627219	179.1907058	207.2621691	172.7589927	98.96908257	77.35582352	133.9387872	88.57023245	127.5674987	106.836292	114.7836225	132.0483075	1.15792533074	0.641795738916	0.77439509286
1419820_at	Pkhd1			polycystic kidney and hepatic disease 1	0.00709929007099	144.2924496	140.5330844	96.45586106	178.3436452	224.192468	192.390133	245.1464399	147.9518576	150.3751118	112.0203476	104.3348993	99.03612761	88.51027256	106.4753011	99.77628162	69.22786736	1.44682750101	0.832283141036	0.650417148008
1438739_at	---			---	9.99900009999e-05	67.51555407	65.40141751	87.14300752	87.73484282	153.460016	184.108701	172.4086084	265.5305415	149.6642667	134.029429	157.7786294	123.4892802	131.1574548	121.8287652	126.4498925	111.114093	2.51956112212	1.83551367686	1.59375717382
1444194_at	---			---	0.00799920007999	97.11101229	63.3534816	90.32603652	150.0700217	167.3493341	151.8069467	176.3030961	170.7824597	120.0279846	122.5732199	142.2558331	119.8655276	129.3062322	112.096234	132.7652707	100.9994061	1.66202893523	1.25909761523	1.18536768085
1417612_at	Ier5			immediate early response 5	0.000199980002	138.6432915	99.17028523	109.1757022	98.10202422	206.2824106	198.8782918	166.4454935	248.3197156	82.94154406	91.92981932	71.90244877	87.26105433	128.0	99.77628162	90.26495057	116.1121392	1.84215217349	0.75048616793	0.975425420172
1438236_at	Nfia			nuclear factor I/A	0.000899910008999	68.1584206	104.193755	85.27571257	95.22325236	152.9414874	164.3186017	172.5252843	165.4345782	127.1364588	98.36798875	155.026066	117.7744676	112.9339937	93.18281442	102.4453719	114.3184143	1.85693023584	1.41222437428	1.19846741514
1445881_at	2310035P21Rik			RIKEN cDNA 2310035P21 gene	0.023097690231	89.35304564	111.6418402	83.11016297	100.8627741	154.8163467	166.7838747	251.8748039	122.4902409	101.5478581	101.9610977	131.5131271	101.2732258	123.1553934	76.99015126	102.3760189	90.50966799	1.80785308481	1.13332928815	1.02094566912
1429772_at	Plxna2			plexin A2	9.99900009999e-05	135.2141195	151.1915814	155.9733784	134.3019089	187.7584465	165.099049	194.8803744	170.435966	76.62620759	60.25821366	82.38204305	51.6754091	74.98426597	56.9275458	35.08574278	61.120905	1.24535722626	0.469829730725	0.395571319703
1455345_at	Phf15			PHD finger protein 15	0.001399860014	99.03612761	114.2411027	91.24787143	135.3056244	152.1154625	146.0612832	173.5795285	168.2579661	73.77591482	74.37763655	90.14284009	105.9719769	109.0280092	82.38204305	59.28716885	50.84270911	1.45513762969	0.782729236271	0.685581775644
1442069_at	D5Wsu178e			"DNA segment, Chr 5, Wayne State University 178, expressed"	0.001799820018	113.1635868	90.08181559	66.69792619	121.9112961	146.3581221	123.4057665	120.1905785	222.0778968	47.90256488	48.85221258	77.35582352	43.30683997	93.24593964	75.85208856	74.57928186	112.6286461	1.56188628474	0.554842095146	0.909280977482
1438012_at	Ppm1l			protein phosphatase 1 (formerly 2C)-like	0.0299970003	92.36644899	70.83959211	88.45041458	80.61676575	139.3017913	136.4091869	139.868764	106.4753011	73.08006439	92.36644899	74.02604262	127.3087703	99.10314937	77.09444467	97.57218292	57.50848792	1.57116195236	1.10385460713	0.997005607176
1437581_at	Zfp800			zinc finger protein 800	9.99900009999e-05	13.66082777	26.33208765	26.45715448	30.83055595	168.0303466	155.3412317	144.487913	135.3056244	57.74255338	104.2643394	116.9799121	87.26105433	121.1707776	83.22274675	101.5478581	76.26398433	6.20025940859	3.76485919997	3.92889502345
1435254_at	Plxnb1			plexin B1	9.99900009999e-05	80.39879647	83.11016297	72.58708623	76.88594565	150.5788149	156.8203528	119.3797229	84.87260184	52.98598843	72.58708623	59.7302974	63.3534816	72.58708623	72.73460427	67.46989446	70.60027999	1.63476336221	0.794476553144	0.905457415472
1452200_at	Cdkn2aipnl			CDKN2A interacting protein N-terminal like	0.000199980002	90.44839516	92.67960562	93.49873883	88.57023245	103.9120389	111.9445902	108.4391576	94.77311816	65.09225548	84.47139667	75.49352468	84.93003857	87.67550925	63.43930233	40.09068047	57.89909929	1.14751473019	0.848821975854	0.682110232007
1426534_a_at	Arfgap3 /// LOC100045474			ADP-ribosylation factor GTPase activating protein 3 /// similar to ADP-ribosylation factor GTPase activating protein 3	0.003699630037	49.48454129	86.4380128	86.14594599	68.25075025	147.2524676	112.9339937	151.1915814	88.09193266	25.06254471	79.31764839	30.14951731	44.10563245	84.12898305	63.95667357	103.6310846	49.31733716	1.72041631684	0.61530657253	1.03690705331
1458083_at	---			---	0.00959904009599	54.51400462	47.1625559	48.03246687	78.5163934	120.8431596	60.5853888	100.0467852	85.3334221	42.40757258	46.46543471	47.83776226	39.52484774	60.91438258	58.92708517	59.97336429	37.67020554	1.60722129213	0.772199769333	0.95293958415
1440037_at	Pbx1			pre B-cell leukemia transcription factor 1	0.019698030197	59.28716885	57.97753133	24.34357252	57.62540181	64.60939228	66.96939362	84.93003857	73.327833	60.21742032	52.23811741	52.48622746	43.54200692	50.91158233	59.81121004	63.05400046	37.39073692	1.45475737564	1.04642838427	1.05989878603
1423162_s_at	Spred1			"sprouty protein with EVH-1 domain 1, related sequence"	9.99900009999e-05	32.5902158	34.21791619	34.40370417	34.40370417	74.07619039	106.981016	99.37189692	64.43470328	37.13850922	34.68430329	50.56811164	54.51400462	35.06199059	59.44794358	46.08952519	35.03825448	2.54295197844	1.30445912275	1.29511495078
1459061_at	---			---	0.020697930207	39.2581967	59.52847373	41.5269785	24.49232794	71.75656874	100.931102	79.85639279	70.21897344	21.94856935	41.33067441	44.34510631	54.84712144	40.94084573	50.53391329	47.99995007	34.89624745	1.9584425462	0.98583482587	1.0580378203
1442222_at	Ifnar1			interferon (alpha and beta) receptor 1	0.001799820018	36.88795741	38.18364703	36.96295007	36.07311241	54.99581754	70.21897344	65.49001244	50.70524206	51.78046443	48.65418504	42.52254381	41.24682025	43.98635043	36.78822082	31.12411694	42.86936077	1.62996319164	1.24371693485	1.04496986671
1440801_s_at	Adrbk2			"adrenergic receptor kinase, beta 2"	0.011698830117	34.31068443	20.20883149	21.75626502	32.54612774	81.49462477	67.10549488	68.43583239	85.62273415	26.96339024	56.08604704	21.66808875	54.07298145	35.46780147	32.34845715	26.27866352	10.13867347	2.78122934859	1.45917774652	0.957836495191
1424402_at	Rufy3			RUN and FYVE domain containing 3	0.001399860014	31.63386656	36.17091027	28.06202082	35.51584733	56.54348893	48.16268776	56.35243321	44.70678822	35.30014	39.49809039	41.83733352	47.90256488	33.23630278	23.64522557	32.23915443	35.32402903	1.56615356732	1.25235816964	0.947192925131
1427515_at	Pion			pigeon homolog (Drosophila)	0.00689931006899	29.663666	26.8722832	28.44450362	34.12537513	43.63052716	45.84063107	65.71204795	84.52856189	27.0914555	42.89840194	30.19035885	27.03649072	40.6921894	23.98372764	16.81047983	16.2951079	2.01259478395	1.06809808722	0.820963226174
1459150_at	---			---	0.001699830017	19.27361117	29.78437953	17.35389981	23.95128244	32.23915443	44.46533038	31.1662787	34.94351906	23.51751957	28.3867937	30.91414071	26.22536596	20.70733517	11.46015777	23.46980581	19.2866544	1.58044785179	1.20672854195	0.829142566646
1443942_at	Gabpb2			"GA repeat binding protein, beta 2"	0.023597640236	16.66320488	16.6519243	9.774771651	16.67448155	16.70838052	31.95671038	21.99317522	28.63770548	13.08607918	16.69706935	16.69706935	10.2179013	16.69706935	12.984603	16.09777064	21.68276745	1.66145733703	0.94869413723	1.12880293834
1418036_at	Prim2			"DNA primase, p58 subunit"	0.013298670133	16.76502814	8.933218193	11.19562372	17.51912724	23.74144762	20.74943287	21.01802202	17.92701025	17.55474336	15.06964995	18.15905221	16.58443548	16.15234807	17.86643639	14.57308085	16.2840878	1.53338203942	1.2380843613	1.19228780507
1450065_at	Adcy7			adenylate cyclase 7	0.011498850115	11.87876544	11.92710497	11.39826236	9.395265948	12.15943256	37.16364236	22.59680662	15.27504791	11.51458891	11.07877912	9.584757956	7.833879842	11.42529887	11.12762653	13.27342704	11.38284278	1.95506961879	0.897142270482	1.05851640554
1438201_at	Pdp1			pyruvate dehyrogenase phosphatase catalytic subunit 1	0.000899910008999	7.752115146	6.083830673	5.869440557	6.656957695	12.52278899	15.47277437	14.03101041	11.17291711	6.768278812	6.046880213	4.915584588	5.759242221	7.082305124	8.514040778	9.698973054	6.647952159	2.01801064187	0.891043139819	1.2117007133
1437270_a_at	Clcf1			cardiotrophin-like cytokine factor 1	0.015498450155	6.455057738	6.531978309	6.549687163	6.647952159	8.508276981	12.18827457	9.985426156	9.024381137	6.715798758	8.615496861	6.474747804	6.632220626	6.547472068	6.627735369	7.33355131	6.545253185	1.51639683458	1.08606517546	1.03320020396
