Probe Set ID	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	Pvalue	V_778	V_781	V_782	V_783	C_776_3umol	C_777_3umol	C_779_3umol	C_780_3umol	C_767_10umol	C_768_10umol	C_769_10umol	C_770_10umol	C_634_30umol	C_635_30umol	C_636_30umol	C_637_30umol	C3(fold-change)	C10(fold-change)	C30(fold-change)
1448609_at	Tst			"thiosulfate sulfurtransferase, mitochondrial"	0.004699530047	2039.698218	1779.036013	1694.401434	1722.155858	2248.535584	2215.29022	2884.568883	2884.568883	2001.408576	2947.732717	3448.970324	2663.13528	1850.269877	1776.620712	1311.879959	2159.03363	1.41431254532	1.52879076978	0.98099767721
1437040_at	Etnk2			ethanolamine kinase 2	0.000299970003	602.3152597	601.5004473	683.129839	656.8294482	727.0239093	794.9751754	819.0081511	700.9292406	768.51947	1004.774472	1278.565185	1310.107972	726.040391	655.940889	485.0114513	606.4063287	1.19583551349	1.71476137196	0.972334056919
1436983_at	Crebbp			CREB binding protein	9.99900009999e-05	446.5673609	475.2615902	410.6145672	550.0870006	647.9973038	699.0340883	805.8106149	724.0773439	786.4117133	760.2409884	983.2442268	772.6921869	590.2073185	545.6367475	553.8229389	526.7651164	1.52821923577	1.75433496681	1.17736849366
1421382_at	Prlr			prolactin receptor	0.00829917008299	407.8443907	298.7212377	328.4147241	425.3250452	415.0858667	1134.97122	650.6342685	621.3649268	440.5625336	564.4198827	817.9001964	633.2542306	541.9556554	337.8855867	370.4674552	372.4791859	1.93251102574	1.6819336881	1.11126609938
1447227_at	---			---	9.99900009999e-05	350.9393713	355.2414213	301.565588	390.0247861	514.0835364	469.5060701	490.9570467	437.590619	806.9021927	630.6872685	643.6256447	570.5660122	396.9498663	331.0932985	434.6384509	432.2910029	1.36799021024	1.89714967748	1.14108278708
1417754_at	Topors			"topoisomerase I binding, arginine/serine-rich"	0.000299970003	313.2164122	284.5116662	258.7876572	316.6271153	336.5159322	397.4875877	463.1927943	465.707724	543.4253287	498.3232236	512.6935722	404.5448931	318.3462589	260.1929388	281.0661687	333.3419322	1.41747787742	1.66986229861	1.01688153125
1420919_at	Sgk3			serum/glucocorticoid regulated kinase 3	0.000199980002	391.6119557	234.2767539	272.4493049	387.918293	455.1120579	422.4556257	447.1726058	408.3968703	445.359945	447.7783607	539.7591557	533.2225562	277.2865829	212.23106	199.417471	215.8530997	1.34742753026	1.52856005925	0.703427620393
1420946_at	Atrx			alpha thalassemia/mental retardation syndrome X-linked homolog (human)	0.000699930006999	317.0560289	228.9465476	232.6963869	238.4364519	343.8846716	340.64117	384.259735	304.4370214	511.3073661	474.618656	550.8321667	378.5796361	336.9717878	215.2694823	277.662397	284.8970751	1.35008827472	1.88307062766	1.09601998459
1425079_at	Tm6sf2			transmembrane 6 superfamily member 2	0.004299570043	249.4991344	202.5464515	160.9064112	230.9702135	291.9248065	555.3247939	322.6852895	278.4151678	311.524755	271.3449032	343.4194642	348.1002404	279.1699796	189.4180494	218.2035858	210.5140918	1.71621274983	1.51007918359	1.06325641787
1417736_at	Smc6			structural maintenance of chromosomes 6	0.000199980002	172.6421588	172.291892	148.7552731	171.8260541	202.5464515	180.2856802	218.7953095	230.5016072	282.5922323	237.7917743	281.4469102	215.9993259	183.3625243	173.34471	168.1441761	179.5548734	1.2503528482	1.52938651209	1.05843727596
1457264_at	Phf20l1			PHD finger protein 20-like 1	0.003699630037	176.0645931	166.7838747	119.5414386	128.347021	278.4151678	215.1237501	214.6874429	190.7044899	240.0559692	174.4039615	305.6758996	280.6859422	184.9831433	172.4086084	140.2479624	123.4892802	1.5217109495	1.69419199322	1.05144771808
1438675_at	Sfrs8			"splicing factor, arginine/serine-rich 8"	9.99900009999e-05	158.7427617	175.1136822	132.1376699	169.4008144	211.9439537	182.8666272	208.2464367	219.3884858	234.1183166	247.9837885	271.7126644	247.8159096	186.239593	121.7462901	141.6791842	153.0450952	1.29438474703	1.57639073692	0.948559920375
1451458_at	Tmem2			transmembrane protein 2	0.000799920007999	128.5208841	162.7687576	147.3522214	174.7585221	187.3776407	205.0295438	282.2099413	175.4696856	221.7774697	186.3656288	275.7891711	262.67025	153.9803025	131.4240959	157.8854046	133.6670442	1.38585959825	1.54320496439	0.940587683218
1433598_at	Arglu1			arginine and glutamate rich 1	0.000299970003	165.995463	107.5618751	81.1093878	98.70149283	209.2355236	200.7719621	242.0137154	238.7594458	260.1929388	222.5293779	250.1755518	229.1016438	140.9140838	180.8967903	165.8830881	140.2479624	1.96480611145	2.1218944614	1.38505942556
1426259_at	Pank3			pantothenate kinase 3	9.99900009999e-05	103.4908206	144.7815544	108.8805161	155.3412317	189.6746414	188.0129206	178.2229109	216.8783151	270.6112487	254.7898507	261.9600498	250.6841549	143.9997004	119.2989884	161.7801732	136.5939713	1.50789785408	2.02547747949	1.09595955995
1435632_at	Nufip2			nuclear fragile X mental retardation protein interacting protein 2	0.000299970003	147.0532644	128.9566177	132.6754839	165.3226977	195.9386235	155.5516621	169.2861342	205.5853996	221.477449	263.3825582	282.5922323	270.2451657	167.1229438	89.35304564	138.6432915	87.32010742	1.2654209328	1.80780980412	0.840474932095
1418015_at	Pum2			pumilio 2 (Drosophila)	9.99900009999e-05	149.1585637	139.4904942	133.3056391	153.8760616	160.7975929	157.5651864	234.9120648	197.804303	187.2507906	199.8228837	294.3057665	219.0916969	130.0083973	99.57384948	122.7392617	144.2924496	1.30434009626	1.56377741941	0.862430411476
1446284_at	Mtss1			metastasis suppressor 1	9.99900009999e-05	44.64630886	84.58582442	85.91302707	85.91302707	234.435461	89.83825498	164.4298028	90.38722646	286.4439388	194.8803744	516.1759093	403.9976246	80.89008658	53.5267443	67.60705974	51.85060796	1.92351767677	4.65523910547	0.84327385598
1426524_at	Gnpda2			glucosamine-6-phosphate deaminase 2	0.002199780022	125.0877759	74.12632075	93.75222338	108.8068066	172.7589927	121.9937984	162.5485639	142.5449382	154.5022459	177.3804252	165.7709042	135.8563322	94.77311816	92.24149561	112.5523992	97.63828165	1.49299754872	1.57678516932	0.988630817476
1428636_at	Steap2			six transmembrane epithelial antigen of prostate 2	0.000299970003	81.49462477	92.42895711	64.91626092	129.1313066	131.7803999	105.4710319	156.8203528	163.9852222	175.3510185	214.1069772	150.0700217	172.8760256	89.35304564	97.44018721	72.58708623	97.57218292	1.51657815486	1.93603233341	0.970055675783
