Probe Set ID	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	Pvalue	V_778	V_781	V_782	V_783	C_776_3umol	C_777_3umol	C_779_3umol	C_780_3umol	C_767_10umol	C_768_10umol	C_769_10umol	C_770_10umol	C_634_30umol	C_635_30umol	C_636_30umol	C_637_30umol	C3(fold-change)	C10(fold-change)	C30(fold-change)
1422478_a_at	Acss2			acyl-CoA synthetase short-chain family member 2	0.00879912008799	12180.36715	10768.50237	7635.145845	12363.07499	8981.931474	7655.813659	9874.760209	10009.34536	14543.93463	15562.43294	13946.15693	13264.75124	12196.84171	9808.181765	10580.64532	7311.44071	0.850391735508	1.3346020712	0.928982829226
1435007_s_at	AI132487			expressed sequence AI132487	0.012098790121	7823.454149	6916.66084	7048.985879	9030.749421	6472.736236	9354.274177	7281.803022	7512.097122	14642.65961	16562.46746	13518.6175	14622.88142	7010.929441	8292.434522	8718.353585	9689.389143	0.993545077924	1.92559747804	1.09381150054
1429514_at	Ppap2b			phosphatidic acid phosphatase type 2B	0.00799920007999	9030.749421	6282.79155	5863.636683	8038.218061	6677.442813	7823.454149	7812.886822	9968.771431	9481.765514	12130.99276	12147.40054	11775.00458	7001.45961	5847.766538	6463.948552	6823.659771	1.10498435585	1.55860163039	0.894625379234
1436555_at	Slc7a2			"solute carrier family 7 (cationic amino acid transporter, y+ system), member 2"	0.017898210179	9430.574856	4664.478248	5162.950318	5018.254767	5927.466957	8192.0	7461.396707	4639.295416	13482.02888	11775.00458	10666.94922	18733.85262	6282.79155	5800.453563	5072.882397	6282.79155	1.08007415623	2.25149340868	0.965507899839
1417126_a_at	Rpl22l1			ribosomal protein L22 like 1	0.003299670033	6741.014439	6823.659771	5517.083117	6231.958885	7686.973609	4747.295042	6291.289346	8027.305006	8192.0	8825.24124	8861.16088	10826.95551	8016.462333	7271.967316	8236.467477	7301.514361	1.05685245023	1.45001853235	1.21777502872
1422479_at	Acss2			acyl-CoA synthetase short-chain family member 2	0.01399860014	5776.940819	6148.164283	3917.045035	6148.164283	5114.26074	4448.613359	6231.958885	6359.819036	8337.447174	9116.72536	8236.467477	7908.673388	7116.144052	5004.672679	4870.992343	3843.486804	1.007473181	1.52791418791	0.947476033314
1434036_at	Mtss1			metastasis suppressor 1	0.021397860214	3655.720355	5268.877783	5162.950318	4645.570299	5142.057402	5927.466957	5240.431886	4708.885737	5554.533362	6605.490594	7760.210115	9755.161216	5326.27056	5494.719045	4090.467435	4734.446316	1.122015093	1.58411397884	1.04872571476
1438157_s_at	Nfkbia			"nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, alpha"	0.000999900009999	3036.850136	2872.875982	4002.817152	4740.882757	4202.726913	4811.996907	4347.408656	4857.808826	7145.057965	6614.470704	6768.451061	8326.185584	4607.984025	4347.408656	5212.139565	5668.494877	1.24339122253	1.96910710579	1.35367845625
1456531_x_at	Prpf19			PRP19/PSO4 pre-mRNA processing factor 19 homolog (S. cerevisiae)	0.000899910008999	4497.071168	3472.406181	3028.630791	4957.47575	4214.132615	4107.116058	4163.092792	4185.690721	5943.553399	6446.498325	5413.477754	6032.70784	5319.03937	4708.885737	5391.533657	4904.090883	1.04477732065	1.4939119422	1.27375781338
1423257_at	Cyp4a14			"cytochrome P450, family 4, subfamily a, polypeptide 14"	9.99900009999e-05	8258.820273	1847.757866	2092.84536	7686.973609	715.3086116	531.7808445	1835.299757	7154.771612	11632.39061	14445.77515	10783.06731	7994.765487	301.9740987	223.5863029	610.5247621	217.4662942	0.514782077895	2.25561213092	0.0680641873211
1427000_at	Hnf4a			"hepatic nuclear factor 4, alpha"	0.001799820018	2959.730293	2963.733478	4096.0	3817.572922	5276.004208	5011.47649	3812.39001	4805.497228	5737.99104	5927.466957	5532.017481	7048.985879	4068.355402	4029.988482	4818.538778	4977.653186	1.36628733127	1.75228713307	1.29323468926
1424969_s_at	Upp2			uridine phosphorylase 2	9.99900009999e-05	3137.130872	2386.532057	2478.737875	2710.418666	2009.554515	2383.308511	1878.02428	3293.829128	11838.92117	10214.70557	7242.489638	17248.93897	1793.534772	1211.173643	1101.665097	1155.122387	0.892829050353	4.34479974934	0.491140162843
1454793_x_at	Ddx5			DEAD (Asp-Glu-Ala-Asp) box polypeptide 5	0.000599940005999	3655.720355	3057.485624	2991.970012	4335.642238	4306.410104	4101.540048	3463.007988	4371.007081	5577.140884	6240.387926	5226.248468	6265.786948	4101.540048	4394.733602	4825.056096	4490.965737	1.15676771511	1.66012862255	1.26860808199
1416418_at	Gabarapl1			gamma-aminobutyric acid (GABA) A receptor-associated protein-like 1	0.012798720128	4073.886298	3582.224402	3365.954594	3049.210428	3214.525322	4509.24443	3970.431252	3543.64901	6049.079894	6963.659759	5816.195306	6274.261743	4394.733602	3356.844517	3986.591315	4035.467218	1.08290465734	1.78400290052	1.12098127872
1424683_at	Fam134b			"family with sequence similarity 134, member B"	0.000499950005	4231.284569	2495.580973	2197.366801	3695.515732	3640.901511	4265.768623	4454.630335	4400.708206	6173.187945	5494.719045	6215.091863	6189.898339	3128.6618	2574.506148	3053.334641	2865.120299	1.32823639389	1.90755766668	0.920907677311
1426722_at	Slc38a2			"solute carrier family 38, member 2"	0.002499750025	2666.737306	2721.450349	3869.603413	2803.726679	3175.592327	3514.978136	2796.138292	2609.594624	5745.751965	4583.106197	6786.819835	6991.954106	3562.884499	3885.353097	3184.210508	3421.065474	1.00288401781	1.99872293095	1.16515299921
1423747_a_at	Pdk1			"pyruvate dehydrogenase kinase, isoenzyme 1"	0.014798520148	2912.031003	3167.019423	2445.408892	4057.372375	2655.927408	2495.580973	3223.249162	3991.983383	4747.295042	5384.251183	4079.396437	4708.885737	3922.343038	3538.837989	3558.072026	2777.266681	0.982904653929	1.50374197181	1.09654302097
1452836_at	Lpin2			lipin 2	0.000199980002	2221.302255	2571.028701	3175.592327	1594.258657	2536.441199	2360.832547	2884.568883	1911.368192	5176.961953	3938.307378	3843.486804	6065.496379	3137.130872	3553.241424	3411.829885	2971.7767	1.01370282241	1.98953048931	1.36725895439
1426516_a_at	Lpin1			lipin 1	0.00829917008299	579.911123	973.9703205	1779.036013	1264.796881	2591.982029	1620.372735	2144.47681	752.0516825	6722.769639	2706.738877	7718.260383	11507.04677	2399.503164	3094.94917	1379.270779	1121.22492	1.54617767322	6.23240453094	1.73889620932
1417042_at	Slc37a4			"solute carrier family 37 (glucose-6-phosphate transporter), member 4"	0.01099890011	1788.692903	2539.889469	2728.817128	2838.080902	2452.045441	2861.23048	3293.829128	2699.431701	3965.068295	3670.599513	4917.365919	4035.467218	2799.920211	3000.069069	2428.904413	2045.233717	1.14259604291	1.67637146163	1.03826464129
1416958_at	Nr1d2			"nuclear receptor subfamily 1, group D, member 2"	0.002099790021	1369.961847	1056.384996	700.9292406	1103.155155	1072.238405	1937.418624	1800.834643	840.3485348	8706.577496	7068.115991	6173.187945	9042.963969	1712.858192	1377.398218	2307.124271	1577.09079	1.33575985239	7.32569415577	1.64864314715
1454617_at	Arrdc3			arrestin domain containing 3	0.02099790021	1413.288223	2285.350927	784.2848924	3439.659403	1202.999227	1234.345026	1940.052529	4365.103057	3529.284459	9689.389143	5004.672679	4773.064114	1070.782685	718.2194934	2405.998454	1351.54141	1.10349103916	2.90264035128	0.700092599923
1418760_at	Rdh11			retinol dehydrogenase 11	0.00749925007499	2912.031003	2215.29022	1680.69241	2522.747325	1921.743402	2188.459545	3020.454628	2822.758521	3276.023521	3444.311717	3529.284459	3316.18781	3231.974276	2248.535584	2923.883269	2796.138292	1.06673144246	1.45388008203	1.20038777881
1451548_at	Upp2			uridine phosphorylase 2	9.99900009999e-05	2188.459545	1504.10545	1498.008402	1710.532737	1357.042323	1592.105254	1198.122744	1837.782093	7116.144052	5450.262498	4570.701854	10145.76479	1180.416273	834.6791945	685.9097723	685.9097723	0.867259870778	3.95340582571	0.490778571773
1448667_x_at	Tob2			"transducer of ERBB2, 2"	0.002699730027	881.1250671	940.2841572	1288.994149	2419.058596	1847.757866	2458.68296	1562.217921	3016.35392	3128.6618	5562.084704	4335.642238	4620.489547	2042.457014	1791.112201	2059.116869	2606.069782	1.60684940349	3.1914277351	1.53699508437
1423194_at	Arhgap5			Rho GTPase activating protein 5	9.99900009999e-05	1832.808069	2101.363456	1945.304117	2014.994241	2354.442868	2218.286513	2386.532057	2747.359522	2963.733478	3128.6618	3885.353097	2975.796179	2908.097653	2412.528048	2176.644374	2242.449841	1.22954689851	1.64083779481	1.23373957471
1434442_at	Stbd1			starch binding domain 1	0.018898110189	1287.253074	2012.27254	2495.580973	2422.347286	2297.772102	2004.115583	1705.914943	2118.503798	3103.348495	3347.759095	3214.525322	4288.953621	2613.124234	2092.84536	1813.071368	1898.481204	0.988908067096	1.69816426702	1.02434674975
1459141_at	1810008I18Rik			RIKEN cDNA 1810008I18 gene	0.004499550045	2574.506148	2904.169616	1396.18074	2747.359522	2045.233717	1456.015502	2888.47041	2645.161329	3864.376647	3534.057995	2963.733478	3094.94917	2020.462696	1646.914564	1759.866161	1079.516815	0.938960519447	1.39854657738	0.67622263088
1437662_at	Acsm5			acyl-CoA synthetase medium-chain family member 5	0.000899910008999	2185.503541	1974.497738	1551.674247	1953.221705	1724.485162	1955.863537	2090.018504	2512.521106	2857.365747	3065.762027	2853.506235	3175.592327	2818.945753	2279.18134	2606.069782	2124.238442	1.0806261401	1.55934593456	1.28226576571
1448181_at	Klf15			Kruppel-like factor 15	0.013498650135	1687.533001	1607.262661	2412.528048	2141.56537	2150.281762	2389.776527	2588.480976	1893.342896	2663.13528	2472.029081	3197.170572	3645.826015	2386.532057	2170.753207	1701.297822	1932.188323	1.1494470197	1.52609634636	1.04355805331
