Probe Set ID	Gene Symbol	UniGene ID	Rep. Pub. ID	Gene Title	Pvalue	V_778	V_781	V_782	V_783	C_776_3umol	C_777_3umol	C_779_3umol	C_780_3umol	C_767_10umol	C_768_10umol	C_769_10umol	C_770_10umol	C_634_30umol	C_635_30umol	C_636_30umol	C_637_30umol	C3(fold-change)	C10(fold-change)	C30(fold-change)
1423909_at	Tmem176a			transmembrane protein 176A	0.001399860014	3258.336752	3289.357274	3425.716384	2872.875982	5391.533657	6198.313455	4977.653186	4163.092792	3154.181579	2892.397261	3869.603413	4046.39095	5052.318939	5391.533657	4715.287428	6325.439463	1.61374209304	1.08689568152	1.67243503931
1425603_at	Tmem176a			transmembrane protein 176A	0.004899510049	1257.968429	1450.113391	1491.936068	1545.384374	2422.347286	2888.47041	2061.916222	1518.425068	1097.199382	1241.045247	1326.169992	1682.977297	1729.16521	2325.926834	2048.0	2025.945992	1.54752593127	0.930725417325	1.41487709046
1423685_at	Aars			alanyl-tRNA synthetase	0.000499950005	392.6739275	456.3459128	499.6742283	476.5500725	601.5004473	545.6367475	541.9556554	494.2917441	438.1833938	492.288081	465.707724	523.9200995	912.6918257	788.5437551	706.6460705	947.9531833	1.19621509536	1.05196847647	1.83856765187
1429527_a_at	Plscr1			phospholipid scramblase 1	0.000199980002	531.7808445	413.9632826	312.3693302	494.2917441	545.6367475	663.981852	655.940889	534.6681766	493.623066	512.0	507.8578742	468.2366332	540.4903313	1053.533154	761.270836	670.3041241	1.36967618173	1.13085579284	1.72654043881
1417441_at	Dnajc12			"DnaJ (Hsp40) homolog, subfamily C, member 12"	0.000199980002	335.6060702	276.1627642	350.9393713	317.0560289	1033.748843	1170.865789	869.2769018	402.9053075	374.5015813	322.6852895	390.5531266	401.2723669	572.1128745	575.9988017	713.3745808	689.6344336	2.71674793474	1.16350521764	1.99343021287
1449007_at	Btg3 /// Gm7334			B-cell translocation gene 3 /// B-cell translocation gene 3 pseudogene	0.004499550045	390.5531266	241.6863191	337.4284949	221.7774697	746.9780294	544.1614707	526.0525083	337.8855867	301.9740987	348.5720301	184.3581007	239.5689292	414.5243383	484.3553275	644.4975214	421.3134024	1.80879256109	0.901823238741	1.64899757271
1441326_at	Cp			ceruloplasmin	0.001699830017	233.8016012	284.5116662	203.784145	229.1016438	507.1708438	345.2843176	394.8059713	325.3171342	119.3797229	36.49060082	330.6453953	97.7705457	468.2366332	430.5389646	496.3032184	338.3432977	1.65325885959	0.614262872646	1.82235474541
1451026_at	Ftsj3			FtsJ homolog 3 (E. coli)	0.001199880012	179.5548734	241.5228708	245.1464399	201.4526537	353.3230352	394.2718776	317.4855235	285.2830061	224.8002765	259.4892568	299.9370639	282.5922323	396.4125975	297.1080738	325.7578196	409.5040756	1.55629767164	1.22951170646	1.64667593308
1452391_at	Cxadr			coxsackie virus and adenovirus receptor	0.000299970003	74.07619039	94.13380458	93.49873883	71.80517909	144.9777808	108.9541999	144.3900982	117.6947372	113.3935681	96.45586106	76.05773126	94.51687334	159.8209805	135.5806987	152.6311905	131.1574548	1.54721226359	1.14065416481	1.73663017378
1417699_at	Gtf2f1			"general transcription factor IIF, polypeptide 1"	0.004899510049	76.62620759	97.90298892	105.7569745	69.46257559	127.6539173	153.3561273	177.741037	100.385981	55.74540555	92.99382396	101.2732258	90.63227539	146.8543306	134.9397889	130.802835	105.9719769	1.59868210547	0.973969839811	1.48268989222
1424067_at	Icam1			intercellular adhesion molecule 1	0.000599940005999	91.61919616	66.87879739	62.37478359	74.62980441	101.4104841	138.5495294	81.82625957	93.62539532	76.26398433	68.76087507	55.85873512	65.31294244	140.0582348	173.4621396	133.3958524	109.1757022	1.40578016683	0.900826434624	1.88185133979
1419599_s_at	Ms4a6d			"membrane-spanning 4-domains, subfamily A, member 6D"	0.000999900009999	59.60911297	51.22268595	41.38666232	42.66671105	97.70442515	117.3765175	102.4453719	66.20315192	58.84736858	43.54200692	29.24497803	63.39635547	79.4250947	72.34182054	122.4902409	81.4394549	1.96900288493	1.00074678185	1.8251599486
1425951_a_at	Clec4n			"C-type lectin domain family 4, member n"	9.99900009999e-05	37.16364236	25.11349648	31.27194398	22.06774026	87.97270086	68.02018383	83.50490283	55.48188888	56.9275458	39.79328236	33.1240001	31.93507647	104.6177618	144.487913	118.8153975	72.48889038	2.55135600981	1.39927651029	3.80922041402
1460014_at	Treml4			triggering receptor expressed on myeloid cells-like 4	0.002599740026	64.69691431	41.44272606	50.09115596	35.70868249	76.57433352	90.32603652	83.78801552	56.0101738	55.93440321	50.19299052	35.61213439	32.04334826	81.99261112	71.80517909	72.04857543	57.12055136	1.5978920087	0.905404544434	1.47425073122
1431146_a_at	Cpne8			copine VIII	0.001699830017	30.5604525	27.7597371	23.85420995	22.84286971	91.43331361	88.99090543	74.57928186	30.78884836	28.67649906	25.40414492	23.80581309	45.37752443	52.1321697	66.42760523	56.88900724	64.30397426	2.72138431397	1.17374963536	2.28298410461
1435758_at	---			---	0.000399960004	22.0826897	27.91046006	20.86210747	23.15421595	50.43138704	40.6921894	38.02886563	30.53976382	22.82740564	23.27994912	19.76242387	20.84798434	29.80455649	39.09908661	44.64630886	30.3953979	1.6986820635	0.922436431528	1.53117919919
1447141_at	AW107722			expressed sequence AW107722	0.00199980002	11.59279071	13.05511264	13.61466897	12.46359194	16.13049717	29.78437953	21.1035529	31.65529642	13.84234056	13.09937433	19.48348703	12.37113532	21.72683313	16.11957721	25.47301813	21.2612719	1.94522348495	1.15909290792	1.66739791198
1459947_at	---			---	0.000199980002	11.90290654	10.37471644	11.90693345	8.945319426	11.93114007	12.54400383	11.90693345	11.93114007	8.972605616	11.56144646	10.35366759	7.855118284	26.92691415	13.28691253	12.04882035	18.56925461	1.12017983964	0.898283085241	1.64229319548
1439773_at	Ly6e			"lymphocyte antigen 6 complex, locus E"	0.000899910008999	7.331066031	6.763701541	5.818014935	6.565222928	18.83510277	13.11268298	7.560370834	9.284627305	4.962389578	7.478930619	5.945412873	7.489061827	7.627191908	7.499206758	9.382549523	11.13516476	1.84276659391	0.977256197055	1.34617817178
