Probe Set	Gene Symbol	UniGene ID	Representative Public ID	Gene Title=Chromosomal Location	Pvalue	CON1	CON2	CON3	CON4	CON5	BNF1	BNF2	BNF3	BNF4	BNF5	D3T1	D3T2	D3T3	D3T4	D3T5	OLT1	OLT2	OLT3	OLT4	OLT5	BNF(fold-change)	D3T(fold-change)	OLT(fold-change)
1370708_a_at	LOC191574	Rn.10021	M61937	3-alpha-hydroxysteroid dehydrogenase=chr17q12.3	0.00199600798403	18199.42627	14029.75252	12938.84582	15539.44352	15968.8459	14985.95226	11775.43128	16249.9802	17560.6324	14948.37945	12921.43242	6153.126554	7882.33418	10626.70454	9251.17173	7633.299803	9866.904568	9998.284542	13226.16258	15126.12683	0.984924439123	0.610811435272	0.728396754976
1370563_at	LOC191574	Rn.10021	D17310	3-alpha-hydroxysteroid dehydrogenase=chr17q12.3	0.00998003992016	12115.6114	11297.17944	13113.8802	12954.63915	14437.00959	12128.7594	11108.7705	13100.28003	13696.64038	12528.41607	8847.717273	8586.232598	9050.581418	10003.77164	11456.12723	9358.273452	11284.67039	12658.44886	12382.18956	11625.2786	0.978793976364	0.750089024931	0.896595233718
1396933_s_at	LOC191574	Rn.10021	BF545626	3-alpha-hydroxysteroid dehydrogenase=chr17q12.3	0.00199600798403	9670.904078	7894.704766	8494.02041	8799.909247	9683.815047	8233.021225	7711.705058	9356.302298	9899.767582	8473.77267	7937.221053	4828.108091	5337.696495	6492.788187	6812.796177	5833.181059	7084.129353	7235.867275	7864.680977	8823.778435	0.98049574974	0.705124502338	0.827096169562
1370024_at	RGD1307234_predicted /// Fabp7	Rn.10014 /// Rn.162279	NM_030832	Similar to RIKEN cDNA 4931400A14 (predicted) /// Fatty acid binding protein 7, brain=chr9q38 /// chr20q11	0.00199600798403	5966.041964	6127.185015	9237.181242	4971.160059	5326.926391	10443.0894	7361.71529	4562.494802	10158.5871	8815.654328	1705.974563	1230.619318	1402.153003	1966.197815	3338.077813	1176.186923	5011.227398	2062.372505	3597.526952	7229.965612	1.30709796182	0.304884017159	0.603167478833
1387307_at	Hal	Rn.10037 /// rn.10037	NM_017159	histidine ammonia lyase /// histidine ammonia lyase=chr7q13	0.00399201596806	4858.912543	5405.496569	5103.694434	4407.908435	3627.209778	1511.074588	1288.699805	2679.263558	2779.336057	2967.790997	3038.534064	2572.664388	3039.385405	2437.231608	6028.154007	3922.414977	4739.370951	5474.757622	7107.57563	5424.126163	0.4796845973	0.731350992964	1.13951171414
1371249_at	Xbp1	Rn.101044 /// rn.101044	BF417262	X-box binding protein 1 /// X-box binding protein 1=chr14q21	0.00798403193613	2101.626439	2147.506675	2051.67325	2279.244486	2458.121003	2726.2788	2798.100101	2988.530456	3195.452574	3176.456375	2168.467116	2148.158098	2146.68867	2281.823931	2270.276767	2547.946624	2215.429834	2028.242151	2382.801604	2498.286383	1.34848582757	0.997938311588	1.05748549229
1377192_a_at	Mvp	Rn.10028	BM384629	Major vault protein=chr1q36	0.00399201596806	2613.218621	1724.649359	1993.452882	1624.561889	1883.222138	1365.246175	1157.746387	946.6497501	1489.920028	2590.354043	4120.339387	3442.774398	4116.386779	2838.392997	2169.74367	2543.677297	2310.858408	1263.572641	2149.594009	2392.553517	0.767337727189	1.69605237664	1.08345789503
1369799_at	Abat	Rn.10090	U29701	4-aminobutyrate aminotransferase=chr10q12	0.00399201596806	770.3436917	647.0651834	622.9359192	665.9272787	735.5989897	724.7233805	708.4531644	856.6922618	874.5776789	975.1470742	1467.72604	1195.915358	1315.394466	1266.514448	813.4392703	1096.868378	745.1457525	778.6930345	959.6271959	927.3004649	1.20271604729	1.76037668812	1.30964662641
1373134_at	Fahd2a_predicted	Rn.100583	BE329450	fumarylacetoacetate hydrolase domain containing 2A (predicted)=chr3q36	0.00199600798403	479.4732182	372.8947802	434.7204781	426.8962046	455.4616751	310.461634	248.8524658	328.0683141	329.5930166	329.5085027	425.0832869	647.0617648	702.2921977	524.7628946	618.1567042	513.8537976	660.5435884	492.1588745	556.8306093	500.7400858	0.712847279575	1.34474717011	1.25567841206
1387242_at	Prkr	Rn.10022	NM_019335	Protein kinase, interferon-inducible double stranded RNA dependent=chr6q11	0.00399201596806	651.6632114	682.4486476	464.8284098	838.5976819	1185.808526	561.6200921	263.9987036	474.3608218	367.2886319	700.1256654	370.1146211	269.897797	151.6137123	312.5501083	222.4183908	154.2131854	300.649743	297.4109045	252.5988483	364.6164934	0.619194187403	0.346972119211	0.358191229319
